global_step,charts/episodic_length,losses/policy_loss,losses/entropy,charts/learning_rate,losses/clipfrac,losses/value_loss,charts/episodic_return,_runtime,_step,charts/SPS,losses/old_approx_kl,losses/explained_variance,_timestamp,losses/approx_kl
471808,,-0.0009358227252960205,0.5304660797119141,1.6973886886262335e-05,0.0,115.86627960205078,,646.6873490810394,4809,760.0,-0.0002417098730802536,-0.0002338886260986328,1763260677.119923,2.207234501838684e-06
472256,500.0,,,,,,500.0,647.0395796298981,4813,,,,1763260677.4721537,
476160,,-0.0003023892641067505,0.47267135977745056,1.4362519323185552e-05,0.0,0.0018865567399188876,,650.5820684432983,4851,762.0,-0.00018515251576900482,0.5388044118881226,1763260681.0146425,9.987503290176392e-06
476256,500.0,,,,,,500.0,650.6148207187653,4852,,,,1763260681.0473948,
476928,,6.07222318649292e-06,0.5062601566314697,1.390168927173363e-05,0.0,0.0028749846387654543,,651.2843749523163,4859,763.0,5.62518835067749e-05,-0.6767479181289673,1763260681.716949,5.513429641723633e-07
477756,500.0,,,,,,500.0,651.9761910438538,4867,,,,1763260682.408765,
477824,,0.0005967728793621063,0.5143912434577942,1.336405512120109e-05,0.0,405.3774719238281,,652.0670695304871,4868,763.0,6.671156734228134e-05,-0.0011768341064453125,1763260682.4996436,8.37724655866623e-06
478464,,-3.232806921005249e-05,0.5120001435279846,1.2980030987819191e-05,0.0,0.00296725588850677,,652.6583917140961,4874,763.0,0.0006841812282800674,0.14089304208755493,1763260683.0909657,3.209337592124939e-06
478848,,-0.0007023904472589493,0.41055160760879517,1.274961596209323e-05,0.0,75.5853500366211,,652.9931514263153,4878,764.0,0.00024357717484235764,-0.0003885030746459961,1763260683.4257255,1.9995495676994324e-06
479256,500.0,,,,,,500.0,653.369654417038,4882,,,,1763260683.8022285,
482756,500.0,,,,,,500.0,656.4939243793488,4915,,,,1763260686.9264984,
483256,500.0,,,,,,500.0,656.9376149177551,4920,,,,1763260687.370189,
484480,,0.0006644073873758316,0.4752996265888214,9.370200132252648e-06,0.0,0.0031684478744864464,,658.0686628818512,4932,766.0,-0.0007297797128558159,-0.6239560842514038,1763260688.501237,5.814246833324432e-06
484608,,-0.0007583126425743103,0.47478869557380676,9.293395123677328e-06,0.0,0.0024050648789852858,,658.1786930561066,4933,767.0,-0.00015223771333694458,-0.33545780181884766,1763260688.611267,8.210539817810059e-06
485248,,2.3093074560165405e-05,0.4407743513584137,8.909370080800727e-06,0.0,0.0021754582412540913,,658.7693946361542,4939,767.0,0.00010763481259346008,-0.7044771909713745,1763260689.2019687,3.814697265625e-06
485888,,-0.00046646595001220703,0.49908536672592163,8.525345947418828e-06,0.0,0.0025734344962984324,,659.3259918689728,4946,767.0,8.045695722103119e-06,0.2563662528991699,1763260689.758566,5.243346095085144e-07
486656,,-0.0003378763794898987,0.5392959117889404,8.064515895966906e-06,0.0,0.0022394065745174885,,660.0194442272186,4953,768.0,-0.00012379884719848633,-0.5969369411468506,1763260690.4520183,3.6712735891342163e-06
487168,,-3.690272569656372e-05,0.5076892971992493,7.757296771160327e-06,0.0,0.002132534282281995,,660.4632084369659,4958,768.0,1.3004057109355927e-05,0.18855857849121094,1763260690.8957825,9.220093488693237e-08
487680,,-0.0008055120706558228,0.48153257369995117,7.450076736859046e-06,0.0,0.0018541730241850019,,660.9447963237762,4963,768.0,-0.000956057570874691,0.09412837028503418,1763260691.3773704,1.0120682418346405e-05
488448,,-0.00013560429215431213,0.47943732142448425,6.989247140154475e-06,0.0,0.0025073871947824955,,661.6060955524445,4971,768.0,-0.0003054477274417877,0.2109779715538025,1763260692.0386696,6.537884473800659e-07
488576,,-4.7793611884117126e-05,0.4714641571044922,6.912442586326506e-06,0.0,0.002669981913641095,,661.7531468868256,4972,768.0,-0.00029587093740701675,-0.8227852582931519,1763260692.185721,2.4186447262763977e-06
489216,,0.0004644468426704407,0.48019617795944214,6.528417998197256e-06,0.0,0.002226533368229866,,662.3027076721191,4978,769.0,-8.371565490961075e-05,-0.21645748615264893,1763260692.7352817,1.628883183002472e-06
489472,,-0.00018220022320747375,0.5129590630531311,6.374807981046615e-06,0.0,0.0025370426010340452,,662.5232384204865,4981,769.0,-7.603131234645844e-05,0.5128488540649414,1763260692.9558125,2.5704503059387207e-07
490256,500.0,,,,,,500.0,663.2274098396301,4989,,,,1763260693.6599839,
490756,500.0,,,,,,500.0,663.664911031723,4994,,,,1763260694.097485,
492256,500.0,,,,,,500.0,664.9713921546936,5008,,,,1763260695.4039662,
492756,500.0,,,,,,500.0,665.4090352058411,5013,,,,1763260695.8416092,
492928,,-8.816272020339966e-05,0.4991898238658905,4.301075477997074e-06,0.0,0.0022125954274088144,,665.6004726886749,5015,771.0,-0.0002601686865091324,0.21300256252288818,1763260696.0330467,2.263113856315613e-06
495360,,5.0146132707595825e-05,0.45248618721961975,2.8417819066817174e-06,0.0,237.21258544921875,,667.805326461792,5039,772.0,4.168599843978882e-05,-0.0003300905227661133,1763260698.2379005,1.30385160446167e-08
498756,500.0,,,,,,500.0,670.7934000492096,5071,,,,1763260701.225974,
