losses/clipfrac,losses/explained_variance,losses/approx_kl,losses/value_loss,charts/learning_rate,charts/episodic_return,losses/policy_loss,_step,global_step,losses/entropy,charts/SPS,losses/old_approx_kl,_timestamp,charts/episodic_length,_runtime
0.0,-0.04555344581604004,5.811452865600586e-07,0.0012890225043520331,1.3056835996394511e-05,,0.00035421550273895264,4932,478336,0.569267988204956,791.0,0.00023346208035945892,1763260686.6039457,,630.0488977432251
0.0,-0.04239177703857422,1.424923539161682e-07,0.001265244442038238,1.2980030987819191e-05,,2.343207597732544e-05,4933,478464,0.6061542630195618,791.0,-0.00017926376312971115,1763260686.7139468,,630.1588988304138
,,,,,500.0,,4939,479040,,,,1763260687.1858296,500.0,630.6307816505432
0.0,-0.03097069263458252,8.028000593185425e-07,0.0017661427846178412,1.221198181156069e-05,,-1.5613622963428497e-05,4946,479744,0.5659626126289368,791.0,-0.00013917870819568634,1763260687.870447,,631.3153989315033
0.0,-0.33245790004730225,1.755356788635254e-05,0.0013404579367488623,1.1751151760108769e-05,,-0.0014439448714256287,4953,480512,0.5195525884628296,792.0,-0.0011495016515254974,1763260688.5385492,,631.9835011959076
0.0,0.15772515535354614,5.476176738739014e-07,0.0011797251645475626,1.144393263530219e-05,,0.0001088753342628479,4958,481024,0.5789229869842529,792.0,-0.00010411441326141357,1763260689.020465,,632.4654169082642
0.0,-0.004633307456970215,2.4782493710517883e-06,0.0011766375973820686,1.1136712601000909e-05,,0.00023161247372627258,4963,481536,0.5788813233375549,792.0,-0.0004426846280694008,1763260689.4673243,,632.9122762680054
0.0,-0.06622874736785889,1.6763806343078613e-07,0.0012530457461252809,1.0675883459043689e-05,,0.00015142560005187988,4971,482304,0.5883710384368896,792.0,-3.151595592498779e-05,1763260690.167788,,633.6127400398254
0.0,-0.03321349620819092,8.381903171539307e-08,0.001140147098340094,1.0599078450468369e-05,,-2.1226704120635986e-05,4972,482432,0.5671406388282776,793.0,-4.346482455730438e-05,1763260690.2783785,,633.7233304977417
,,,,,500.0,,4978,483040,,,,1763260690.7858772,500.0,634.2308292388916
0.0,-0.029462575912475586,3.03611159324646e-07,0.0012649388518184423,1.0061444299935829e-05,,3.9188191294670105e-05,4981,483328,0.5197257995605469,793.0,8.326023817062378e-06,1763260691.085306,,634.5302579402924
0.0,8.797645568847656e-05,1.1548399925231934e-07,277.483154296875,9.600614248483907e-06,,-0.00011753756552934647,4989,484096,0.5740700364112854,793.0,-7.706135511398315e-05,1763260691.8126423,,635.2575943470001
0.0,1.8417835235595703e-05,3.9674341678619385e-07,251.13540649414062,9.293395123677328e-06,,6.310641765594482e-05,4994,484608,0.5591250061988831,793.0,-0.00015420280396938324,1763260692.28892,,635.7338719367981
0.0,-0.05072498321533203,5.951151251792908e-07,0.001652066013775766,8.448540938843507e-06,,0.0001766309142112732,5008,486016,0.5722166299819946,794.0,0.00012525077909231186,1763260693.5441117,,636.9890637397766
0.0,0.09470230340957642,1.535750925540924e-06,0.001620790921151638,8.141320904542226e-06,,-0.0004032254219055176,5013,486528,0.5535255670547485,794.0,0.00023842137306928635,1763260694.0236228,,637.4685747623444
0.0,0.15928584337234497,3.964640200138092e-06,0.001146119087934494,7.987710887391586e-06,,-0.0007848329842090607,5015,486784,0.573737382888794,794.0,-0.00030878279358148575,1763260694.2452075,,637.6901595592499
,,,,,500.0,,5039,489175,,,,1763260696.3776612,500.0,639.8226132392883
0.0,0.41439545154571533,1.3541430234909058e-06,0.0016624880954623222,4.608295057551004e-06,,-0.0007058829069137573,5071,492416,0.5489366054534912,797.0,0.00027784891426563263,1763260699.353457,,642.7984089851379
0.0,1.4662742614746094e-05,5.029141902923584e-08,151.75592041015625,1.8433179320709314e-06,,6.798096001148224e-05,5117,497024,0.5601561069488525,799.0,5.186907947063446e-05,1763260703.4942422,,646.9391942024231
0.0,0.06354975700378418,4.6566128730773926e-08,0.0015022964216768742,1.5360983525170013e-06,,-4.043802618980408e-05,5122,497536,0.49353060126304626,799.0,6.114132702350616e-05,1763260703.9410853,,647.3860373497009
0.0,0.02243739366531372,5.4016709327697754e-08,0.0014545873273164034,1.2288786592762335e-06,,-9.077787399291992e-05,5127,498048,0.5899152755737305,800.0,1.0952353477478027e-06,1763260704.4246244,,647.8695764541626
0.0,-0.28896355628967285,8.940696716308594e-08,0.0016173479380086064,1.152073764387751e-06,,0.00013008341193199158,5128,498176,0.5782096982002258,800.0,0.00010901503264904022,1763260704.5361314,,647.9810833930969
,,,,,500.0,,5140,499397,,,,1763260705.6230805,500.0,649.068032503128
0.0,2.3365020751953125e-05,8.381903171539307e-09,355.8073425292969,7.68049162047646e-08,,6.854534149169922e-07,5146,499968,0.5809116959571838,800.0,3.287568688392639e-07,1763260706.1868856,,649.63183760643
