losses/clipfrac,charts/episodic_length,charts/episodic_return,losses/policy_loss,losses/value_loss,_step,losses/explained_variance,losses/entropy,losses/approx_kl,_runtime,charts/SPS,global_step,_timestamp,losses/old_approx_kl,charts/learning_rate
0.06640625,,,0.0096253901720047,0.0005669895908795297,4229,0.3402530550956726,0.25823888182640076,0.012220332399010658,307.8449263572693,1095.0,330112,1763260319.6016505,-0.006106075830757618,0.00010199692769674584
0.033203125,,,-0.014441046863794327,0.005675722844898701,4243,0.9606004953384399,0.22943958640098572,0.009230054914951324,309.13196539878845,1095.0,331520,1763260320.8886895,0.025146106258034706,0.00010115207260241732
0.0,,,0.005969807505607605,23.516620635986328,4246,0.00972127914428711,0.2577965557575226,0.001377912238240242,309.3544969558716,1095.0,331776,1763260321.111221,0.008606892079114914,0.00010099846258526668
0.02734375,,,-0.002892926335334778,0.003518170677125454,4252,0.9876207709312439,0.15099582076072693,0.006896458566188812,309.90877318382263,1095.0,332416,1763260321.6654973,0.009552959352731705,0.00010061443754239008
0.119140625,,,-0.04177664592862129,0.0009158854372799397,4254,0.40602564811706543,0.2781390845775604,0.02266816422343254,310.1576602458954,1095.0,332672,1763260321.9143844,0.08586392551660538,0.00010046082752523944
0.017578125,,,-0.006658162921667099,0.0002902434207499027,4273,0.983890175819397,0.2959173619747162,0.004436172544956207,311.9176912307739,1095.0,334592,1763260323.6744153,-0.004626056179404259,9.930875239660963e-05
0.0,,,-0.0020173508673906326,6.282079219818115,4276,0.03943735361099243,0.1551484763622284,0.0010585328564047813,312.1430015563965,1095.0,334848,1763260323.8997257,0.018364842981100082,9.9155142379459e-05
0.044921875,,,-0.019443824887275696,0.004165807273238897,4277,0.9774085879325867,0.2763279676437378,0.011890806257724762,312.252076625824,1095.0,334976,1763260324.0088007,0.02802807092666626,9.907834464684129e-05
0.0,,,0.0016143843531608582,0.001608941936865449,4278,0.32535624504089355,0.2956714630126953,5.768425762653351e-05,312.40037417411804,1095.0,335104,1763260324.1570983,-0.0026005543768405914,9.900153963826597e-05
,500.0,500.0,,,4290,,,,313.4382128715515,,336268,1763260325.194937,,
0.0,,,-0.006224691867828369,0.001416836865246296,4292,0.9222862720489502,0.35518404841423035,0.0019455906003713608,313.65732049942017,1095.0,336512,1763260325.4140446,-0.006480269134044647,9.815668454393744e-05
0.0,,,-0.010820452123880386,2.946895122528076,4314,0.005692660808563232,0.16718286275863647,0.000405644066631794,315.7229211330414,1095.0,338816,1763260327.4796453,-0.0038100508973002434,9.677419438958168e-05
,500.0,500.0,,,4318,,,,316.08107018470764,,339268,1763260327.8377943,,
0.052734375,,,-0.032040275633335114,0.00039350343286059797,4346,0.36823558807373047,0.1264408379793167,0.008694451302289963,318.73807311058044,1095.0,342144,1763260330.4947972,0.025228489190340042,9.477726416662335e-05
0.044921875,,,0.009369593113660812,0.0002854655322153121,4366,0.9726917147636414,0.24676300585269928,0.011922241188585758,320.5491273403168,1095.0,344192,1763260332.3058515,-0.012076101265847683,9.354838402941823e-05
,500.0,500.0,,,4372,,,,321.04855585098267,,344768,1763260332.80528,,
0.0,,,-0.004693610593676567,0.8001793026924133,4378,0.06002610921859741,0.23962493240833282,0.0007948381826281548,321.57867789268494,1095.0,345344,1763260333.335402,-0.0002894466742873192,9.285714622819796e-05
,500.0,500.0,,,4387,,,,322.39848947525024,,346268,1763260334.1552136,,
0.0,,,-0.00017783045768737793,0.0002965096209663898,4396,0.981415867805481,0.2622566223144531,0.00015762727707624435,323.30282711982727,1095.0,347264,1763260335.0595512,0.00046054180711507797,9.170507109956816e-05
0.091796875,,,-0.0021882392466068268,0.0003809976333286613,4415,0.9486972093582153,0.2300948053598404,0.015805058181285858,325.0275456905365,1095.0,349184,1763260336.7842698,0.0011017555370926857,9.055299597093835e-05
0.025390625,,,-0.022168755531311035,0.004154402296990156,4456,0.9921521544456482,0.2705281674861908,0.007006158120930195,328.7780694961548,1096.0,353408,1763260340.5347936,0.036912478506565094,8.801843068795279e-05
0.0,,,0.008876338601112366,0.00027367996517568827,4478,0.9034439325332642,0.2696820795536041,0.00033907219767570496,330.83845376968384,1096.0,355712,1763260342.595178,-0.004302032291889191,8.663594780955464e-05
0.0,,,-0.0017998963594436646,143.8591766357422,4480,0.07750225067138672,0.24119916558265686,0.0003456082195043564,330.97765350341797,1096.0,355840,1763260342.7343776,-0.004616282880306244,8.655914280097932e-05
0.0625,,,-0.012066042050719261,0.0021350157912820578,4492,-1.2054977416992188,0.30022573471069336,0.0227274801582098,332.12978315353394,1096.0,357120,1763260343.8865073,-0.05516006797552109,8.579109271522611e-05
0.07421875,,,0.024004928767681122,0.0003894624824170023,4498,0.7448196411132812,0.28654468059539795,0.013193474151194096,332.68221640586853,1096.0,357760,1763260344.4389405,0.0064849285408854485,8.540706767234951e-05
0.0,,,-0.004198163747787476,0.0015486027114093304,4520,0.9895855188369751,0.2243863195180893,0.0001379605382680893,334.63903045654297,1096.0,359936,1763260346.3957546,0.0035658832639455795,8.410138252656907e-05
0.0,,,-0.006850332021713257,0.0002754422603175044,4522,0.7871108651161194,0.27055758237838745,0.0017095357179641724,334.858416557312,1096.0,360192,1763260346.6151407,-0.0017967093735933304,8.394777250941843e-05
0.0,,,-0.0065468680113554,56.54722595214844,4524,0.018501222133636475,0.3042275011539459,0.0008814167231321335,334.97186398506165,1096.0,360320,1763260346.728588,-0.0006865337491035461,8.387096750084311e-05
0.025390625,,,0.003590622916817665,0.00840744562447071,4525,0.9634203314781189,0.2312759906053543,0.007381286472082138,335.11031103134155,1096.0,360448,1763260346.8670352,-0.011437918990850449,8.379416249226779e-05
0.126953125,,,-0.033063288778066635,0.0005940523697063327,4527,0.2167791724205017,0.2836414575576782,0.018879542127251625,335.3346269130707,1096.0,360704,1763260347.091351,0.06672834604978561,8.364055247511715e-05
0.021484375,,,-0.013386324048042297,0.0008991347858682275,4531,0.28862065076828003,0.20288710296154022,0.005424057133495808,335.66929721832275,1096.0,361088,1763260347.4260213,0.005564910359680653,8.341013744939119e-05
,500.0,500.0,,,4533,,,,335.8003890514374,,361268,1763260347.5571132,,
0.013671875,,,-0.0027227061800658703,51.76784133911133,4534,0.008360683917999268,0.2975282371044159,0.0037668654695153236,335.8936824798584,1096.0,361344,1763260347.6504066,0.0101107032969594,8.325652743224055e-05
0.0,,,-0.014341725036501884,0.0023119314573705196,4555,0.8870308995246887,0.3121940493583679,0.0014048554003238678,337.8398685455322,1096.0,363520,1763260349.5965927,0.003003811463713646,8.19508422864601e-05
,500.0,500.0,,,4562,,,,338.4646956920624,,364268,1763260350.2214198,,
0.0,,,-0.006351888179779053,0.0009617087198421359,4576,0.9084597229957581,0.2860207259654999,0.0007112631574273109,339.79255390167236,1096.0,365696,1763260351.549278,0.0030385861173272133,8.064516441663727e-05
0.001953125,,,-0.0015054456889629364,0.00030689247068949044,4613,0.9851389527320862,0.24564479291439056,0.004200595431029797,343.22580909729004,1097.0,369536,1763260354.9825332,0.007185281254351139,7.834101415937766e-05
0.0,,,-0.003326132893562317,157.9896697998047,4626,0.0449792742729187,0.24435897171497345,0.000555836595594883,344.39580512046814,1097.0,370816,1763260356.1525292,-0.015593119896948338,7.757296407362446e-05
,500.0,500.0,,,4635,,,,345.2000105381012,,371768,1763260356.9567347,,
0.0,,,0.003885602578520775,6.326274871826172,4641,0.05622708797454834,0.19496572017669678,0.00024162977933883667,345.7651515007019,1097.0,372352,1763260357.5218756,0.00036827847361564636,7.665130397072062e-05
0.013671875,,,-0.006814904510974884,0.0003373184008523822,4644,0.9286590814590454,0.15458723902702332,0.002945397049188614,346.09592175483704,1097.0,372736,1763260357.8526459,0.003778615966439247,7.642088894499466e-05
0.0,,,-0.0017485544085502625,0.000982936006039381,4661,0.9952309727668762,0.17096543312072754,0.00018987059593200684,347.61116576194763,1097.0,374400,1763260359.36789,0.0025646016001701355,7.54224238335155e-05
0.0,,,0.0011745058000087738,0.35045889019966125,4675,0.02397298812866211,0.18580594658851624,0.00029079895466566086,348.91063618659973,1097.0,375808,1763260360.6673603,0.000950508750975132,7.457757601514459e-05
0.0,,,-0.0035080481320619583,0.004236582666635513,4691,0.9828355312347412,0.11660656332969666,5.191098898649216e-05,350.38810634613037,1097.0,377472,1763260362.1448305,0.0024836091324687004,7.357911090366542e-05
,500.0,500.0,,,4709,,,,352.00977873802185,,379268,1763260363.7665029,,
,500.0,500.0,,,4713,,,,352.38170409202576,,379768,1763260364.1384282,,
,500.0,500.0,,,4738,,,,354.64440274238586,,382268,1763260366.4011269,,
0.0,,,-0.0008313357830047607,2.960805892944336,4739,0.023218631744384766,0.15307070314884186,0.00021099578589200974,354.7331211566925,1097.0,382336,1763260366.4898453,-0.0023259902372956276,7.066052057780325e-05
0.060546875,,,-0.03221316635608673,0.0006987593369558454,4741,0.8055503964424133,0.2052486687898636,0.007936946116387844,354.98781061172485,1097.0,382592,1763260366.7445347,0.035726677626371384,7.050691056065261e-05
,500.0,500.0,,,4743,,,,355.1179451942444,,382768,1763260366.8746693,,
0.0,,,0.005224419757723808,0.7444608807563782,4772,0.02235180139541626,0.23011958599090576,0.0011761365458369255,357.8249092102051,1097.0,385792,1763260369.5816333,-0.001349511556327343,6.858679262222722e-05
,500.0,500.0,,,4786,,,,359.1305932998657,,387268,1763260370.8873174,,
0.01171875,,,-0.03206947445869446,56.77751922607422,4787,0.03913837671279907,0.22999337315559387,0.0028119776397943497,359.2163064479828,1097.0,387328,1763260370.9730306,0.003266962245106697,6.766513251932338e-05
0.0,,,-0.015166368335485458,0.002613108605146408,4788,0.992680013179779,0.32206499576568604,0.0010741641744971275,359.3268840312958,1097.0,387456,1763260371.0836082,0.017603397369384766,6.758832751074806e-05
,500.0,500.0,,,4796,,,,360.0051772594452,,388268,1763260371.7619014,,
0.005859375,,,0.008772678673267365,0.00039202149491757154,4799,0.9081675410270691,0.13573315739631653,0.001984904520213604,360.36413049697876,1097.0,388608,1763260372.1208546,-0.006885825656354427,6.689708243357018e-05
0.03515625,,,0.00021206587553024292,0.0003110452671535313,4809,0.9754984974861145,0.17726068198680878,0.009590771049261093,361.28545212745667,1097.0,389632,1763260373.0421762,-0.004945410415530205,6.628264236496761e-05
0.0,,,0.001490861177444458,0.00397612527012825,4813,0.9627723097801208,0.21731127798557281,0.00028621312230825424,361.6157338619232,1098.0,390016,1763260373.372458,-0.0040399665012955666,6.605222733924165e-05
0.01953125,,,-0.0033142194151878357,0.017338531091809273,4851,0.08997315168380737,0.327994167804718,0.005276910960674286,365.0436170101166,1098.0,393856,1763260376.8003411,0.002593044191598892,6.374807708198205e-05
,500.0,500.0,,,4874,,,,367.1643431186676,,396268,1763260378.9210672,,
0.072265625,,,-0.039061538875103,0.0006903501343913376,4878,0.861463725566864,0.31926944851875305,0.016201160848140717,367.6012463569641,1098.0,396672,1763260379.3579705,0.052194710820913315,6.205837416928262e-05
0.0,,,0.006944041699171066,0.00032039976213127375,4882,0.9856604337692261,0.3099011182785034,0.00026774778962135315,367.9352469444275,1098.0,397056,1763260379.691971,-0.003927292302250862,6.182795914355665e-05
0.0,,,-0.01684950292110443,0.0005969700869172812,4920,0.9856516122817993,0.17435714602470398,0.0013403510674834251,371.48344135284424,1098.0,401024,1763260383.2401655,0.01834966614842415,5.944700387772173e-05
,500.0,500.0,,,4932,,,,372.54521679878235,,402268,1763260384.301941,,
0.0,,,-0.004890065640211105,24.115612030029297,4933,0.030590057373046875,0.19113442301750183,0.0005784695968031883,372.6586537361145,1098.0,402304,1763260384.4153779,0.005258277989923954,5.8678953791968524e-05
0.0,,,-0.002748001366853714,0.0033766424749046564,4939,0.9725561141967773,0.23967072367668152,0.0004039183259010315,373.21218824386597,1098.0,402944,1763260384.9689124,0.010630860924720764,5.829493238707073e-05
0.052734375,,,0.01184030994772911,0.0006110983667895198,4946,0.7248942255973816,0.35578811168670654,0.01107864547520876,373.9066650867462,1098.0,403712,1763260385.6633892,-0.020153161138296127,5.783410233561881e-05
0.0,,,0.0010220110416412354,24.981998443603516,4953,0.026503801345825195,0.233075350522995,0.0004876749590039253,374.4622480869293,1098.0,404352,1763260386.2189722,-0.010455395095050335,5.745007729274221e-05
0.0,,,-0.0006923694163560867,6.2102885246276855,4958,0.04304999113082886,0.25694897770881653,3.368593752384186e-06,374.93555521965027,1098.0,404864,1763260386.6922793,-0.00024717580527067184,5.714285725844093e-05
0.0,,,-0.0040992870926856995,25.92422866821289,4963,0.040481746196746826,0.2261117398738861,0.000382276251912117,375.3782789707184,1098.0,405376,1763260387.135003,-0.008729571476578712,5.6835637224139646e-05
,500.0,500.0,,,4971,,,,376.1333453655243,,406268,1763260387.8900695,,
0.0,,,0.007165536284446716,67.43285369873047,4972,0.009066939353942871,0.32079851627349854,0.00035551097244024277,376.20453691482544,1098.0,406272,1763260387.961261,0.000742708332836628,5.6298002164112404e-05
0.0,,,-0.002260729670524597,0.002316748257726431,4978,0.9972947835922241,0.16613370180130005,0.0014833956956863403,376.79214310646057,1098.0,406912,1763260388.5488672,0.008640414103865623,5.59139771212358e-05
,500.0,500.0,,,4981,,,,377.04696226119995,,407268,1763260388.8036864,,
0.015625,,,-0.01646973192691803,0.0008418961660936475,4989,0.9692599773406982,0.15582551062107086,0.003180885687470436,377.82041215896606,1098.0,408064,1763260389.5771363,0.011788105592131615,5.522273568203673e-05
0.044921875,,,-0.04781704768538475,0.0006275823689065874,4994,0.9579871296882629,0.23808352649211884,0.010226515121757984,378.2679212093353,1098.0,408576,1763260390.0246453,0.052772801369428635,5.491551564773545e-05
0.0078125,,,-0.026775069534778595,0.008131604641675949,5008,0.9519913196563721,0.1932521015405655,0.004109804518520832,379.5235412120819,1098.0,409984,1763260391.2802653,0.03661331906914711,5.4070660553406924e-05
0.0,,,-0.015277016907930374,0.006229041144251823,5013,0.9947564601898193,0.16985079646110535,0.0013607088476419449,380.00913190841675,1098.0,410496,1763260391.765856,0.009530341252684593,5.376344051910564e-05
0.0,,,0.0009445101022720337,0.0004678533296100795,5015,0.6718796491622925,0.2750408947467804,2.232566475868225e-05,380.2297101020813,1098.0,410752,1763260391.9864342,-0.0014301575720310211,5.3609830501955e-05
0.0,,,0.0017020255327224731,0.000252331345109269,5039,0.9758827686309814,0.2246175855398178,0.00011688191443681717,382.415185213089,1098.0,413184,1763260394.1719093,-0.0012928033247590065,5.2150538977002725e-05
0.009765625,,,0.01078171655535698,0.7040666341781616,5071,0.14057636260986328,0.12262146174907684,0.002106601372361183,385.31073451042175,1098.0,416384,1763260397.0674586,0.004961427301168442,5.023041376261972e-05
0.0,,,-0.0024627745151519775,0.0005388874560594559,5117,0.9363284707069397,0.15327024459838867,0.0001289471983909607,389.7101798057556,1099.0,421248,1763260401.466904,0.00250319205224514,4.731182707473636e-05
0.0,,,-0.008134432137012482,0.0004038416955154389,5122,0.9050355553627014,0.2114890068769455,0.0018105236813426018,390.1535141468048,1099.0,421760,1763260401.9102383,0.016274455934762955,4.7004607040435076e-05
,500.0,500.0,,,5127,,,,390.5662543773651,,422268,1763260402.3229785,,
0.0,,,0.0020563602447509766,0.944595456123352,5128,0.023335754871368408,0.2707572877407074,0.0014108484610915184,390.6352536678314,1099.0,422272,1763260402.3919778,-0.001698230393230915,4.6697387006133795e-05
0.0,,,-0.0004814714193344116,0.0013912678696215153,5140,0.987017810344696,0.1705174297094345,2.8429552912712097e-05,391.78214025497437,1099.0,423552,1763260403.5388644,0.00029629655182361603,4.59293405583594e-05
0.0,,,-0.020253058522939682,0.00047047753469087183,5146,0.7814913988113403,0.3535131812095642,0.0022907722741365433,392.3366611003876,1099.0,424192,1763260404.0933852,0.01843392476439476,4.55453155154828e-05
0.0,,,-0.01158813014626503,0.000342387065757066,5150,0.9614352583885193,0.22079551219940186,0.0009651947766542435,392.7636284828186,1098.0,424576,1763260404.5203526,0.008726190775632858,4.531490048975684e-05
0.0,,,0.0003535524010658264,0.0005821631057187915,5151,0.9541749358177185,0.15003253519535065,0.0011650379747152328,392.8738441467285,1098.0,424704,1763260404.6305683,-3.1245872378349304e-05,4.523809548118152e-05
0.0,,,-0.023017173632979393,0.7244194746017456,5163,0.12021547555923462,0.23772241175174713,0.0017372462898492813,393.9132158756256,1099.0,425856,1763260405.66994,-0.01030111126601696,4.4546850404003635e-05
0.0,,,0.00011956319212913513,0.0006182256620377302,5165,0.9702065587043762,0.17273329198360443,3.21120023727417e-06,394.1337401866913,1099.0,426112,1763260405.8904643,-2.5220215320587158e-05,4.4393240386852995e-05
,500.0,500.0,,,5196,,,,396.96943283081055,,429268,1763260408.726157,,
0.0,,,0.0014104247093200684,54.6875114440918,5197,0.0756409764289856,0.20286422967910767,0.0019095800817012787,397.05167841911316,1099.0,429312,1763260408.8084025,-0.009479168802499771,4.2473118810448796e-05
0.005859375,,,-0.018727917224168777,0.0004148359003011137,5238,0.9370863437652588,0.23870795965194702,0.003539465367794037,400.9783082008362,1099.0,433664,1763260412.7350323,0.009972820989787579,3.9861752156866714e-05
,500.0,500.0,,,5239,,,,401.01586294174194,,433768,1763260412.772587,,
,500.0,500.0,,,5244,,,,401.4555287361145,,434268,1763260413.2122529,,
0.001953125,,,-0.004034146666526794,0.003132979851216078,5251,0.9935657382011414,0.20014522969722748,0.0013717319816350937,402.12650871276855,1099.0,434944,1763260413.8832328,-0.005982106551527977,3.909370207111351e-05
0.0,,,0.0007912367582321167,0.0004919563652947545,5258,0.911365270614624,0.2484869658946991,0.00012997444719076157,402.7904999256134,1099.0,435712,1763260414.547224,0.000789315439760685,3.863287201966159e-05
0.01171875,,,-0.03494536131620407,0.0012180180056020617,5267,0.9464787244796753,0.25266602635383606,0.004078973084688187,403.60103368759155,1099.0,436608,1763260415.3577578,0.0332089439034462,3.809523695963435e-05
0.0,,,-0.01236887276172638,0.004682173952460289,5281,0.9781115055084229,0.22282707691192627,0.000755692832171917,404.85990953445435,1099.0,438016,1763260416.6166337,0.0023472951725125313,3.725038550328463e-05
0.0,,,0.00020904559642076492,0.0010412075789645314,5300,0.9976697564125061,0.16887059807777405,2.1200627088546753e-05,406.6000897884369,1099.0,439936,1763260418.356814,0.0012343600392341614,3.609831037465483e-05
0.0,,,-0.013865567743778229,0.0007172178011387587,5322,0.960576057434082,0.15492971241474152,0.0014337245374917984,408.66610193252563,1099.0,442240,1763260420.422826,0.013732882216572762,3.4715820220299065e-05
,500.0,500.0,,,5328,,,,409.11668133735657,,442768,1763260420.8734055,,
0.001953125,,,-0.008694149553775787,0.0023942948319017887,5360,0.961411714553833,0.1813560277223587,0.001234014518558979,412.10774850845337,1099.0,446080,1763260423.8644726,0.0011730259284377098,3.2411673601018265e-05
,500.0,500.0,,,5362,,,,412.2398076057434,,446268,1763260423.9965317,,
0.0,,,-0.0034557655453681946,0.000559611595235765,5389,0.9349439144134521,0.1901812106370926,0.00127495639026165,414.9233772754669,1099.0,449152,1763260426.6801014,-0.0012331977486610413,3.0568357033189386e-05
,500.0,500.0,,,5430,,,,418.6249191761017,,453268,1763260430.3816433,,
0.0,,,-9.123608469963074e-05,17.457124710083008,5440,0.00642925500869751,0.22661833465099335,0.00018324144184589386,419.50114274024963,1099.0,454272,1763260431.2578669,-0.00041441433131694794,2.7496160328155383e-05
0.0,,,-0.0035689622163772583,0.0009696186752989888,5441,0.9977869987487793,0.22340303659439087,0.0004897043108940125,419.6469919681549,1099.0,454400,1763260431.403716,0.0003559216856956482,2.7419355319580063e-05
0.0,,,-0.006465308368206024,0.0006598918698728085,5442,0.9904240965843201,0.228653222322464,0.00105988048017025,419.7578954696655,1099.0,454528,1763260431.5146196,0.003364892676472664,2.7342550311004743e-05
0.0078125,,,-0.03747568279504776,0.0010987139539793134,5443,0.9582498073577881,0.3712911605834961,0.006834845058619976,419.8675346374512,1099.0,454656,1763260431.6242588,0.01321344543248415,2.7265745302429423e-05
0.0,,,-0.002579815685749054,0.0005359001224860549,5453,0.9817483425140381,0.1730576455593109,0.0007033906877040863,420.7850000858307,1099.0,455680,1763260432.5417242,-0.0052481237798929214,2.665130523382686e-05
,500.0,500.0,,,5454,,,,420.81651616096497,,455768,1763260432.5732403,,
0.0,,,0.000835765153169632,0.7519487738609314,5470,0.10672324895858765,0.1967933624982834,0.00090840645134449,422.2614336013794,1099.0,457344,1763260434.0181577,0.004999000579118729,2.56528419413371e-05
0.0,,,0.00029643066227436066,48.23243713378906,5494,0.031010925769805908,0.181422159075737,4.4927000999450684e-05,424.43354988098145,1099.0,459776,1763260436.190274,-0.0016528312116861343,2.419354859739542e-05
0.0,,,0.0007439535111188889,136.6177520751953,5509,0.10999608039855957,0.23713165521621704,0.00042236410081386566,425.85416865348816,1099.0,461312,1763260437.6108928,0.0027786847203969955,2.3271888494491577e-05
,500.0,500.0,,,5518,,,,426.6544027328491,,462268,1763260438.4111269,,
,500.0,500.0,,,5528,,,,427.56174874305725,,463268,1763260439.3184729,,
0.0,,,8.556246757507324e-05,16.790828704833984,5529,0.12836235761642456,0.14739055931568146,1.4780089259147644e-06,427.6593403816223,1099.0,463360,1763260439.4160645,0.00047164130955934525,2.2043010176275857e-05
0.0,,,-0.007315804250538349,0.0015595328295603395,5531,0.9799773693084717,0.24277575314044952,0.0017575537785887718,427.912766456604,1099.0,463616,1763260439.6694906,0.015175842680037022,2.1889400159125216e-05
0.0,,,-0.00012145191431045532,0.0013349285582080483,5558,0.997995913028717,0.340728223323822,7.041729986667633e-06,430.43457412719727,1100.0,466432,1763260442.1912982,4.159938544034958e-05,2.0199693608446978e-05
,500.0,500.0,,,5561,,,,430.683837890625,,466768,1763260442.440562,,
,500.0,500.0,,,5571,,,,431.59606885910034,,467768,1763260443.352793,,
0.0,,,-0.010235317051410675,64.75370025634766,5582,0.13492435216903687,0.2527470290660858,0.0006517209112644196,432.61080408096313,1100.0,468864,1763260444.3675282,-0.0078097861260175705,1.8740400264505297e-05
0.0,,,-0.00035601668059825897,17.871501922607422,5587,0.13557273149490356,0.15643861889839172,9.110011160373688e-05,433.05195331573486,1100.0,469376,1763260444.8086774,-0.00019983388483524323,1.8433180230204016e-05
,500.0,500.0,,,5591,,,,433.42057609558105,,469768,1763260445.1773002,,
,500.0,500.0,,,5600,,,,434.2618832588196,,470768,1763260446.0186074,,
0.0,,,-0.0027756094932556152,0.0015638403128832579,5627,0.9972028136253357,0.23932093381881714,0.00034961383789777756,436.79213094711304,1100.0,473472,1763260448.548855,0.004739238880574703,1.5975421774783172e-05
0.0,,,-0.00036206096410751343,0.0015629625413566828,5629,0.9458627700805664,0.1647050827741623,0.00012445449829101562,437.0099813938141,1100.0,473728,1763260448.7667055,0.0019463170319795609,1.582181175763253e-05
0.0,,,-0.002580389380455017,0.002169306855648756,5642,0.9946466684341431,0.21377749741077423,0.0001401687040925026,438.15210604667664,1100.0,475008,1763260449.9088302,0.003745858557522297,1.5053763490868732e-05
0.0,,,-0.0009681489318609238,0.001478453166782856,5652,0.9928268194198608,0.23659208416938782,4.230998456478119e-05,439.0728213787079,1100.0,476032,1763260450.8295455,-0.0015983544290065765,1.4439324331760872e-05
0.0,,,1.1634081602096558e-05,23.5706787109375,5675,0.11600232124328613,0.11345376819372177,6.146728992462158e-08,441.1385474205017,1100.0,478336,1763260452.8952715,-1.4698132872581482e-05,1.3056835996394511e-05
,500.0,500.0,,,5684,,,,441.96742939949036,,479268,1763260453.7241535,,
0.0,,,0.0002957899123430252,143.9274139404297,5690,0.0828520655632019,0.1672554910182953,5.641859024763107e-05,442.5110352039337,1100.0,479872,1763260454.2677593,0.0014881407842040062,1.213517680298537e-05
0.0,,,4.9427151679992676e-05,0.0027871192432940006,5706,0.9768082499504089,0.21646766364574432,3.4831464290618896e-07,444.12221789360046,1100.0,481664,1763260455.878942,-0.00011183694005012512,1.1059907592425589e-05
0.0,,,-0.0005437470972537994,0.0014553022338077426,5759,0.9953593015670776,0.29834434390068054,1.911073923110962e-05,448.94657611846924,1100.0,487040,1763260460.7033002,8.750706911087036e-06,7.834101779735647e-06
0.0,,,0.001440657302737236,0.003272043773904443,5765,0.9542304277420044,0.258538156747818,4.132930189371109e-05,449.4988257884979,1100.0,487680,1763260461.25555,-0.001233409158885479,7.450076736859046e-06
0.0,,,-0.0006898008286952972,6.170394420623779,5772,0.09862333536148071,0.2657175660133362,1.4400109648704529e-05,450.0897316932678,1100.0,488320,1763260461.8464558,-0.00011902861297130585,7.066052148729796e-06
0.0,,,-4.332326352596283e-05,0.0023115738295018673,5793,0.9962018132209778,0.09799110889434814,1.0710209608078003e-07,452.0399971008301,1100.0,490496,1763260463.7967212,7.149111479520798e-05,5.760368821938755e-06
0.0,,,0.0005042478442192078,0.0013625758001580834,5798,0.9958142638206482,0.2269195318222046,3.0510127544403076e-06,452.4864900112152,1100.0,491008,1763260464.2432141,-0.0006678011268377304,5.453148787637474e-06
0.0,,,-0.00575912743806839,0.004610023926943541,5800,0.7859560251235962,0.18051892518997192,0.00011752080172300339,452.7071249485016,1100.0,491264,1763260464.463849,0.004269006662070751,5.299539225234184e-06
0.0,,,-0.0028003202751278877,0.004168507177382708,5814,0.9649162292480469,0.295778751373291,3.557000309228897e-05,453.96281480789185,1100.0,492672,1763260465.719539,0.0006123324856162071,4.4546850404003635e-06
0.0,,,0.0006970241665840149,6.165001392364502,5816,0.0861051082611084,0.24216817319393158,3.4794211387634277e-06,454.1096227169037,1100.0,492800,1763260465.8663468,-0.0005692802369594574,4.377880031825043e-06
0.0,,,2.302229404449463e-06,0.0008984660962596536,5817,0.9983107447624207,0.09752348065376282,9.872019290924072e-08,454.2195966243744,1100.0,492928,1763260465.9763207,-0.00013446994125843048,4.301075477997074e-06
0.0,,,6.115250289440155e-05,0.0037883948534727097,5828,0.9772921204566956,0.16460451483726501,7.886439561843872e-06,455.24978590011597,1100.0,494080,1763260467.00651,-6.052292883396149e-05,3.609831082940218e-06
0.0,,,-0.0005514845252037048,0.0013320489088073373,5832,0.9957371354103088,0.27496272325515747,1.3855285942554474e-05,455.5829644203186,1100.0,494464,1763260467.3396885,-0.000527440570294857,3.3794162845879328e-06
,500.0,500.0,,,5835,,,,455.8241949081421,,494768,1763260467.580919,,
0.0,,,-4.447996616363525e-06,138.65615844726562,5864,0.06250160932540894,0.20664750039577484,2.421438694000244e-08,458.5691821575165,1100.0,497792,1763260470.3259063,-2.5091692805290222e-05,1.3824884490531986e-06
0.0,,,5.076266825199127e-05,0.004474951419979334,5881,0.9891505241394043,0.16957880556583405,1.30385160446167e-08,460.14688086509705,1101.0,499584,1763260471.903605,-2.58665531873703e-05,3.072196648190584e-07
