charts/episodic_return,losses/entropy,losses/policy_loss,losses/value_loss,global_step,charts/learning_rate,losses/explained_variance,_runtime,_timestamp,charts/SPS,losses/old_approx_kl,_step,losses/approx_kl,losses/clipfrac,charts/episodic_length
,0.24364541471004486,0.0009906291961669922,0.003871713299304247,488576,6.912442586326506e-06,0.978964626789093,448.6513228416443,1763260460.5045779,1105.0,-0.0004059756174683571,5197,1.2560747563838959e-05,0.0,
,0.25373873114585876,-0.0011011771857738495,6.968708038330078,492672,4.4546850404003635e-06,0.1047627329826355,452.349107503891,1763260464.2023625,1105.0,-0.0005464199930429459,5238,1.4191493391990662e-05,0.0,
,0.1503601372241974,-0.0006195530295372009,0.0002468839520588517,492800,4.377880031825043e-06,0.9996516108512878,452.4590449333191,1763260464.3123,1105.0,0.0003503262996673584,5239,4.079192876815796e-06,0.0,
,0.2411918193101883,0.0001864209771156311,0.00030230043921619654,493312,4.070660452271113e-06,0.999360978603363,452.93951201438904,1763260464.792767,1105.0,0.00010501500219106674,5244,3.2959505915641785e-06,0.0,
,0.18874847888946533,-0.0018220432102680206,0.00565856508910656,494080,3.609831082940218e-06,0.9660485982894897,453.6379873752594,1763260465.4912424,1105.0,0.003427324816584587,5251,4.182755947113037e-05,0.0,
,0.17212918400764465,-0.0006122905761003494,0.0015782236587256193,494464,3.3794162845879328e-06,0.9979045987129211,453.978164434433,1763260465.8314195,1105.0,0.0003479206934571266,5255,8.351169526576996e-06,0.0,
,0.17007267475128174,-3.355555236339569e-06,0.0011399936629459262,494720,3.2258064948109677e-06,0.14090943336486816,454.2044298648834,1763260466.057685,1105.0,3.429129719734192e-06,5258,3.725290298461914e-09,0.0,
500.0,,,,495633,,,455.0305609703064,1763260466.883816,,,5267,,,500.0
500.0,,,,497133,,,456.3305149078369,1763260468.18377,,,5281,,,500.0
,0.11447501182556152,-0.00030653178691864014,0.0016356029082089663,498944,6.912442245265993e-07,0.9942736029624939,458.0461513996124,1763260469.8994064,1105.0,0.00041504669934511185,5299,1.0533258318901062e-06,0.0,
,0.2096475064754486,1.4416873455047607e-05,0.005491812247782946,499072,6.144393296381168e-07,0.8641636371612549,458.1587326526642,1763260470.0119877,1105.0,4.847534000873566e-06,5300,1.210719347000122e-08,0.0,
