losses/approx_kl,losses/clipfrac,charts/SPS,_timestamp,_step,losses/policy_loss,charts/episodic_return,charts/learning_rate,losses/value_loss,losses/old_approx_kl,losses/explained_variance,_runtime,global_step,charts/episodic_length,losses/entropy
0.0001165466383099556,0.0,1108.0,1763260443.3204188,5150,0.0003488939255475998,,1.6897081877687015e-05,144.6918487548828,0.001907610334455967,0.015165627002716064,431.5567977428436,471936,,0.25173255801200867
8.381903171539307e-08,0.0,1108.0,1763260443.46177,5151,6.418302655220032e-05,,1.6820276869111694e-05,0.0007057053735479712,-9.213760495185852e-05,0.993924617767334,431.69814896583557,472064,,0.16844937205314636
8.861720561981201e-05,0.0,1108.0,1763260444.6093836,5163,-0.0017030388116836548,,1.6052226783358492e-05,0.0009608847321942449,-0.0004020649939775467,0.7872819900512695,432.8457624912262,473344,,0.2134498655796051
0.00011071842163801193,0.0,1108.0,1763260444.7232835,5165,-0.0017311926931142807,,1.5975421774783172e-05,57.845149993896484,-0.0024985214695334435,0.04281783103942871,432.95966243743896,473472,,0.17862984538078308
0.0002027507871389389,0.0,1108.0,1763260447.5716054,5196,0.0024271123111248016,,1.4055299288884271e-05,0.0038038950879126787,0.0007822718471288681,0.9843581914901733,435.8079843521118,476672,,0.17016395926475525
0.00015284772962331772,0.0,1108.0,1763260447.7178025,5197,-0.0035633333027362823,,1.397849428030895e-05,0.0017093652859330177,-0.0019561713561415672,0.9773023128509521,435.954181432724,476800,,0.18669356405735016
,,,1763260451.3717287,5238,,500.0,,,,,439.6081075668335,480927,500.0,
0.00014778506010770798,0.0,1108.0,1763260451.4718919,5239,0.00679662823677063,,1.144393263530219e-05,0.009453698061406612,-0.000851835124194622,0.08141583204269409,439.70827078819275,481024,,0.23451310396194458
2.107582986354828e-06,0.0,1108.0,1763260451.9508579,5244,-7.775053381919861e-05,,1.1136712601000909e-05,142.40737915039062,-0.0001355363056063652,0.058402180671691895,440.1872367858887,481536,,0.15270410478115082
7.407739758491516e-06,0.0,1108.0,1763260452.6083891,5251,0.0003097802400588989,,1.0675883459043689e-05,0.0043556769378483295,-0.00048104673624038696,0.6959910988807678,440.84476804733276,482304,,0.25119686126708984
1.593213528394699e-05,0.0,1108.0,1763260452.9868786,5255,1.0117888450622559e-05,,1.0445468433317728e-05,0.001900014467537403,-0.0002547679468989372,0.9639445543289185,441.2232575416565,482688,,0.21273042261600494
3.577210009098053e-06,0.0,1108.0,1763260453.2081795,5258,-0.00014464929699897766,,1.0291858416167088e-05,204.4507598876953,-0.0009494321420788765,0.02731788158416748,441.4445583820343,482944,,0.17423537373542786
,,,1763260454.046047,5267,,500.0,,,,,442.28242588043213,483927,500.0,
2.6463530957698822e-05,0.0,1108.0,1763260455.3753948,5281,0.0006987601518630981,,8.832565072225407e-06,0.002698271069675684,-0.0012805657461285591,0.9398385286331177,443.61177372932434,485376,,0.19960445165634155
1.5832483768463135e-08,0.0,1108.0,1763260457.1006045,5300,5.103275179862976e-05,,7.680491762585007e-06,0.0042120893485844135,4.44706529378891e-06,0.9722393155097961,445.3369834423065,487296,,0.20650386810302734
2.1383166313171387e-06,0.0,1108.0,1763260459.0130224,5322,-0.00010227039456367493,,6.374807981046615e-06,141.55027770996094,-0.00037217140197753906,0.062077343463897705,447.2494013309479,489472,,0.1596090942621231
8.067023009061813e-05,0.0,1108.0,1763260459.595291,5328,-9.40077006816864e-05,,5.990783392917365e-06,0.0012794644571840763,0.0021677492186427116,0.9946538805961609,447.8316698074341,490112,,0.19158844649791718
,,,1763260462.5074735,5360,,500.0,,,,,450.74385237693787,493427,500.0,
8.840113878250122e-06,0.0,1108.0,1763260462.69091,5362,-0.0002460293471813202,,3.9170508898678236e-06,0.0011458266526460648,0.000336475670337677,0.9975094795227051,450.92728900909424,493568,,0.20804497599601746
6.612390279769897e-08,0.0,1108.0,1763260465.1992614,5389,-4.218891263008118e-05,,2.2273425202001818e-06,0.005750811658799648,7.196050137281418e-05,0.9518336653709412,453.435640335083,496384,,0.20307974517345428
