losses/clipfrac,losses/entropy,_step,losses/explained_variance,losses/approx_kl,losses/old_approx_kl,charts/episodic_return,global_step,losses/policy_loss,_runtime,charts/SPS,charts/learning_rate,charts/episodic_length,_timestamp,losses/value_loss
0.015625,0.13050803542137146,3537,6.556510925292969e-07,0.0016919737681746483,0.001232328824698925,,309376,-0.0027152374386787415,288.6383807659149,1097.0,0.0001144393245340325,,1763260300.4622178,24.5089168548584
0.02734375,0.18538951873779297,3554,-0.03858590126037598,0.010640540160238743,0.007201421074569225,,311168,-0.005541745573282242,290.2766046524048,1097.0,0.00011336405441397801,,1763260302.1004417,8.061822154559195e-05
0.03515625,0.23073753714561462,3555,0.006791174411773682,0.011770332232117653,0.02616490051150322,,311296,-0.004574368707835674,290.3865475654602,1097.0,0.00011328724940540269,,1763260302.2103846,0.00010757942800410092
0.0,0.21617251634597778,3576,-2.86102294921875e-05,0.0008411100134253502,-0.006010265089571476,,313344,-0.0019283294677734375,292.24673652648926,1097.0,0.00011205836926819757,,1763260304.0705736,1.049447774887085
0.01171875,0.15604914724826813,3578,0.03415954113006592,0.0008347555994987488,-0.00035423412919044495,,313600,0.0006786026060581207,292.469030380249,1097.0,0.00011190475925104693,,1763260304.2928674,6.224158278200775e-05
0.001953125,0.18877902626991272,3581,4.112720489501953e-06,0.0015734294429421425,-0.004019635729491711,,313856,-0.009691216051578522,292.6946380138397,1097.0,0.00011175114923389629,,1763260304.518475,216.22308349609375
0.015625,0.14632266759872437,3589,-0.031647324562072754,0.0023326994851231575,0.0049390727654099464,,314752,-0.0017117224633693695,293.5045793056488,1097.0,0.00011121351417386904,,1763260305.3284163,0.00018558009469415992
0.01953125,0.1410488784313202,3613,-0.02242457866668701,0.002775249071419239,0.0025155851617455482,,317184,0.0006636232137680054,295.69642782211304,1097.0,0.00010975422628689557,,1763260307.5202649,0.0002809544384945184
0.0,0.12514162063598633,3622,-0.008490443229675293,0.0003361515700817108,0.0054469965398311615,,318080,-0.0020221732556819916,296.51226353645325,1097.0,0.00010921659122686833,,1763260308.3361006,4.607874870998785e-05
0.0,0.1372464895248413,3640,9.5367431640625e-07,0.00021865218877792358,-0.0045941490679979324,,319872,-0.0015538539737462997,298.11377787590027,1098.0,0.00010814132110681385,,1763260309.937615,20.3387508392334
0.01953125,0.15210260450839996,3656,-0.0013278722763061523,0.004082538187503815,0.025691844522953033,,321536,0.008632451295852661,299.68505024909973,1097.0,0.00010714285599533468,,1763260311.5088873,0.002872165059670806
,,3669,,,,500.0,322819,,300.8414685726166,,,500.0,1763260312.6653056,
0.0,0.2187660038471222,3679,-1.7881393432617188e-06,0.00011836830526590347,0.002088758163154125,,323840,-0.001367516815662384,301.7655951976776,1097.0,0.00010576036584097892,,1763260313.5894322,3.2632040977478027
,,3683,,,,500.0,324319,,302.13321566581726,,,500.0,1763260313.9570527,
0.0,0.1289711445569992,3684,-4.649162292480469e-06,0.00016204733401536942,0.0002691904082894325,,324352,0.0005646497011184692,302.21309900283813,1097.0,0.00010545314580667764,,1763260314.036936,0.8195174932479858
0.0,0.11260313540697098,3711,0.008870542049407959,0.00038378965109586716,-0.0037984056398272514,,327168,0.0017193257808685303,304.7834756374359,1097.0,0.00010376344289397821,,1763260316.6073127,0.00016114961181301624
,,3713,,,,500.0,327319,,304.9045422077179,,,500.0,1763260316.7283792,
0.0,0.16079027950763702,3715,-0.018519878387451172,4.344619810581207e-06,-1.8603168427944183e-05,,327552,-0.00019532162696123123,305.1202359199524,1098.0,0.00010353302786825225,,1763260316.944073,0.0026839738711714745
0.001953125,0.15959294140338898,3731,-0.020179033279418945,0.0017266124486923218,0.009698271751403809,,329216,-0.0011821724474430084,306.609423160553,1098.0,0.00010253456275677308,,1763260318.4332602,0.00027348316507413983
0.0,0.21810442209243774,3734,-0.007673144340515137,0.000696658156812191,-0.0038766274228692055,,329472,-0.001730404794216156,306.8723690509796,1097.0,0.00010238095273962244,,1763260318.696206,0.0023604445159435272
0.0,0.20596767961978912,3755,-0.0014379024505615234,5.906820297241211e-05,0.0008871201425790787,,331648,-0.0022393278777599335,308.8438837528229,1098.0,0.000101075267593842,,1763260320.6677208,0.0001980744709726423
0.0,0.1307913064956665,3775,0.007398426532745361,1.8580816686153412e-05,-0.0008653150871396065,,333696,3.5278499126434326e-06,310.6642038822174,1098.0,9.984638745663688e-05,,1763260322.488041,4.0952760173240677e-05
0.0,0.17008258402347565,3779,-0.01624155044555664,7.702596485614777e-05,-0.0026526320725679398,,334080,0.004469774663448334,311.03731870651245,1098.0,9.961597243091092e-05,,1763260322.8611557,2.6663956305128522e-05
0.0,0.15853972733020782,3804,0.03508639335632324,1.3421289622783661e-05,0.001040964387357235,,336640,-0.002223081886768341,313.35315203666687,1098.0,9.807987953536212e-05,,1763260325.176989,0.00020488981681410223
0.0,0.12433981895446777,3807,-1.0728836059570312e-06,9.162351489067078e-06,0.0002112165093421936,,336896,-0.0007616914808750153,313.57832956314087,1098.0,9.792626951821148e-05,,1763260325.4021666,6.371706962585449
0.0,0.12728671729564667,3847,-0.020641446113586426,8.700881153345108e-05,-0.004616650752723217,,340992,-0.0011097565293312073,317.2956566810608,1098.0,9.546850924380124e-05,,1763260329.1194937,0.0015849133487790823
,,3879,,,,500.0,344319,,320.26961612701416,,,500.0,1763260332.0934532,
0.0,0.1335456818342209,3883,-0.015534639358520508,7.015746086835861e-05,0.0002447227016091347,,344704,0.0001558065414428711,320.6788091659546,1098.0,9.324116399511695e-05,,1763260332.5026462,8.337383042089641e-05
,,3884,,,,500.0,344819,,320.71895933151245,,,500.0,1763260332.5427964,
0.0,0.13855892419815063,3887,-0.015121102333068848,0.0005313940346240997,0.008678825572133064,,345088,-0.00019950047135353088,321.01269006729126,1098.0,9.30107562453486e-05,,1763260332.836527,0.00033962028101086617
0.0,0.17327561974525452,3891,-0.02528691291809082,0.00036937370896339417,-0.0051329731941223145,,345472,0.006977571174502373,321.38664078712463,1098.0,9.278034121962264e-05,,1763260333.2104778,0.002301703905686736
0.0,0.21941708028316498,3898,-0.018581748008728027,0.0001978464424610138,-0.001679757609963417,,346240,0.0008656084537506104,322.05438470840454,1098.0,9.231951116817072e-05,,1763260333.8782218,0.00022688887838739902
0.0,0.28092747926712036,3912,-0.014507532119750977,3.6034733057022095e-05,-0.00012060441076755524,,347648,-5.6840479373931885e-05,323.32048749923706,1098.0,9.14746560738422e-05,,1763260335.1443245,0.0003176644677296281
0.0,0.23878130316734314,3915,-2.5033950805664062e-06,6.193574517965317e-05,-0.0005603926256299019,,347904,-4.8782676458358765e-06,323.57937574386597,1098.0,9.132104605669156e-05,,1763260335.4032128,0.7817388772964478
0.01953125,0.2566417455673218,3928,-0.010326743125915527,0.006676765158772469,-0.0010680370032787323,,349312,-0.0005441922694444656,324.8470153808594,1098.0,9.047619096236303e-05,,1763260336.6708524,0.000408527790568769
0.0,0.19121277332305908,3944,-3.0994415283203125e-06,4.9406662583351135e-06,-0.0008122166618704796,,350848,-0.00016090460121631622,326.2221336364746,1098.0,8.955453085945919e-05,,1763260338.0459707,166.47384643554688
0.0,0.2510172426700592,3945,-0.014161825180053711,4.9540773034095764e-05,-0.0010708309710025787,,350976,-0.0006458330899477005,326.3328490257263,1098.0,8.947772585088387e-05,,1763260338.156686,0.0031450698152184486
0.0,0.1336870938539505,3946,-0.012186884880065918,0.0007504522800445557,0.013766473159193993,,351104,-0.019234031438827515,326.4430878162384,1098.0,8.940092084230855e-05,,1763260338.2669249,0.0004487873811740428
0.0,0.2077902853488922,3954,-3.5762786865234375e-06,1.0875053703784943e-05,-0.00019696447998285294,,351872,-0.0001731589436531067,327.14376878738403,1098.0,8.894009079085663e-05,,1763260338.9676058,51.62727737426758
,,3963,,,,500.0,352819,,327.9778006076813,,,500.0,1763260339.8016376,
0.0,0.22123461961746216,3969,4.827976226806641e-06,0.0008283797651529312,0.0029676035046577454,,353408,0.008685700595378876,328.51877331733704,1098.0,8.801843068795279e-05,,1763260340.3426104,218.27615356445312
0.0,0.2570277750492096,3981,-0.017763853073120117,5.3524039685726166e-05,0.000462154857814312,,354688,-0.00013467669486999512,329.7000048160553,1098.0,8.725038060219958e-05,,1763260341.5238419,0.00025486998492851853
,,3983,,,,500.0,354819,,329.81358003616333,,,500.0,1763260341.637417,
,,3997,,,,500.0,356319,,331.11162209510803,,,500.0,1763260342.9354591,
0.00390625,0.14442795515060425,4020,-0.014501214027404785,0.0014755325391888618,0.006373223848640919,,358656,-0.010835312306880951,333.27362728118896,1098.0,8.486943261232227e-05,,1763260345.0974643,0.0002460394462104887
0.0,0.23109817504882812,4059,-0.02228713035583496,0.0005476130172610283,-0.0059126922860741615,,362624,0.001604318618774414,336.8425509929657,1098.0,8.248847734648734e-05,,1763260348.666388,0.0002123842277796939
0.0,0.1972258985042572,4087,-3.933906555175781e-06,8.867122232913971e-05,-0.004110727459192276,,365440,-0.0012891646474599838,339.39841771125793,1098.0,8.079877443378791e-05,,1763260351.2222548,146.932373046875
0.0,0.16960735619068146,4091,3.5762786865234375e-06,9.398721158504486e-05,0.003216523677110672,,365824,-0.0056861937046051025,339.73359751701355,1098.0,8.056835940806195e-05,,1763260351.5574346,51.4925537109375
,,4105,,,,500.0,367319,,341.02175545692444,,,500.0,1763260352.8455925,
0.0,0.1361100673675537,4109,0.014119446277618408,0.000578591600060463,-0.002279510721564293,,367744,0.0017998125404119492,341.472941160202,1098.0,7.941628427943215e-05,,1763260353.2967782,0.0004221852286718786
,,4115,,,,500.0,368319,,341.94177627563477,,,500.0,1763260353.7656133,
0.009765625,0.20011547207832336,4119,0.0030284523963928223,0.003061658702790737,0.003884348087012768,,368768,0.0014467202126979828,342.4036285877228,1098.0,7.880184421082959e-05,,1763260354.2274656,0.00030990203958936036
,,4144,,,,500.0,371319,,344.64594745635986,,,500.0,1763260356.4697845,
0.0,0.1981949508190155,4150,-2.2649765014648438e-06,3.909040242433548e-05,-0.0019450997933745384,,371840,-0.00020138919353485107,345.1624946594238,1098.0,7.69585240050219e-05,,1763260356.9863317,20.5946102142334
0.005859375,0.15967446565628052,4168,-0.001431107521057129,0.0030212057754397392,0.0037351222708821297,,373760,0.00045810453593730927,346.96818566322327,1098.0,7.58064488763921e-05,,1763260358.7920227,0.00028230741736479104
,,4184,,,,500.0,375319,,348.35531759262085,,,500.0,1763260360.1791546,
0.005859375,0.09950949251651764,4194,7.271766662597656e-06,0.0008889324963092804,-0.008284371346235275,,376320,-0.0016576647758483887,349.27235412597656,1098.0,7.42703559808433e-05,,1763260361.0961912,164.05747985839844
0.0,0.14131227135658264,4199,1.9550323486328125e-05,0.000246318057179451,0.007156716659665108,,376832,-0.0064799487590789795,349.75011801719666,1098.0,7.396313594654202e-05,,1763260361.573955,72.97280883789062
0.0,0.18485265970230103,4224,-5.841255187988281e-06,0.0001477263867855072,0.0034610796719789505,,379392,-0.005450692027807236,352.04637265205383,1098.0,7.242703577503562e-05,,1763260363.8702097,2.250530958175659
0.0,0.167508065700531,4229,-9.775161743164062e-06,5.397573113441467e-05,-0.0006983857601881027,,379904,-0.0002574678510427475,352.4961848258972,1098.0,7.211981574073434e-05,,1763260364.3200219,18.988733291625977
,,4243,,,,500.0,381319,,353.797664642334,,,500.0,1763260365.6215017,
0.0,0.2367396354675293,4246,-0.041732192039489746,0.0010974640026688576,0.005006558261811733,,381696,-0.005969300866127014,354.1279094219208,1098.0,7.104454562067986e-05,,1763260365.9517465,0.0001671363424975425
,,4252,,,,500.0,382319,,354.6129205226898,,,500.0,1763260366.4367576,
0.0,0.21372464299201965,4254,-0.02629256248474121,0.0001379670575261116,0.0001922687515616417,,382464,-0.004306327551603317,354.8345146179199,1098.0,7.058371556922793e-05,,1763260366.6583517,0.002512516686692834
0.0,0.15164028108119965,4255,0.2688104510307312,0.0003388039767742157,0.004070606082677841,,382592,-0.00014380179345607758,354.94588017463684,1098.0,7.050691056065261e-05,,1763260366.7697172,0.0003707219148054719
0.0,0.2325228601694107,4273,-1.895427703857422e-05,0.0002039838582277298,0.00318133644759655,,384384,-0.001425236463546753,356.54332661628723,1099.0,6.943164044059813e-05,,1763260368.3671637,2.2695133686065674
0.001953125,0.21059054136276245,4276,0.06225866079330444,0.001784033142030239,-0.00285330880433321,,384768,0.0008654557168483734,356.9116139411926,1099.0,6.920122541487217e-05,,1763260368.735451,0.0003151440469082445
,,4277,,,,500.0,384819,,356.93033814430237,,,500.0,1763260368.7541752,
0.0,0.1723412275314331,4278,-5.0067901611328125e-06,0.0002529965713620186,-0.005136861465871334,,384896,-0.0014407075941562653,357.0255751609802,1099.0,6.912442040629685e-05,,1763260368.8494122,0.8138077855110168
0.0,0.17663918435573578,4290,0.004969537258148193,1.9166618585586548e-06,-9.795650839805603e-05,,386176,-2.2429972887039185e-05,358.1735649108887,1099.0,6.835637759650126e-05,,1763260369.997402,0.0004100907244719565
,,4292,,,,500.0,386319,,358.2914698123932,,,500.0,1763260370.1153069,
0.0,0.2513069212436676,4314,-0.026218056678771973,0.0018440289422869682,0.005771440453827381,,388608,0.0003931596875190735,360.35969853401184,1099.0,6.689708243357018e-05,,1763260372.1835356,0.0005437947111204267
0.0,0.17647281289100647,4318,0.07990652322769165,8.301995694637299e-05,0.0026802457869052887,,388992,-0.002476826310157776,360.69778275489807,1099.0,6.666666740784422e-05,,1763260372.5216198,0.0016581243835389614
,,4346,,,,500.0,391819,,363.26848888397217,,,500.0,1763260375.092326,
0.0,0.20192164182662964,4366,-3.3020973205566406e-05,0.00020696409046649933,-0.002396652474999428,,393856,-0.004624057561159134,365.0997066497803,1099.0,6.374807708198205e-05,,1763260376.9235437,27.52027130126953
0.0,0.16976763308048248,4372,0.12477809190750122,0.00013218820095062256,0.003596091642975807,,394496,-0.004770990461111069,365.695983171463,1099.0,6.336405203910545e-05,,1763260377.5198202,0.003581531811505556
0.0,0.18154315650463104,4377,-0.023090243339538574,4.030764102935791e-06,0.00037502869963645935,,395008,-0.0007420629262924194,366.14298486709595,1099.0,6.305683200480416e-05,,1763260377.966822,0.0032548115123063326
0.0,0.18613341450691223,4378,0.0269736647605896,0.000943182036280632,0.013887163251638412,,395136,-0.012128325179219246,366.28850960731506,1099.0,6.298003427218646e-05,,1763260378.1123466,0.0004857361491303891
0.0,0.17756900191307068,4387,-0.04805564880371094,0.00012969225645065308,0.0030652806162834167,,396032,-0.005928732454776764,367.0711703300476,1099.0,6.244239921215922e-05,,1763260378.8950074,0.002523677423596382
0.0,0.18567964434623718,4396,1.627206802368164e-05,4.6757981181144714e-05,0.0008932221680879593,,396928,-0.0005509983748197556,367.8834602832794,1099.0,6.190476415213197e-05,,1763260379.7072973,148.29702758789062
0.0,0.16136610507965088,4415,1.710653305053711e-05,0.0001338515430688858,-0.0005940534174442291,,398848,0.0002867765724658966,369.63299798965454,1099.0,6.075268902350217e-05,,1763260381.456835,200.4904327392578
0.0,0.1927645206451416,4456,-0.03177750110626221,0.00012678559869527817,0.0037012873217463493,,403072,-0.0013951435685157776,373.42620944976807,1099.0,5.821812737849541e-05,,1763260385.2500465,0.0011706235818564892
0.0,0.19823506474494934,4470,-0.028477787971496582,3.300793468952179e-05,0.0022317804396152496,,404480,0.0002463292330503464,374.72470235824585,1099.0,5.737327228416689e-05,,1763260386.5485394,0.0018461768049746752
,,4478,,,,500.0,405319,,375.4195201396942,,,500.0,1763260387.2433572,
0.0,0.14403314888477325,4480,-0.029314637184143066,0.0002370700240135193,0.002111099660396576,,405504,-0.0032090675085783005,375.6531035900116,1099.0,5.6758832215564325e-05,,1763260387.4769406,0.002376064658164978
0.0,0.17773717641830444,4492,0.0034705400466918945,4.025362432003021e-05,0.0022657718509435654,,406784,0.0002561993896961212,376.80350160598755,1099.0,5.599078212981112e-05,,1763260388.6273386,0.0005391765735112131
,,4498,,,,500.0,407319,,377.2584066390991,,,500.0,1763260389.0822437,
0.0,0.1725827306509018,4520,-0.0033451318740844727,0.0003910418599843979,-0.000719970092177391,,409600,-0.00011239200830459595,379.3283989429474,1099.0,5.4301075579132885e-05,,1763260391.152236,0.0005765861715190113
,,4522,,,,500.0,409819,,379.4735219478607,,,500.0,1763260391.297359,
0.0,0.14319130778312683,4524,-0.020290017127990723,1.4632008969783783e-05,0.0004853857681155205,,409984,-0.0007573440670967102,379.66451263427734,1099.0,5.4070660553406924e-05,,1763260391.4883497,0.0024031675420701504
0.0,0.1416093111038208,4525,-0.020468711853027344,0.00016298051923513412,0.0013437652960419655,,410112,-0.012014202773571014,379.8119475841522,1099.0,5.3993855544831604e-05,,1763260391.6357846,0.0006522426847368479
,,4527,,,,500.0,410319,,379.951278924942,,,500.0,1763260391.775116,
0.0,0.16116368770599365,4531,0.019293546676635742,8.690077811479568e-05,-0.0003486247733235359,,410752,0.0005806591361761093,380.37043476104736,1099.0,5.3609830501955e-05,,1763260392.1942718,0.0006234164466150105
0.0,0.12773700058460236,4533,-5.245208740234375e-06,0.00013258401304483414,-0.0018050046637654305,,410880,-0.0002276841551065445,380.4832854270935,1099.0,5.353302549337968e-05,,1763260392.3071225,148.71824645996094
0.0,0.14247584342956543,4534,-0.023993492126464844,0.0005317134782671928,0.0007356954738497734,,411008,0.000498894602060318,380.5940899848938,1099.0,5.345622048480436e-05,,1763260392.417927,0.0027016871608793736
0.0,0.11862918734550476,4555,0.0026856660842895508,4.922784864902496e-05,-0.001712290570139885,,413184,0.0024973005056381226,382.5617790222168,1099.0,5.2150538977002725e-05,,1763260394.385616,0.0004503734817262739
0.0,0.1206684485077858,4562,-5.4836273193359375e-06,0.000142587348818779,0.0025546979159116745,,413824,0.0019429922103881836,383.1588113307953,1099.0,5.1766513934126124e-05,,1763260394.9826484,57.942169189453125
,,4576,,,,500.0,415319,,384.46159410476685,,,500.0,1763260396.2854311,
0.0,0.18923348188400269,4613,-0.0024497509002685547,8.632242679595947e-05,-0.0007779430598020554,,419072,0.003996165469288826,387.9010329246521,1099.0,4.86175122205168e-05,,1763260399.72487,0.001786702312529087
0.0,0.12584960460662842,4626,1.3887882232666016e-05,1.0065734386444092e-05,-0.00010789558291435242,,420352,0.0002830103039741516,389.0587203502655,1099.0,4.78494621347636e-05,,1763260400.8825574,0.4005141258239746
,,4635,,,,500.0,421319,,389.90233969688416,,,500.0,1763260401.7261767,
0.0,0.21618369221687317,4641,1.6689300537109375e-05,0.0001444714143872261,-0.0023801596835255623,,421888,0.006033699959516525,390.5251576900482,1099.0,4.6927802031859756e-05,,1763260402.3489947,9.406932830810547
0.0,0.22627145051956177,4644,-0.02413022518157959,0.00011212099343538284,0.001722375862300396,,422272,-0.0023560449481010437,390.8593726158142,1099.0,4.6697387006133795e-05,,1763260402.6832097,0.0006630519637838006
0.0,0.15750806033611298,4661,2.384185791015625e-05,1.9067898392677307e-05,0.0010364148765802383,,423936,0.0002781711518764496,392.35333347320557,1099.0,4.569892553263344e-05,,1763260404.1771705,58.710731506347656
0.0,0.1650971621274948,4675,-1.0728836059570312e-05,0.00017498061060905457,-0.0024871062487363815,,425344,-0.0006309505552053452,393.6550488471985,1099.0,4.4854070438304916e-05,,1763260405.478886,2.2832000255584717
0.0,0.26066455245018005,4691,-0.0122300386428833,1.300126314163208e-05,0.0006547011435031891,,427008,-0.0001035500317811966,395.1439175605774,1099.0,4.385560532682575e-05,,1763260406.9677546,0.0025538273621350527
,,4709,,,,500.0,428819,,396.7885932922363,,,500.0,1763260408.6124303,
0.0,0.16055819392204285,4713,-0.054492950439453125,5.66309317946434e-05,0.0011498546227812767,,429312,-0.006179586052894592,397.22544503211975,1099.0,4.2473118810448796e-05,,1763260409.049282,0.0007121610105969012
,,4738,,,,500.0,431819,,399.44780373573303,,,500.0,1763260411.2716408,
0.0,0.1703139990568161,4739,7.808208465576172e-06,0.00017690658569335938,0.0005008857697248459,,431872,4.9198511987924576e-05,399.53354930877686,1099.0,4.093701863894239e-05,,1763260411.3573864,52.30612564086914
0.0,0.2137901932001114,4741,-0.04328179359436035,0.0006198137998580933,0.00532747246325016,,432128,-0.011961398646235466,399.79208278656006,1099.0,4.078340862179175e-05,,1763260411.6159198,0.0008190934895537794
,,4743,,,,500.0,432319,,399.9266655445099,,,500.0,1763260411.7505026,
0.0,0.18181055784225464,4754,-3.337860107421875e-06,2.868473529815674e-07,0.000229688361287117,,433408,-3.671273589134216e-05,400.950350522995,1099.0,4.0015362174017355e-05,,1763260412.7741876,69.94725799560547
,,4772,,,,500.0,435319,,402.62392139434814,,,500.0,1763260414.4477584,
0.0,0.11129874736070633,4786,0.010976195335388184,4.4733285903930664e-05,0.0019554439932107925,,436736,-0.0011316128075122833,404.00308179855347,1099.0,3.801843195105903e-05,,1763260415.8269188,0.000613813113886863
,,4787,,,,500.0,436819,,404.03361415863037,,,500.0,1763260415.8574512,
0.0,0.17120994627475739,4788,-1.9073486328125e-06,2.3087486624717712e-06,-0.0003416063264012337,,436864,-0.0003017634153366089,404.11840748786926,1099.0,3.794162694248371e-05,,1763260415.9422445,0.28568559885025024
0.0,0.15681849420070648,4796,-0.003654003143310547,8.522719144821167e-05,0.0022972766309976578,,437760,-0.002159504219889641,404.90052485466003,1099.0,3.7403995520435274e-05,,1763260416.724362,0.0006950694369152188
0.0,0.12135367840528488,4799,0.028659343719482422,0.00010193884372711182,0.002090591937303543,,438016,-0.00012443400919437408,405.16103053092957,1099.0,3.725038550328463e-05,,1763260416.9848676,0.0019878940656781197
0.0,0.1379716396331787,4806,0.0005518794059753418,1.5346333384513855e-05,0.00028436630964279175,,438784,0.0035520046949386597,405.83029675483704,1099.0,3.678955545183271e-05,,1763260417.6541338,0.0007036624010652304
0.0,0.19181227684020996,4809,-0.029062867164611816,4.723668098449707e-06,-8.438713848590851e-05,,439040,-4.731118679046631e-05,406.09428811073303,1099.0,3.663594543468207e-05,,1763260417.9181252,0.0019720764830708504
0.0,0.17989596724510193,4813,1.3053417205810547e-05,1.3013370335102081e-05,0.0019741514697670937,,439424,4.337728023529053e-05,406.4303035736084,1099.0,3.640553040895611e-05,,1763260418.2541406,18.460216522216797
,,4851,,,,500.0,443319,,409.91730403900146,,,500.0,1763260421.741141,
0.0,0.1570468246936798,4852,1.245737075805664e-05,8.18353146314621e-06,0.0007406724616885185,,443392,0.0001239776611328125,410.0104355812073,1099.0,3.402457878109999e-05,,1763260421.8342726,0.03525253012776375
0.0,0.14390991628170013,4868,-0.017017602920532227,3.7785619497299194e-05,-3.4846365451812744e-05,,445056,-0.0008894689381122589,411.5372009277344,1099.0,3.302611366962083e-05,,1763260423.361038,0.0021340022794902325
0.0,0.15522748231887817,4874,-0.05828070640563965,0.0003049876540899277,0.00042588450014591217,,445696,-0.007490862160921097,412.0946624279022,1099.0,3.2642088626744226e-05,,1763260423.9184995,0.000965058570727706
0.0,0.17037278413772583,4878,0.027475595474243164,8.324813097715378e-05,-0.0020237648859620094,,446080,0.00027222931385040283,412.4715247154236,1099.0,3.2411673601018265e-05,,1763260424.2953618,0.0010881585767492652
0.0,0.17176035046577454,4882,-0.004060983657836914,1.401267945766449e-05,0.0007322262972593307,,446464,-0.001262071542441845,412.80807638168335,1099.0,3.2181258575292304e-05,,1763260424.6319134,0.0020429918076843023
,,4920,,,,500.0,450319,,416.2858712673187,,,500.0,1763260428.1097083,
0.0,0.16552266478538513,4932,0.008333802223205566,3.6228448152542114e-06,-0.00029143132269382477,,451584,-0.0001779794692993164,417.4323697090149,1099.0,2.9109063689247705e-05,,1763260429.2562068,0.0010568342404440045
0.0,0.1628153771162033,4933,0.01220017671585083,4.6566128730773926e-07,0.00011134706437587738,,451712,-0.00015949644148349762,417.58178544044495,1099.0,2.9032258680672385e-05,,1763260429.4056225,0.0009566019871272147
,,4939,,,,500.0,452319,,418.0618450641632,,,500.0,1763260429.885682,
0.0,0.2696804404258728,4946,-0.051481008529663086,8.526630699634552e-05,0.003167117014527321,,452992,-0.0031601432710886,418.73688554763794,1099.0,2.8264208594919182e-05,,1763260430.5607226,0.0016628907760605216
0.0,0.18426400423049927,4953,-0.024375319480895996,4.3849460780620575e-05,-0.001022319309413433,,453760,0.0015953704714775085,419.40370440483093,1099.0,2.780337854346726e-05,,1763260431.2275414,0.0008321317727677524
0.0,0.2587597966194153,4958,-0.03936803340911865,0.00011825282126665115,0.0017745280638337135,,454272,0.000340241938829422,419.88669300079346,1099.0,2.7496160328155383e-05,,1763260431.71053,0.0009301436366513371
0.0,0.21676033735275269,4963,-0.05274355411529541,2.0092353224754333e-05,-0.00033270567655563354,,454784,-0.0001482740044593811,420.33438324928284,1099.0,2.7188940293854102e-05,,1763260432.1582203,0.0008573554223403335
0.0,0.19327706098556519,4971,-0.0031325817108154297,7.405877113342285e-06,0.001013725996017456,,455552,-0.00033121369779109955,421.0419018268585,1099.0,2.672811024240218e-05,,1763260432.8657389,0.0018489728681743145
0.0,0.1825091540813446,4972,0.025826990604400635,1.5082769095897675e-05,-0.0010022791102528572,,455680,0.00010067224502563477,421.15165758132935,1099.0,2.665130523382686e-05,,1763260432.9754946,0.0009528599912300706
,,4978,,,,500.0,456319,,421.67024397850037,,,500.0,1763260433.494081,
0.0,0.1511755734682083,4981,-0.03317916393280029,0.00012934580445289612,-0.0005324762314558029,,456576,-9.071081876754761e-07,421.96561670303345,1099.0,2.6113671992789023e-05,,1763260433.7894537,0.0009775473736226559
0.0,0.15852048993110657,4989,-2.384185791015625e-05,4.5340508222579956e-05,-0.0011655017733573914,,457344,-0.00032986700534820557,422.6382665634155,1099.0,2.56528419413371e-05,,1763260434.4621036,51.80622100830078
0.0,0.22376343607902527,4994,-2.7060508728027344e-05,0.00015385355800390244,0.0025080638006329536,,457856,0.00040855444967746735,423.12063932418823,1099.0,2.534562190703582e-05,,1763260434.9444764,2.2455341815948486
,,5008,,,,500.0,459319,,424.42277669906616,,,500.0,1763260436.2466137,
,,5013,,,,500.0,459819,,424.90244936943054,,,500.0,1763260436.7262864,
0.0,0.1962319016456604,5015,0.0470767617225647,2.3677945137023926e-05,0.001264544203877449,,460032,-0.0008652359247207642,425.1088705062866,1099.0,2.403993858024478e-05,,1763260436.9327075,0.0016665100120007992
0.0,0.16037480533123016,5039,-0.013493657112121582,6.488524377346039e-06,-0.0015993183478713036,,462464,-0.0001092962920665741,427.303085565567,1099.0,2.25806452363031e-05,,1763260439.1269226,0.0019767521880567074
0.0,0.1481177806854248,5071,0.17532116174697876,8.925795555114746e-05,-0.001151973381638527,,465792,-9.779166430234909e-05,430.30909848213196,1099.0,2.0583716832334176e-05,,1763260442.1329355,0.0010476767783984542
0.0,0.15624649822711945,5117,-1.0371208190917969e-05,1.3989396393299103e-05,-0.00042007770389318466,,470400,-0.0009178668260574341,434.4702248573303,1099.0,1.7818740161601454e-05,,1763260446.294062,6.484508037567139
0.0,0.12888476252555847,5122,-1.5139579772949219e-05,2.64681875705719e-06,-0.0005987901240587234,,470912,0.0009664297103881836,434.9171521663666,1099.0,1.7511520127300173e-05,,1763260446.7409892,197.9499053955078
0.0,0.1511167287826538,5127,2.3663043975830078e-05,1.5070661902427673e-05,-0.00025519728660583496,,471424,-1.4306977391242981e-05,435.39648365974426,1099.0,1.7204301911988296e-05,,1763260447.2203207,2.257094621658325
0.0,0.15652979910373688,5128,-0.0034695863723754883,1.6944482922554016e-05,-0.00015688128769397736,,471552,-0.00034040771424770355,435.50744342803955,1099.0,1.7127496903412975e-05,,1763260447.3312805,0.0018402445130050182
,,5140,,,,500.0,472819,,436.5890290737152,,,500.0,1763260448.412866,
0.0,0.15354697406291962,5146,-2.1457672119140625e-06,9.592622518539429e-08,0.00014113914221525192,,473344,2.3927539587020874e-05,437.11030769348145,1100.0,1.6052226783358492e-05,,1763260448.9341447,146.44351196289062
,,5150,,,,500.0,473819,,437.50971126556396,,,500.0,1763260449.3335483,
