global_step,losses/approx_kl,charts/episodic_return,_step,losses/old_approx_kl,charts/episodic_length,_timestamp,charts/SPS,losses/value_loss,losses/entropy,charts/learning_rate,losses/clipfrac,_runtime,losses/explained_variance,losses/policy_loss
315203,,500.0,3351,,500.0,1763260459.5650291,,,,,,403.5384180545807,,
315776,0.00019222497940063477,,3357,0.0020874328911304474,,1763260460.104433,838.0,590.1757202148438,0.5151976346969604,0.0001105990813812241,0.0,404.07782196998596,0.0009793639183044434,0.00017961859703063965
316160,0.0005532559007406235,,3360,-0.010122392326593399,,1763260460.472543,839.0,0.0006024230970069766,0.45770263671875,0.00011036866635549814,0.0,404.4459319114685,-3.4249114990234375,-0.0028813444077968597
320000,0.00011240970343351364,,3398,0.0011060768738389015,,1763260464.5925198,840.0,0.0010699366685003042,0.4142840504646301,0.00010806451609823853,0.0,408.5659086704254,-1.0223441123962402,-0.0018317252397537231
320256,3.824010491371155e-06,,3401,-0.000465957447886467,,1763260464.856666,840.0,851.27197265625,0.43641477823257446,0.00010791090608108789,0.0,408.8300549983978,-0.0003237724304199219,-0.00015708059072494507
320768,0.0003844164311885834,,3406,-0.010198427364230156,,1763260465.3048933,840.0,772.1412353515625,0.4156845808029175,0.0001076036860467866,0.0,409.27828216552734,0.001546323299407959,6.952136754989624e-05
320896,0.0003378698602318764,,3407,-0.001484985463321209,,1763260465.4151437,840.0,0.003883745986968279,0.491038978099823,0.00010752688103821129,0.0,409.3885326385498,0.39196377992630005,-0.005364514887332916
322176,2.9874034225940704e-05,,3419,-0.0023355940356850624,,1763260466.9393494,840.0,0.00081026297993958,0.4180353581905365,0.00010675883095245808,0.0,410.91273832321167,-7.883766174316406,-0.0014331638813018799
322816,0.00011624861508607864,,3426,0.0020577190443873405,,1763260467.7091377,840.0,572.3429565429688,0.3747076094150543,0.00010637480590958148,0.0,411.68252658843994,-0.0008310079574584961,-0.0013066306710243225
323072,0.00012152921408414841,,3428,-0.0019378187134861946,,1763260468.0053504,840.0,0.000455761153716594,0.4510960280895233,0.00010622119589243084,0.0,411.9787392616272,-0.614653468132019,0.0051892586052417755
323712,0.00011091306805610657,,3435,0.0016978047788143158,,1763260468.784133,840.0,700.2830200195312,0.45227664709091187,0.00010583717084955424,0.0,412.7575218677521,-6.949901580810547e-05,-0.00109969824552536
325248,5.710870027542114e-05,,3450,-0.0004674326628446579,,1763260470.38785,841.0,1016.1892700195312,0.45788195729255676,0.00010491551802260801,0.0,414.3612389564514,0.0005676150321960449,0.0010486245155334473
325376,0.00015021394938230515,,3451,0.0017856145277619362,,1763260470.4988768,841.0,0.004006663337349892,0.44251948595046997,0.00010483871301403269,0.0,414.47226572036743,0.5315078496932983,-0.002043049782514572
326528,0.00033211056143045425,,3462,0.007095334120094776,,1763260471.5450785,841.0,0.0009893383830785751,0.4268910884857178,0.00010414746793685481,0.0,415.51846742630005,-0.4425170421600342,0.004842385649681091
327936,0.00014021433889865875,,3476,-0.00024855881929397583,,1763260472.8150637,842.0,0.0046835229732096195,0.4423690736293793,0.00010330261284252629,0.0,416.78845262527466,-0.07216298580169678,-0.0020785480737686157
328203,,500.0,3479,,500.0,1763260473.0440257,,,,,,417.01741456985474,,
330203,,500.0,3498,,500.0,1763260474.831144,,,,,,418.80453300476074,,
330703,,500.0,3503,,500.0,1763260475.3110313,,,,,,419.2844202518463,,
331703,,500.0,3513,,500.0,1763260476.2007132,,,,,,420.1741020679474,,
332928,2.6728957891464233e-07,,3525,-0.00012197066098451614,,1763260477.3641272,845.0,0.0038786474615335464,0.4350232779979706,0.0001003072175080888,0.0,421.33751606941223,-0.35034453868865967,4.3626874685287476e-05
334203,,500.0,3537,,500.0,1763260478.4596462,,,,,,422.43303513526917,,
335872,4.263594746589661e-06,,3554,0.00032555684447288513,,1763260480.023596,847.0,0.0038434441667050123,0.41176167130470276,9.854070958681405e-05,0.0,423.9969849586487,-0.1533571481704712,-0.00014115869998931885
336000,0.00026747677475214005,,3555,0.003725294955074787,,1763260480.1359644,847.0,0.000702079210896045,0.37452322244644165,9.846390457823873e-05,0.0,424.1093533039093,-1.0761265754699707,0.0010207891464233398
338176,0.0012716734781861305,,3576,0.015146053396165371,,1763260482.1081119,848.0,0.0011707127559930086,0.4368726313114166,9.715821943245828e-05,0.0,426.0815007686615,-2.131295680999756,-0.010632636025547981
338304,0.00020650122314691544,,3578,-0.0005430756136775017,,1763260482.2215402,848.0,682.0162963867188,0.37114274501800537,9.708141442388296e-05,0.0,426.1949291229248,0.00018036365509033203,-0.0019406676292419434
338688,0.0019235573709011078,,3581,-0.0010715220123529434,,1763260482.5548086,849.0,0.0009075475391000509,0.4066380262374878,9.6850999398157e-05,0.001953125,426.52819752693176,-10.937239646911621,-0.007578246295452118
339456,5.942769348621368e-06,,3589,0.00033520814031362534,,1763260483.2655818,849.0,0.001789660775102675,0.36216238141059875,9.639016934670508e-05,0.0,427.23897075653076,-0.16475176811218262,-0.0003001876175403595
341888,0.00031046103686094284,,3613,-0.0016137594357132912,,1763260485.4610465,850.0,0.0038988906890153885,0.4482698440551758,9.4930874183774e-05,0.0,429.43443536758423,-0.38565385341644287,0.0013739606365561485
342784,0.00023456010967493057,,3622,-0.00032723601907491684,,1763260486.2866256,851.0,903.9010009765625,0.46708381175994873,9.439323912374675e-05,0.0,430.2600145339966,-0.00012242794036865234,0.00275585800409317
344703,,500.0,3640,,500.0,1763260487.9702644,,,,,,431.94365334510803,,
346240,0.0002678725868463516,,3656,0.006061708554625511,,1763260489.4174888,853.0,605.828369140625,0.43230879306793213,9.231951116817072e-05,0.0,433.39087772369385,-3.814697265625e-05,0.004284314811229706
347648,9.56626608967781e-05,,3669,0.002299129031598568,,1763260490.6846852,854.0,0.0006156437448225915,0.45196497440338135,9.14746560738422e-05,0.0,434.6580741405487,0.1424703598022461,-0.003917258232831955
348672,0.00026928726583719254,,3679,0.0017711585387587547,,1763260491.6151574,854.0,0.0005788102280348539,0.49053579568862915,9.086021600523964e-05,0.0,435.58854627609253,-0.12856078147888184,-0.00019559264183044434
349056,0.0002205418422818184,,3683,-0.003982230089604855,,1763260491.9501321,854.0,0.0010304515017196536,0.4400222599506378,9.062980097951367e-05,0.0,435.9235210418701,-0.19045424461364746,-0.0015362352132797241
349184,0.0003860797733068466,,3684,0.0016213003545999527,,1763260492.0971255,854.0,0.0005238024168647826,0.4894031882286072,9.055299597093835e-05,0.0,436.0705144405365,-0.34390759468078613,-0.002091221511363983
351872,0.00010510813444852829,,3711,0.004832218401134014,,1763260494.5225854,856.0,0.004400865640491247,0.5045074224472046,8.894009079085663e-05,0.0,438.49597430229187,-0.18225860595703125,0.0027108527719974518
352128,0.0031368015334010124,,3713,-0.0203359704464674,,1763260494.7455115,856.0,0.0005171651719138026,0.4831332862377167,8.878648077370599e-05,0.005859375,438.7189004421234,-0.06056630611419678,-0.00013949349522590637
352256,0.0005659963935613632,,3715,0.0011601485311985016,,1763260494.8584425,856.0,793.1373901367188,0.474934458732605,8.870967576513067e-05,0.0,438.8318314552307,-0.00021970272064208984,-0.00844644196331501
353920,0.0011668680235743523,,3731,0.01750943250954151,,1763260496.3839521,857.0,0.006819702684879303,0.44136807322502136,8.77112106536515e-05,0.0,440.3573410511017,0.06866854429244995,-0.0038840100169181824
354203,,500.0,3734,,500.0,1763260496.6181471,,,,,,440.59153604507446,,
356352,0.00040736887603998184,,3755,0.0004701288416981697,,1763260498.578437,858.0,0.005969068966805935,0.53639155626297,8.625192276667804e-05,0.0,442.5518260002136,-0.25554192066192627,0.0007228739559650421
358400,3.767665475606918e-05,,3775,0.0002456558868288994,,1763260500.4740305,859.0,0.005726155824959278,0.4805493652820587,8.502304262947291e-05,0.0,444.4474194049835,-0.1797330379486084,-0.000375453382730484
358784,5.018990486860275e-05,,3779,0.0003841659054160118,,1763260500.811414,860.0,695.703125,0.4663611948490143,8.479262760374695e-05,0.0,444.78480291366577,0.0002237558364868164,0.001371879130601883
361344,0.0003598444163799286,,3804,-0.003949947655200958,,1763260503.127674,861.0,0.00590922124683857,0.556240975856781,8.325652743224055e-05,0.0,447.1010630130768,-0.13802635669708252,-0.002634681761264801
361703,,500.0,3807,,500.0,1763260503.3867893,,,,,,447.360178232193,,
365703,,500.0,3847,,500.0,1763260507.0840058,,,,,,451.0573947429657,,
369024,8.270982652902603e-05,,3879,0.0016527166590094566,,1763260510.0914276,865.0,0.0010310054058209062,0.47203484177589417,7.864823419367895e-05,0.0,454.06481647491455,0.2223731279373169,-0.00036787986755371094
369408,2.9350630939006805e-05,,3883,-0.0018457425758242607,,1763260510.428502,865.0,0.00403864961117506,0.48382800817489624,7.841781916795298e-05,0.0,454.4018909931183,0.353784441947937,-0.0012404322624206543
369536,0.00030164048075675964,,3884,0.0028660278767347336,,1763260510.5389214,865.0,0.0008797687478363514,0.5224854946136475,7.834101415937766e-05,0.0,454.51231026649475,-0.19572365283966064,-0.0018641948699951172
369792,8.219107985496521e-05,,3887,0.0005485787987709045,,1763260510.8018067,865.0,694.5175170898438,0.47863587737083435,7.818740414222702e-05,0.0,454.7751955986023,4.32133674621582e-05,-0.0001054219901561737
370203,,500.0,3891,,500.0,1763260511.1464405,,,,,,455.119829416275,,
370944,2.3038126528263092e-05,,3898,-0.000432322733104229,,1763260511.8400033,866.0,0.004789645783603191,0.49408745765686035,7.749615906504914e-05,0.0,455.813392162323,-0.20347988605499268,0.0011993441730737686
372352,7.205642759799957e-05,,3912,-0.0007920153439044952,,1763260513.1107695,867.0,0.0049600363709032536,0.4734986126422882,7.665130397072062e-05,0.0,457.08415842056274,-0.44986557960510254,6.463378667831421e-06
372703,,500.0,3915,,500.0,1763260513.3665175,,,,,,457.3399064540863,,
374016,0.000163237564265728,,3928,0.0003867661580443382,,1763260514.6048822,867.0,0.001291258493438363,0.5181553363800049,7.565283885924146e-05,0.0,458.578271150589,-0.15938830375671387,-0.0003685019910335541
375680,0.00011901650577783585,,3944,-0.0008153384551405907,,1763260516.1278338,868.0,0.0008811950101517141,0.5757075548171997,7.465438102371991e-05,0.0,460.1012227535248,-0.3206080198287964,1.3738870620727539e-05
375703,,500.0,3945,,500.0,1763260516.138679,,,,,,460.11206793785095,,
375808,4.5347027480602264e-05,,3946,0.0019229250028729439,,1763260516.2404327,868.0,523.2977905273438,0.4987960159778595,7.457757601514459e-05,0.0,460.2138216495514,6.896257400512695e-05,-0.0029313191771507263
376703,,500.0,3954,,500.0,1763260516.9546695,,,,,,460.928058385849,,
377600,0.00016246549785137177,,3963,-0.004388971254229546,,1763260517.8381455,869.0,0.0007897043833509088,0.554750382900238,7.35023058950901e-05,0.0,461.81153440475464,-0.02258741855621338,0.0013425499200820923
378203,,500.0,3969,,500.0,1763260518.422327,,,,,,462.39571595191956,,
379392,2.7389265596866608e-05,,3981,0.0005051633343100548,,1763260519.544207,870.0,0.004031112417578697,0.5079867839813232,7.242703577503562e-05,0.0,463.51759600639343,-0.23273122310638428,0.0003176480531692505
379648,0.0014450466260313988,,3983,-0.004710284061729908,,1763260519.7673953,870.0,0.0009569317335262895,0.5264762043952942,7.227342575788498e-05,0.0,463.7407841682434,-0.26661133766174316,-0.01594296097755432
381056,9.562727063894272e-05,,3997,0.0024186884984374046,,1763260521.036743,871.0,0.0014486793661490083,0.4380733370780945,7.142857066355646e-05,0.0,465.0101318359375,0.0028693675994873047,-0.005171582102775574
383360,0.0009097820147871971,,4020,0.0057863472029566765,,1763260523.1227329,872.0,0.004310952499508858,0.42378461360931396,7.004608050920069e-05,0.0,467.0961217880249,0.5430130958557129,-0.011747941374778748
387328,5.5409036576747894e-05,,4059,0.0025108838453888893,,1763260526.739706,874.0,137.84808349609375,0.36189955472946167,6.766513251932338e-05,0.0,470.7130949497223,3.331899642944336e-05,0.00021176598966121674
390203,,500.0,4087,,500.0,1763260529.310675,,,,,,473.28406381607056,,
390656,9.45013016462326e-06,,4091,0.0013789469376206398,,1763260529.7722442,875.0,0.000411713874200359,0.4882489740848541,6.566820229636505e-05,0.0,473.7456331253052,-0.1156080961227417,-0.00033374130725860596
392064,0.0014133360236883163,,4105,0.006206667050719261,,1763260531.0394585,876.0,0.0016338855493813753,0.46301937103271484,6.482334720203653e-05,0.0,475.01284742355347,0.45464324951171875,-0.017429590225219727
392448,0.0001776488497853279,,4109,0.0067358473315835,,1763260531.3731344,876.0,0.004690361209213734,0.45854419469833374,6.459293217631057e-05,0.0,475.3465232849121,-0.27565884590148926,0.00040399283170700073
393088,1.8310733139514923e-05,,4115,-0.0015084175392985344,,1763260531.9675555,876.0,0.0011544136796146631,0.44036218523979187,6.420890713343397e-05,0.0,475.9409444332123,-0.17848718166351318,-0.0016027092933654785
393472,0.0002838410437107086,,4119,-0.008548228070139885,,1763260532.3053148,877.0,0.001742662745527923,0.43065735697746277,6.397849210770801e-05,0.0,476.2787036895752,-0.38777244091033936,-0.0031131505966186523
396032,0.00016799848526716232,,4144,0.004198492504656315,,1763260534.6180363,878.0,0.0015523158945143223,0.5007044672966003,6.244239921215922e-05,0.0,478.5914251804352,-1.341712474822998,0.003203141503036022
396672,0.00011652614921331406,,4150,0.00010259542614221573,,1763260535.2112355,878.0,0.0005482496926560998,0.5532186031341553,6.205837416928262e-05,0.0,479.18462443351746,-0.22576534748077393,-0.0038279404398053885
398464,6.91879540681839e-06,,4168,-0.00019181612879037857,,1763260536.8107398,879.0,0.0010415869764983654,0.5381032824516296,6.098310404922813e-05,0.0,480.7841286659241,0.03882521390914917,0.00010863691568374634
400128,0.00034901220351457596,,4184,1.3832934200763702e-05,,1763260538.3349767,880.0,0.0009877689881250262,0.4613279700279236,5.998463893774897e-05,0.0,482.3083655834198,0.395235538482666,-0.004423384554684162
401152,7.080845534801483e-06,,4194,-3.8848258554935455e-05,,1763260539.264608,880.0,0.0011901688994839787,0.46181443333625793,5.937019886914641e-05,0.0,483.23799681663513,-0.005615353584289551,-1.216307282447815e-05
401664,0.00010819640010595322,,4199,-0.0022282274439930916,,1763260539.7117474,880.0,0.0013097072951495647,0.4884932339191437,5.9062978834845126e-05,0.0,483.6851363182068,-0.4049508571624756,-0.0058156028389930725
404203,,500.0,4224,,500.0,1763260541.937757,,,,,,485.91114592552185,,
404703,,500.0,4229,,500.0,1763260542.4155574,,,,,,486.38894629478455,,
406144,5.1693059504032135e-05,,4243,-0.0005263751372694969,,1763260543.7577925,882.0,0.0008523333817720413,0.43326231837272644,5.6374807172687724e-05,0.0,487.73118138313293,-0.23529505729675293,-0.000468643382191658
406400,3.6580488085746765e-05,,4246,0.0008017662912607193,,1763260543.9805665,882.0,0.0036635592114180326,0.4965003430843353,5.6221197155537084e-05,0.0,487.953955411911,-0.13086605072021484,0.0004116818308830261
407040,0.0005249930545687675,,4252,0.0035325558856129646,,1763260544.5743248,883.0,0.0015710986917838454,0.42012643814086914,5.583717211266048e-05,0.0,488.5477137565613,-0.3194465637207031,-0.0021928027272224426
407203,,500.0,4254,,500.0,1763260544.699897,,,,,,488.6732859611511,,
407296,0.00011222530156373978,,4255,-0.002061286009848118,,1763260544.7996576,883.0,610.6737060546875,0.5304580330848694,5.568356209550984e-05,0.0,488.7730464935303,4.4286251068115234e-05,0.001542709767818451
409203,,500.0,4273,,500.0,1763260546.4641101,,,,,,490.4374990463257,,
409472,0.000260818749666214,,4276,-0.0004822816699743271,,1763260546.758417,884.0,0.0018712322926148772,0.5288574695587158,5.4377880587708205e-05,0.0,490.7318058013916,-0.058374643325805664,-0.009597823023796082
409600,7.546879351139069e-05,,4277,0.0012025609612464905,,1763260546.8698795,884.0,0.0012734660413116217,0.5173425674438477,5.4301075579132885e-05,0.0,490.8432683944702,-0.34351611137390137,-0.00035803578794002533
409703,,500.0,4278,,500.0,1763260546.906303,,,,,,490.87969183921814,,
410703,,500.0,4288,,500.0,1763260547.8292105,,,,,,491.80259943008423,,
410880,1.0728836059570312e-06,,4290,-0.00022795796394348145,,1763260548.0231776,884.0,0.003984702285379171,0.5077005624771118,5.353302549337968e-05,0.0,491.99656653404236,0.09429937601089478,-6.0830265283584595e-05
411136,0.00010706763714551926,,4292,0.002268836833536625,,1763260548.2476795,884.0,0.0008304485236294568,0.5092301368713379,5.337941547622904e-05,0.0,492.2210683822632,0.022059977054595947,0.0016332222148776054
413312,3.4261494874954224e-05,,4314,0.001675684005022049,,1763260550.213793,885.0,581.1137084960938,0.5227757692337036,5.2073733968427405e-05,0.0,494.1871819496155,4.0531158447265625e-05,0.0011165440082550049
413703,,500.0,4318,,500.0,1763260550.5840342,,,,,,494.5574231147766,,
416640,0.0002021491527557373,,4346,0.001974482089281082,,1763260553.2212682,887.0,0.0016176108038052917,0.4930068254470825,5.007680374546908e-05,0.0,497.19465708732605,-0.45330870151519775,-0.0012548044323921204
418688,8.392892777919769e-05,,4366,-0.0006142444908618927,,1763260555.0748723,888.0,0.0013307874323800206,0.5259267687797546,4.884792724624276e-05,0.0,499.0482611656189,-0.45905494689941406,0.00027063488960266113
419203,,500.0,4372,,500.0,1763260555.5224183,,,,,,499.4958071708679,,
419712,5.6910328567028046e-05,,4377,0.0007897885516285896,,1763260555.9999244,888.0,926.6101684570312,0.527097225189209,4.82334871776402e-05,0.0,499.973313331604,1.52587890625e-05,0.0005359984934329987
419840,0.00010517705231904984,,4378,0.0019691186025738716,,1763260556.1114614,888.0,0.0032773741986602545,0.4948183000087738,4.815668216906488e-05,0.0,500.0848503112793,-0.13643157482147217,-0.0005287975072860718
420736,4.9064867198467255e-05,,4387,0.0014017214998602867,,1763260556.929552,888.0,714.4766235351562,0.5244297981262207,4.761904710903764e-05,0.0,500.90294098854065,-7.081031799316406e-05,0.0014864024706184864
421703,,500.0,4396,,500.0,1763260557.7345326,,,,,,501.70792150497437,,
423424,9.710434824228287e-05,,4413,0.0033340593799948692,,1763260559.3420656,890.0,0.004170448984950781,0.4232109785079956,4.600614556693472e-05,0.0,503.3154544830322,-0.3144199848175049,-0.0032895877957344055
423680,0.0005193520337343216,,4415,-0.01147366687655449,,1763260559.5614507,890.0,0.0012441205326467752,0.5424605011940002,4.585253554978408e-05,0.0,503.53483963012695,0.1979629397392273,-0.005702827125787735
427776,4.127155989408493e-05,,4456,0.0018281294032931328,,1763260563.2691472,891.0,891.5855102539062,0.5479165315628052,4.339477891335264e-05,0.0,507.24253606796265,-2.5510787963867188e-05,0.0006240904331207275
429203,,500.0,4470,,500.0,1763260564.5323029,,,,,,508.5056917667389,,
430080,4.461035132408142e-07,,4478,0.0001863548532128334,,1763260565.3948102,892.0,0.0014206725172698498,0.5651371479034424,4.2012288758996874e-05,0.0,509.3681991100311,-0.26242828369140625,3.26838344335556e-05
430208,3.6796554923057556e-06,,4480,-9.416881948709488e-05,,1763260565.5060925,892.0,997.487060546875,0.4713437259197235,4.1935483750421554e-05,0.0,509.47948145866394,0.0003433823585510254,0.0003689788281917572
431488,0.0001572268083691597,,4492,0.002420983277261257,,1763260566.6555047,893.0,0.002262537833303213,0.4789091944694519,4.116743366466835e-05,0.0,510.6288936138153,-0.6000150442123413,0.003077499568462372
431872,4.151836037635803e-06,,4496,-0.0009795855730772018,,1763260566.993504,893.0,0.0039620064198970795,0.5329822897911072,4.093701863894239e-05,0.0,510.9668929576874,-0.5298012495040894,-0.00047679245471954346
432128,6.655976176261902e-05,,4498,-0.0015880446881055832,,1763260567.21353,893.0,0.001293010893277824,0.5381638407707214,4.078340862179175e-05,0.0,511.18691897392273,0.5132724642753601,-0.0014598295092582703
434304,3.474019467830658e-05,,4520,0.001700306311249733,,1763260569.1856565,894.0,271.62109375,0.5646665096282959,3.947772711399011e-05,0.0,513.15904545784,0.0005206465721130371,0.0010280050337314606
434560,4.66667115688324e-05,,4522,-0.0005897581577301025,,1763260569.4420815,894.0,0.002385792788118124,0.46270430088043213,3.932411709683947e-05,0.0,513.4154703617096,-0.37848854064941406,0.0003050072118639946
434703,,500.0,4524,,500.0,1763260569.5595527,,,,,,513.5329415798187,,
434816,6.703939288854599e-05,,4525,-0.0017240596935153008,,1763260569.6660633,894.0,398.1813049316406,0.5278024673461914,3.917050707968883e-05,0.0,513.6394522190094,3.11732292175293e-05,0.00097646564245224
435072,0.00012949854135513306,,4527,-0.002566749230027199,,1763260569.8899257,894.0,0.002122776350006461,0.48429203033447266,3.901689706253819e-05,0.0,513.8633146286011,0.3268035054206848,0.0029285699129104614
435456,0.00021297205239534378,,4531,0.007150356657803059,,1763260570.2236679,894.0,0.0025494645815342665,0.5078293085098267,3.878648203681223e-05,0.0,514.1970567703247,0.45439207553863525,-0.002705514430999756
435703,,500.0,4533,,500.0,1763260570.4035351,,,,,,514.3769240379333,,
435712,7.777009159326553e-05,,4534,-0.0017445823177695274,,1763260570.4822953,894.0,554.1041870117188,0.5500265955924988,3.863287201966159e-05,0.0,514.4556841850281,0.00041937828063964844,-0.0011190026998519897
437888,0.0003080088645219803,,4555,-0.00019529275596141815,,1763260572.4158123,895.0,0.004105446860194206,0.5105788707733154,3.7327190511859953e-05,0.0,516.3892011642456,-0.32055938243865967,-0.003061952069401741
438144,9.35085117816925e-05,,4557,-0.001175297424197197,,1763260572.670404,895.0,0.0015459132846444845,0.5363435745239258,3.717358049470931e-05,0.0,516.6437928676605,-0.1658257246017456,-0.003535822033882141
438656,7.378775626420975e-05,,4562,-0.0012931255623698235,,1763260573.120585,896.0,0.0014880957314744592,0.4722083508968353,3.686636046040803e-05,0.0,517.0939738750458,-0.10063767433166504,0.0010463371872901917
440064,0.0001500900834798813,,4576,0.0004560854285955429,,1763260574.385325,896.0,0.001802366692572832,0.5747091770172119,3.602150536607951e-05,0.0,518.3587138652802,0.3385547399520874,-0.006090953946113586
443776,9.593646973371506e-05,,4613,0.00237432774156332,,1763260577.7674456,898.0,613.4548950195312,0.5109375715255737,3.379416375537403e-05,0.0,521.7408344745636,0.00040411949157714844,-0.0027855634689331055
445184,0.00030115339905023575,,4626,-0.0029088156297802925,,1763260579.0295675,898.0,0.0014304076321423054,0.5250242352485657,3.2949308661045507e-05,0.0,523.0029563903809,0.30656248331069946,-0.0011105090379714966
446080,1.413840800523758e-05,,4635,-0.0006873579695820808,,1763260579.8456535,899.0,0.002326271729543805,0.5491883158683777,3.2411673601018265e-05,0.0,523.8190424442291,-0.030696511268615723,0.0009289849549531937
446703,,500.0,4641,,500.0,1763260580.3305898,,,,,,524.3039786815643,,
446976,9.542331099510193e-06,,4644,-0.00016824156045913696,,1763260580.6268828,899.0,0.0022255268413573503,0.546875,3.187403854099102e-05,0.0,524.6002717018127,-0.5230602025985718,-0.0009512323886156082
448703,,500.0,4661,,500.0,1763260582.170627,,,,,,526.1440160274506,,
450176,2.015102654695511e-05,,4675,0.0002862541005015373,,1763260583.520631,900.0,0.0018607877427712083,0.4902036190032959,2.9953916964586824e-05,0.0,527.494019985199,-0.41461384296417236,-0.0017451941967010498
451712,1.9137747585773468e-05,,4691,0.000308317132294178,,1763260584.8933456,901.0,740.2835693359375,0.4912639260292053,2.9032258680672385e-05,0.0,528.8667345046997,0.00021475553512573242,0.0013808980584144592
453632,2.835877239704132e-06,,4709,0.0005620503798127174,,1763260586.6355634,901.0,0.0013611727626994252,0.46764257550239563,2.788018355204258e-05,0.0,530.6089522838593,0.2417251467704773,-5.6721270084381104e-05
454016,4.0315091609954834e-05,,4713,0.001372840255498886,,1763260586.9714549,902.0,0.0025963408406823874,0.5128140449523926,2.7649770345306024e-05,0.0,530.9448437690735,-0.016479015350341797,-0.002614818513393402
456576,6.050802767276764e-06,,4738,-0.0015988992527127266,,1763260589.3131497,902.0,0.0030647977255284786,0.5251783132553101,2.6113671992789023e-05,0.0,533.2865386009216,-0.7149778604507446,-0.0008989442139863968
456703,,500.0,4739,,500.0,1763260589.3552768,,,,,,533.3286657333374,,
456832,2.630986273288727e-06,,4741,0.0001030629500746727,,1763260589.5356643,903.0,0.0035763790365308523,0.49987611174583435,2.5960061975638382e-05,0.0,533.5090532302856,0.05429595708847046,-0.00011277943849563599
457088,4.0119513869285583e-05,,4743,0.0013845860958099365,,1763260589.7558954,903.0,0.002233309904113412,0.5157448649406433,2.580645195848774e-05,0.0,533.729284286499,-0.1662365198135376,-0.0015181098133325577
458203,,500.0,4754,,500.0,1763260590.7144437,,,,,,534.6878325939178,,
460032,4.816800355911255e-05,,4772,0.0018016137182712555,,1763260592.4261672,904.0,0.002458370989188552,0.5194693803787231,2.403993858024478e-05,0.0,536.3995561599731,-0.7457965612411499,-0.0010302308946847916
461440,1.3620592653751373e-05,,4786,0.001247168518602848,,1763260593.6846297,904.0,0.0031861921306699514,0.4891355633735657,2.319508530490566e-05,0.0,537.6580185890198,0.2048196792602539,-0.0004476308822631836
461568,1.2249685823917389e-05,,4787,0.0006588241085410118,,1763260593.7935898,904.0,0.0029070384334772825,0.48069843649864197,2.311828029633034e-05,0.0,537.7669787406921,0.03902232646942139,-0.0002868250012397766
461696,2.2431835532188416e-05,,4788,-0.0017202682793140411,,1763260593.9048915,904.0,0.0023038173094391823,0.5797868967056274,2.304147528775502e-05,0.0,537.8782804012299,-1.0351097583770752,-0.0003636851906776428
462464,3.477931022644043e-05,,4796,-0.0009873583912849426,,1763260594.6058445,905.0,0.0035106861032545567,0.429205983877182,2.25806452363031e-05,0.0,538.5792334079742,-1.266092300415039,0.0012409277260303497
462720,5.9373676776885986e-05,,4799,2.621859312057495e-05,,1763260594.8301818,905.0,792.8024291992188,0.465425044298172,2.2427035219152458e-05,0.0,538.8035707473755,0.0006095170974731445,-0.0006764903664588928
463488,3.6153942346572876e-06,,4806,-0.00039717182517051697,,1763260595.527373,905.0,0.0020146218594163656,0.5354126691818237,2.1966205167700537e-05,0.0,539.5007619857788,0.3599969148635864,8.399039506912231e-05
463744,5.7872384786605835e-06,,4809,0.00023906677961349487,,1763260595.752104,905.0,637.0286254882812,0.5792118906974792,2.1812595150549896e-05,0.0,539.7254929542542,0.00046825408935546875,0.0003104330971837044
464203,,500.0,4813,,500.0,1763260596.1109643,,,,,,540.0843532085419,,
468096,3.3723190426826477e-06,,4851,1.4632008969783783e-05,,1763260599.6663864,907.0,0.0019440343603491783,0.5078822374343872,1.9201228496967815e-05,0.0,543.6397752761841,0.39477264881134033,6.326846778392792e-05
468203,,500.0,4852,,500.0,1763260599.70453,,,,,,543.6779189109802,,
468864,1.7760321497917175e-06,,4859,0.00028206128627061844,,1763260600.336886,907.0,0.002222650684416294,0.4591946601867676,1.8740400264505297e-05,0.0,544.3102748394012,0.5234262347221375,-0.000338137149810791
469760,2.1867454051971436e-05,,4868,0.0019120648503303528,,1763260601.1513846,907.0,1086.2008056640625,0.4804709255695343,1.8202765204478055e-05,0.0,545.1247735023499,0.0007357597351074219,0.000569567084312439
470400,1.5786848962306976e-05,,4874,-0.0012395130470395088,,1763260601.7398489,907.0,0.0038852000143378973,0.49718084931373596,1.7818740161601454e-05,0.0,545.7132377624512,-0.999466061592102,-0.0006451085209846497
470784,3.271736204624176e-06,,4878,0.0008468246087431908,,1763260602.0738888,908.0,900.1554565429688,0.5264256000518799,1.7588325135875493e-05,0.0,546.0472776889801,0.0009047985076904297,0.00020724907517433167
471203,,500.0,4882,,500.0,1763260602.4225628,,,,,,546.3959517478943,,
474624,2.9317103326320648e-05,,4915,-0.001590983010828495,,1763260605.514491,909.0,0.002379300072789192,0.5334315299987793,1.5284178516594693e-05,0.0,549.4878799915314,0.05962175130844116,-0.000680096447467804
475136,8.563511073589325e-06,,4920,-0.0007669413462281227,,1763260605.9936554,909.0,0.0028466694056987762,0.5284164547920227,1.4976958482293412e-05,0.0,549.9670443534851,-0.9697625637054443,5.83454966545105e-05
476288,1.255422830581665e-06,,4932,3.443099558353424e-05,,1763260607.0337317,910.0,593.8834228515625,0.48659706115722656,1.4285714314610232e-05,0.0,551.0071206092834,0.00045949220657348633,0.0009060986340045929
