global_step,losses/entropy,losses/clipfrac,_timestamp,losses/approx_kl,losses/policy_loss,_runtime,charts/SPS,_step,losses/value_loss,losses/explained_variance,losses/old_approx_kl,charts/episodic_return,charts/learning_rate,charts/episodic_length
473472,0.5709848999977112,0.0,1763260612.8855033,2.3506581783294678e-06,3.866851329803467e-05,556.6275792121887,894.0,4932,0.0015501363668590784,-0.23881816864013672,0.00011808983981609344,,1.5975421774783172e-05,
473600,0.5880659222602844,0.0,1763260613.0267618,6.512738764286041e-06,-0.002332482486963272,556.7688376903534,894.0,4933,0.0012113810516893864,-0.04698896408081055,0.00022384990006685257,,1.589861676620785e-05,
474240,0.5345964431762695,0.0,1763260613.581488,6.86105340719223e-06,0.00039211660623550415,557.3235638141632,894.0,4939,0.0008779217605479062,0.1514965295791626,-0.0007247207686305046,,1.5514593542320654e-05,
474880,0.581541895866394,0.0,1763260614.168328,5.655921995639801e-06,0.00127498060464859,557.9104039669037,895.0,4946,637.869140625,-0.0001983642578125,-0.00020123180001974106,,1.5130568499444053e-05,
475648,0.6261996030807495,0.0,1763260614.8323395,7.428228855133057e-06,-0.0004829335957765579,558.5744154453278,895.0,4953,0.0014057636726647615,-0.038398027420043945,-0.00035445019602775574,,1.4669738447992131e-05,
476160,0.5005071759223938,0.0,1763260615.3088262,4.802830517292023e-06,-0.0002429373562335968,559.0509021282196,895.0,4958,0.0013101527001708746,-0.08389925956726074,0.0001039234921336174,,1.4362519323185552e-05,
476672,0.5797492861747742,0.0,1763260615.7521358,3.353692591190338e-06,0.0001420639455318451,559.4942116737366,895.0,4963,0.0010825518984347582,0.008886396884918213,6.46030530333519e-05,,1.4055299288884271e-05,
477440,0.5915039777755737,0.0,1763260616.445528,1.1762604117393494e-06,2.6188790798187256e-05,560.1876039505005,896.0,4971,634.7666625976562,6.079673767089844e-06,0.0005755545571446419,,1.3594470146927051e-05,
477568,0.4872168004512787,0.0,1763260616.5589473,7.199123501777649e-07,-3.476440906524658e-05,560.3010232448578,896.0,4972,0.0016542932717129588,-0.11319506168365479,0.00012241769582033157,,1.3517665138351731e-05,
478208,0.5500962138175964,0.0,1763260617.144515,1.790374517440796e-05,-0.000583781860768795,560.8865909576416,896.0,4978,0.0009616286843083799,0.14061850309371948,0.0008382499217987061,,1.3133641004969832e-05,
478464,0.5020194053649902,0.0,1763260617.3693604,2.253800630569458e-07,-0.00011276453733444214,561.1114363670349,896.0,4981,884.1561279296875,0.00033795833587646484,-3.1463801860809326e-05,,1.2980030987819191e-05,
479360,0.5435357093811035,0.0,1763260618.1715152,1.306924968957901e-05,-0.0009374022483825684,561.9135911464691,896.0,4989,0.0014385133981704712,0.00572812557220459,-0.0004229797050356865,,1.244239592779195e-05,
479867,,,1763260618.546982,,,562.289057970047,,4994,,,,500.0,,500.0
481280,0.6067265272140503,0.0,1763260619.8688228,1.7601996660232544e-07,0.00010766834020614624,563.610898733139,897.0,5008,0.0013208365999162197,-0.024296045303344727,-0.0001632804051041603,,1.129032261815155e-05,
481792,0.5714550614356995,0.0,1763260620.3464658,1.3250857591629028e-05,-0.00030178576707839966,564.0885417461395,897.0,5013,0.0013204611605033278,0.03112548589706421,0.0014981627464294434,,1.0983102583850268e-05,
481920,0.5841135382652283,0.0,1763260620.4580963,2.6477500796318054e-06,-0.0005796989426016808,564.2001721858978,897.0,5015,622.1971435546875,-0.00014603137969970703,-0.0004714047536253929,,1.0906297575274948e-05,
484352,0.5680030584335327,0.0,1763260622.639984,7.062219083309174e-06,-0.001020096242427826,566.3820598125458,898.0,5039,0.0016195029020309448,-0.20529186725616455,-0.000246942974627018,,9.447004231333267e-06,
487680,0.5226410031318665,0.0,1763260625.6217425,3.345310688018799e-06,-0.0003492087125778198,569.3638184070587,899.0,5071,0.0013957311166450381,-0.032277703285217285,5.19677996635437e-06,,7.450076736859046e-06,
492160,0.5235522389411926,0.0,1763260629.6121848,9.778887033462524e-07,6.6980719566345215e-06,573.3542606830597,901.0,5117,0.0026188171468675137,-1.0013790130615234,4.0605664253234863e-07,,4.761904619954294e-06,
492672,0.5197339653968811,0.0,1763260630.0737891,1.2386590242385864e-07,5.819648504257202e-05,573.8158650398254,901.0,5122,0.0017395599279552698,-0.01776576042175293,-3.4471042454242706e-05,,4.4546850404003635e-06,
493184,0.5415966510772705,0.0,1763260630.5176263,5.075708031654358e-07,0.00014740973711013794,574.259702205658,901.0,5127,0.0019511363934725523,0.0974956750869751,-2.0013190805912018e-05,,4.147465460846433e-06,
493260,,,1763260630.5464516,,,574.2885274887085,,5128,,,,500.0,,500.0
494464,0.5201930999755859,0.0,1763260631.6625881,6.658956408500671e-07,-0.00033682212233543396,575.4046640396118,902.0,5140,0.0020130418706685305,-0.11898314952850342,-0.0001363968476653099,,3.3794162845879328e-06,
495104,0.571766197681427,0.0,1763260632.249408,4.852190613746643e-07,-0.00019121170043945312,575.9914839267731,902.0,5146,0.0016485588857904077,0.07422983646392822,-0.00022594351321458817,,2.9953916964586824e-06,
495488,0.5581147074699402,0.0,1763260632.5807638,3.380700945854187e-07,-0.00010441988706588745,576.3228397369385,902.0,5150,0.0018347101286053658,0.010508179664611816,-3.7307851016521454e-05,,2.764976898106397e-06,
495616,0.5516183972358704,0.0,1763260632.6892507,4.78699803352356e-07,-0.0003256946802139282,576.4313266277313,902.0,5151,0.0016505569219589233,0.002290666103363037,4.892423748970032e-05,,2.6881721169047523e-06,
496768,0.5914245843887329,0.0,1763260633.7187395,1.2479722499847412e-07,1.7255544662475586e-05,577.4608154296875,903.0,5163,791.052734375,-4.947185516357422e-05,1.3472512364387512e-05,,1.9969277218478965e-06,
497024,0.6196058988571167,0.0,1763260633.9730024,6.891787052154541e-08,0.00010481476783752441,577.7150783538818,903.0,5165,0.0017796317115426064,-0.049616336822509766,1.0468065738677979e-05,,1.8433179320709314e-06,
