losses/clipfrac,losses/approx_kl,losses/policy_loss,losses/old_approx_kl,charts/episodic_return,charts/SPS,_step,losses/explained_variance,charts/learning_rate,losses/value_loss,_timestamp,global_step,_runtime,charts/episodic_length,losses/entropy
0.0,1.6509555280208588e-05,-4.1991472244262695e-05,-0.002730126492679119,,785.0,3435,-0.024024009704589844,0.00010622119589243084,0.00024164089700207114,1763260494.8616505,323072,438.6852834224701,,0.5862604975700378
0.0,0.00015852879732847214,-0.003753677010536194,-0.0015466148033738136,,786.0,3450,-0.16842758655548096,0.000105299535789527,0.00023904077534098178,1763260496.2421818,324608,440.06581473350525,,0.5509771704673767
,,,,500.0,,3451,,,,1763260496.2699358,324684,440.0935688018799,500.0,
0.0,3.2139942049980164e-05,0.0004914402961730957,0.002134917303919792,,787.0,3462,1.0132789611816406e-06,0.00010460829798830673,511.3811340332031,1763260497.288453,325760,441.11208605766296,,0.5424795746803284
,,,,500.0,,3476,,,,1763260498.5583525,327184,442.3819854259491,500.0,
0.0,0.0005735103040933609,-0.008299164474010468,0.005677541717886925,,788.0,3479,-1.0400490760803223,0.00010353302786825225,0.0006065260386094451,1763260498.9273987,327552,442.7510316371918,,0.5094414353370667
0.0,0.00018963683396577835,-0.0008456334471702576,-0.005826476030051708,,790.0,3498,0.47633588314056396,0.00010238095273962244,0.0031026534270495176,1763260500.6403835,329472,444.4640164375305,,0.4507709741592407
0.0,0.0007657920941710472,-0.025235295295715332,-0.004292796365916729,,790.0,3503,-0.7358975410461426,0.00010207373270532116,0.0007100136717781425,1763260501.124289,329984,444.94792199134827,,0.5059512853622437
,,,,500.0,,3513,,,,1763260501.9779751,330987,445.8016080856323,500.0,
0.0,2.0829960703849792e-05,0.0012656450271606445,0.0021204426884651184,,791.0,3525,-0.3243751525878906,0.00010076804755954072,0.00322432117536664,1763260503.1032302,332160,446.92686319351196,,0.553937554359436
0.001953125,0.0010240254923701286,-0.013197965919971466,0.00038393493741750717,,792.0,3537,-0.0915682315826416,9.999999747378752e-05,0.00020407569536473602,1763260504.2577596,333440,448.0813925266266,,0.5152929425239563
0.0,2.2396445274353027e-05,-0.0014488957822322845,0.0011364873498678207,,793.0,3554,1.6629695892333984e-05,9.900153963826597e-05,509.5567932128906,1763260505.7496371,335104,449.57327008247375,,0.5965200066566467
0.0,8.557364344596863e-05,-6.582587957382202e-06,0.0004919134080410004,,793.0,3555,0.22359436750411987,9.892473462969065e-05,0.0029454664327204227,1763260505.8606093,335232,449.68424224853516,,0.5816773176193237
,,,,500.0,,3576,,,,1763260507.7377443,337315,451.561377286911,500.0,
0.0,0.0009600035846233368,-0.00772920623421669,-0.008734343573451042,,795.0,3578,-0.18377768993377686,9.754224447533488e-05,0.003655858803540468,1763260507.9490693,337536,451.77270221710205,,0.5349571704864502
,,,,500.0,,3581,,,,1763260508.2138484,337815,452.0374813079834,500.0,
0.0,0.00024562980979681015,-0.0001288820058107376,-0.005043265409767628,,796.0,3589,0.09884405136108398,9.6850999398157e-05,0.00038241466972976923,1763260508.9862761,338688,452.8099091053009,,0.6224414110183716
,,,,231.0,,3613,,,,1763260511.0888226,341046,454.91245555877686,231.0,
0.0,0.0002098558470606804,-0.0007444042712450027,-0.00291293952614069,,798.0,3622,0.05424994230270386,9.485406917519867e-05,0.0003420533030293882,1763260511.9992836,342016,455.82291650772095,,0.5983624458312988
0.0,0.00032137054949998856,0.002606600522994995,-0.0031744176521897316,,799.0,3640,0.06860703229904175,9.377879905514419e-05,0.0005916260415688157,1763260513.6289756,343808,457.45260858535767,,0.5715041160583496
0.0,0.0006243288516998291,-0.010021179914474487,-0.0027684438973665237,,800.0,3656,0.035662055015563965,9.278034121962264e-05,0.0004279695567674935,1763260515.1202774,345472,458.9439103603363,,0.5821349620819092
0.0,3.345310688018799e-06,-0.00036241672933101654,-0.00032723695039749146,,801.0,3669,-0.03631758689880371,9.201229113386944e-05,0.002891561947762966,1763260516.2704844,346752,460.0941174030304,,0.5821188688278198
,,,,234.0,,3679,,,,1763260517.107286,347679,460.93091893196106,234.0,
0.0,0.00024941470474004745,-0.006230674684047699,0.0002724612131714821,,802.0,3683,-0.03863847255706787,9.116743603954092e-05,0.000525408482644707,1763260517.5764825,348160,461.4001154899597,,0.5815915465354919
,,,,500.0,,3684,,,,1763260517.5861819,348179,461.4098148345947,500.0,
0.0,0.0004443582147359848,-0.01182262971997261,0.0017036274075508118,,804.0,3711,-0.14799082279205322,8.947772585088387e-05,0.00027045965543948114,1763260520.117151,350976,463.94078397750854,,0.5732089281082153
0.0,0.00016234815120697021,0.002197563648223877,-0.0002113599330186844,,804.0,3713,0.000321805477142334,8.940092084230855e-05,783.323486328125,1763260520.2312098,351104,464.054842710495,,0.5730241537094116
0.0,0.00022459868341684341,-0.007875405251979828,0.0012953942641615868,,804.0,3715,-0.7161486148834229,8.924731082515791e-05,0.00039572996320202947,1763260520.4527762,351360,464.2764091491699,,0.6004564762115479
0.0,0.00036940351128578186,-0.009690657258033752,-0.001425478607416153,,805.0,3731,0.13155102729797363,8.832565072225407e-05,0.004078852478414774,1763260521.8681953,352896,465.691828250885,,0.5325599312782288
,,,,500.0,,3734,,,,1763260522.1179557,353225,465.941588640213,500.0,
0.0,9.293481707572937e-05,-0.003846796229481697,-0.00354752317070961,,806.0,3755,0.00044482946395874023,8.68663628352806e-05,732.244140625,1763260524.0699031,355328,467.89353609085083,,0.5505242943763733
0.0,0.00020341388881206512,-0.003851916640996933,0.004239821806550026,,808.0,3775,-0.010853409767150879,8.563748269807547e-05,0.0028398623690009117,1763260525.933907,357376,469.7575399875641,,0.616301417350769
0.0,1.0600313544273376e-05,-0.0005021505057811737,0.0010194424539804459,,808.0,3779,-3.147125244140625e-05,8.540706767234951e-05,765.2926025390625,1763260526.2713635,357760,470.09499645233154,,0.6017736792564392
0.0,2.9714778065681458e-05,-0.0006383955478668213,-0.002018572762608528,,809.0,3804,-0.0001010894775390625,8.387096750084311e-05,497.2193603515625,1763260528.5925865,360320,472.41621947288513,,0.556061863899231
0.0,0.00020438525825738907,-0.007370132952928543,-0.0025121374055743217,,810.0,3807,-0.13538801670074463,8.364055247511715e-05,0.00035167898749932647,1763260528.962138,360704,472.7857708930969,,0.5658643245697021
,,,,500.0,,3847,,,,1763260532.5519698,364725,476.37560272216797,500.0,
0.0,1.8578022718429565e-05,-0.0005861837416887283,-0.0003205239772796631,,814.0,3879,-0.2035888433456421,7.926267426228151e-05,0.00048442708794027567,1763260535.5450623,368000,479.36869525909424,,0.5760337114334106
0.0,0.00018068775534629822,-0.0012865662574768066,0.0014567561447620392,,814.0,3883,-0.018184185028076172,7.903225923655555e-05,0.003113789251074195,1763260535.8812113,368384,479.7048442363739,,0.5728731155395508
0.0,0.00016938801854848862,0.0014193803071975708,0.003922712989151478,,814.0,3884,0.1709352731704712,7.895545422798023e-05,0.0006499505252577364,1763260535.9920895,368512,479.81572246551514,,0.5510308146476746
0.0,7.893890142440796e-06,6.977468729019165e-06,0.0010695569217205048,,814.0,3887,-4.553794860839844e-05,7.880184421082959e-05,910.1944580078125,1763260536.246251,368768,480.06988406181335,,0.5252576470375061
,,,,500.0,,3891,,,,1763260536.6095035,369225,480.4331364631653,500.0,
0.0,1.1874362826347351e-05,-0.0013656243681907654,-0.0006272401660680771,,815.0,3898,-2.6877291202545166,7.81105991336517e-05,0.0041929809376597404,1763260537.2841203,369920,481.10775327682495,,0.573684811592102
0.0,5.7777389883995056e-05,-0.0009158849716186523,-0.0038830507546663284,,816.0,3912,-0.0003151893615722656,7.726574403932318e-05,357.6785583496094,1763260538.5462246,371328,482.36985754966736,,0.5095856785774231
0.0,3.387313336133957e-05,0.0009317323565483093,0.0027748560532927513,,816.0,3915,0.1333584189414978,7.703532901359722e-05,0.00033320937654934824,1763260538.8784628,371712,482.702095746994,,0.5731357336044312
0.0,8.353032171726227e-06,-0.00043647922575473785,0.00046588946133852005,,817.0,3928,0.31723326444625854,7.626727892784402e-05,0.0002761314099188894,1763260540.030956,372992,483.8545889854431,,0.608694314956665
0.0,0.00012312177568674088,-0.0020664185285568237,-0.0019620610401034355,,818.0,3944,-0.14280688762664795,7.526881381636485e-05,0.00024252833100035787,1763260541.5577953,374656,485.38142824172974,,0.5571053624153137
,,,,500.0,,3945,,,,1763260541.583414,374725,485.40704703330994,500.0,
0.0,6.1588361859321594e-06,0.000256124883890152,0.0008090948686003685,,818.0,3946,-2.8252601623535156e-05,7.519200880778953e-05,644.0166625976562,1763260541.671081,374784,485.49471402168274,,0.6087256669998169
0.0,0.0003278302028775215,-0.005051387473940849,-0.0010092472657561302,,818.0,3954,0.4551852345466614,7.465438102371991e-05,0.0003256112104281783,1763260542.4488544,375680,486.2724874019623,,0.4950726628303528
0.0,0.00015546754002571106,0.004112608730792999,-0.000614069402217865,,819.0,3963,-0.0161665678024292,7.411674596369267e-05,0.00043773429933935404,1763260543.2679253,376576,487.0915582180023,,0.5716729760169983
0.0,0.00026743486523628235,-0.005950301885604858,-0.0036343205720186234,,819.0,3969,-0.15677011013031006,7.373272092081606e-05,0.00048079140833579004,1763260543.9209707,377216,487.7446036338806,,0.5463035106658936
0.0,3.853254020214081e-05,-0.0003720521926879883,0.0010952334851026535,,820.0,3981,0.03652691841125488,7.304147584363818e-05,0.0027663973160088062,1763260544.9586666,378368,488.7822995185852,,0.6128462553024292
0.0,0.0001906203106045723,-0.002985045313835144,-0.0035286126658320427,,820.0,3983,-0.30583882331848145,7.288786582648754e-05,0.0004966444103047252,1763260545.1809173,378624,489.00455021858215,,0.5738898515701294
0.0,1.3033859431743622e-05,0.00042226165533065796,-7.882807403802872e-05,,821.0,3997,2.4497509002685547e-05,7.211981574073434e-05,1039.0462646484375,1763260546.3333902,379904,490.157023191452,,0.5841796398162842
,,,,500.0,,4020,,,,1763260548.4498093,382333,492.2734422683716,500.0,
0.0,5.515106022357941e-05,0.001018717885017395,-0.0006826892495155334,,824.0,4059,0.09237462282180786,6.827957258792594e-05,0.00041499160579405725,1763260552.1128576,386304,495.9364905357361,,0.610001802444458
0.0,4.873890429735184e-05,-0.00287463515996933,0.003010782413184643,,826.0,4087,-0.05332350730895996,6.65898623992689e-05,0.0007242734427563846,1763260554.6343913,389120,498.45802426338196,,0.5042588710784912
0.0,0.00013693515211343765,0.0007420908659696579,-0.003774472512304783,,826.0,4091,-0.22817456722259521,6.635944737354293e-05,0.003130166558548808,1763260554.9704363,389504,498.79406929016113,,0.5279098153114319
0.0,4.311557859182358e-05,0.000821167603135109,0.0024152612313628197,,827.0,4105,-4.0531158447265625e-06,6.551459227921441e-05,474.89556884765625,1763260556.2684546,390912,500.0920875072479,,0.5778222680091858
,,,,500.0,,4109,,,,1763260556.615506,391333,500.43913888931274,500.0,
0.0,7.979851216077805e-05,0.00302799791097641,-0.004279359243810177,,827.0,4115,-8.153915405273438e-05,6.490015221061185e-05,785.5159912109375,1763260557.1918697,391936,501.0155026912689,,0.5756401419639587
,,,,500.0,,4119,,,,1763260557.5381484,392333,501.3617813587189,500.0,
0.0,8.983537554740906e-05,0.0009721182286739349,0.0026905275881290436,,829.0,4144,3.170967102050781e-05,6.313363701337948e-05,839.991943359375,1763260559.827306,394880,503.65093898773193,,0.5903005599975586
0.0,2.125278115272522e-05,-0.0011010169982910156,0.0002373475581407547,,829.0,4150,-0.08108270168304443,6.27496192464605e-05,0.002480205148458481,1763260560.4207962,395520,504.2444291114807,,0.5460233092308044
,,,,500.0,,4168,,,,1763260562.0221922,397333,505.8458251953125,500.0,
0.0,0.00022213254123926163,-0.006929989904165268,0.004720599390566349,,831.0,4184,0.2562407851219177,6.067588401492685e-05,0.00309133343398571,1763260563.5311604,398976,507.3547933101654,,0.5240799188613892
0.0,9.260140359401703e-06,-0.0012504011392593384,0.0011171819642186165,,831.0,4194,0.10766643285751343,6.006144394632429e-05,0.0027942550368607044,1763260564.4613936,400000,508.28502655029297,,0.5453020334243774
0.0,4.2164698243141174e-05,0.0004446953535079956,0.0021223295480012894,,832.0,4199,-0.012982606887817383,5.975422391202301e-05,0.0027330436278134584,1763260564.906397,400512,508.73003005981445,,0.6010388731956482
0.0,6.364379078149796e-05,-0.0020114965736865997,0.003974146209657192,,833.0,4224,0.21823644638061523,5.821812737849541e-05,0.0028158468194305897,1763260567.200329,403072,511.023962020874,,0.5713568925857544
0.0,1.649651676416397e-05,-0.00138164684176445,0.0008812518790364265,,833.0,4229,0.08044165372848511,5.791090734419413e-05,0.0019160960800945759,1763260567.6783893,403584,511.50202226638794,,0.588004469871521
0.0,0.0002006152644753456,-0.005645528435707092,-0.00562556367367506,,834.0,4243,0.045414507389068604,5.7066052249865606e-05,0.0007298649870790541,1763260568.9382925,404992,512.7619254589081,,0.5336804389953613
0.0,0.00012931227684020996,-0.0037946701049804688,-0.0026298724114894867,,834.0,4246,0.07489806413650513,5.6912442232714966e-05,0.0034156241454184055,1763260569.1634674,405248,512.9871003627777,,0.5467658638954163
0.0,1.6062520444393158e-05,0.0010039843618869781,0.0003453986719250679,,834.0,4252,-0.1542280912399292,5.6528417189838365e-05,0.0011463682167232037,1763260569.7543027,405888,513.5779356956482,,0.5794229507446289
,,,,500.0,,4254,,,,1763260569.8738453,406034,513.6974782943726,500.0,
0.0,5.673617124557495e-06,-0.0006130412220954895,0.00045791082084178925,,835.0,4255,-3.337860107421875e-06,5.6374807172687724e-05,380.60211181640625,1763260569.979052,406144,513.8026850223541,,0.5803170204162598
,,,,500.0,,4273,,,,1763260571.606446,408034,515.4300789833069,500.0,
0.0,2.0908191800117493e-05,-0.00012956559658050537,0.00027428194880485535,,836.0,4276,0.11615139245986938,5.506912566488609e-05,0.0007792942342348397,1763260571.939875,408320,515.7635078430176,,0.6065549850463867
0.0,1.9540078938007355e-05,0.0004943311214447021,-0.0006272019818425179,,836.0,4277,-0.16496992111206055,5.499232065631077e-05,0.0006463997415266931,1763260572.0506983,408448,515.8743312358856,,0.6081116199493408
,,,,500.0,,4278,,,,1763260572.0832632,408534,515.9068961143494,500.0,
,,,,500.0,,4288,,,,1763260572.9973679,409534,516.8210008144379,500.0,
0.0,0.000116029754281044,-0.002062290906906128,0.0013004280626773834,,836.0,4290,-0.4558178186416626,5.4224270570557564e-05,0.002665949985384941,1763260573.1986775,409728,517.0223104953766,,0.565068244934082
0.0,3.8603320717811584e-05,-0.003043055534362793,-0.0005827751010656357,,837.0,4292,0.09199035167694092,5.4070660553406924e-05,0.0005934570217505097,1763260573.4197662,409984,517.243399143219,,0.5236761569976807
0.0,0.00018282420933246613,0.0007415283471345901,-0.0006982330232858658,,838.0,4314,0.0005547404289245605,5.276497540762648e-05,152.58006286621094,1763260575.3772905,412160,519.2009234428406,,0.6037201881408691
0.0,1.607835292816162e-05,0.0006222724914550781,-0.0008010920137166977,,838.0,4318,-5.4836273193359375e-06,5.2534564019879326e-05,550.7421875,1763260575.7107997,412544,519.5344326496124,,0.5666621923446655
0.0,9.426847100257874e-06,-0.0002342723309993744,0.0011195782572031021,,839.0,4346,-0.04984486103057861,5.076804882264696e-05,0.0005494299111887813,1763260578.375989,415488,522.1996219158173,,0.5961119532585144
,,,,500.0,,4366,,,,1763260580.1665165,417534,523.9901494979858,500.0,
0.0,6.317161023616791e-06,-0.0002939775586128235,-0.00032718386501073837,,841.0,4372,-4.291534423828125e-06,4.923195228911936e-05,737.0263671875,1763260580.6808143,418048,524.504447221756,,0.5677232146263123
0.0,5.773268640041351e-06,-0.00023619085550308228,0.001390666700899601,,841.0,4377,-3.826618194580078e-05,4.892473225481808e-05,393.0484619140625,1763260581.1681843,418560,524.9918172359467,,0.5838193297386169
0.0,6.050989031791687e-05,-0.003920067101716995,0.002522103488445282,,841.0,4378,0.011377990245819092,4.884792724624276e-05,0.0029680412262678146,1763260581.2786653,418688,525.1022982597351,,0.5973436832427979
0.0,2.597551792860031e-05,0.0001028701663017273,-0.0010832371190190315,,841.0,4387,0.00011819601058959961,4.831029218621552e-05,468.2110290527344,1763260582.0956585,419584,525.9192914962769,,0.5048658847808838
,,,,500.0,,4396,,,,1763260582.8947294,420534,526.7183623313904,500.0,
0.0,1.2288801372051239e-05,0.0006523206830024719,0.0009810039773583412,,843.0,4413,-0.0032120943069458008,4.6697387006133795e-05,0.00291347480379045,1763260584.4986181,422272,528.3222510814667,,0.5679790377616882
0.0,1.6303732991218567e-05,-0.0011377856135368347,0.0015147663652896881,,843.0,4415,-0.11672353744506836,4.6543776988983154e-05,0.0006444844184443355,1763260584.7189305,422528,528.5425634384155,,0.5738371014595032
0.0,2.005603164434433e-05,-0.0006836950778961182,0.0008124141022562981,,845.0,4456,-0.003853917121887207,4.4086020352551714e-05,0.0025249540340155363,1763260588.43717,426624,532.2608029842377,,0.5814824104309082
0.0,1.1943280696868896e-05,-0.0003461018204689026,-0.0013944990932941437,,845.0,4470,-0.0743182897567749,4.3241168896202e-05,0.002552391029894352,1763260589.756951,428032,533.5805840492249,,0.6073414087295532
,,,,500.0,,4478,,,,1763260590.4728208,428886,534.2964537143707,500.0,
0.0,4.384666681289673e-06,-0.0012422651052474976,0.00012171827256679535,,846.0,4480,0.08589732646942139,4.2626728827599436e-05,0.002523230155929923,1763260590.6852694,429056,534.5089023113251,,0.508267879486084
,,,,500.0,,4492,,,,1763260591.7263923,430218,535.5500252246857,500.0,
,,,,500.0,,4496,,,,1763260592.096195,430718,535.9198279380798,500.0,
0.0,6.244610995054245e-05,-0.0027093244716525078,-0.0002570776268839836,,847.0,4498,-0.4006657600402832,4.155145870754495e-05,0.002483011456206441,1763260592.2781565,430848,536.1017894744873,,0.5983485579490662
0.0,8.387491106987e-06,-0.00037459656596183777,-0.0004345793277025223,,848.0,4520,-3.826618194580078e-05,4.0245777199743316e-05,686.131103515625,1763260594.245023,433024,538.0686559677124,,0.526164710521698
0.0,1.6298145055770874e-07,0.00014154240489006042,-5.873013287782669e-05,,848.0,4522,8.89897346496582e-05,4.0168972191167995e-05,467.8170166015625,1763260594.358677,433152,538.1823098659515,,0.5703357458114624
0.0,4.026014357805252e-05,-0.00010210275650024414,0.0021266313269734383,,848.0,4524,0.16026073694229126,4.0015362174017355e-05,0.002275326056405902,1763260594.5800757,433408,538.4037086963654,,0.5775006413459778
0.0,5.73769211769104e-05,-0.00578099861741066,0.0014180857688188553,,848.0,4525,0.3138999342918396,3.9938557165442035e-05,0.0016111517325043678,1763260594.7268076,433536,538.5504405498505,,0.587619960308075
0.0,2.424325793981552e-05,0.0011841394007205963,0.00011016335338354111,,848.0,4527,-4.315376281738281e-05,3.9861752156866714e-05,931.9130859375,1763260594.8390787,433664,538.6627116203308,,0.5223914980888367
,,,,500.0,,4531,,,,1763260595.188332,434083,539.0119650363922,500.0,
0.0,0.000113743357360363,-0.003821246325969696,0.0015747109428048134,,848.0,4533,0.09388941526412964,3.947772711399011e-05,0.003318847855553031,1763260595.396616,434304,539.2202489376068,,0.560171365737915
0.0,1.6284175217151642e-05,-0.0004540570080280304,-0.0002559991553425789,,848.0,4534,-0.06530511379241943,3.940092210541479e-05,0.0015813481295481324,1763260595.5079675,434432,539.3316004276276,,0.5909489393234253
,,,,500.0,,4555,,,,1763260597.394688,436583,541.2183208465576,500.0,
0.0,1.5043653547763824e-05,-0.0006665661931037903,-0.0010152319446206093,,849.0,4557,0.11238312721252441,3.801843195105903e-05,0.0020801229402422905,1763260597.5828292,436736,541.4064621925354,,0.6019490957260132
0.0,1.6129575669765472e-05,-0.00016741082072257996,0.0020502107217907906,,849.0,4562,-0.12556922435760498,3.771121191675775e-05,0.0022559664212167263,1763260598.0625827,437248,541.8862156867981,,0.6297280192375183
0.0,4.054699093103409e-05,-0.0021416768431663513,0.0001838328316807747,,850.0,4576,0.11567866802215576,3.694316546898335e-05,0.003693431382998824,1763260599.2201574,438528,543.0437903404236,,0.5854624509811401
0.0,1.5566125512123108e-05,-0.0007973629981279373,-0.0006747357547283173,,852.0,4613,0.026395678520202637,3.4715820220299065e-05,0.001636578468605876,1763260602.5604248,442240,546.3840577602386,,0.5797382593154907
0.0,0.00012218207120895386,-0.0021507292985916138,-0.0029476508498191833,,852.0,4626,0.019611895084381104,3.394777377252467e-05,0.0025333084631711245,1763260603.7133086,443520,547.5369415283203,,0.5309929847717285
0.0,2.1362677216529846e-05,-0.00037532299757003784,-0.0016607828438282013,,853.0,4635,-7.581710815429688e-05,3.341013871249743e-05,369.628662109375,1763260604.5246193,444416,548.3482522964478,,0.5645681619644165
0.0,1.365412026643753e-05,-0.0019017532467842102,-0.0005433736369013786,,853.0,4641,-0.1857774257659912,3.302611366962083e-05,0.0025362565647810698,1763260605.1106856,445056,548.9343185424805,,0.5903682708740234
,,,,500.0,,4644,,,,1763260605.3610394,445380,549.1846723556519,500.0,
,,,,500.0,,4661,,,,1763260606.8586547,447098,550.6822876930237,500.0,
0.0,2.7426518499851227e-05,0.0007423758506774902,-0.002030101604759693,,855.0,4675,0.006808340549468994,3.095238207606599e-05,0.0009670842555351555,1763260608.2247355,448512,552.0483684539795,,0.6056191921234131
,,,,500.0,,4691,,,,1763260609.6217265,450098,553.4453594684601,500.0,
0.0,1.1772848665714264e-05,0.0009302981197834015,0.00042433571070432663,,856.0,4709,-0.29396069049835205,2.8878648663521744e-05,0.0012039041612297297,1763260611.3480065,451968,555.1716394424438,,0.5890089273452759
0.0,1.9632279872894287e-06,4.214048385620117e-05,-0.00048405304551124573,,856.0,4713,-0.033412933349609375,2.8648233637795784e-05,0.0011227200739085674,1763260611.6821206,452352,555.5057535171509,,0.5957061052322388
0.0,8.719973266124725e-06,4.4852495193481445e-06,0.000611710362136364,,857.0,4738,0.052784264087677,2.7112135285278782e-05,0.001086801872588694,1763260613.975095,454912,557.7987279891968,,0.5251389145851135
0.0,4.112720489501953e-06,2.0198523998260498e-05,0.000350242480635643,,857.0,4739,-0.11372482776641846,2.7035330276703462e-05,0.0006902769673615694,1763260614.0870516,455040,557.9106845855713,,0.577624499797821
0.0,5.0747767090797424e-06,2.7958303689956665e-06,-0.00028963107615709305,,857.0,4741,4.470348358154297e-06,2.6958525268128142e-05,759.4921875,1763260614.1988525,455168,558.0224854946136,,0.5838868618011475
0.0,3.388151526451111e-06,-0.00020616501569747925,0.00026059895753860474,,857.0,4743,-0.27618229389190674,2.68049152509775e-05,0.0011235891142860055,1763260614.4534504,455424,558.2770833969116,,0.5854660868644714
0.0,4.01865690946579e-06,0.0006662160158157349,-0.0003130892291665077,,858.0,4754,-0.06963372230529785,2.6113671992789023e-05,0.000714142806828022,1763260615.485932,456576,559.3095650672913,,0.6198720932006836
0.0,1.0620802640914917e-05,4.839897155761719e-05,0.001024194061756134,,859.0,4772,-0.021510958671569824,2.503840187273454e-05,0.0011180085130035877,1763260617.0752926,458368,560.8989255428314,,0.5790402889251709
0.0,2.1606683731079102e-07,-7.80150294303894e-05,9.760446846485138e-05,,859.0,4786,0.0373387336730957,2.419354859739542e-05,0.0018997396109625697,1763260618.3368905,459776,562.1605234146118,,0.5911717414855957
0.0,3.0975788831710815e-06,0.0002904832363128662,5.205720663070679e-05,,859.0,4787,-1.3517286777496338,2.41167435888201e-05,0.001416464801877737,1763260618.4461234,459904,562.2697563171387,,0.5537000894546509
0.0,3.2745301723480225e-06,0.0001442236825823784,-7.339753210544586e-05,,859.0,4788,-0.3457620143890381,2.403993858024478e-05,0.0012679211795330048,1763260618.5921352,460032,562.4157681465149,,0.555554986000061
0.0,1.0766088962554932e-06,0.00033958442509174347,-9.502097964286804e-05,,860.0,4796,0.07818228006362915,2.3579108528792858e-05,0.0019712436478585005,1763260619.2619002,460800,563.0855331420898,,0.593296468257904
,,,,500.0,,4799,,,,1763260619.4991386,461098,563.3227715492249,500.0,
0.0,2.0868144929409027e-05,-0.0016861669719219208,0.0009818198159337044,,860.0,4806,0.3215339779853821,2.29646702791797e-05,0.0016752652591094375,1763260620.186482,461824,564.0101149082184,,0.5348984003067017
,,,,500.0,,4809,,,,1763260620.4173265,462098,564.240959405899,500.0,
0.0,1.011975109577179e-05,-0.000316523015499115,-0.0006591230630874634,,861.0,4813,0.04427522420883179,2.2503840227727778e-05,0.000973548274487257,1763260620.886406,462592,564.7100389003754,,0.535062849521637
0.0,1.4835968613624573e-06,-0.001008685678243637,3.7076883018016815e-05,,862.0,4851,-1.4299185276031494,2.0199693608446978e-05,0.0012097038561478257,1763260624.33515,466432,568.1587829589844,,0.5306369662284851
0.0,6.161630153656006e-06,-0.00048328936100006104,-0.00029493309557437897,,862.0,4852,-0.14840054512023926,2.0122888599871658e-05,0.001088539487682283,1763260624.446914,466560,568.270546913147,,0.5373073220252991
0.0,6.1588361859321594e-06,0.00026938319206237793,0.000336269848048687,,862.0,4859,-0.00024247169494628906,1.9738863556995057e-05,636.4957885742188,1763260625.0425932,467200,568.8662261962891,,0.5189889669418335
,,,,500.0,,4868,,,,1763260625.847245,468098,569.6708779335022,500.0,
0.0,7.624737918376923e-06,-0.0013501718640327454,0.0009746691212058067,,863.0,4874,-0.25099503993988037,1.8817203454091214e-05,0.001514617120847106,1763260626.4059746,468736,570.2296075820923,,0.5452757477760315
0.0,2.9318034648895264e-06,0.00026855990290641785,0.0003926847130060196,,863.0,4878,-4.780292510986328e-05,1.8586790247354656e-05,778.4767456054688,1763260626.7409596,469120,570.5645925998688,,0.5421910881996155
,,,,500.0,,4882,,,,1763260627.142196,469598,570.9658288955688,500.0,
0.0,5.213543772697449e-06,-0.000805974006652832,-0.0005275886505842209,,865.0,4915,0.16039377450942993,1.6282641809084453e-05,0.0013308788184076548,1763260630.218365,472960,574.0419979095459,,0.5236921310424805
0.0,2.5248154997825623e-06,0.00039846450090408325,0.00044560525566339493,,865.0,4920,0.11628609895706177,1.5975421774783172e-05,0.0010838904418051243,1763260630.664105,473472,574.4877378940582,,0.5367999076843262
0.0,2.2137537598609924e-06,-0.0004792381078004837,0.00019298400729894638,,866.0,4932,-6.151199340820312e-05,1.5284178516594693e-05,895.9882202148438,1763260631.7052279,474624,575.5288608074188,,0.6144362092018127
0.0,2.528540790081024e-06,0.00013846158981323242,0.0002911435440182686,,866.0,4933,0.05538207292556763,1.5207373508019373e-05,0.0019963581580668688,1763260631.8156495,474752,575.6392824649811,,0.5951400995254517
0.0,1.6205012798309326e-06,0.0001396387815475464,5.4543837904930115e-05,,866.0,4939,-0.049793124198913574,1.4823348465142772e-05,0.0014639617875218391,1763260632.456834,475392,576.2804670333862,,0.6001321077346802
,,,,500.0,,4946,,,,1763260633.03245,476085,576.8560829162598,500.0,
0.0,1.6279518604278564e-06,-7.303804159164429e-05,-0.00026156194508075714,,866.0,4953,-0.07291483879089355,1.397849428030895e-05,0.0019345901673659682,1763260633.711449,476800,577.5350818634033,,0.4923042953014374
0.0,3.043562173843384e-06,0.00024664774537086487,0.00012554600834846497,,867.0,4958,0.029647350311279297,1.3671275155502371e-05,0.0018676385516300797,1763260634.1583967,477312,577.9820296764374,,0.6166855096817017
0.0,1.9297003746032715e-06,-0.00042031705379486084,0.0007067788392305374,,867.0,4963,0.1271268129348755,1.336405512120109e-05,0.0016958632040768862,1763260634.6343458,477824,578.4579787254333,,0.5617705583572388
0.0,4.931353032588959e-06,0.0009664539247751236,0.00013787392526865005,,867.0,4971,2.7894973754882812e-05,1.290322597924387e-05,961.791748046875,1763260635.340086,478592,579.1637189388275,,0.5454390048980713
0.0,2.210959792137146e-06,0.0003244355320930481,-0.00048440881073474884,,867.0,4972,0.009593725204467773,1.282642097066855e-05,0.0014255919959396124,1763260635.4512308,478720,579.2748637199402,,0.6109413504600525
0.0,3.906898200511932e-06,-0.0001600608229637146,0.00035431887954473495,,867.0,4978,0.16325515508651733,1.244239592779195e-05,0.0012389026815071702,1763260636.0079362,479360,579.8315691947937,,0.5501101016998291
