losses/approx_kl,losses/value_loss,losses/entropy,losses/clipfrac,losses/policy_loss,charts/learning_rate,global_step,losses/old_approx_kl,charts/episodic_length,losses/explained_variance,charts/SPS,_timestamp,charts/episodic_return,_step,_runtime
1.2520700693130493e-05,0.00108417181763798,0.5518982410430908,0.0,-0.0013963542878627777,1.5207373508019373e-05,474752,0.0010243598371744156,,0.017354309558868408,876.0,1763260625.5942006,,4939,569.3337676525116
9.136274456977844e-07,0.001988025614991784,0.5418725609779358,0.0,-0.00023864954710006714,1.4746543456567451e-05,475520,0.000134970061480999,,-1.066936731338501,876.0,1763260626.2979653,,4946,570.0375323295593
6.027519702911377e-06,0.0009839619742706418,0.548865020275116,0.0,-0.000801420770585537,1.4285714314610232e-05,476288,0.0006125997751951218,,-0.021349430084228516,876.0,1763260627.0002096,,4953,570.7397766113281
1.291465014219284e-05,0.00082444678992033,0.5508735179901123,0.0,0.00029103830456733704,1.397849428030895e-05,476800,-0.0002869153395295143,,0.24243831634521484,876.0,1763260627.4482837,,4958,571.1878507137299
3.203749656677246e-07,0.0010208692401647568,0.6361920833587646,0.0,1.146271824836731e-05,1.3671275155502371e-05,477312,1.1933967471122742e-05,,-0.03386640548706055,877.0,1763260627.89372,,4963,571.6332869529724
9.716488420963287e-06,0.001526004634797573,0.5796542763710022,0.0,-0.0015338603407144547,1.321044510405045e-05,478080,0.0009247539564967155,,0.09234768152236938,877.0,1763260628.5974202,,4971,572.3369872570038
1.0824762284755707e-05,0.0012927722418680787,0.5733027458190918,0.0,-0.00019896402955055237,1.3133641004969832e-05,478208,0.00042159203439950943,,-0.14157366752624512,877.0,1763260628.707562,,4972,572.4471290111542
1.6763806343078613e-06,0.002123075071722269,0.5853464007377625,0.0,-0.0007478538900613785,1.282642097066855e-05,478720,0.0007670745253562927,,-0.2560570240020752,877.0,1763260629.1911504,,4978,572.9307174682617
,,,,,,479086,,500.0,,,1763260629.4515631,500.0,4981,573.1911301612854
3.0025839805603027e-06,0.0014254848938435316,0.565971314907074,0.0,0.00017680227756500244,1.213517680298537e-05,479872,-6.2659382820129395e-06,,-0.0019134283065795898,878.0,1763260630.2244349,,4989,573.9640018939972
6.705522537231445e-07,0.0013378879521042109,0.5548269748687744,0.0,-0.00015706568956375122,1.182795676868409e-05,480384,-6.564892828464508e-05,,0.026156723499298096,878.0,1763260630.6708367,,4994,574.4104037284851
3.300607204437256e-06,0.0016293153166770935,0.5147379040718079,0.0,-0.0005133002996444702,1.0983102583850268e-05,481792,0.0003002174198627472,,-0.036943793296813965,878.0,1763260631.9291868,,5008,575.668753862381
1.1082738637924194e-07,0.001384038245305419,0.5971998572349548,0.0,1.448020339012146e-05,1.0675883459043689e-05,482304,0.0002509588375687599,,-0.0288541316986084,879.0,1763260632.4075322,,5013,576.1470992565155
9.499490261077881e-07,0.001313194283284247,0.563270092010498,0.0,-0.00021974369883537292,1.0522273441893049e-05,482560,-2.1580606698989868e-05,,0.015247106552124023,879.0,1763260632.6284308,,5015,576.3679978847504
1.9781291484832764e-06,0.0010510828578844666,0.5882379412651062,0.0,0.00015422143042087555,9.062980097951367e-06,484992,-0.00015090592205524445,,-0.004208803176879883,880.0,1763260634.804635,,5039,578.5442020893097
1.73225998878479e-07,503.69476318359375,0.5420830845832825,0.0,-2.7589499950408936e-05,7.142857157305116e-06,488192,7.394514977931976e-05,,-9.09566879272461e-05,881.0,1763260637.6741717,,5071,581.4137387275696
2.5425106287002563e-07,0.0010372991673648357,0.5587087273597717,0.0,6.341002881526947e-05,4.301075477997074e-06,492928,-9.695347398519516e-05,,-0.1458190679550171,883.0,1763260641.907347,,5117,585.6469140052795
7.972121238708496e-07,0.0012128065573051572,0.572514533996582,0.0,0.00020279362797737122,3.993855443695793e-06,493440,-0.0002801753580570221,,0.06526166200637817,883.0,1763260642.3499386,,5122,586.0895056724548
1.9650906324386597e-07,0.001110290875658393,0.5672584772109985,0.0,-3.73348593711853e-05,3.686635864141863e-06,493952,-9.110104292631149e-05,,-0.0622715950012207,883.0,1763260642.833436,,5127,586.5730030536652
5.913898348808289e-07,0.0012756313662976027,0.612991213798523,0.0,-0.0001880265772342682,3.609831082940218e-06,494080,0.0002981061115860939,,5.137920379638672e-05,883.0,1763260642.9424155,,5128,586.6819825172424
2.7939677238464355e-08,0.00127315369900316,0.5805851221084595,0.0,2.1286308765411377e-05,2.918586687883362e-06,495232,-1.148320734500885e-05,,-0.08288812637329102,883.0,1763260643.976772,,5140,587.7163391113281
1.6763806343078613e-08,0.0012980260653421283,0.6053429841995239,0.0,-1.432374119758606e-05,2.534562099754112e-06,495872,-8.050352334976196e-06,,0.0004379749298095703,884.0,1763260644.5284936,,5146,588.2680606842041
3.259629011154175e-08,0.0013666371814906597,0.6117715835571289,0.0,-2.31228768825531e-05,2.304147528775502e-06,496256,-1.8098391592502594e-05,,-0.09224271774291992,884.0,1763260644.8943882,,5150,588.6339552402496
1.73225998878479e-07,0.0011652567191049457,0.5576870441436768,0.0,-0.00028487294912338257,2.2273425202001818e-06,496384,8.693896234035492e-05,,-0.05237162113189697,884.0,1763260645.003407,,5151,588.7429740428925
,,,,,,497586,,500.0,,,1763260646.0484843,500.0,5163,589.788051366806
2.421438694000244e-08,0.001350434496998787,0.5601416826248169,0.0,4.276633262634277e-06,1.3824884490531986e-06,497792,-3.5848468542099e-05,,-0.015409588813781738,884.0,1763260646.2503202,,5165,589.9898872375488
