charts/learning_rate,_runtime,losses/old_approx_kl,charts/episodic_return,global_step,losses/clipfrac,losses/explained_variance,losses/entropy,losses/approx_kl,_timestamp,charts/SPS,charts/episodic_length,_step,losses/value_loss,losses/policy_loss
1.290322597924387e-05,571.3513321876526,0.0005769971758127213,,478592,0.0,-0.7412561178207397,0.4661521315574646,3.2223761081695557e-06,1763260627.5988872,879.0,,5039,0.004268853925168514,-8.996762335300446e-05
,574.2480669021606,,500.0,481905,,,,,1763260630.495622,,500.0,5071,,
8.141320904542226e-06,578.4550802707672,-1.0180287063121796e-05,,486528,0.0,-0.0005297660827636719,0.47143125534057617,2.398155629634857e-06,1763260634.7026353,882.0,,5117,130.95233154296875,-0.00047399476170539856
7.834101779735647e-06,578.931657075882,-0.0004602978006005287,,487040,0.0,-2.5071794986724854,0.503557026386261,2.6812776923179626e-06,1763260635.179212,883.0,,5122,0.007092211861163378,0.0002053380012512207
7.526881745434366e-06,579.3770701885223,0.00029896944761276245,,487552,0.0,-1.7007997035980225,0.5171871185302734,2.8889626264572144e-06,1763260635.6246252,883.0,,5127,0.005645475350320339,0.00027076900005340576
7.450076736859046e-06,579.4868848323822,-0.00022189226001501083,,487680,0.0,0.11026787757873535,0.421192467212677,2.2659078240394592e-06,1763260635.7344398,883.0,,5128,0.0029329825192689896,-0.00014324113726615906
,580.6055235862732,,500.0,488905,,,,,1763260636.8530786,,500.0,5140,,
6.374807981046615e-06,581.1451754570007,-0.00023733079433441162,,489472,0.0,-0.0005526542663574219,0.49738070368766785,5.755573511123657e-07,1763260637.3927305,883.0,,5146,700.456298828125,0.00014679133892059326
,581.495726108551,,500.0,489905,,,,,1763260637.7432811,,500.0,5150,,
6.067588401492685e-06,581.5892906188965,-0.0008458811789751053,,489984,0.0,-0.002189159393310547,0.44539332389831543,2.421438694000244e-06,1763260637.8368456,884.0,,5151,706.57470703125,-3.9536505937576294e-05
5.299539225234184e-06,582.7697744369507,0.00013612769544124603,,491264,0.0,-0.07450544834136963,0.5284377336502075,2.8312206268310547e-07,1763260639.0173295,884.0,,5163,0.003258621785789728,3.382191061973572e-05
,582.8863477706909,,500.0,491405,,,,,1763260639.1339028,,500.0,5165,,
3.3026112760126125e-06,585.7160952091217,-4.2702071368694305e-05,,494592,0.0,-0.5761654376983643,0.43510177731513977,3.0640512704849243e-07,1763260641.9636502,885.0,,5196,0.003501790575683117,-6.418675184249878e-05
3.2258064948109677e-06,585.8584558963776,2.002064138650894e-05,,494720,0.0,0.22411519289016724,0.40781885385513306,3.632158041000366e-08,1763260642.106011,885.0,,5197,0.0028891616966575384,2.341344952583313e-06
,589.5292847156525,,500.0,498905,,,,,1763260645.7768397,,500.0,5238,,
6.912442245265993e-07,589.610044002533,-4.705507308244705e-05,,498944,0.0,-0.0010955333709716797,0.4377687871456146,3.632158041000366e-08,1763260645.857599,887.0,,5239,861.6976928710938,-3.8757920265197754e-05
3.8402458812925033e-07,590.0803964138031,6.164424121379852e-06,,499456,0.0,-0.003600001335144043,0.47802069783210754,8.381903171539307e-09,1763260646.3279514,887.0,,5244,885.34375,5.286186933517456e-06
