charts/episodic_length,_runtime,losses/clipfrac,losses/explained_variance,_step,_timestamp,losses/approx_kl,losses/value_loss,losses/policy_loss,charts/SPS,charts/learning_rate,charts/episodic_return,global_step,losses/entropy,losses/old_approx_kl
,574.750883102417,0.0,0.09253084659576416,5117,1763260630.998434,9.033828973770142e-07,0.001670699450187385,0.00010689347982406616,884.0,9.600614248483907e-06,,484096,0.5601013898849487,-4.0860846638679504e-05
,575.1967282295227,0.0,-0.05502617359161377,5122,1763260631.4442792,1.80024653673172e-06,0.0018820865079760551,-0.0003346651792526245,884.0,9.293395123677328e-06,,484608,0.5557305812835693,0.00030521396547555923
,575.6750309467316,0.0,-0.11170434951782227,5127,1763260631.922582,3.2782554626464844e-07,0.0017754806904122233,-0.00011786818504333496,884.0,8.986175089376047e-06,,485120,0.5502102971076965,0.0001139715313911438
,575.7850422859192,0.0,-0.0865030288696289,5128,1763260632.0325933,1.2656673789024353e-06,0.0014843159588053823,-0.0003253277391195297,884.0,8.909370080800727e-06,,485248,0.5867725014686584,0.0002227379009127617
,576.8221790790558,0.0,-1.8596649169921875e-05,5140,1763260633.06973,8.400529623031616e-07,700.0079345703125,0.0005097202956676483,885.0,8.218125913117547e-06,,486400,0.5344020128250122,-0.00016366131603717804
,577.4130790233612,0.0,-0.21297967433929443,5146,1763260633.66063,1.0887160897254944e-06,0.0016606792341917753,-0.0005803937092423439,885.0,7.834101779735647e-06,,487040,0.5911738872528076,-0.00025633443146944046
,577.747437953949,0.0,2.008676528930664e-05,5150,1763260633.994989,1.8067657947540283e-07,844.2311401367188,9.711086750030518e-05,885.0,7.603686754009686e-06,,487424,0.5373985767364502,0.00018888525664806366
,577.8597218990326,0.0,0.04768967628479004,5151,1763260634.1072729,6.193295121192932e-07,0.0017212044913321733,-1.71661376953125e-05,885.0,7.526881745434366e-06,,487552,0.5573521852493286,-0.0003457656130194664
,579.0064940452576,0.0,0.04315608739852905,5163,1763260635.254045,1.210719347000122e-08,0.0013524744426831603,3.091245889663696e-05,886.0,6.7588325691758655e-06,,488832,0.5395843982696533,4.1141174733638763e-05
,579.1209197044373,0.0,-4.029273986816406e-05,5165,1763260635.3684707,7.82310962677002e-08,504.2149963378906,2.942606806755066e-05,886.0,6.682027560600545e-06,,488960,0.5702544450759888,9.296461939811707e-06
,581.9944422245026,0.0,0.009977281093597412,5196,1763260638.2419932,1.4528632164001465e-07,0.0012920725857838988,-7.529556751251221e-05,887.0,4.761904619954294e-06,,492160,0.563014030456543,-0.00010507740080356598
,582.1086068153381,0.0,-0.13440358638763428,5197,1763260638.3561578,7.934868335723877e-07,0.0013920716010034084,-5.858764052391052e-05,887.0,4.685100066126324e-06,,492288,0.5529810190200806,-9.189359843730927e-05
,585.791426897049,0.0,1.3768672943115234e-05,5238,1763260642.0389779,2.7008354663848877e-08,705.6532592773438,6.176531314849854e-05,888.0,2.2273425202001818e-06,,496384,0.5331658124923706,3.6959536373615265e-05
,585.9004101753235,0.0,-0.12929248809814453,5239,1763260642.1479611,1.7695128917694092e-08,0.0015067944768816233,1.084059476852417e-05,889.0,2.150537738998537e-06,,496512,0.5905577540397644,-1.945067197084427e-05
,586.3455629348755,0.0,0.0005554556846618652,5244,1763260642.593114,1.778826117515564e-07,0.0013995436020195484,-0.00019418448209762573,889.0,1.8433179320709314e-06,,497024,0.5778138041496277,0.0001158127561211586
,587.0470614433289,0.0,0.013817965984344482,5251,1763260643.2946124,2.514570951461792e-08,0.001361649134196341,-4.991888999938965e-07,889.0,1.3824884490531986e-06,,497792,0.5685201287269592,1.4401040971279144e-05
,587.3803577423096,0.0,-0.04372823238372803,5255,1763260643.6279087,3.3527612686157227e-08,0.001342378556728363,-8.869357407093048e-05,889.0,1.152073764387751e-06,,498176,0.5850585103034973,-7.953494787216187e-06
,587.6063840389252,0.0,-5.125999450683594e-05,5258,1763260643.853935,1.955777406692505e-08,824.6090698242188,3.773719072341919e-06,889.0,9.984638609239482e-07,,498432,0.583446741104126,-1.1967495083808899e-06
500.0,588.4361197948456,,,5267,1763260644.6836708,,,,,,500.0,499381,,
