_timestamp,losses/clipfrac,_runtime,losses/old_approx_kl,losses/value_loss,charts/SPS,charts/episodic_return,charts/episodic_length,losses/approx_kl,losses/explained_variance,global_step,_step,losses/entropy,losses/policy_loss,charts/learning_rate
1763260498.13602,0.0,441.89679193496704,-0.0005534952506422997,0.00028024837956763804,818.0,,,0.00012754369527101517,-0.1632530689239502,339072,3613,0.524061918258667,-0.003543958067893982,9.662058437243104e-05
1763260498.9563563,0.0,442.71712827682495,-0.00011721998453140259,0.00025802687741816044,818.0,,,0.0011888258159160614,-0.07863271236419678,339968,3622,0.5441687703132629,-0.013035334646701813,9.60829493124038e-05
1763260500.5560005,0.0,444.3167724609375,0.0014661634340882301,0.002547862473875284,819.0,,,2.445187419652939e-05,-1.6142292022705078,341760,3640,0.5380650758743286,-0.00021469593048095703,9.500767919234931e-05
1763260502.0790613,0.0,445.8398332595825,0.00011441577225923538,0.0007251151837408543,820.0,,,0.0003315592184662819,-2.163320302963257,343424,3656,0.5163933634757996,-0.00437714159488678,9.400921408087015e-05
1763260503.23103,0.0,446.9918019771576,-0.0022863727062940598,0.0026548972819000483,821.0,,,2.1422281861305237e-05,-0.00023162364959716797,344704,3669,0.5597444772720337,0.0015268810093402863,9.324116399511695e-05
1763260504.1599524,0.0,447.92072439193726,0.0026406869292259216,0.0028435939457267523,822.0,,,9.82433557510376e-05,-0.6069988012313843,345728,3679,0.5488722324371338,-0.003245219588279724,9.2626731202472e-05
1763260504.4953182,0.0,448.25609016418457,0.002639598213136196,621.241943359375,822.0,,,4.339683800935745e-05,0.0001316666603088379,346112,3683,0.5486804842948914,-0.0017083734273910522,9.239631617674604e-05
1763260504.604067,0.0,448.36483907699585,-0.0014576707035303116,0.00278089614585042,822.0,,,0.00042481347918510437,-0.9110934734344482,346240,3684,0.5380836725234985,-0.006612442433834076,9.231951116817072e-05
1763260507.1706975,0.0,450.9314694404602,-0.002314941957592964,0.0007721896981820464,824.0,,,0.0004462879151105881,-1.3078768253326416,349056,3711,0.5174074769020081,-0.003907355479896069,9.062980097951367e-05
1763260507.2835128,0.0,451.04428482055664,0.002261033281683922,753.7438354492188,824.0,,,0.00012964755296707153,-0.0005588531494140625,349184,3713,0.5277817845344543,0.0004970133304595947,9.055299597093835e-05
1763260507.5058615,0.0,451.2666335105896,-0.007455913349986076,0.000569111667573452,824.0,,,0.0003339722752571106,-0.2726311683654785,349440,3715,0.5043861269950867,-0.006870761513710022,9.039938595378771e-05
1763260508.9909663,0.0,452.75173830986023,0.002165810205042362,809.9775390625,825.0,,,5.38872554898262e-05,-0.00017571449279785156,351104,3731,0.5000026226043701,-0.0014028027653694153,8.940092084230855e-05
1763260509.358712,0.0,453.1194839477539,-0.012638166546821594,0.00021107880456838757,825.0,,,0.0007820744067430496,-0.009498357772827148,351488,3734,0.5688468813896179,-0.004884436726570129,8.917050581658259e-05
1763260511.2365315,,454.99730348587036,,,,500.0,500.0,,,353580,3755,,,
1763260513.061724,0.0,456.8224959373474,-0.000570579431951046,883.6557006835938,828.0,,,0.0001542298123240471,0.000322878360748291,355584,3775,0.5437754392623901,0.0016454793512821198,8.671275281812996e-05
1763260513.4709115,,457.2316834926605,,,,500.0,500.0,,,356080,3779,,,
1763260515.810107,,459.57087898254395,,,,500.0,500.0,,,358580,3804,,,
1763260516.1250777,0.0,459.8858497142792,0.0026884563267230988,0.00040087138768285513,829.0,,,6.935000419616699e-05,-0.7684589624404907,358912,3807,0.5646900534629822,-0.0020206086337566376,8.471582259517163e-05
1763260519.8441958,0.0,463.6049678325653,0.0013936758041381836,0.0003617173060774803,832.0,,,0.00027984194457530975,-0.43325841426849365,363008,3847,0.5738245248794556,-0.005641277879476547,8.225806232076138e-05
1763260522.8132703,0.0,466.57404232025146,-0.00016833096742630005,0.00046462484169751406,834.0,,,4.4053420424461365e-05,-0.01706564426422119,366336,3879,0.5572487115859985,-0.00013017654418945312,8.026113937376067e-05
1763260523.180613,0.0,466.94138503074646,-0.0015914635732769966,0.002410316839814186,834.0,,,6.382633000612259e-05,-0.08892524242401123,366720,3883,0.5606715679168701,-0.002184160053730011,8.003072434803471e-05
1763260523.2917876,0.0,467.0525596141815,0.0008790129795670509,0.00038999365642666817,834.0,,,0.00012013223022222519,-0.022869467735290527,366848,3884,0.5673853158950806,0.0035822875797748566,7.995391933945939e-05
1763260523.5169508,0.0,467.27772283554077,-0.00010535400360822678,557.3212890625,834.0,,,1.0262243449687958e-05,-1.895427703857422e-05,367104,3887,0.5529758930206299,0.00029021501541137695,7.980030932230875e-05
1763260523.881724,,467.6424961090088,,,,500.0,500.0,,,367580,3891,,,
1763260524.5522735,0.0,468.313045501709,-0.00018353573977947235,0.002678037155419588,835.0,,,1.5307217836380005e-05,-0.09757018089294434,368256,3898,0.615115761756897,-0.0001218840479850769,7.910906424513087e-05
1763260525.8125532,0.0,469.5733251571655,-0.0016925176605582237,824.3695068359375,836.0,,,4.117283970117569e-05,4.291534423828125e-05,369664,3912,0.5510249733924866,-0.002774227410554886,7.826420915080234e-05
1763260526.1782384,0.0,469.9390103816986,-0.003029376268386841,0.0002590305230114609,836.0,,,6.930343806743622e-05,-0.07959163188934326,370048,3915,0.6127560138702393,-0.003182646818459034,7.803379412507638e-05
1763260527.3279028,0.0,471.08867478370667,-0.00011376477777957916,0.0024719261564314365,836.0,,,2.34115868806839e-05,-0.21052539348602295,371328,3928,0.5471771955490112,-0.0008798837661743164,7.726574403932318e-05
1763260528.8268828,0.0,472.58765482902527,-0.00026330165565013885,0.0002820189984049648,837.0,,,0.00045447610318660736,-0.09355306625366211,372992,3944,0.486884206533432,-0.00013166293501853943,7.626727892784402e-05
1763260528.8588226,,472.6195945739746,,,,500.0,500.0,,,373080,3945,,,
1763260528.9415944,0.0,472.7023663520813,0.001080748625099659,941.4931640625,837.0,,,5.8748759329319e-05,-4.1365623474121094e-05,373120,3946,0.5737853646278381,0.0036156922578811646,7.61904739192687e-05
1763260529.752706,0.0,473.5134780406952,-0.003964993171393871,0.0003080809547100216,838.0,,,0.00020599085837602615,-0.040526509284973145,374016,3954,0.5995650887489319,-0.005655758082866669,7.565283885924146e-05
1763260530.5681167,0.0,474.32888865470886,0.00017791986465454102,0.00041633410728536546,838.0,,,1.8697232007980347e-05,-0.06104707717895508,374912,3963,0.6139927506446838,-0.0013378392904996872,7.511520379921421e-05
1763260531.1243145,0.0,474.88508653640747,-3.059860318899155e-05,0.00030448604957200587,839.0,,,2.020038664340973e-06,0.08759444952011108,375552,3969,0.5697076320648193,-5.8745965361595154e-05,7.473118603229523e-05
1763260532.058503,0.0,475.81927490234375,-0.0008268598467111588,0.001848488231189549,839.0,,,1.1030584573745728e-05,0.09691089391708374,376576,3981,0.6146811246871948,-0.0009436607360839844,7.411674596369267e-05
1763260532.101209,,475.8619809150696,,,,63.0,63.0,,,376692,3983,,,
1763260533.3625898,0.0,477.123361825943,0.0019619911909103394,401.3876953125,840.0,,,2.1908432245254517e-05,0.001408994197845459,377984,3997,0.5320122241973877,-0.00031228363513946533,7.327189086936414e-05
1763260535.4676075,,479.22837948799133,,,,500.0,500.0,,,380388,4020,,,
1763260538.9838974,0.0,482.74466943740845,0.0027355700731277466,0.0008777746115811169,843.0,,,0.00016030296683311462,-0.04742240905761719,384256,4059,0.5620095729827881,-0.0009276382625102997,6.950844544917345e-05
1763260541.641724,0.0,485.40249609947205,-0.00039003975689411163,0.0007941987132653594,845.0,,,1.2263655662536621e-05,-0.22826659679412842,387200,4087,0.5411113500595093,-0.0009025856852531433,6.77419375278987e-05
1763260541.9754848,0.0,485.73625683784485,-0.00144184660166502,0.0025413695257157087,845.0,,,4.828907549381256e-06,0.11849480867385864,387584,4091,0.5685916543006897,-0.0010546036064624786,6.751152250217274e-05
1763260543.2373574,0.0,486.99812936782837,0.0009434102103114128,497.5284423828125,846.0,,,3.3332034945487976e-06,-2.5987625122070312e-05,388992,4105,0.6068445444107056,0.00014404207468032837,6.666666740784422e-05
1763260543.5795748,,487.3403468132019,,,,500.0,500.0,,,389396,4109,,,
1763260544.1631756,0.0,487.92394757270813,0.002563372254371643,0.004251684993505478,846.0,,,6.809085607528687e-05,0.0002155303955078125,390016,4115,0.5238766670227051,-0.0011433186009526253,6.605222733924165e-05
1763260544.5002797,0.0,488.2610516548157,-0.0005476241931319237,683.488525390625,847.0,,,1.5630386769771576e-05,-4.124641418457031e-05,390400,4119,0.5744714736938477,0.0009874850511550903,6.582181231351569e-05
1763260546.85161,0.0,490.61238193511963,-0.0011567799374461174,776.7411499023438,848.0,,,1.7044134438037872e-05,1.3113021850585938e-06,392960,4144,0.5608400702476501,-0.00014477595686912537,6.428571214200929e-05
1763260547.4080646,0.0,491.16883659362793,-0.0017759492620825768,0.0021140575408935547,848.0,,,1.4153309166431427e-05,0.23224419355392456,393600,4150,0.5801235437393188,-0.000718558207154274,6.390168709913269e-05
1763260549.0363142,,492.7970862388611,,,,500.0,500.0,,,395396,4168,,,
1763260550.5155318,0.0,494.27630376815796,-0.0005470830947160721,0.0023824148811399937,850.0,,,3.0174851417541504e-06,0.040511369705200195,397056,4184,0.5176842212677002,-0.0007975869812071323,6.182795914355665e-05
1763260551.4314623,0.0,495.1922342777252,0.0007151048630475998,0.0024586180225014687,851.0,,,1.1067837476730347e-05,-0.025409817695617676,398080,4194,0.558230996131897,-0.00024536624550819397,6.121351907495409e-05
1763260551.8770187,0.0,495.63779067993164,-0.0007318081334233284,0.0023453908506780863,851.0,,,1.8767081201076508e-05,-0.24024832248687744,398592,4199,0.5044316649436951,-0.0016595274209976196,6.090629904065281e-05
1763260554.3019817,0.0,498.06275367736816,0.0006383592262864113,0.0005308828549459577,852.0,,,2.8315000236034393e-05,0.053399741649627686,401280,4224,0.4948272109031677,-0.0017646495252847672,5.9293393860571086e-05
1763260554.749629,0.0,498.5104010105133,-0.0011194022372364998,0.0006269476725719869,852.0,,,0.00022394303232431412,-0.34099268913269043,401792,4229,0.539293646812439,-0.0028455331921577454,5.8986173826269805e-05
1763260556.0043886,0.0,499.7651605606079,-2.415105700492859e-05,0.0007408067467622459,853.0,,,4.675239324569702e-06,-0.09926831722259521,403200,4243,0.5527216196060181,0.00028230994939804077,5.814132236992009e-05
1763260556.2637756,0.0,500.0245475769043,-0.0018026437610387802,555.2695922851562,853.0,,,7.173791527748108e-05,-5.066394805908203e-05,403456,4246,0.5741997957229614,0.0016073808073997498,5.798771235276945e-05
1763260556.8199115,0.0,500.58068346977234,0.0005700131878256798,0.0021115124691277742,854.0,,,1.802109181880951e-06,0.23127716779708862,404096,4252,0.5972462892532349,0.00013850536197423935,5.760368730989285e-05
1763260557.0406382,0.0,500.80141019821167,0.002407810650765896,0.00034152690204791725,854.0,,,4.142057150602341e-05,0.0002391338348388672,404352,4254,0.5148857831954956,0.0009499285370111465,5.745007729274221e-05
1763260557.0590382,,500.81981015205383,,,,500.0,500.0,,,404396,4255,,,
1763260558.8347187,0.0,502.595490694046,0.0002784077078104019,0.00043504720088094473,854.0,,,8.163787424564362e-05,0.23753291368484497,406272,4273,0.5249234437942505,-0.006200756877660751,5.6298002164112404e-05
1763260559.060804,0.0,502.82157588005066,-0.005760756321251392,0.002708387328311801,855.0,,,0.0001569921150803566,-0.11888349056243896,406528,4276,0.5325392484664917,-0.002995651215314865,5.6144392146961764e-05
1763260559.1698017,0.0,502.9305737018585,0.0002535218372941017,0.0006992394919507205,855.0,,,2.237316220998764e-05,-0.005272388458251953,406656,4277,0.5262234807014465,3.17208468914032e-05,5.606758713838644e-05
1763260559.279809,0.0,503.0405809879303,-0.001156349666416645,0.00038020563079044223,855.0,,,1.914147287607193e-05,-0.3121457099914551,406784,4278,0.587389349937439,-0.0010793469846248627,5.599078212981112e-05
1763260560.203702,0.0,503.9644739627838,-0.000867852009832859,0.00042599113658070564,855.0,,,1.7398037016391754e-05,-0.061305880546569824,407808,4288,0.5468319654464722,-0.0024374034255743027,5.537634569918737e-05
1763260560.3162405,0.0,504.0770125389099,-0.0004721926525235176,750.09423828125,855.0,,,2.8046779334545135e-05,-2.3484230041503906e-05,407936,4290,0.5453903675079346,0.0012654699385166168,5.529954069061205e-05
1763260560.5694175,0.0,504.33018946647644,0.0007950868457555771,0.0008341685170307755,855.0,,,1.0630115866661072e-05,-0.04723036289215088,408192,4292,0.5081349015235901,0.0011821910738945007,5.514593067346141e-05
1763260562.5352967,,506.2960686683655,,,,500.0,500.0,,,410396,4314,,,
1763260562.9694421,0.0,506.7302141189575,0.00012163165956735611,0.0004447618266567588,857.0,,,9.60109755396843e-05,-0.03688657283782959,410880,4318,0.5509449243545532,-0.001242607831954956,5.353302549337968e-05
1763260565.4901185,0.0,509.25089049339294,0.0009410176426172256,0.0006199560011737049,858.0,,,5.218572914600372e-05,-0.02337491512298584,413696,4346,0.5903910994529724,-0.0017618704587221146,5.1843318942701444e-05
1763260567.3343415,0.0,511.0951135158539,5.4958276450634e-05,0.0008396212942898273,859.0,,,6.293784826993942e-05,-0.203078031539917,415744,4366,0.5110723376274109,-0.001942407339811325,5.061443880549632e-05
1763260567.9234648,0.0,511.68423676490784,-0.00020957179367542267,0.0005460583488456905,859.0,,,5.14741986989975e-05,-0.052791476249694824,416384,4372,0.5136511921882629,-0.0022589340806007385,5.023041376261972e-05
1763260568.3687286,0.0,512.1295006275177,-9.398628026247025e-05,811.5325317382812,860.0,500.0,500.0,6.9336965680122375e-06,0.00013905763626098633,416896,4377,0.5833191871643066,0.0001331716775894165,4.992319372831844e-05
1763260568.4780428,0.0,512.23881483078,-7.083732634782791e-05,0.0023299427703022957,860.0,,,5.126930773258209e-06,0.1393466591835022,417024,4378,0.5508136749267578,0.0002447543665766716,4.984638871974312e-05
1763260569.2882106,0.0,513.0489826202393,-4.297494888305664e-05,743.9248046875,860.0,,,1.4074146747589111e-05,-2.4318695068359375e-05,417920,4387,0.558867335319519,-0.00039483606815338135,4.930875729769468e-05
1763260570.1319537,,513.8927257061005,,,,500.0,500.0,,,418896,4396,,,
1763260571.6986825,0.0,515.459454536438,0.00010626204311847687,0.0018986293580383062,861.0,,,2.5467947125434875e-05,-0.11491870880126953,420608,4413,0.529590368270874,-0.0009428039193153381,4.769585211761296e-05
1763260571.952064,0.0,515.7128360271454,0.00017797015607357025,0.0005490903276950121,861.0,,,9.89232212305069e-05,-0.47766125202178955,420864,4415,0.5530021786689758,0.00023275986313819885,4.754224210046232e-05
1763260575.623189,0.0,519.3839609622955,0.00037154369056224823,1012.9273681640625,863.0,,,1.4860183000564575e-05,-2.7418136596679688e-06,424960,4456,0.519551694393158,0.0004487037658691406,4.508448546403088e-05
1763260576.891876,,520.6526479721069,,,,500.0,500.0,,,426396,4470,,,
1763260577.6979494,0.0,521.4587213993073,-0.0008186157792806625,0.0007767343777231872,864.0,,,3.0493363738059998e-05,-0.035373687744140625,427264,4478,0.5456393957138062,-0.0018346095457673073,4.370199530967511e-05
1763260577.8108563,,521.5716283321381,,,,500.0,500.0,,,427396,4480,,,
1763260578.9579186,0.0,522.7186906337738,-0.0004180464893579483,0.0007188295712694526,865.0,,,1.5266239643096924e-05,-0.10536885261535645,428672,4492,0.5422852039337158,-0.00035122036933898926,4.28571438533254e-05
1763260579.3273308,0.0,523.0881028175354,6.279256194829941e-05,0.0018437524558976293,865.0,,,8.995644748210907e-06,-0.1332186460494995,429056,4496,0.5536958575248718,-7.256120443344116e-05,4.2626728827599436e-05
1763260579.5496643,0.0,523.3104362487793,-0.001857668161392212,0.0005036352667957544,865.0,,,4.175305366516113e-05,0.0015780925750732422,429312,4498,0.537827730178833,-0.0037138983607292175,4.2473118810448796e-05
1763260581.5091524,0.0,525.2699244022369,-0.00018395856022834778,683.1307373046875,866.0,,,5.7406723499298096e-06,7.092952728271484e-06,431488,4520,0.46955716609954834,0.0010183155536651611,4.116743366466835e-05
1763260581.7302897,0.0,525.4910616874695,0.002845561131834984,0.0009241992374882102,866.0,,,2.6103109121322632e-05,0.16131186485290527,431744,4522,0.5370309352874756,0.0006021261215209961,4.101382364751771e-05
1763260581.8514066,,525.6121785640717,,,,500.0,500.0,,,431896,4524,,,
1763260581.9531262,0.0,525.7138981819153,0.0011591576039791107,530.6218872070312,866.0,,,1.5582889318466187e-05,7.295608520507812e-05,432000,4525,0.5211265087127686,-3.520399332046509e-06,4.086021363036707e-05
1763260582.1735582,0.0,525.9343302249908,0.0009265327826142311,0.0009229954448528588,867.0,,,6.691832095384598e-05,-0.30333733558654785,432256,4527,0.4824468791484833,-0.0010453537106513977,4.070660361321643e-05
1763260582.5429769,0.0,526.3037488460541,-0.0006204145029187202,0.0022253147326409817,867.0,,,6.108544766902924e-06,0.22134584188461304,432640,4531,0.5116876363754272,-0.00020612776279449463,4.0476192225469276e-05
1763260582.7670333,0.0,526.5278053283691,0.0007901247590780258,1011.0518188476562,867.0,500.0,500.0,7.1283429861068726e-06,-6.723403930664062e-05,432896,4533,0.5349089503288269,5.759298801422119e-06,4.0322582208318636e-05
1763260582.876928,0.0,526.6377000808716,0.000371783971786499,0.002600674284622073,867.0,,,8.491799235343933e-06,0.001558542251586914,433024,4534,0.5283933281898499,0.0002896692603826523,4.0245777199743316e-05
1763260584.832132,0.0,528.5929040908813,-0.00013068132102489471,0.0011526151793077588,868.0,,,7.561221718788147e-05,-0.09193146228790283,435200,4555,0.5155882835388184,-0.002839360386133194,3.894009205396287e-05
1763260584.968623,,528.7293949127197,,,,500.0,500.0,,,435396,4557,,,
1763260585.4433053,,529.2040772438049,,,,500.0,500.0,,,435896,4562,,,
1763260586.7896268,0.0,530.5503988265991,-0.0007383143529295921,0.0007358122384175658,869.0,,,1.1215917766094208e-05,-0.3805927038192749,437376,4576,0.5720774531364441,-0.000305903609842062,3.763440690818243e-05
1763260590.1374419,0.0,533.8982138633728,-0.0007717758417129517,0.002157161245122552,870.0,,,3.874301910400391e-06,-0.20708692073822021,441088,4613,0.5323595404624939,-0.00036990828812122345,3.540706529747695e-05
1763260591.296569,,535.0573410987854,,,,500.0,500.0,,,442396,4626,,,
1763260592.2127945,0.0,535.973566532135,-0.0001939181238412857,0.0006492470274679363,871.0,,,4.539266228675842e-06,0.04115229845046997,443392,4635,0.5443243980407715,1.9416213035583496e-05,3.402457878109999e-05
1763260592.686348,0.0,536.4471199512482,3.1313858926296234e-05,596.3871459960938,872.0,,,6.628222763538361e-06,2.4437904357910156e-06,443904,4641,0.5258131623268127,0.0011130459606647491,3.371735874679871e-05
1763260593.0278075,0.0,536.7885794639587,0.0018672747537493706,0.0006875874241814017,872.0,,,4.654284566640854e-05,0.04018169641494751,444288,4644,0.5305370092391968,-0.001955069601535797,3.348694372107275e-05
1763260594.5154083,0.0,538.276180267334,1.103430986404419e-05,783.994873046875,872.0,,,2.253800630569458e-07,1.239776611328125e-05,445952,4661,0.5301370620727539,0.00012589618563652039,3.2488478609593585e-05
1763260595.8161094,,539.5768814086914,,,,500.0,500.0,,,447396,4675,,,
1763260597.3914483,0.0,541.152220249176,-2.2994354367256165e-05,0.0010906398529186845,874.0,,,2.732500433921814e-06,-0.006957530975341797,449152,4691,0.5152640342712402,-0.0007241256535053253,3.0568357033189386e-05
1763260599.0103264,0.0,542.7710983753204,-0.0002195192500948906,685.201416015625,875.0,,,1.3737007975578308e-06,7.909536361694336e-05,450944,4709,0.5719765424728394,0.0002075880765914917,2.9493086913134903e-05
1763260599.3672936,,543.1280655860901,,,,500.0,500.0,,,451396,4713,,,
1763260601.6376402,,545.3984122276306,,,,500.0,500.0,,,453896,4738,,,
1763260601.7434444,0.0,545.5042164325714,-0.00014667119830846786,632.5921630859375,876.0,,,2.8642825782299042e-05,-1.990795135498047e-05,454016,4739,0.5682854652404785,-0.0009535327553749084,2.7649770345306024e-05
1763260601.9647489,0.0,545.7255208492279,0.000792965292930603,0.0009153228020295501,876.0,,,6.508082151412964e-06,-0.010361552238464355,454272,4741,0.5680070519447327,1.3150274753570557e-05,2.7496160328155383e-05
1763260602.1143405,0.0,545.8751125335693,-0.0017420724034309387,949.835205078125,876.0,,,1.3014301657676697e-05,5.59687614440918e-05,454400,4743,0.5629590153694153,0.0010884925723075867,2.7419355319580063e-05
1763260603.1516037,0.0,546.9123756885529,-0.0006462829187512398,0.0017688698135316372,876.0,,,5.641020834445953e-06,-0.019614458084106445,455552,4754,0.5548780560493469,-0.00019814446568489075,2.672811024240218e-05
1763260604.7607234,,548.5214953422546,,,,500.0,500.0,,,457396,4772,,,
1763260606.106732,0.0,549.8675038814545,-0.00012784451246261597,0.0007037983159534633,878.0,,,7.621943950653076e-06,0.017120301723480225,458880,4786,0.5430289506912231,-0.0005640136078000069,2.4731183657422662e-05
1763260606.114881,,549.8756530284882,,,,500.0,500.0,,,458896,4787,,,
1763260606.2690692,0.0,550.0298411846161,-0.00013072416186332703,393.9870300292969,878.0,,,1.5813857316970825e-06,-2.6226043701171875e-06,459008,4788,0.5480336546897888,-0.0007287338376045227,2.465437864884734e-05
1763260607.016491,,550.7772629261017,,,,500.0,500.0,,,459896,4796,,,
1763260607.3070204,0.0,551.0677924156189,-0.00010620709508657455,0.0009884804021567106,878.0,,,1.0670162737369537e-05,0.06791913509368896,460160,4799,0.5668256282806396,-0.0008045658469200134,2.396313357166946e-05
1763260607.9296255,,551.6903975009918,,,,500.0,500.0,,,460896,4806,,,
1763260608.2283726,0.0,551.9891445636749,-0.0006334139034152031,0.001041537499986589,879.0,,,5.346722900867462e-06,-0.0111619234085083,461184,4809,0.5316491723060608,-0.00033936649560928345,2.3348693503066897e-05
1763260608.5976086,0.0,552.3583805561066,1.3610348105430603e-05,0.0016078436747193336,879.0,,,2.175569534301758e-06,0.04051792621612549,461568,4813,0.5939990282058716,-0.00026018545031547546,2.311828029633034e-05
1763260612.1485412,0.0,555.9093132019043,-2.4850480258464813e-05,0.0015229432610794902,880.0,,,3.2903626561164856e-06,-0.07291758060455322,465536,4851,0.5620465874671936,1.1466443538665771e-05,2.0737326849484816e-05
1763260612.2599237,0.0,556.0206956863403,-0.00024912692606449127,0.0010445390362292528,880.0,,,1.40313059091568e-05,-0.0028493404388427734,465664,4852,0.6141574382781982,-7.247738540172577e-05,2.0660521840909496e-05
1763260612.8813896,,556.6421616077423,,,,500.0,500.0,,,466396,4859,,,
1763260613.771492,0.0,557.5322639942169,-0.0009574359282851219,0.0009691304294392467,881.0,,,9.211711585521698e-06,-0.034169912338256836,467328,4868,0.5442847609519958,0.0002121850848197937,1.9662058548419736e-05
1763260614.24007,,558.0008420944214,,,,500.0,500.0,,,467896,4874,,,
1763260614.696725,0.0,558.457496881485,0.0014081327244639397,0.0009013848612084985,881.0,,,2.623535692691803e-06,-0.01026010513305664,468352,4878,0.5620718002319336,0.0001386404037475586,1.9047618479817174e-05
1763260615.0349193,0.0,558.7956912517548,0.0005018506199121475,0.0009682464296929538,882.0,,,2.6162713766098022e-05,-0.015331625938415527,468736,4882,0.5395168662071228,-0.001589147374033928,1.8817203454091214e-05
1763260618.0265508,0.0,561.7873227596283,0.0005170861259102821,0.001735288416966796,883.0,,,3.6815181374549866e-06,0.08090370893478394,472064,4915,0.5713690519332886,-0.0001503974199295044,1.6820276869111694e-05
1763260618.4702294,0.0,562.2310013771057,0.0003863861784338951,0.0018840363482013345,883.0,,,1.0831281542778015e-06,-0.31751787662506104,472576,4920,0.5713706016540527,-0.0002240985631942749,1.6513056834810413e-05
1763260619.6191926,0.0,563.3799645900726,0.00030537694692611694,0.001024634693749249,884.0,,,1.9185245037078857e-06,0.0006094574928283691,473856,4932,0.5926187038421631,-0.00036015361547470093,1.5745008568046615e-05
1763260619.6362045,,563.3969764709473,,,,500.0,500.0,,,473896,4933,,,
1763260620.2122784,0.0,563.9730503559113,-0.00011138059198856354,411.7813720703125,884.0,,,9.816139936447144e-07,2.0265579223632812e-06,474496,4939,0.5923534631729126,-2.9012560844421387e-05,1.5360983525170013e-05
1763260620.8773577,0.0,564.6381297111511,-2.435874193906784e-05,0.0012309621088206768,884.0,,,1.0794028639793396e-06,0.04004460573196411,475264,4946,0.582085371017456,-0.00022301077842712402,1.4900153473718092e-05
1763260621.4682963,0.0,565.2290682792664,0.0006354460492730141,812.6092529296875,884.0,,,8.838251233100891e-07,-1.9550323486328125e-05,475904,4953,0.5965206623077393,-0.00023587793111801147,1.4516129340336192e-05
1763260621.9108818,0.0,565.6716537475586,6.654299795627594e-05,905.0510864257812,885.0,,,5.4016709327697754e-08,-9.655952453613281e-06,476416,4958,0.5755609273910522,-7.608532905578613e-05,1.4208909306034911e-05
1763260622.392584,0.0,566.1533560752869,1.0700896382331848e-05,348.1722106933594,885.0,,,9.313225746154785e-09,7.104873657226562e-05,476928,4963,0.5203120112419128,3.785081207752228e-05,1.390168927173363e-05
1763260623.208915,0.0,566.9696869850159,-0.00015689432621002197,0.0009916572598740458,885.0,,,3.2763928174972534e-06,-0.0766059160232544,477824,4971,0.5445927381515503,0.00040344148874282837,1.336405512120109e-05
1763260623.2353177,,566.9960896968842,,,,500.0,500.0,,,477896,4972,,,
1763260623.7686713,0.0,567.5294432640076,0.0004829559475183487,802.5838623046875,885.0,,,1.8533319234848022e-06,-5.841255187988281e-06,478464,4978,0.592120885848999,-0.00035011395812034607,1.2980030987819191e-05
1763260624.1339128,0.0,567.8946847915649,9.25632193684578e-05,0.0009253529133275151,885.0,,,3.1711533665657043e-06,0.03701072931289673,478848,4981,0.598240852355957,0.00032681040465831757,1.274961596209323e-05
1763260624.805899,0.0,568.5666708946228,0.0005806758999824524,0.0013125172117725015,886.0,,,1.6205012798309326e-06,0.018546462059020996,479616,4989,0.5862682461738586,0.00014147907495498657,1.228878682013601e-05
1763260625.284716,0.0,569.0454878807068,-1.6516074538230896e-05,0.0014839862706139684,886.0,,,8.381903171539307e-08,-0.07180249691009521,480128,4994,0.590654730796814,-1.5560537576675415e-05,1.198156678583473e-05
1763260626.653849,0.0,570.4146208763123,-0.00011728424578905106,0.0013257656246423721,887.0,,,8.87550413608551e-07,-0.014786958694458008,481664,5008,0.5894787311553955,-0.00011112168431282043,1.1059907592425589e-05
1763260627.1010752,0.0,570.8618471622467,-0.00022373348474502563,0.0012922039022669196,887.0,,,2.425163984298706e-06,-0.008975625038146973,482176,5013,0.5918333530426025,-0.00044995639473199844,1.075268846761901e-05
1763260627.277907,,571.0386788845062,,,,500.0,500.0,,,482396,5015,,,
1763260629.5341067,0.0,573.2948787212372,-0.0001948149874806404,0.001475198077969253,888.0,,,5.104579031467438e-06,-2.099952220916748,484864,5039,0.5781596899032593,-0.0006572231650352478,9.139785106526688e-06
1763260632.3960583,0.0,576.1568303108215,-0.00019876845180988312,0.0012629181146621704,889.0,,,2.4996697902679443e-06,0.04983854293823242,488064,5071,0.544701337814331,-0.0008574426174163818,7.219662165880436e-06
1763260636.7072816,0.0,580.4680535793304,-3.1478703022003174e-05,0.001313774031586945,891.0,,,5.681067705154419e-07,-0.027193665504455566,492800,5117,0.5507724285125732,-0.0003569945693016052,4.377880031825043e-06
1763260637.1532874,0.0,580.9140594005585,8.542090654373169e-05,0.0013957149349153042,891.0,,,3.241002559661865e-07,-0.20423877239227295,493312,5122,0.5098715424537659,5.551427602767944e-05,4.070660452271113e-06
1763260637.6003444,0.0,581.3611164093018,5.035102367401123e-05,0.0012577016605064273,891.0,,,1.862645149230957e-07,-0.06532132625579834,493824,5127,0.5345231890678406,-0.00016020797193050385,3.763440872717183e-06
1763260637.627625,,581.3883969783783,,,,500.0,500.0,,,493866,5128,,,
1763260638.793094,0.0,582.5538659095764,1.1400319635868073e-05,0.0013446108205243945,891.0,,,4.563480615615845e-08,-0.031594276428222656,495104,5140,0.5765498280525208,-0.00010044220834970474,2.9953916964586824e-06
1763260639.2639685,,583.0247404575348,,,,313.0,313.0,,,495679,5146,,,
