losses/old_approx_kl,losses/explained_variance,losses/value_loss,losses/policy_loss,_timestamp,charts/SPS,losses/clipfrac,losses/entropy,charts/episodic_length,_runtime,global_step,charts/episodic_return,charts/learning_rate,_step,losses/approx_kl
-0.004059717990458012,0.999932050704956,0.00013664217840414494,0.0077633336186409,1763260664.4730494,725.0,0.0,0.12813733518123627,,622.3993833065033,449920,,3.0107526981737465e-05,5528,0.0002519441768527031
0.0026589687913656235,0.9999729990959167,0.000611129857134074,-0.00018450990319252014,1763260664.5990548,725.0,0.0,0.26030662655830383,,622.5253887176514,450048,,3.0030721973162144e-05,5529,0.00012086331844329834
-0.0005453731864690781,0.9606554508209229,35.939632415771484,-7.077306509017944e-05,1763260664.7539535,725.0,0.0,0.16983717679977417,,622.680287361145,450176,,2.9953916964586824e-05,5531,0.000321902334690094
0.01208445057272911,0.9999411702156067,0.00032920975354500115,-0.01816955953836441,1763260667.7325375,726.0,0.025390625,0.20989465713500977,,625.6588714122772,452992,,2.8264208594919182e-05,5558,0.004098276607692242
-1.5448778867721558e-05,0.9986408948898315,0.00041235017124563456,-0.0011683553457260132,1763260668.0202975,726.0,0.0,0.16794386506080627,,625.9466314315796,453248,,2.8110598577768542e-05,5561,0.00019297748804092407
0.006370590999722481,0.9995318651199341,6.176377064548433e-05,-0.015572398900985718,1763260669.1276627,727.0,0.0,0.24122528731822968,,627.0539965629578,454272,,2.7496160328155383e-05,5571,0.0004364456981420517
-0.023623213171958923,0.9999350309371948,0.00013587655848823488,0.008744809776544571,1763260670.341551,727.0,0.00390625,0.21601727604866028,,628.2678849697113,455424,,2.68049152509775e-05,5582,0.0021039387211203575
-0.018388694152235985,0.9999427795410156,0.0001475520693929866,0.01829656958580017,1763260670.8900247,727.0,0.0078125,0.12289094924926758,,628.8163585662842,455936,,2.649769521667622e-05,5587,0.0032735224813222885
-0.0003389958292245865,0.9997125267982483,0.00015517036081291735,-0.006207995116710663,1763260671.2784207,727.0,0.0,0.20800769329071045,,629.2047545909882,456320,,2.6267282009939663e-05,5591,0.00043958425521850586
0.023414574563503265,0.8643664717674255,0.6063902974128723,-0.024355556815862656,1763260672.2067082,728.0,0.005859375,0.24660751223564148,,630.1330420970917,457216,,2.572964694991242e-05,5600,0.0016725696623325348
-0.001428375020623207,0.9999598860740662,0.00027035019593313336,-0.003365352749824524,1763260675.0338717,729.0,0.0,0.1457524597644806,,632.9602055549622,460032,,2.403993858024478e-05,5627,7.190369069576263e-05
0.001005169004201889,0.937737226486206,0.38645797967910767,-0.0027406439185142517,1763260675.1512647,729.0,0.0,0.15384899079799652,,633.0775985717773,460160,,2.396313357166946e-05,5629,7.568113505840302e-05
0.0002329610288143158,0.9999828934669495,0.0004466443497221917,-4.219263792037964e-05,1763260676.4535494,730.0,0.0,0.19730812311172485,,634.3798832893372,461568,,2.311828029633034e-05,5642,3.118067979812622e-06
-0.0007412787526845932,0.9999738335609436,0.0005172681412659585,-0.018772998824715614,1763260677.4226415,730.0,0.00390625,0.22846926748752594,,635.3489754199982,462592,,2.2503840227727778e-05,5652,0.002838144078850746
0.008953017182648182,0.999659538269043,8.72445889399387e-05,-0.025450436398386955,1763260679.604239,731.0,0.001953125,0.24422362446784973,,637.5305728912354,464896,,2.1121351892361417e-05,5675,0.002111290581524372
-0.0012573013082146645,0.9995855093002319,2.966317333630286e-05,0.0024678893387317657,1763260680.4584901,732.0,0.0,0.11069264262914658,,638.3848240375519,465792,,2.0583716832334176e-05,5684,1.945439726114273e-05
0.000418991781771183,0.9999325275421143,0.00012987785157747567,0.0008529908955097198,1763260681.072267,732.0,0.0,0.18419045209884644,,638.9986009597778,466432,,2.0199693608446978e-05,5690,1.808907836675644e-05
0.0007126666605472565,0.9999313354492188,0.00046672060852870345,-0.007989414036273956,1763260682.7142448,733.0,0.001953125,0.1477709263563156,,640.6405787467957,468096,,1.9201228496967815e-05,5706,0.0023828204721212387
-0.0027607912197709084,0.9999482035636902,0.0005040757823735476,-0.01085074245929718,1763260688.1123037,735.0,0.0,0.21252702176570892,,646.038637638092,473472,,1.5975421774783172e-05,5759,0.0007765432819724083
-0.02402757667005062,0.9999217987060547,0.008127300068736076,-0.028722645714879036,1763260688.7380707,735.0,0.01171875,0.1436588019132614,,646.664404630661,474112,,1.5591398550895974e-05,5765,0.0019776402041316032
0.0051270704716444016,0.9991506934165955,6.499430310213938e-05,-0.001575784757733345,1763260689.3841238,735.0,0.0,0.1902243047952652,,647.3104577064514,474752,,1.5207373508019373e-05,5772,0.00025488995015621185
-0.002928582951426506,0.9999155402183533,0.00015346163127105683,0.004474719986319542,1763260691.5433586,736.0,0.0,0.18877603113651276,,649.4696924686432,476928,,1.390168927173363e-05,5793,0.00018319301307201385
-0.0016813352704048157,0.9999119639396667,0.00014482725237030536,0.003441186621785164,1763260692.0889652,737.0,0.0,0.15737949311733246,,650.0152990818024,477440,,1.3594470146927051e-05,5798,4.472583532333374e-05
,,,,1763260692.221048,,,,500.0,650.1473820209503,477619,500.0,,5800,
0.0050017256289720535,0.9999037384986877,0.006140438839793205,-0.005994770675897598,1763260693.7422438,737.0,0.0,0.21087142825126648,,651.668577671051,479104,,1.259600594494259e-05,5814,0.0005156621336936951
-0.0024714870378375053,0.9914232492446899,0.009153522551059723,-0.0078011974692344666,1763260693.8693063,737.0,0.0,0.2412293255329132,,651.7956402301788,479232,,1.251920093636727e-05,5816,9.285565465688705e-05
-0.00010875798761844635,0.9998281598091125,8.978506230050698e-05,-0.0003846883773803711,1763260694.0303319,737.0,0.0,0.12678879499435425,,651.9566657543182,479360,,1.244239592779195e-05,5817,9.482726454734802e-06
0.0003760010004043579,0.9999741911888123,0.0006356071680784225,-0.003071974962949753,1763260695.1795654,738.0,0.0,0.18383465707302094,,653.1058993339539,480512,,1.1751151760108769e-05,5828,0.00018665939569473267
-0.0001560542732477188,0.9970343708992004,0.015029589645564556,0.0014902781695127487,1763260695.7981374,738.0,0.0,0.17447413504123688,,653.7244713306427,481152,,1.136712762672687e-05,5835,5.077570676803589e-06
,,,,1763260698.7066715,,,,500.0,656.6330053806305,484119,500.0,,5864,
0.000238785520195961,0.9999275803565979,0.00010701960127335042,-0.0013732649385929108,1763260700.3740835,740.0,0.0,0.11908965557813644,,658.3004174232483,485888,,8.525345947418828e-06,5881,9.739771485328674e-06
0.0013179425150156021,0.9999749660491943,0.0006181037751957774,-0.0017541088163852692,1763260701.9519556,741.0,0.0,0.11383365094661713,,659.8782894611359,487552,,7.526881745434366e-06,5897,3.385171294212341e-05
0.007834588177502155,0.9999783635139465,0.0005201361491344869,-0.002122052013874054,1763260702.4141152,741.0,0.0,0.11050667613744736,,660.3404490947723,488064,,7.219662165880436e-06,5902,0.0004722708836197853
-0.002168690785765648,0.999979555606842,0.0003543203929439187,-0.022811029106378555,1763260704.2106268,742.0,0.0,0.21655334532260895,,662.1369607448578,489984,,6.067588401492685e-06,5921,0.000623481348156929
0.00025194697082042694,0.9999383687973022,6.404329906217754e-05,-0.00032994523644447327,1763260708.3452673,744.0,0.0,0.10786887258291245,,666.2716012001038,494464,,3.3794162845879328e-06,5965,1.7266720533370972e-06
0.001643497496843338,0.9999595284461975,0.0005421533132903278,-0.000883936882019043,1763260708.459331,744.0,0.0,0.22610849142074585,,666.3856649398804,494592,,3.3026112760126125e-06,5966,1.794658601284027e-05
,,,,1763260709.418515,,,,500.0,667.3448488712311,495619,500.0,,5977,
,,,,1763260710.7340653,,,,500.0,668.6603991985321,497119,500.0,,5991,
-4.7618523240089417e-05,0.999642550945282,2.08164728974225e-05,5.866866558790207e-06,1763260710.927493,745.0,0.0,0.2047615498304367,,668.8538269996643,497280,,1.6897081422939664e-06,5993,1.6763806343078613e-08
,,,,1763260711.667093,,,,500.0,669.5934269428253,498119,500.0,,6001,
2.9243528842926025e-06,0.9999702572822571,0.00017279991880059242,-0.00013341009616851807,1763260712.9066994,747.0,0.0,0.1821141391992569,,670.833033323288,499456,,3.8402458812925033e-07,6014,7.450580596923828e-08
0.00014204438775777817,0.9789323806762695,25.29942512512207,2.6047229766845703e-05,1763260713.1621869,747.0,0.0,0.1989651471376419,,671.0885207653046,499712,,2.3041474150886643e-07,6017,6.984919309616089e-08
