losses/value_loss,_runtime,charts/episodic_return,_step,charts/SPS,losses/clipfrac,losses/old_approx_kl,_timestamp,charts/learning_rate,losses/entropy,losses/approx_kl,charts/episodic_length,losses/explained_variance,global_step,losses/policy_loss
0.0015955722192302346,468.02866196632385,,4932,1071.0,0.0,-0.00017670448869466782,1763260523.023555,1.5437788533745334e-05,0.5871003270149231,5.336478352546692e-07,,-0.024684429168701172,474368,7.927417755126953e-06
0.0014572044601663947,468.17377829551697,,4933,1071.0,0.0,0.00010621082037687302,1763260523.1686714,1.5360983525170013e-05,0.5371133089065552,6.183050572872162e-06,,0.05668079853057861,474496,0.0007834881544113159
,468.6495010852814,500.0,4939,,,,1763260523.6443942,,,,500.0,,475019,
0.002162800170481205,469.36579966545105,,4946,1071.0,0.0,-1.8022023141384125e-05,1763260524.3606927,1.4592934348911513e-05,0.564437985420227,2.4316832423210144e-06,,0.02345597743988037,475776,9.007006883621216e-05
,469.9710154533386,500.0,4953,,,,1763260524.9659085,,,,500.0,,476519,
,470.4604482650757,500.0,4958,,,,1763260525.4553413,,,,500.0,,477019,
,470.91391682624817,500.0,4963,,,,1763260525.90881,,,,500.0,,477519,
0.001342051662504673,471.7206001281738,,4971,1071.0,0.0,-0.0004271389916539192,1763260526.7154932,1.3056835996394511e-05,0.547631561756134,3.2903626561164856e-06,,-0.0016324520111083984,478336,-0.0007040873169898987
0.0018715127371251583,471.8348309993744,,4972,1071.0,0.0,-0.0003386586904525757,1763260526.829724,1.2980030987819191e-05,0.522233247756958,1.5310943126678467e-05,,-0.19302022457122803,478464,0.00030549056828022003
,472.3399007320404,500.0,4978,,,,1763260527.3347938,,,,500.0,,479019,
0.0018664015224203467,472.66508769989014,,4981,1071.0,0.0,0.00022818613797426224,1763260527.6599808,1.244239592779195e-05,0.5687347650527954,2.3292377591133118e-06,,-0.04091334342956543,479360,-2.250075340270996e-06
844.6438598632812,473.3847851753235,,4989,1071.0,0.0,0.0003107786178588867,1763260528.3796782,1.198156678583473e-05,0.5959984660148621,2.205371856689453e-06,,-1.9669532775878906e-05,480128,-0.00024046748876571655
152.676513671875,473.84515166282654,,4994,1072.0,0.0,0.00042477529495954514,1763260528.8400447,1.1674346751533449e-05,0.6000459790229797,2.4689361453056335e-06,,-2.4080276489257812e-05,480640,0.0005791559815406799
1295.6424560546875,475.13682770729065,,5008,1072.0,0.0,2.7591362595558167e-05,1763260530.1317208,1.082949347619433e-05,0.5665569305419922,1.7099082469940186e-06,,3.361701965332031e-05,482048,-0.0002572499215602875
1216.736328125,475.6254107952118,,5013,1072.0,0.0,-0.0003191716969013214,1763260530.6203039,1.0522273441893049e-05,0.5809499025344849,4.213303327560425e-06,,9.274482727050781e-05,482560,0.0001438036561012268
0.001436177408322692,475.8519823551178,,5015,1072.0,0.0,-0.00046501774340867996,1763260530.8468754,1.0368663424742408e-05,0.5350881814956665,1.3401731848716736e-06,,0.11087822914123535,482816,-0.0004103556275367737
0.002277115825563669,478.1050834655762,,5039,1072.0,0.0,0.00013898592442274094,1763260533.0999765,8.909370080800727e-06,0.5824464559555054,3.939494490623474e-07,,-0.02701735496520996,485248,3.7178397178649902e-06
,481.0920867919922,500.0,5071,,,,1763260536.0869799,,,,500.0,,488519,
0.0016157982172444463,485.5054965019226,,5117,1072.0,0.0,0.00010025501251220703,1763260540.5003896,4.147465460846433e-06,0.578299343585968,1.862645149230957e-07,,-0.08997595310211182,493184,5.106627941131592e-05
0.00197685812599957,486.01173996925354,,5122,1072.0,0.0,-0.0006412258371710777,1763260541.006633,3.840245881292503e-06,0.5089743733406067,1.9827857613563538e-06,,-0.06380510330200195,493696,0.0001115947961807251
0.0017745832446962595,486.47792196273804,,5127,1072.0,0.0,5.0125643610954285e-05,1763260541.472815,3.533026074364898e-06,0.5626339912414551,1.4156103134155273e-07,,-0.08561301231384277,494208,-0.00012294575572013855
0.0017929055029526353,486.59454131126404,,5128,1072.0,0.0,0.00014700181782245636,1763260541.5894344,3.456221293163253e-06,0.5723252296447754,4.76837158203125e-07,,-0.012116432189941406,494336,4.217401146888733e-05
,487.6982080936432,500.0,5140,,,,1763260542.6931012,,,,500.0,,495519,
569.1312866210938,488.30549693107605,,5146,1071.0,0.0,1.0153278708457947e-05,1763260543.30039,2.380952309977147e-06,0.5861148834228516,5.774199962615967e-08,,-6.902217864990234e-05,496128,-1.253560185432434e-05
,488.65792965888977,500.0,5150,,,,1763260543.6528227,,,,500.0,,496519,
435.94329833984375,488.7708828449249,,5151,1072.0,0.0,-2.2736378014087677e-05,1763260543.765776,2.0737327304232167e-06,0.6100408434867859,2.1420419216156006e-08,,-3.5762786865234375e-06,496640,-2.2377818822860718e-05
0.0017540433909744024,489.97134017944336,,5163,1071.0,0.0,0.00011410936713218689,1763260544.9662333,1.305683554164716e-06,0.5930405855178833,1.7881393432617188e-07,,-0.03740525245666504,497920,-5.081668496131897e-05
1357.60498046875,490.12724924087524,,5165,1071.0,0.0,6.62216916680336e-05,1763260545.1221423,1.2288786592762335e-06,0.5112900733947754,9.406358003616333e-08,,7.069110870361328e-05,498048,6.383843719959259e-05
