losses/old_approx_kl,charts/learning_rate,losses/approx_kl,losses/policy_loss,charts/episodic_return,_timestamp,losses/entropy,losses/clipfrac,charts/SPS,losses/value_loss,global_step,_runtime,losses/explained_variance,charts/episodic_length,_step
0.0014865677803754807,0.00029070660821162164,9.11019742488861e-06,-0.0004744194447994232,,1763260096.6242733,0.5949277281761169,0.0,967.0,140.18548583984375,15616,41.77369022369385,0.2633253335952759,,332
,,,,125.0,1763260096.9297283,,,,,15957,42.079145193099976,,125.0,337
0.000596214085817337,0.00029039938817732036,1.5832483768463135e-06,-0.00034830719232559204,,1763260097.1359282,0.6236616373062134,0.0,968.0,98.39916229248047,16128,42.28534507751465,0.3828207850456238,,340
,,,,99.0,1763260098.5761151,,,,,17680,43.72553205490112,,99.0,370
,,,,82.0,1763260099.9496694,,,,,19192,45.09908628463745,,82.0,396
,,,,205.0,1763260101.8786032,,,,,21132,47.02802014350891,,205.0,425
0.0020136507228016853,0.00028663594275712967,0.0016164546832442284,0.006694123148918152,,1763260103.0549397,0.5648012757301331,0.009765625,992.0,263.28179931640625,22400,48.20435667037964,-0.012137651443481445,,441
0.004617411643266678,0.00028625191771425307,0.0002225767821073532,-0.0059026554226875305,,1763260103.6738958,0.5786691904067993,0.0,993.0,162.14308166503906,23040,48.823312759399414,0.08097147941589355,,450
0.0001443754881620407,0.0002852534526027739,1.3420358300209045e-05,-0.00018987059593200684,,1763260105.1924565,0.5910037755966187,0.0,999.0,114.88956451416016,24704,50.34187340736389,0.2820822596549988,,471
,,,,126.0,1763260105.9149272,,,,,25476,51.06434416770935,,126.0,481
,,,,161.0,1763260106.4332983,,,,,26047,51.58271527290344,,161.0,490
-0.0015069711953401566,0.00028394776745699346,2.4577602744102478e-05,-0.00037541985511779785,,1763260107.2126603,0.5945942401885986,0.0,1005.0,126.9460678100586,26880,52.36207723617554,0.27673596143722534,,504
,,,,158.0,1763260107.849924,,,,,27542,52.99934101104736,,158.0,515
,,,,165.0,1763260109.0437086,,,,,28881,54.1931254863739,,165.0,530
