losses/clipfrac,_runtime,charts/learning_rate,_timestamp,losses/policy_loss,losses/approx_kl,global_step,charts/episodic_length,losses/value_loss,losses/explained_variance,charts/SPS,losses/entropy,losses/old_approx_kl,charts/episodic_return,_step
0.0,642.5327045917511,1.8663595255929977e-05,1763260700.8637927,-0.000525057315826416,1.1174939572811127e-05,468992,,382.56353759765625,0.0020206570625305176,761.0,0.45866766571998596,0.0016529439017176628,,4868
0.0,643.0869040489197,1.8279570213053375e-05,1763260701.417992,-0.0008530430495738983,1.033581793308258e-05,469632,,0.002868867479264736,0.6875150799751282,761.0,0.48557642102241516,-0.0004761498421430588,,4874
0.0,643.4267468452454,1.8049155187327415e-05,1763260701.757835,9.318813681602478e-06,7.515773177146912e-07,470016,,0.002211564453318715,0.7567795515060425,761.0,0.5244406461715698,-9.475927799940109e-05,,4878
0.0,643.7941145896912,1.7818740161601454e-05,1763260702.1252027,-0.0005968734622001648,1.1257827281951904e-05,470400,,290.91259765625,0.0005995035171508789,762.0,0.5322350263595581,-0.0007240772247314453,,4882
0.0,646.8971328735352,1.5745008568046615e-05,1763260705.228221,1.2323260307312012e-05,1.697055995464325e-05,473856,,0.002118909265846014,-1.3633534908294678,763.0,0.4689822196960449,-0.0015939343720674515,,4915
0.0,647.3417675495148,1.5437788533745334e-05,1763260705.6728556,-0.0014666467905044556,5.736853927373886e-05,474368,,0.0026511861942708492,-1.0296080112457275,764.0,0.4824935495853424,-0.0024007046595215797,,4920
0.0,648.3720502853394,1.4746543456567451e-05,1763260706.7031384,1.1363066732883453e-05,9.657815098762512e-07,475520,,0.0017670075176283717,0.8274250030517578,764.0,0.46906939148902893,0.0002298029139637947,,4932
0.0,648.4830920696259,1.4669738447992131e-05,1763260706.8141801,-0.00014670565724372864,1.891516149044037e-05,475648,,0.002493930282071233,0.22719961404800415,764.0,0.4830678701400757,-0.0009238254278898239,,4933
0.0,649.1246106624603,1.4285714314610232e-05,1763260707.4556987,1.4126300811767578e-05,4.323478788137436e-05,476288,,0.0027780882082879543,-0.6333796977996826,764.0,0.44990843534469604,-4.59747388958931e-05,,4939
0.0,649.6805384159088,1.390168927173363e-05,1763260708.0116265,-0.0008150637149810791,1.2234784662723541e-05,476928,,341.8594055175781,0.001347959041595459,765.0,0.4996087849140167,-0.0012665605172514915,,4946
0.0,650.3810296058655,1.344086012977641e-05,1763260708.7121177,0.00036023370921611786,4.741363227367401e-06,477696,,0.00275048753246665,-0.09364783763885498,765.0,0.45382949709892273,-0.0006074672564864159,,4953
0.0,650.8226790428162,1.3133641004969832e-05,1763260709.153767,-9.833183139562607e-05,1.3327226042747498e-06,478208,,0.002788450801745057,-0.9483695030212402,765.0,0.5125808715820312,0.0003097141161561012,,4958
0.0,651.3040645122528,1.282642097066855e-05,1763260709.6351526,-0.0005382038652896881,2.7688220143318176e-06,478720,,0.002994101494550705,-1.5858616828918457,766.0,0.4546583890914917,0.0005814610049128532,,4963
0.0,652.002831697464,1.2365591828711331e-05,1763260710.3339198,9.06921923160553e-05,1.6083940863609314e-06,479488,,89.83231353759766,0.0013018250465393066,766.0,0.5342716574668884,0.0004050573334097862,,4971
0.0,652.1134316921234,1.228878682013601e-05,1763260710.4445198,-3.917515277862549e-05,2.2742897272109985e-06,479616,,0.0032148382160812616,-0.4466460943222046,766.0,0.505687952041626,-0.00011065416038036346,,4972
0.0,652.6658253669739,1.190476177725941e-05,1763260710.9969134,-0.00036188215017318726,3.9013102650642395e-06,480256,,0.0025636362843215466,-0.6620417833328247,766.0,0.4666542410850525,-0.0004011457785964012,,4978
0.0,652.8870408535004,1.1751151760108769e-05,1763260711.218129,-2.4553388357162476e-05,6.73346221446991e-07,480512,,134.1548614501953,0.0008900165557861328,767.0,0.49494144320487976,0.0004331851378083229,,4981
,653.6210601329803,,1763260711.9521482,,,481386,500.0,,,,,,500.0,4989
,654.0941421985626,,1763260712.4252303,,,481886,500.0,,,,,,500.0,4994
0.0,655.4285140037537,1.0061444299935829e-05,1763260713.759602,1.2114644050598145e-05,2.3283064365386963e-08,483328,,0.0024391477927565575,-0.8077402114868164,768.0,0.5066120624542236,9.135063737630844e-05,,5008
0.0,655.8691475391388,9.754224265634548e-06,1763260714.2002356,-0.0008228272199630737,1.429673284292221e-05,483840,,0.0024418518878519535,-0.5378762483596802,768.0,0.4677816331386566,3.473181277513504e-05,,5013
0.0,655.9814126491547,9.677419257059228e-06,1763260714.3125007,-3.8642436265945435e-05,7.144175469875336e-06,483968,,545.5377197265625,0.0016983747482299805,768.0,0.45407071709632874,0.00023095030337572098,,5015
0.0,658.1622540950775,8.218125913117547e-06,1763260716.4933422,-2.5581568479537964e-05,6.156042218208313e-07,486400,,384.38458251953125,0.0011439919471740723,769.0,0.48612290620803833,2.3505650460720062e-05,,5039
0.0,661.1303765773773,6.221197963895975e-06,1763260719.4614646,3.540515899658203e-05,3.1478703022003174e-07,489728,,0.002686086343601346,-0.08069860935211182,771.0,0.5039953589439392,-0.0001039896160364151,,5071
,665.2788994312286,,1763260723.6099875,,,494386,500.0,,,,,,500.0,5117
,665.7514960765839,,1763260724.0825841,,,494886,500.0,,,,,,500.0,5122
,666.1929585933685,,1763260724.5240467,,,495386,500.0,,,,,,500.0,5127
0.0,666.2923097610474,2.764976898106397e-06,1763260724.6233978,-1.739896833896637e-05,3.818422555923462e-08,495488,,563.9091186523438,0.0011917948722839355,774.0,0.47916221618652344,-5.28702512383461e-05,,5128
0.0,667.4359114170074,1.9969277218478965e-06,1763260725.7669995,-0.00013662129640579224,7.124617695808411e-07,496768,,0.0029419506900012493,0.128021240234375,775.0,0.5152251720428467,1.8485821783542633e-05,,5140
,667.9500305652618,,1763260726.2811186,,,497386,500.0,,,,,,500.0,5146
0.0,668.3584423065186,1.3824884490531986e-06,1763260726.6895304,-0.00016486085951328278,3.334134817123413e-07,497792,,0.002662541577592492,0.19790953397750854,775.0,0.48827487230300903,-1.7274171113967896e-05,,5150
,668.3912353515625,,1763260726.7223234,,,497886,500.0,,,,,,500.0,5151
0.0,669.5068049430847,6.144393296381168e-07,1763260727.837893,-6.668269634246826e-07,2.3283064365386963e-08,499072,,0.0028022965416312218,0.3975561857223511,776.0,0.4460619390010834,-7.254071533679962e-06,,5163
0.0,669.762716293335,4.6082948301773285e-07,1763260728.0938044,-1.097843050956726e-05,8.381903171539307e-09,499328,,0.0022505326196551323,0.6723186373710632,776.0,0.45385658740997314,9.153969585895538e-06,,5165
