global_step,losses/old_approx_kl,losses/value_loss,_step,_runtime,losses/policy_loss,charts/episodic_length,losses/clipfrac,losses/entropy,losses/approx_kl,charts/episodic_return,charts/SPS,losses/explained_variance,charts/learning_rate,_timestamp
472064,-0.00031202472746372223,0.0008464519632980227,4859,642.4230659008026,-0.0001951698213815689,,0.0,0.5398007035255432,6.427988409996033e-06,,766.0,-0.0824728012084961,1.6820276869111694e-05,1763260700.895289
472960,4.1816383600234985e-06,0.001017206464894116,4868,643.231076002121,-1.84476375579834e-05,,0.0,0.584050714969635,2.16066837310791e-06,,767.0,-0.16733670234680176,1.6282641809084453e-05,1763260701.703299
473600,0.0012111794203519821,0.000901127583347261,4874,643.7821536064148,-0.002315540798008442,,0.0,0.540774941444397,3.414228558540344e-05,,767.0,-0.42727112770080566,1.589861676620785e-05,1763260702.2543766
473984,0.0004114890471100807,0.0009601737838238478,4878,644.1454477310181,0.0003707222640514374,,0.0,0.5196285247802734,1.7927959561347961e-06,,767.0,-0.40659546852111816,1.5668203559471294e-05,1763260702.6176708
474368,-0.0003544846549630165,0.0008665566565468907,4882,644.4787333011627,-6.852298974990845e-05,,0.0,0.548403263092041,4.126690328121185e-06,,767.0,0.04907435178756714,1.5437788533745334e-05,1763260702.9509563
477696,-2.7496367692947388e-05,253.2362823486328,4915,647.4626157283783,-0.00016114860773086548,,0.0,0.5548006296157837,1.862645149230957e-06,,769.0,-8.96453857421875e-05,1.344086012977641e-05,1763260705.9348388
478208,-1.2073665857315063e-05,322.1888732910156,4920,647.9049775600433,-3.8370490074157715e-07,,0.0,0.578840970993042,1.6763806343078613e-08,,769.0,-2.086162567138672e-05,1.3133641004969832e-05,1763260706.3772006
479488,0.00013070367276668549,0.0011904281564056873,4932,649.0419511795044,0.00014354288578033447,,0.0,0.564389169216156,1.601874828338623e-07,,770.0,-0.29062044620513916,1.2365591828711331e-05,1763260707.5141742
479601,,,4933,649.0806505680084,,500.0,,,,500.0,,,,1763260707.5528736
480128,-6.425660103559494e-05,354.7919006347656,4939,649.6349320411682,-0.00022491812705993652,,0.0,0.6008716225624084,5.709007382392883e-07,,770.0,-3.731250762939453e-05,1.198156678583473e-05,1763260708.107155
480896,-9.060464799404144e-05,0.0010633461643010378,4946,650.3387479782104,-0.00035363901406526566,,0.0,0.6149177551269531,2.779066562652588e-06,,771.0,-0.10499179363250732,1.152073764387751e-05,1763260708.810971
481601,,,4953,650.9267048835754,,500.0,,,,500.0,,,,1763260709.398928
482101,,,4958,651.4034581184387,,500.0,,,,500.0,,,,1763260709.8756812
482601,,,4963,651.8389523029327,,500.0,,,,500.0,,,,1763260710.3111753
483456,-0.0008280286565423012,0.001019856659695506,4971,652.639312505722,-0.00014049559831619263,,0.0,0.5433748364448547,5.579553544521332e-06,,772.0,-0.34564006328582764,9.984639291360509e-06,1763260711.1115355
483584,-0.0013884808868169785,0.0010833260603249073,4972,652.7484703063965,-0.0009395398665219545,,0.0,0.4879133105278015,8.273869752883911e-06,,772.0,-0.174996018409729,9.907834282785188e-06,1763260711.2206933
484101,,,4978,653.2017874717712,,500.0,,,,500.0,,,,1763260711.6740105
484480,0.0008091069757938385,0.0010099116479977965,4981,653.5658204555511,7.187947630882263e-05,,0.0,0.5803982019424438,1.3168901205062866e-06,,772.0,-0.11615526676177979,9.370200132252648e-06,1763260712.0380435
485248,4.129670560359955e-05,0.0015285222325474024,4989,654.2244474887848,7.804296910762787e-05,,0.0,0.5076173543930054,5.047768354415894e-07,,773.0,-0.08816015720367432,8.909370080800727e-06,1763260712.6966705
485760,4.6603381633758545e-05,0.0014715278521180153,4994,654.6954023838043,-0.0006923675537109375,,0.0,0.4983331859111786,1.9781291484832764e-06,,773.0,-0.05583846569061279,8.602150955994148e-06,1763260713.1676254
487168,0.0002853814512491226,287.16448974609375,5008,655.9396643638611,-4.2922794818878174e-05,,0.0,0.5959727764129639,2.980232238769531e-07,,774.0,-0.00029468536376953125,7.757296771160327e-06,1763260714.4118874
487680,-0.00010961666703224182,357.82135009765625,5013,656.3791148662567,0.00018037669360637665,,0.0,0.5643918514251709,2.8870999813079834e-07,,774.0,0.00027942657470703125,7.450076736859046e-06,1763260714.851338
487936,-0.00030220113694667816,0.001314126537181437,5015,656.6306118965149,-0.0002554655075073242,,0.0,0.5996710062026978,1.4957040548324585e-06,,774.0,-0.3341519832611084,7.296467174455756e-06,1763260715.102835
490368,9.348709136247635e-05,0.0011139113921672106,5039,658.8107964992523,-4.884600639343262e-05,,0.0,0.5755311250686646,7.273629307746887e-07,,775.0,-0.09458887577056885,5.837173375766724e-06,1763260717.2830195
493601,,,5071,661.6396872997284,,500.0,,,,500.0,,,,1763260720.1119103
498304,-9.745359420776367e-06,0.0013873039279133081,5117,665.9135808944702,-1.9073486328125e-05,,0.0,0.5405444502830505,1.6763806343078613e-08,,779.0,-0.5077593326568604,1.0752688694992685e-06,1763260724.385804
498816,1.684669405221939e-05,0.001146990922279656,5122,666.3909497261047,-5.5730342864990234e-06,,0.0,0.5849915146827698,8.381903171539307e-09,,779.0,-0.02842402458190918,7.680491762585007e-07,1763260724.8631728
499328,-2.575106918811798e-06,0.001212287344969809,5127,666.8324289321899,-1.6495585441589355e-05,,0.0,0.5523418188095093,6.51925802230835e-09,,780.0,-0.18243253231048584,4.6082948301773285e-07,1763260725.304652
499456,-1.017935574054718e-06,0.0011651861714199185,5128,666.9422645568848,-4.120171070098877e-06,,0.0,0.5737453699111938,8.381903171539307e-09,,780.0,0.3128446340560913,3.8402458812925033e-07,1763260725.4144876
