global_step,losses/entropy,_timestamp,charts/SPS,losses/clipfrac,losses/approx_kl,losses/value_loss,losses/explained_variance,charts/episodic_return,_step,charts/episodic_length,charts/learning_rate,_runtime,losses/policy_loss,losses/old_approx_kl
482432,0.5345957279205322,1763260715.1354342,765.0,0.0,7.636845111846924e-08,0.0014710144605487585,-0.061855196952819824,,4932,,1.0599078450468369e-05,656.6971571445465,-7.120519876480103e-05,-5.870498716831207e-05
482560,0.5112258791923523,1763260715.2454836,765.0,0.0,1.7760321497917175e-06,0.0012596534797921777,0.2679847478866577,,4933,,1.0522273441893049e-05,656.8072066307068,-0.0008265972137451172,-0.00022388901561498642
483200,0.5207923650741577,1763260715.8252645,765.0,0.0,4.582107067108154e-06,0.00137507903855294,-0.5902860164642334,,4939,,1.0138248399016447e-05,657.3869874477386,0.00012605637311935425,0.0007069315761327744
483968,0.563637375831604,1763260716.5027723,766.0,0.0,3.18232923746109e-06,0.0012860014103353024,-0.15048980712890625,,4946,,9.677419257059228e-06,658.0644953250885,-0.0002361387014389038,-0.00020917784422636032
484712,,1763260717.1217682,,,,,,500.0,4953,500.0,,658.683491230011,,
485212,,1763260717.5583637,,,,,,500.0,4958,500.0,,659.1200866699219,,
485712,,1763260718.0343435,,,,,,500.0,4963,500.0,,659.5960664749146,,
486528,0.6005289554595947,1763260718.773994,767.0,0.0,1.9120052456855774e-06,0.0013203080743551254,-0.10211682319641113,,4971,,8.141320904542226e-06,660.3357169628143,-0.000529170036315918,-0.0002543767914175987
486656,0.5665404796600342,1763260718.9200692,767.0,0.0,1.2731179594993591e-06,0.001259510638192296,-0.06481671333312988,,4972,,8.064515895966906e-06,660.4817922115326,0.00036300718784332275,0.00019171740859746933
487212,,1763260719.3747218,,,,,,500.0,4978,500.0,,660.9364447593689,,
487552,0.5170627236366272,1763260719.6860793,767.0,0.0,1.0040588676929474e-05,0.0014130615163594484,-0.12862205505371094,,4981,,7.526881745434366e-06,661.2478022575378,-2.183765172958374e-05,0.001072627492249012
488320,0.5758146047592163,1763260720.3841438,768.0,0.0,1.7601996660232544e-07,214.9569091796875,3.8623809814453125e-05,,4989,,7.066052148729796e-06,661.9458668231964,-2.8584152460098267e-05,-4.7138892114162445e-05
488832,0.5678192377090454,1763260720.8231936,768.0,0.0,6.537884473800659e-07,198.8355255126953,-4.565715789794922e-05,,4994,,6.7588325691758655e-06,662.3849165439606,-0.0003261137753725052,-0.0001196451485157013
490240,0.5392459630966187,1763260722.097062,769.0,0.0,4.516914486885071e-07,419.791015625,-2.372264862060547e-05,,5008,,5.913978384342045e-06,663.6587851047516,-0.0003929026424884796,1.194886863231659e-06
490752,0.4936184287071228,1763260722.5352087,769.0,0.0,1.105479896068573e-06,354.05645751953125,-3.2067298889160156e-05,,5013,,5.6067588047881145e-06,664.0969316959381,-0.0003886669874191284,-0.0005708420649170876
491008,0.5270581245422363,1763260722.7534573,769.0,0.0,1.1064112186431885e-06,0.0013536891201511025,0.33775895833969116,,5015,,5.453148787637474e-06,664.3151803016663,-0.00013578496873378754,0.0002529732882976532
493440,0.603622555732727,1763260724.9611988,770.0,0.0,3.166496753692627e-08,0.0014339175540953875,0.010656297206878662,,5039,,3.993855443695793e-06,666.5229218006134,-3.290921449661255e-05,-4.71360981464386e-05
496590,,1763260727.7501621,,,,,,500.0,5071,500.0,,669.3118851184845,,
