_step,losses/policy_loss,losses/old_approx_kl,_runtime,global_step,charts/episodic_length,_timestamp,losses/entropy,losses/approx_kl,losses/clipfrac,losses/value_loss,charts/episodic_return,losses/explained_variance,charts/SPS,charts/learning_rate
3296,-0.0020939037203788757,0.003980829380452633,496.39786863327026,311936,,1763260554.8342886,0.5343942642211914,0.00018096249550580978,0.0,0.003668159479275346,,-0.16897332668304443,663.0,0.00011290322436252609
3299,,,496.66035079956055,312195,500.0,1763260555.0967708,,,,,500.0,,,
3338,-0.0001115705817937851,0.000549953430891037,500.2122869491577,316160,,1763260558.648707,0.5399144291877747,5.796551704406738e-06,0.0,0.00010771431698231027,,0.34599101543426514,667.0,0.00011036866635549814
3351,-0.010616704821586609,0.008164262399077415,501.35470485687256,317440,,1763260559.7911248,0.5590029954910278,0.0007472280412912369,0.0,0.003270234214141965,,-0.05186939239501953,668.0,0.00010960061626974493
3357,-0.000958956778049469,0.0003863200545310974,501.94723415374756,318080,,1763260560.383654,0.5895184874534607,5.2522867918014526e-05,0.0,0.000203109419089742,,0.03408217430114746,668.0,0.00010921659122686833
3360,0.005716970190405846,-0.001935572363436222,502.1682696342468,318336,,1763260560.6046896,0.5433725714683533,0.00014719273895025253,0.0,134.48663330078125,,0.00017321109771728516,669.0,0.00010906298120971769
3398,,,505.6371018886566,322210,500.0,1763260564.0735219,,,,,500.0,,,
3401,0.011322379112243652,0.0273272842168808,506.0006639957428,322560,,1763260564.437084,0.582709014415741,0.0019083255901932716,0.0,0.0002680968027561903,,-0.12515926361083984,672.0,0.00010652841592673212
3406,-0.006115853786468506,0.007018492557108402,506.46486735343933,323072,,1763260564.9012873,0.5564806461334229,0.0008872328326106071,0.0,0.00032464548712596297,,-0.4239192008972168,672.0,0.00010622119589243084
3407,-0.00020091235637664795,-0.006228330545127392,506.5789942741394,323200,,1763260565.0154142,0.5933542251586914,0.0004273047670722008,0.0,0.00021739893418271095,,-0.3249455690383911,673.0,0.00010614439088385552
3419,-0.005946323275566101,-5.385838449001312e-05,507.7393569946289,324352,,1763260566.175777,0.513762891292572,0.0007198397070169449,0.0,0.003284163773059845,,-0.08903384208679199,673.0,0.00010545314580667764
3426,-0.0021049678325653076,0.0004869280382990837,508.5598795413971,325120,,1763260566.9962995,0.5745588541030884,7.876288145780563e-05,0.0,0.0002335387544007972,,-0.22083580493927002,674.0,0.00010499232303118333
3428,-0.0008811168372631073,-0.0014234324917197227,508.712557554245,325248,,1763260567.1489775,0.5942441821098328,6.0004182159900665e-05,0.0,532.0180053710938,,-4.7087669372558594e-05,674.0,0.00010491551802260801
3435,-0.002369105815887451,0.00034520216286182404,509.405800819397,325888,,1763260567.8422208,0.5791776180267334,6.830878555774689e-05,0.0,0.0035459562204778194,,0.18410921096801758,674.0,0.00010453149297973141
3450,-0.0006438419222831726,0.0010303203016519547,511.08934807777405,327424,,1763260569.525768,0.5571691989898682,0.0005825590342283249,0.0,0.0034049339592456818,,-0.20194745063781738,675.0,0.00010360983287682757
3451,-0.008355151861906052,-0.004185615107417107,511.2361717224121,327552,,1763260569.6725917,0.5269463062286377,0.0017454437911510468,0.001953125,0.00021213946456555277,,0.06949079036712646,675.0,0.00010353302786825225
3462,-7.02887773513794e-05,0.0003142356872558594,512.3450734615326,328576,,1763260570.7814934,0.6056205630302429,3.898516297340393e-06,0.0,0.00022813094255980104,,-0.4185214042663574,676.0,0.00010291858779964969
3476,-0.002375170588493347,-0.002374035306274891,513.7139530181885,329856,,1763260572.150373,0.5637697577476501,0.00028295163065195084,0.0,658.374267578125,,-0.00031054019927978516,676.0,0.00010215053771389648
3479,-0.003081187605857849,-0.0030215224251151085,514.1005187034607,330240,,1763260572.5369387,0.5645046830177307,0.00014345068484544754,0.0,0.00025583390379324555,,0.04025524854660034,677.0,0.00010192012268817052
3498,0.0012568682432174683,0.0006699860095977783,516.0973682403564,332160,,1763260574.5337882,0.5604169368743896,2.117827534675598e-05,0.0,0.00021062341693323106,,0.25235962867736816,678.0,0.00010076804755954072
3503,-0.00324852392077446,-0.003232395276427269,516.5137498378754,332544,,1763260574.9501698,0.5809594988822937,0.000141780823469162,0.0,0.0002176305279135704,,0.0940636396408081,678.0,0.00010053763253381476
3513,-0.007414892315864563,0.0021693455055356026,517.5232391357422,333568,,1763260575.959659,0.5533016920089722,0.0003324495628476143,0.0,0.00022516788158100098,,0.14951378107070923,679.0,9.99231924652122e-05
3525,,,518.724766254425,334771,500.0,1763260577.1611862,,,,,500.0,,,
3537,-0.003212396986782551,-0.0009822631254792213,520.0223591327667,336000,,1763260578.458779,0.5991976857185364,0.00016381870955228806,0.0,0.0030378219671547413,,-0.27444887161254883,680.0,9.846390457823873e-05
3554,-0.005907765123993158,-0.010270573198795319,521.7341258525848,337664,,1763260580.1705458,0.5964646935462952,0.000572768971323967,0.0,0.0002102826547343284,,-1.998805284500122,681.0,9.746543946675956e-05
3555,,,521.7780361175537,337791,500.0,1763260580.214456,,,,,500.0,,,
3576,6.053224205970764e-05,0.0037336116656661034,524.0032482147217,339840,,1763260582.4396682,0.6064764261245728,0.00024078134447336197,0.0,386.6904296875,,-0.0011382102966308594,682.0,9.615975432097912e-05
3578,0.002451583743095398,-0.002020452171564102,524.2745695114136,340096,,1763260582.7109895,0.5756478905677795,0.0001301337033510208,0.0,0.000337520323228091,,-0.25702476501464844,683.0,9.600614430382848e-05
3581,-0.012460887432098389,0.010882354341447353,524.5059847831726,340352,,1763260582.9424047,0.6178617477416992,0.0007019964978098869,0.0,255.70272827148438,,-0.002064824104309082,683.0,9.585253428667784e-05
3589,-0.004062594845890999,0.004031696356832981,525.4297380447388,341248,,1763260583.866158,0.5504049062728882,0.0013724705204367638,0.0,0.00038345999200828373,,-0.5118030309677124,683.0,9.53148992266506e-05
3613,-0.01618744432926178,-6.06318935751915e-05,527.9970192909241,343680,,1763260586.4334393,0.616000235080719,0.0031824270263314247,0.0,0.00029436167096719146,,0.058965325355529785,685.0,9.385560406371951e-05
3622,-0.004216473549604416,0.0025178464129567146,528.8312079906464,344448,,1763260587.267628,0.5854982137680054,0.00013290252536535263,0.0,0.003313292283564806,,0.0747881531715393,685.0,9.339477401226759e-05
3640,,,530.7160797119141,346306,500.0,1763260589.1524997,,,,,500.0,,,
3656,-0.0046096667647361755,0.0010469118133187294,532.4091248512268,347904,,1763260590.8455448,0.5462247133255005,0.00020086299628019333,0.0,466.9522705078125,,-0.00034236907958984375,687.0,9.132104605669156e-05
3669,,,533.8238129615784,349306,500.0,1763260592.260233,,,,,500.0,,,
3679,,,534.8773581981659,350306,500.0,1763260593.3137782,,,,,500.0,,,
3683,0.0028936415910720825,0.004154674708843231,535.3172907829285,350592,,1763260593.7537107,0.6040521264076233,0.0005042795091867447,0.0,0.005157407373189926,,0.19360846281051636,688.0,8.970814087660983e-05
3684,-0.003149375319480896,0.003934212028980255,535.4500381946564,350720,,1763260593.8864582,0.5790852308273315,0.0008431300520896912,0.0,0.0009400935377925634,,-0.09286713600158691,688.0,8.963133586803451e-05
3711,0.0011078603565692902,-0.0009374730288982391,538.3510391712189,353408,,1763260596.7874591,0.49525657296180725,3.787875175476074e-05,0.0,368.6293640136719,,-0.00041353702545166016,690.0,8.801843068795279e-05
3713,0.00015803426504135132,-0.0011779721826314926,538.615837097168,353664,,1763260597.052257,0.5885261297225952,6.582587957382202e-06,0.0,0.0003306790313217789,,-0.17869699001312256,690.0,8.786482067080215e-05
3715,,,538.7902410030365,353900,500.0,1763260597.226661,,,,,500.0,,,
3731,-0.0007659457623958588,0.0005759261548519135,540.513304233551,355456,,1763260598.9497242,0.5384354591369629,6.894394755363464e-05,0.0,563.5662841796875,,-0.0002372264862060547,691.0,8.678955782670528e-05
3734,-0.008861660957336426,0.0016163503751158714,540.9041447639465,355840,,1763260599.3405647,0.49019721150398254,0.00029985886067152023,0.0,0.0003937750880140811,,-2.0521180629730225,691.0,8.655914280097932e-05
3755,,,543.5078382492065,357980,500.0,1763260601.9442582,,,,,500.0,,,
3775,,,545.9140062332153,359980,500.0,1763260604.3504262,,,,,500.0,,,
3779,0.0006149224936962128,0.003100382164120674,546.4385194778442,360448,,1763260604.8749394,0.537520706653595,0.00024388544261455536,0.0,0.00032077005016617477,,0.21519148349761963,693.0,8.379416249226779e-05
3804,,,548.8952708244324,362980,500.0,1763260607.3316908,,,,,500.0,,,
3807,-0.00179368257522583,0.007243235595524311,549.1439650058746,363136,,1763260607.580385,0.509508490562439,0.00029732566326856613,0.0,0.0031826691702008247,,-0.9592289924621582,694.0,8.218125731218606e-05
3847,-0.004908621311187744,-0.008804159238934517,553.2317986488342,367232,,1763260611.6682186,0.6164028644561768,0.0007089283317327499,0.0,0.003490912728011608,,-0.24598979949951172,697.0,7.972350431373343e-05
3879,0.006081258878111839,0.0022684745490550995,556.5568566322327,370432,,1763260614.9932766,0.5717334747314453,0.0009471233934164047,0.0,0.0004963655956089497,,-0.22964811325073242,698.0,7.780337909935042e-05
3883,0.002984624356031418,-0.00011686794459819794,556.9542143344879,370816,,1763260615.3906343,0.5881653428077698,9.33520495891571e-05,0.0,0.0007208219612948596,,-0.15469646453857422,698.0,7.757296407362446e-05
3884,0.0012060357257723808,-0.0018210364505648613,557.0686590671539,370944,,1763260615.505079,0.5533008575439453,0.00014740880578756332,0.0,0.0005291361594572663,,0.028382956981658936,698.0,7.749615906504914e-05
3887,-0.003983654081821442,0.007164644077420235,557.354234457016,371200,,1763260615.7906544,0.6014668941497803,0.000463094562292099,0.0,0.003928712569177151,,0.23142099380493164,699.0,7.73425490478985e-05
3891,0.004688329994678497,0.00031045079231262207,557.7616150379181,371584,,1763260616.198035,0.565175473690033,0.00015315227210521698,0.0,170.53469848632812,,-0.00031197071075439453,699.0,7.711213402217254e-05
3898,-0.00037826597690582275,0.00015079602599143982,558.5451385974884,372352,,1763260616.9815586,0.5934836864471436,2.3020431399345398e-05,0.0,0.0005666870274581015,,-0.1644524335861206,699.0,7.665130397072062e-05
3912,0.0016401708126068115,-0.002206912264227867,560.0232815742493,373760,,1763260618.4597015,0.575488805770874,0.00020990334451198578,0.0,0.00042609122465364635,,-0.9094936847686768,700.0,7.58064488763921e-05
3915,-0.0017985180020332336,0.0022773751989006996,560.2608227729797,374016,,1763260618.6972427,0.563676118850708,7.425714284181595e-05,0.0,0.0009553462732583284,,-0.00024306774139404297,700.0,7.565283885924146e-05
3928,,,561.6182210445404,375389,500.0,1763260620.054641,,,,,500.0,,,
3944,,,563.2306697368622,376909,500.0,1763260621.6670897,,,,,500.0,,,
3945,-0.00019002333283424377,0.00312722846865654,563.3416566848755,376960,,1763260621.7780766,0.5868028402328491,4.4168904423713684e-05,0.0,245.79652404785156,,-2.5153160095214844e-05,702.0,7.38863309379667e-05
3946,,,563.3711609840393,376985,76.0,1763260621.807581,,,,,76.0,,,
3954,-0.0005852729082107544,-0.0023169927299022675,564.328075170517,377856,,1763260622.7644951,0.5837694406509399,4.5239925384521484e-05,0.0,0.0008554671658203006,,-0.3632863759994507,702.0,7.334869587793946e-05
3963,0.002410322427749634,-0.005333326756954193,565.1951665878296,378752,,1763260623.6315866,0.5701415538787842,0.0006155017763376236,0.0,0.00020445321570150554,,-2.205648183822632,702.0,7.281106081791222e-05
3969,0.00035978853702545166,-0.0005587087944149971,565.8397438526154,379392,,1763260624.2761638,0.5683618187904358,4.81167808175087e-05,0.0,0.0003995888982899487,,-0.7786774635314941,703.0,7.242703577503562e-05
3981,-0.0004697665572166443,0.0001767510548233986,567.055261850357,380544,,1763260625.4916818,0.6066416501998901,7.136445492506027e-05,0.0,372.09161376953125,,-0.0005248785018920898,703.0,7.173579069785774e-05
3983,-0.00010340847074985504,-0.0016927486285567284,567.3319220542908,380800,,1763260625.768342,0.5893093943595886,0.00010882783681154251,0.0,0.0003842613659799099,,-0.01569819450378418,703.0,7.15821806807071e-05
3997,0.001823626458644867,-0.0049365004524588585,568.8107314109802,382208,,1763260627.2471514,0.5975337028503418,0.00025058072060346603,0.0,0.0028021610341966152,,-0.6436299085617065,704.0,7.073732558637857e-05
4020,-0.0002438761293888092,0.007305138744413853,571.0434265136719,384256,,1763260629.4798465,0.5660536289215088,0.000268363393843174,0.0,282.9491882324219,,-0.000619053840637207,705.0,6.950844544917345e-05
4059,,,575.1204850673676,388149,500.0,1763260633.556905,,,,,500.0,,,
4087,,,577.8823158740997,390858,116.0,1763260636.3187358,,,,,116.0,,,
4091,-0.0002535805106163025,0.000960787758231163,578.2644467353821,391168,,1763260636.7008667,0.5747267007827759,9.080395102500916e-06,0.0,0.00548284687101841,,-1.2595326900482178,708.0,6.536098226206377e-05
4105,-0.0009195301681756973,0.0031180931255221367,579.6278781890869,392576,,1763260638.0642982,0.6137782335281372,0.00011459086090326309,0.0,0.0016295646782964468,,-2.0265579223632812e-06,709.0,6.451612716773525e-05
4109,0.0021690083667635918,-0.004281044006347656,579.9616820812225,392960,,1763260638.398102,0.5723392963409424,6.211735308170319e-05,0.0,280.8411560058594,,-0.001732468605041504,709.0,6.428571214200929e-05
4115,0.0013027787208557129,-0.0005015600472688675,580.5827407836914,393600,,1763260639.0191607,0.5475773811340332,1.6180798411369324e-05,0.0,0.0024245241656899452,,0.4346100687980652,710.0,6.390168709913269e-05
4119,0.0007162876427173615,-0.00029599666595458984,580.9188170433044,393984,,1763260639.355237,0.5381363034248352,4.606321454048157e-06,0.0,231.7688751220703,,-0.0015156269073486328,710.0,6.367127207340673e-05
4144,,,583.1979629993439,396463,500.0,1763260641.634383,,,,,500.0,,,
4150,,,583.7123694419861,396984,500.0,1763260642.1487894,,,,,500.0,,,
4168,0.0011997148394584656,0.0012425407767295837,585.4481155872345,398848,,1763260643.8845356,0.5860990285873413,5.595199763774872e-05,0.0,0.0005354149034246802,,-0.12951445579528809,713.0,6.075268902350217e-05
4184,,,587.0034668445587,400484,500.0,1763260645.4398868,,,,,500.0,,,
4194,-0.016391880810260773,-0.00023741647601127625,587.9548161029816,401408,,1763260646.391236,0.569871723651886,0.0004352852702140808,0.0,0.0005266966763883829,,-3.39333438873291,714.0,5.9216588851995766e-05
4199,0.0011812541633844376,0.0005122525617480278,588.4054152965546,401920,,1763260646.8418353,0.598670244216919,9.986571967601776e-06,0.0,0.00034413745743222535,,0.2026689648628235,715.0,5.8909368817694485e-05
4224,-0.0020530913025140762,0.01394712459295988,590.6333494186401,404224,,1763260649.0697694,0.5857130289077759,0.00041133444756269455,0.0,0.0025587882846593857,,-0.2351832389831543,716.0,5.752688230131753e-05
4229,-0.013559913262724876,0.000561688095331192,591.1444940567017,404736,,1763260649.580914,0.5531988739967346,0.0007343683391809464,0.0,0.00204913760535419,,-0.3025531768798828,716.0,5.721966226701625e-05
4243,-0.0011584088206291199,0.0005363970994949341,592.5416805744171,406144,,1763260650.9781005,0.5840672850608826,1.0894611477851868e-05,0.0,0.005365392658859491,,-6.084228038787842,717.0,5.6374807172687724e-05
4246,,,592.8242626190186,406504,500.0,1763260651.2606826,,,,,500.0,,,
4252,-1.0564923286437988e-05,0.000356355682015419,593.4444344043732,407040,,1763260651.8808544,0.6158561110496521,8.396804332733154e-06,0.0,424.9538879394531,,-0.001008152961730957,717.0,5.583717211266048e-05
4254,0.004198729991912842,0.0028457464650273323,593.672201871872,407296,,1763260652.1086218,0.5535592436790466,0.00014223996549844742,0.0,0.0006709986482746899,,-1.6528797149658203,717.0,5.568356209550984e-05
4255,-0.0026269182562828064,-0.0017736004665493965,593.7845478057861,407424,,1763260652.2209678,0.605029821395874,0.00031459610909223557,0.0,0.0005673026898875833,,0.3681797981262207,718.0,5.560675708693452e-05
4273,-0.0006596595048904419,-0.000903865322470665,595.6150233745575,409216,,1763260654.0514433,0.5977040529251099,4.00543212890625e-05,0.0,0.0027687703259289265,,0.15424120426177979,718.0,5.4531490604858845e-05
4276,,,595.8741250038147,409504,500.0,1763260654.310545,,,,,500.0,,,
4277,0.0018572434782981873,-0.00022763945162296295,595.9985282421112,409600,,1763260654.4349482,0.510504961013794,1.905485987663269e-05,0.0,453.7642517089844,,-0.0005288124084472656,719.0,5.4301075579132885e-05
4278,0.0007005631923675537,0.002476906403899193,596.1202671527863,409728,,1763260654.556687,0.5172589421272278,4.954822361469269e-05,0.0,0.0025415043346583843,,-0.18396735191345215,719.0,5.4224270570557564e-05
4288,0.0017977803945541382,0.0017366502434015274,597.1358332633972,410752,,1763260655.5722532,0.5784661173820496,0.00018967688083648682,0.0,0.002254629274830222,,-0.5781078338623047,719.0,5.3609830501955e-05
4290,,,597.2868571281433,411004,500.0,1763260655.723277,,,,,500.0,,,
4292,,,597.4157598018646,411086,82.0,1763260655.8521798,,,,,82.0,,,
4314,-0.0020596738904714584,-0.0003338651731610298,599.5953738689423,413184,,1763260658.0317938,0.5680080652236938,1.789722591638565e-05,0.0,0.0010748658096417785,,0.421577513217926,720.0,5.2150538977002725e-05
4318,-0.008596222847700119,-0.0050542717799544334,600.0021390914917,413568,,1763260658.438559,0.5706008076667786,0.00030643027275800705,0.0,0.0011184096802026033,,0.0997549295425415,720.0,5.1920123951276764e-05
4346,-0.0017821118235588074,0.0012406036257743835,602.8274915218353,416384,,1763260661.2639115,0.5924930572509766,8.372031152248383e-05,0.0,0.019180385395884514,,-4.742405891418457,722.0,5.023041376261972e-05
4366,-0.0028446782380342484,-0.0025242874398827553,604.7981534004211,418432,,1763260663.2345734,0.5770494937896729,0.000294526107609272,0.0,0.0025591435842216015,,0.32593780755996704,723.0,4.90015372633934e-05
4372,-0.001959502696990967,0.007804098539054394,605.3953192234039,419072,,1763260663.8317392,0.5858508348464966,0.00029376428574323654,0.0,0.005153883248567581,,-9.094087600708008,723.0,4.86175122205168e-05
4377,-0.0049353837966918945,-0.002284427173435688,605.8626155853271,419584,,1763260664.2990355,0.5716233253479004,0.0006839437410235405,0.0,0.0009672000305727124,,-0.557482123374939,724.0,4.831029218621552e-05
4378,0.004194267094135284,-0.0012849336490035057,605.9757690429688,419712,,1763260664.412189,0.5871216654777527,0.0005386518314480782,0.0,0.0006630343268625438,,-0.08224689960479736,724.0,4.82334871776402e-05
4387,0.002282543107867241,0.003076273947954178,606.8252124786377,420608,,1763260665.2616324,0.5965383052825928,0.0004223678261041641,0.0,0.0010243316646665335,,0.2755468487739563,724.0,4.769585211761296e-05
4396,-0.000772625207901001,0.00026581622660160065,607.675772190094,421504,,1763260666.1121922,0.5922243595123291,1.7492100596427917e-05,0.0,0.0021574143320322037,,-1.2475759983062744,725.0,4.7158217057585716e-05
4413,,,609.1973502635956,423256,500.0,1763260667.6337702,,,,,500.0,,,
4415,-5.733594298362732e-05,-0.0002510109916329384,609.2824592590332,423296,,1763260667.7188792,0.5344288945198059,1.4686957001686096e-06,0.0,676.2704467773438,,0.003977596759796143,726.0,4.608295057551004e-05
4456,-0.001430639997124672,0.0020863013342022896,613.1487331390381,427520,,1763260671.585153,0.5689156651496887,3.5851262509822845e-05,0.0,0.001643377123400569,,-0.4752861261367798,728.0,4.354838529252447e-05
4470,-0.0004245862364768982,0.0013493504375219345,614.4135344028473,428928,,1763260672.8499544,0.5421585440635681,2.3247674107551575e-05,0.0,0.002018835162743926,,0.19484812021255493,729.0,4.2703533836174756e-05
4478,,,615.1348271369934,429772,500.0,1763260673.571247,,,,,500.0,,,
4480,-0.0009709149599075317,0.003637293353676796,615.328165769577,429952,,1763260673.7645857,0.5186846852302551,6.314367055892944e-05,0.0,0.0019222338451072574,,-0.9743070602416992,730.0,4.2089093767572194e-05
4492,-0.0009578615427017212,0.002178710885345936,616.4704279899597,431232,,1763260674.906848,0.5323362350463867,0.00010149460285902023,0.0,0.0006529742386192083,,-0.6756616830825806,730.0,4.132104368181899e-05
4496,-0.011166933923959732,0.004390622489154339,616.8442735671997,431616,,1763260675.2806935,0.5343592166900635,0.000345020554959774,0.0,0.0008080230909399688,,0.24620819091796875,730.0,4.109062865609303e-05
4498,,,616.9654779434204,431772,500.0,1763260675.401898,,,,,500.0,,,
4520,-0.000539533793926239,0.003844302147626877,619.0218720436096,434048,,1763260677.458292,0.5008760094642639,0.00018443912267684937,0.0,0.001199436723254621,,-1.604996681213379,732.0,3.9631337131140754e-05
4522,,,619.166449546814,434272,500.0,1763260677.6028695,,,,,500.0,,,
4524,0.005390774458646774,-0.004306800663471222,619.3571152687073,434432,,1763260677.7935352,0.5789700746536255,8.306652307510376e-05,0.0,0.0024438598193228245,,0.23183494806289673,732.0,3.940092210541479e-05
4525,-0.0016430318355560303,-0.00046558771282434464,619.4677891731262,434560,,1763260677.9042091,0.5521734952926636,0.0002987729385495186,0.0,0.0010314418468624353,,-0.31352758407592773,732.0,3.932411709683947e-05
4527,,,619.6076850891113,434772,500.0,1763260678.044105,,,,,500.0,,,
4531,0.003165401518344879,-0.0006908942013978958,620.0595750808716,435200,,1763260678.495995,0.5589666366577148,9.851716458797455e-05,0.0,0.0008528095786459744,,-0.1703941822052002,733.0,3.894009205396287e-05
4533,-0.00015578418970108032,5.539413541555405e-05,620.1714890003204,435328,,1763260678.607909,0.5161066055297852,5.206093192100525e-07,0.0,300.5170593261719,,-0.002291083335876465,733.0,3.886328704538755e-05
4534,2.7388334274291992e-05,-0.00016656145453453064,620.2805123329163,435456,,1763260678.7169323,0.5640680193901062,5.662441253662109e-07,0.0,0.00209642481058836,,0.29765939712524414,733.0,3.878648203681223e-05
4555,-0.004096709191799164,-0.006405477412045002,622.2312667369843,437632,,1763260680.6676867,0.5519760847091675,0.0004192376509308815,0.0,0.0009578370954841375,,0.16623914241790771,734.0,3.7480800529010594e-05
4557,,,622.3473024368286,437772,500.0,1763260680.7837224,,,,,500.0,,,
4562,-0.00151144340634346,-0.0007139453664422035,622.8935911655426,438400,,1763260681.3300111,0.5455713272094727,2.0223669707775116e-05,0.0,0.003078741254284978,,-7.092438697814941,734.0,3.701997047755867e-05
4576,-0.0005008727312088013,0.002196280285716057,624.1787760257721,439808,,1763260682.615196,0.5368075966835022,3.8253143429756165e-05,0.0,251.8684844970703,,-0.0007452964782714844,735.0,3.617511538323015e-05
4613,0.000450819730758667,0.0022935448214411736,627.6671047210693,443648,,1763260686.1035247,0.5552493929862976,8.989963680505753e-05,0.0,0.0010662180138751864,,-0.01139068603515625,737.0,3.387096876394935e-05
4626,-0.00027285516262054443,0.00029828865081071854,628.8108501434326,444928,,1763260687.24727,0.5402859449386597,2.612825483083725e-05,0.0,0.0024980944581329823,,0.30086076259613037,738.0,3.310291867819615e-05
4635,-0.0005454830825328827,-0.0014018537476658821,629.6235268115997,445824,,1763260688.0599468,0.5392870903015137,5.935784429311752e-05,0.0,214.8627471923828,,-0.0006259679794311523,739.0,3.2565283618168905e-05
4641,-0.000667596235871315,-0.0012830272316932678,630.177503824234,446464,,1763260688.6139238,0.5177382230758667,1.6979873180389404e-05,0.0,0.002119428012520075,,0.3226832151412964,739.0,3.2181258575292304e-05
4644,,,630.4543397426605,446772,500.0,1763260688.8907597,,,,,500.0,,,
4661,,,631.9145615100861,448389,117.0,1763260690.3509815,,,,,117.0,,,
4675,,,633.1940462589264,449889,500.0,1763260691.6304662,,,,,500.0,,,
4691,-0.0007552988827228546,0.00015315227210521698,634.6709327697754,451456,,1763260693.1073527,0.5444323420524597,1.728162169456482e-05,0.0,393.6791687011719,,-0.0001710653305053711,742.0,2.9185868697823025e-05
4709,-0.0002509951591491699,0.0004470786079764366,636.3741807937622,453376,,1763260694.8106008,0.5762513279914856,6.638746708631516e-05,0.0,0.0010764854960143566,,0.041326284408569336,743.0,2.803379356919322e-05
4713,-0.005486808717250824,0.0036422936245799065,636.7435057163239,453760,,1763260695.1799257,0.5331524610519409,9.985733777284622e-05,0.0,0.0012580917682498693,,-0.07799088954925537,743.0,2.780337854346726e-05
4738,-0.0003319382667541504,-0.0011621573939919472,639.0228357315063,456320,,1763260697.4592557,0.5306347012519836,6.304122507572174e-06,0.0,0.0008625687332823873,,-0.09574437141418457,744.0,2.6267282009939663e-05
4739,,,639.0492014884949,456389,500.0,1763260697.4856215,,,,,500.0,,,
4741,0.0013292767107486725,0.001747320406138897,639.245863199234,456576,,1763260697.6822832,0.5988864898681641,3.5190023481845856e-05,0.0,0.002024504356086254,,0.10658645629882812,744.0,2.6113671992789023e-05
4743,0.00020533055067062378,0.0004474380984902382,639.4676456451416,456832,,1763260697.9040656,0.5911282896995544,8.312053978443146e-06,0.0,0.0009641361539252102,,0.10828512907028198,745.0,2.5960061975638382e-05
4754,,,640.4014847278595,457889,500.0,1763260698.8379047,,,,,500.0,,,
4772,-0.0003571808338165283,-0.0004733046516776085,642.1436760425568,459776,,1763260700.580096,0.5546668767929077,8.513219654560089e-06,0.0,0.001096778316423297,,-0.07862138748168945,746.0,2.419354859739542e-05
4786,-0.00017226487398147583,0.00022718776017427444,643.3924896717072,461184,,1763260701.8289096,0.5450023412704468,2.098269760608673e-06,0.0,0.0012904038885608315,,0.08288455009460449,747.0,2.3348693503066897e-05
4787,-0.0007945485413074493,-0.0006919251754879951,643.502227306366,461312,,1763260701.9386473,0.5484136343002319,6.741844117641449e-06,0.0,0.0011554484954103827,,-0.08048057556152344,747.0,2.3271888494491577e-05
4788,,,643.5304219722748,461389,500.0,1763260701.966842,,,,,500.0,,,
4796,0.00025283917784690857,-0.0009473636746406555,644.3154346942902,462208,,1763260702.7518547,0.583353579044342,6.824545562267303e-05,0.0,0.0013676848029717803,,-0.13371706008911133,747.0,2.273425525345374e-05
4799,-0.00021669641137123108,-0.0013753743842244148,644.5384435653687,462464,,1763260702.9748635,0.5414336323738098,4.010926932096481e-05,0.0,237.1951904296875,,-0.0002745389938354492,748.0,2.25806452363031e-05
4806,-0.0014328062534332275,-0.002898118458688259,645.2381834983826,463232,,1763260703.6746035,0.5411587357521057,6.235484033823013e-05,0.0,0.0013876125449314713,,-0.25564277172088623,748.0,2.2119815184851177e-05
4809,-0.0002491399645805359,0.00048471149057149887,645.4602308273315,463488,,1763260703.8966508,0.5707465410232544,3.9581209421157837e-07,0.0,256.31829833984375,,-0.00046062469482421875,748.0,2.1966205167700537e-05
4813,,,645.8002157211304,463889,500.0,1763260704.2366357,,,,,500.0,,,
4851,-0.0017565414309501648,0.0005491394549608231,649.3606922626495,467840,,1763260707.7971122,0.5528286099433899,9.891949594020844e-05,0.0,0.001074566855095327,,0.12747663259506226,750.0,1.9354838514118455e-05
4852,,,649.3800449371338,467889,500.0,1763260707.816465,,,,,500.0,,,
4859,-0.0004742816090583801,0.0006362954154610634,650.0289194583893,468608,,1763260708.4653394,0.5953991413116455,6.555579602718353e-06,0.0,0.0018660476198419929,,-0.1078723669052124,751.0,1.8894008462666534e-05
4868,-8.099526166915894e-05,6.115250289440155e-05,650.8357753753662,469504,,1763260709.2721953,0.5783924460411072,2.1979212760925293e-07,0.0,201.17005920410156,,-0.00016069412231445312,751.0,1.8356375221628696e-05
4874,-0.0003186240792274475,0.0001818174496293068,651.4233109951019,470144,,1763260709.859731,0.5773409605026245,3.823079168796539e-06,0.0,0.0011726889060810208,,-0.07989060878753662,752.0,1.7972350178752095e-05
4878,,,651.6556928157806,470407,18.0,1763260710.0921128,,,,,18.0,,,
4882,-0.0006537586450576782,0.0021813930943608284,651.9978218078613,470784,,1763260710.4342418,0.5155580043792725,3.218557685613632e-05,0.0,0.00126403640024364,,-0.19293427467346191,752.0,1.7588325135875493e-05
4915,7.922947406768799e-05,-0.00015590712428092957,654.9861323833466,474112,,1763260713.4225523,0.5860773921012878,1.73225998878479e-07,0.0,389.92962646484375,,-0.0006706714630126953,754.0,1.5591398550895974e-05
4920,-5.050003528594971e-05,0.00014118477702140808,655.4670526981354,474624,,1763260713.9034727,0.5927379727363586,1.4472752809524536e-06,0.0,211.92291259765625,,4.3272972106933594e-05,754.0,1.5284178516594693e-05
