charts/learning_rate,global_step,_timestamp,losses/clipfrac,_step,losses/explained_variance,charts/episodic_length,charts/SPS,losses/policy_loss,losses/approx_kl,losses/old_approx_kl,charts/episodic_return,losses/value_loss,_runtime,losses/entropy
1.9278033505543135e-05,467968,1763260707.5691822,0.0,4878,-0.014536142349243164,,751.0,-0.00013098493218421936,5.715526640415192e-06,-0.00010168273001909256,,0.0009173366706818342,649.1327412128448,0.5375091433525085
1.9047618479817174e-05,468352,1763260707.9382982,0.0,4882,-0.11437487602233887,,751.0,-0.0009538829326629639,3.855675458908081e-06,0.0005967002362012863,,0.0010436621960252523,649.5018572807312,0.5196352005004883
1.7050691894837655e-05,471680,1763260710.8735073,0.0,4915,-0.31387579441070557,,753.0,-0.002194628119468689,1.4469027519226074e-05,-0.00027434900403022766,,0.0015874957898631692,652.4370663166046,0.535565197467804
1.6743471860536374e-05,472192,1763260711.3434527,0.0,4920,-0.1120307445526123,,753.0,-0.0006581023335456848,7.163733243942261e-06,0.000424778088927269,,0.0016317202243953943,652.9070117473602,0.5366588234901428
1.5975421774783172e-05,473472,1763260712.4703043,0.0,4932,-0.009285211563110352,,754.0,-5.433708429336548e-05,7.543712854385376e-07,7.094070315361023e-05,,0.0009104928467422724,654.0338633060455,0.5840734243392944
,473505,1763260712.4843144,,4933,,500.0,,,,,500.0,,654.0478734970093,
1.5591398550895974e-05,474112,1763260713.0345583,0.0,4939,0.00011909008026123047,,754.0,6.677955389022827e-05,6.464309990406036e-06,-8.2395039498806e-05,,447.08270263671875,654.598117351532,0.5506706833839417
1.5130568499444053e-05,474880,1763260713.7177203,0.0,4946,-0.13898718357086182,,755.0,0.00010130926966667175,1.2544915080070496e-06,0.0006498424336314201,,0.0010515876347199082,655.2812793254852,0.5765656232833862
1.4746543456567451e-05,475520,1763260714.3107512,0.0,4953,-0.04982709884643555,,755.0,-0.0001833755522966385,1.6354024410247803e-06,0.000653926283121109,,0.0012819534167647362,655.8743102550507,0.5960079431533813
1.4439324331760872e-05,476032,1763260714.749956,0.0,4958,-0.045104026794433594,,755.0,-0.0010797828435897827,8.138827979564667e-06,0.00011392217129468918,,0.0010261033894494176,656.3135149478912,0.5987431406974792
1.4132104297459591e-05,476544,1763260715.224462,0.0,4963,-0.021781444549560547,,755.0,0.00028857961297035217,3.3741816878318787e-06,0.0006121443584561348,,0.0011541758431121707,656.7880210876465,0.5362473130226135
1.3671275155502371e-05,477312,1763260715.9005623,0.0,4971,0.17755919694900513,,756.0,0.00011496245861053467,1.3131648302078247e-07,0.00011749099940061569,,0.0017473523039370775,657.4641213417053,0.5517309904098511
1.3594470146927051e-05,477440,1763260716.011534,0.0,4972,-0.2973216772079468,,756.0,-0.00016209855675697327,1.5459954738616943e-06,0.00022349506616592407,,0.0012395132798701525,657.5750930309296,0.45022013783454895
1.321044510405045e-05,478080,1763260716.5969691,0.0,4978,-0.1358327865600586,,756.0,0.0003121793270111084,1.1087395250797272e-05,-0.00023842323571443558,,0.001246241619810462,658.1605281829834,0.5185975432395935
1.3056835996394511e-05,478336,1763260716.8191047,0.0,4981,0.06836140155792236,,756.0,3.6306679248809814e-05,2.384185791015625e-07,-2.3320317268371582e-05,,0.0017025121487677097,658.3826637268066,0.5127098560333252
,479146,1763260717.5822873,,4989,,500.0,,,,,500.0,,659.1458463668823,
,479646,1763260718.0187612,,4994,,500.0,,,,,500.0,,659.5823202133179,
,481146,1763260719.2941582,,5008,,500.0,,,,,500.0,,660.8577172756195,
,481646,1763260719.7690678,,5013,,500.0,,,,,500.0,,661.3326268196106,
1.0983102583850268e-05,481792,1763260719.953606,0.0,5015,0.02422165870666504,,758.0,7.32913613319397e-05,1.3569369912147522e-06,-2.6880763471126556e-05,,0.001606376376003027,661.5171649456024,0.5452160239219666
9.523809239908587e-06,484224,1763260722.1071653,0.0,5039,-3.123283386230469e-05,,759.0,2.5682151317596436e-05,1.1352822184562683e-06,-0.00020725000649690628,,305.9230041503906,663.6707243919373,0.5657339692115784
7.526881745434366e-06,487552,1763260725.06688,0.0,5071,-0.07084310054779053,,761.0,-0.00022238492965698242,1.144595444202423e-06,-0.00030689407140016556,,0.0011427182471379638,666.630439043045,0.5498541593551636
4.761904619954294e-06,492160,1763260729.2044907,0.0,5117,4.0471553802490234e-05,,763.0,-7.805228233337402e-05,6.332993507385254e-08,-7.877685129642487e-05,,535.7721557617188,670.7680497169495,0.556855320930481
4.4546850404003635e-06,492672,1763260729.6494932,0.0,5122,5.662441253662109e-06,,764.0,-2.6598572731018066e-05,3.0081719160079956e-07,-8.488725870847702e-05,,171.67913818359375,671.2130522727966,0.5621798634529114
4.147465460846433e-06,493184,1763260730.1271489,0.0,5127,-4.971027374267578e-05,,764.0,0.00019269250333309174,2.0116567611694336e-07,-3.680959343910217e-05,,43.51021957397461,671.6907079219818,0.5929129719734192
4.070660452271113e-06,493312,1763260730.2362895,0.0,5128,-0.008230805397033691,,764.0,2.0392239093780518e-05,4.842877388000488e-08,7.469393312931061e-05,,0.0015502640744671226,671.7998485565186,0.5416067838668823
3.3794162845879328e-06,494464,1763260731.2688944,0.0,5140,-0.10389471054077148,,764.0,-6.322190165519714e-05,1.257285475730896e-07,5.1383860409259796e-05,,0.0014133516233414412,672.8324534893036,0.5439930558204651
2.9953916964586824e-06,495104,1763260731.8237696,0.0,5146,-0.05550992488861084,,765.0,5.550682544708252e-06,2.1979212760925293e-07,2.1280720829963684e-05,,0.0013740836875513196,673.3873286247253,0.5802491903305054
2.8417819066817174e-06,495360,1763260732.087712,0.0,5150,5.364418029785156e-07,,765.0,-3.501772880554199e-07,8.381903171539307e-09,-3.2856129109859467e-05,,0.0015449506463482976,673.6512711048126,0.5582480430603027
2.764976898106397e-06,495488,1763260732.1973479,0.0,5151,-0.03873085975646973,,765.0,-7.717311382293701e-05,1.955777406692505e-08,5.8562494814395905e-05,,0.001386522315442562,673.7609069347382,0.5500271320343018
,496735,1763260733.2505205,,5163,,500.0,,,,,500.0,,674.8140795230865,
1.9201229406462517e-06,496896,1763260733.441972,0.0,5165,0.055659353733062744,,766.0,-0.00021288543939590454,2.2444874048233032e-07,-9.58610326051712e-06,,0.0014406510163098574,675.0055310726166,0.5436726808547974
