_runtime,losses/entropy,losses/clipfrac,losses/approx_kl,_timestamp,losses/policy_loss,charts/episodic_length,_step,losses/old_approx_kl,charts/learning_rate,charts/SPS,global_step,losses/value_loss,charts/episodic_return,losses/explained_variance
605.3684434890747,0.4524698257446289,0.0,2.1616928279399872e-05,1763260663.8031144,0.0005579553544521332,,4255,0.002672155387699604,5.291858542477712e-05,711.0,411904,425.8806457519531,,0.00014775991439819336
607.1500778198242,0.5611498951911926,0.0,0.00018088985234498978,1763260665.5847487,0.0003032386302947998,,4273,-0.0010652756318449974,5.1766513934126124e-05,712.0,413824,0.0006143110222183168,,0.2102593183517456
607.4206712245941,0.46963566541671753,0.0,6.206147372722626e-05,1763260665.8553421,-0.00175369530916214,,4276,0.00022243335843086243,5.161290391697548e-05,712.0,414080,0.0025371606461703777,,-0.3922758102416992
607.5351223945618,0.5007286667823792,0.0,4.604272544384003e-05,1763260665.9697933,-0.0017137601971626282,,4277,-0.0002574995160102844,5.153609890840016e-05,712.0,414208,0.0006820152630098164,,0.34679728746414185
607.6478614807129,0.521371603012085,0.0,0.00021891295909881592,1763260666.0825324,-0.0037772804498672485,,4278,-0.0008856896311044693,5.145929389982484e-05,712.0,414336,0.0005601545562967658,,-1.582092046737671
608.6084623336792,0.5240391492843628,0.0,7.374584674835205e-05,1763260667.0431333,-0.0018851235508918762,,4288,0.0018778946250677109,5.084485383122228e-05,713.0,415360,0.0006615561433136463,,-0.6705726385116577
608.7249252796173,0.5024571418762207,0.0,1.2718141078948975e-05,1763260667.1595962,-0.0006647519767284393,,4290,-0.0003745909780263901,5.076804882264696e-05,713.0,415488,248.9464569091797,,0.0008146166801452637
608.9529476165771,0.5451009273529053,0.0,2.991221845149994e-05,1763260667.3876185,-0.0019304919987916946,,4292,0.0006340127438306808,5.061443880549632e-05,713.0,415744,0.0008741455967538059,,-1.5831351280212402
610.9775531291962,0.48533380031585693,0.0,6.459560245275497e-05,1763260669.412224,-0.0005666762590408325,,4314,-0.00016247201710939407,4.930875729769468e-05,715.0,417920,188.3615264892578,,0.0003134012222290039
611.3475723266602,,,,1763260669.7822433,,500.0,4318,,,,418385,,500.0,
614.0593149662018,0.44894856214523315,0.0,8.371472358703613e-05,1763260672.493986,-0.000412515364587307,,4346,-0.00348103791475296,4.731182707473636e-05,716.0,421248,0.0007192521006800234,,0.20478105545043945
615.9575848579407,0.5547570586204529,0.0,1.3364478945732117e-06,1763260674.3922558,-0.00042391568422317505,,4366,0.00016607623547315598,4.608295057551004e-05,718.0,423296,0.0006860896246507764,,0.1021537184715271
616.4473061561584,,,,1763260674.881977,,500.0,4372,,,,423885,,500.0,
616.9364573955536,,,,1763260675.3711283,,500.0,4377,,,,424385,,500.0,
617.0264058113098,0.5732892155647278,0.0,3.021862357854843e-05,1763260675.4610767,-0.00013763457536697388,,4378,0.00041398871690034866,4.539170549833216e-05,718.0,424448,204.55433654785156,,0.0011577010154724121
617.8772077560425,,,,1763260676.3118787,,500.0,4387,,,,425385,,500.0,
618.8126902580261,0.5557318329811096,0.0,1.2123025953769684e-05,1763260677.2473612,-2.3245811462402344e-06,,4396,0.0012445198372006416,4.4239630369702354e-05,719.0,426368,0.0008751556160859764,,-0.3390326499938965
620.3390426635742,0.5356080532073975,0.0,7.897615432739258e-06,1763260678.7737136,-0.0011518336832523346,,4413,0.0005066338926553726,4.3241168896202e-05,720.0,428032,0.002124966587871313,,0.5574047565460205
620.5675859451294,0.49179840087890625,0.0,1.7753802239894867e-05,1763260679.0022569,-0.0006609484553337097,,4415,0.0001555541530251503,4.308755887905136e-05,720.0,428288,0.0009199361084029078,,-1.6317164897918701
624.3723940849304,,,,1763260682.807065,,500.0,4456,,,,432385,,500.0,
625.7016530036926,,,,1763260684.136324,,500.0,4470,,,,433885,,500.0,
626.5058169364929,0.46182310581207275,0.0,0.00010605994611978531,1763260684.9404879,-0.005284015089273453,,4478,0.003290790133178234,3.924731208826415e-05,724.0,434688,0.0006821223068982363,,0.20493686199188232
626.6470305919647,,,,1763260685.0817015,,500.0,4480,,,,434885,,500.0,
627.8027682304382,0.5919318199157715,0.0,1.6742385923862457e-05,1763260686.2374392,-0.00019776076078414917,,4492,0.0012893574312329292,3.840245699393563e-05,725.0,436096,0.00221650511957705,,-0.8829116821289062
628.1802995204926,0.5097987651824951,0.0,1.9878149032592773e-05,1763260686.6149704,-0.0007498860359191895,,4496,-0.0004581250250339508,3.817204196820967e-05,725.0,436480,323.8489990234375,,0.00021982192993164062
628.4124820232391,0.5368000268936157,0.0,3.975816071033478e-05,1763260686.847153,0.0008730888366699219,,4498,-0.0002667047083377838,3.801843195105903e-05,725.0,436736,0.0009244616376236081,,-0.24360227584838867
630.4276866912842,0.5282369256019592,0.0,2.9243528842926025e-07,1763260688.8623576,0.0001812279224395752,,4520,-7.743015885353088e-05,3.671275044325739e-05,726.0,438912,295.6231384277344,,-0.0001575946807861328
630.6541516780853,0.5510475039482117,0.0,2.0238570868968964e-05,1763260689.0888226,-0.0007690340280532837,,4522,0.00010742340236902237,3.655914042610675e-05,726.0,439168,0.0009066679631359875,,0.02516758441925049
630.801641702652,,,,1763260689.2363126,,500.0,4524,,,,439385,,500.0,
630.8852255344391,0.4957752227783203,0.0,1.166015863418579e-06,1763260689.3198965,0.00043780356645584106,,4525,-9.777955710887909e-05,3.640553040895611e-05,727.0,439424,447.479736328125,,0.00042134523391723633
631.1107392311096,0.49309924244880676,0.0,2.122391015291214e-05,1763260689.5454102,-0.0012291395105421543,,4527,0.0008711544796824455,3.625192039180547e-05,727.0,439680,0.0009288312867283821,,0.46421146392822266
631.4917573928833,0.5348183512687683,0.0,1.3513490557670593e-06,1763260689.9264283,-0.000311434268951416,,4531,-0.0006095608696341515,3.602150536607951e-05,727.0,440064,0.0020597975235432386,,-0.5387014150619507
631.7198555469513,0.5528926849365234,0.0,4.417169839143753e-05,1763260690.1545265,-0.0008893385529518127,,4533,-0.0015917783603072166,3.586789534892887e-05,727.0,440320,0.000833305181004107,,-1.5311450958251953
631.7460906505585,,,,1763260690.1807616,,500.0,4534,,,,440385,,500.0,
632.6705136299133,0.5161859393119812,0.0,4.30569052696228e-05,1763260691.1051846,0.0012979358434677124,,4543,-0.0008696112781763077,3.525345528032631e-05,728.0,441344,0.0009343752171844244,,-0.3740302324295044
633.7403991222382,0.5422744154930115,0.0,4.90434467792511e-06,1763260692.17507,-0.0010101348161697388,,4555,-0.0006387084722518921,3.4562210203148425e-05,728.0,442496,318.37835693359375,,-0.0001666545867919922
633.9679846763611,0.5254961252212524,0.0,9.083189070224762e-06,1763260692.4026556,-0.0004202648997306824,,4557,0.001988171599805355,3.440860382397659e-05,728.0,442752,0.0009320309036411345,,-0.728163480758667
634.4480476379395,0.4882325530052185,0.0,7.990747690200806e-05,1763260692.8827186,-0.003471197560429573,,4562,0.0006449110805988312,3.410138378967531e-05,729.0,443264,0.001021606381982565,,-2.383159637451172
635.7491245269775,0.4826962351799011,0.0,9.329058229923248e-06,1763260694.1837955,0.00039769336581230164,,4576,-0.00011892896145582199,3.325652869534679e-05,729.0,444672,0.0009919903241097927,,0.49603891372680664
638.333310842514,0.5308899283409119,0.0,1.456867903470993e-05,1763260696.7679818,-0.001077268272638321,,4604,-0.00017716269940137863,3.156681850668974e-05,731.0,447488,267.8951110839844,,0.00036460161209106445
639.1698808670044,,,,1763260697.6045518,,500.0,4613,,,,448385,,500.0,
640.4662752151489,0.48373353481292725,0.0,1.8970109522342682e-05,1763260698.9009461,-0.0002855788916349411,,4626,0.0015338147059082985,3.0184331990312785e-05,732.0,449792,0.0007384699420072138,,0.05623084306716919
641.2996892929077,0.5397198796272278,0.0,3.1548552215099335e-05,1763260699.7343602,4.522502422332764e-06,,4635,0.00019844342023134232,2.9646696930285543e-05,733.0,450688,0.000998739036731422,,-0.0007256269454956055
641.9080538749695,0.5162699818611145,0.0,2.527981996536255e-05,1763260700.3427248,-0.0020739585161209106,,4641,-0.0002667810767889023,2.9262673706398346e-05,733.0,451328,0.0007609903113916516,,-0.5108129978179932
642.1375696659088,0.5331735610961914,0.0,3.0778348445892334e-05,1763260700.5722406,0.00027598440647125244,,4644,0.002231825143098831,2.9109063689247705e-05,733.0,451584,0.001835052389651537,,0.7146543264389038
643.7680764198303,0.5222094058990479,0.0,4.8129819333553314e-05,1763260702.2027473,0.00023064948618412018,,4661,0.001300300471484661,2.803379356919322e-05,734.0,453376,0.0008924872381612659,,0.13778990507125854
645.1473934650421,0.5099509358406067,0.0,1.0317191481590271e-05,1763260703.5820644,0.0010762736201286316,,4675,-7.30566680431366e-05,2.7188940293854102e-05,735.0,454784,0.0009108013473451138,,-0.24176979064941406
646.5824267864227,,,,1763260705.0170977,,500.0,4691,,,,456385,,500.0,
648.3372340202332,0.48621484637260437,0.0,4.543829709291458e-05,1763260706.771905,-0.0016218572854995728,,4709,0.0003036605194211006,2.511520688130986e-05,736.0,458240,0.0011185749899595976,,0.34680449962615967
648.6803486347198,0.5502822399139404,0.0,6.454065442085266e-07,1763260707.1150196,-0.0003094840794801712,,4713,8.518155664205551e-05,2.48847918555839e-05,737.0,458624,0.002119413111358881,,-1.4622681140899658
651.0319526195526,0.4453582763671875,0.0,3.106333315372467e-05,1763260709.4666235,-0.0023606158792972565,,4738,0.0018283333629369736,2.3348693503066897e-05,738.0,461184,0.0014631865778937936,,-0.3000990152359009
651.1438944339752,0.5525455474853516,0.0,1.453794538974762e-06,1763260709.5785654,-0.0003795213997364044,,4739,-1.7483718693256378e-05,2.3271888494491577e-05,738.0,461312,0.0011577655095607042,,-1.0531046390533447
651.2967824935913,0.5175399780273438,0.0,2.2351741790771484e-07,1763260709.7314534,-0.00016671419143676758,,4741,1.2686476111412048e-05,2.319508530490566e-05,738.0,461440,464.03399658203125,,0.0003540515899658203
651.5225875377655,0.5388689637184143,0.0,5.560927093029022e-06,1763260709.9572585,-0.0009681284427642822,,4743,-7.100310176610947e-05,2.304147528775502e-05,738.0,461696,0.0012121811741963029,,-0.39791595935821533
652.5930278301239,0.5281804800033569,0.0,2.5208108127117157e-05,1763260711.0276988,0.00022572651505470276,,4754,0.0008265255019068718,2.2350230210577138e-05,739.0,462848,0.0010422647465020418,,-0.013983964920043945
652.60946393013,,,,1763260711.0441349,,500.0,4755,,,,462885,,500.0,
654.2172920703888,0.538314163684845,0.0,1.046992838382721e-05,1763260712.651963,-0.001570332795381546,,4772,0.0008388571441173553,2.1274961909512058e-05,740.0,464640,0.0013445314252749085,,-2.165471315383911
655.538033246994,0.5195924043655396,0.0,9.257346391677856e-07,1763260713.9727042,-0.0005155894905328751,,4786,1.237727701663971e-05,2.0430106815183535e-05,740.0,466048,0.0016578171635046601,,-0.0964210033416748
655.6516356468201,0.45489782094955444,0.0,1.5550293028354645e-05,1763260714.0863066,-0.0012771785259246826,,4787,0.0006010076031088829,2.0353301806608215e-05,740.0,466176,0.001433985074982047,,-2.9257986545562744
655.7664906978607,0.5421611666679382,0.0,1.1305324733257294e-05,1763260714.2011616,-0.0013898694887757301,,4788,-0.0003022262826561928,2.0276496798032895e-05,741.0,466304,0.0009275918127968907,,-0.09236884117126465
656.4858841896057,0.4577164947986603,0.0,1.820456236600876e-05,1763260714.920555,-0.0020805466920137405,,4796,0.0005317004397511482,1.9815668565570377e-05,741.0,467072,0.0020805001258850098,,-1.2436201572418213
656.7353167533875,,,,1763260715.1699877,,500.0,4799,,,,467385,,500.0,
657.3989143371582,0.49211564660072327,0.0,2.3655593395233154e-06,1763260715.8335853,-0.0006163045763969421,,4806,0.0003723111003637314,1.9201228496967815e-05,741.0,468096,0.0019034194992855191,,-0.09435522556304932
657.6746692657471,,,,1763260716.1093402,,500.0,4809,,,,468385,,500.0,
658.115728855133,0.5654622912406921,0.0,2.446584403514862e-06,1763260716.5503998,0.0006743688136339188,,4813,-6.419885903596878e-05,1.8740400264505297e-05,742.0,468864,0.0009436538675799966,,0.037454426288604736
661.6772010326385,0.537122905254364,0.0,6.433576345443726e-06,1763260720.111872,-0.0013944879174232483,,4851,0.0009627789258956909,1.6436251826235093e-05,744.0,472704,0.001341215567663312,,-0.04774630069732666
661.7905535697937,0.5664263963699341,0.0,8.689239621162415e-07,1763260720.2252245,9.086169302463531e-05,,4852,-0.0006715087220072746,1.6359446817659773e-05,744.0,472832,0.0011416013585403562,,0.41982436180114746
662.3631725311279,0.5275664329528809,0.0,7.509253919124603e-06,1763260720.7978435,0.0012204647064208984,,4859,0.0015609664842486382,1.5975421774783172e-05,744.0,473472,586.2529907226562,,0.0006541609764099121
663.1877360343933,0.5375667810440063,0.0,4.896894097328186e-06,1763260721.622407,-0.0005610361695289612,,4867,0.0005622543394565582,1.5437788533745334e-05,745.0,474368,0.0010023940121755004,,-0.06769120693206787
663.1966788768768,,,,1763260721.6313498,,500.0,4868,,,,474385,,500.0,
663.799072265625,0.5468424558639526,0.0,9.406358003616333e-07,1763260722.2337432,0.00013471394777297974,,4874,0.00026846490800380707,1.5053763490868732e-05,745.0,475008,286.42266845703125,,0.00016748905181884766
664.1390237808228,0.5780909061431885,0.0,3.3620744943618774e-07,1763260722.5736947,-0.00030603259801864624,,4878,-0.00013307761400938034,1.4823348465142772e-05,745.0,475392,106.7876968383789,,-6.639957427978516e-05
664.5228929519653,,,,1763260722.9575639,,500.0,4882,,,,475885,,500.0,
667.6629815101624,0.5175055265426636,0.0,5.044974386692047e-06,1763260726.0976524,-0.000939682126045227,,4915,4.488509148359299e-05,1.251920093636727e-05,747.0,479232,0.001489624846726656,,-0.6605826616287231
668.1588265895844,0.5135431289672852,0.0,6.705522537231445e-08,1763260726.5934975,-1.621060073375702e-05,,4920,5.5886805057525635e-05,1.221198181156069e-05,747.0,479744,0.0014151083305478096,,0.2579789161682129
669.2181127071381,0.49900317192077637,0.0,5.057081580162048e-07,1763260727.6527836,0.00016749650239944458,,4932,0.00018756557255983353,1.152073764387751e-05,748.0,480896,124.08651733398438,,-0.0004706382751464844
669.332234621048,0.5334665775299072,0.0,3.1478703022003174e-06,1763260727.7669055,0.0006780549883842468,,4933,-0.00044055841863155365,1.144393263530219e-05,748.0,481024,0.0015629611443728209,,0.470991849899292
669.9368574619293,0.5650829672813416,0.0,3.9869919419288635e-06,1763260728.3715284,-0.0010467544198036194,,4939,0.00019423570483922958,1.1059907592425589e-05,748.0,481664,0.0016361720627173781,,-0.9952772855758667
670.543182849884,,,,1763260728.9778538,,500.0,4946,,,,482385,,500.0,
671.2359733581543,0.5076647400856018,0.0,3.1851232051849365e-07,1763260729.6706443,-1.9215047359466553e-05,,4953,-9.196251630783081e-05,1.0215053407591768e-05,749.0,483072,0.001730302581563592,,-0.6439191102981567
671.6945517063141,0.5133460164070129,0.0,1.5655532479286194e-06,1763260730.1292226,-9.241700172424316e-05,,4958,-0.00040539074689149857,9.907834282785188e-06,749.0,483584,0.001811557449400425,,0.422008216381073
672.1880495548248,0.5358352065086365,0.0,4.888512194156647e-06,1763260730.6227205,-0.0011898726224899292,,4963,0.0008288202807307243,9.600614248483907e-06,749.0,484096,0.0018239693017676473,,-0.8373258113861084
672.8811054229736,,,,1763260731.3157763,,500.0,4971,,,,484885,,500.0,
672.9873039722443,0.47553372383117676,0.0,5.317851901054382e-07,1763260731.421975,0.00032007694244384766,,4972,0.000345044769346714,9.062980097951367e-06,750.0,484992,457.9936828613281,,0.0003713369369506836
673.5892541408539,0.5018892884254456,0.0,7.906928658485413e-07,1763260732.023925,4.145503044128418e-05,,4978,-8.182507008314133e-05,8.678955055074766e-06,750.0,485632,0.0018282928504049778,,-0.047001004219055176
673.8171088695526,0.5500813722610474,0.0,2.7008354663848877e-08,1763260732.2517798,2.3867934942245483e-05,,4981,-5.486141890287399e-05,8.525345947418828e-06,750.0,485888,129.42822265625,,0.00010091066360473633
674.6417510509491,0.5073836445808411,0.0,4.0885061025619507e-07,1763260733.076422,1.4301389455795288e-05,,4989,-0.00014270003885030746,7.987710887391586e-06,751.0,486784,0.001674895640462637,,-0.5120925903320312
675.1134316921234,0.557324230670929,0.0,3.1674280762672424e-06,1763260733.5481026,0.00023067742586135864,,4994,0.00034963618963956833,7.680491762585007e-06,751.0,487296,0.0015448337653651834,,-0.0336298942565918
676.3900842666626,0.4886845350265503,0.0,5.774199962615967e-07,1763260734.8247552,-1.5139579772949219e-05,,5008,0.00028625503182411194,6.835637577751186e-06,752.0,488704,0.0016564578982070088,,-1.281935214996338
676.8412239551544,0.5358092784881592,0.0,2.2724270820617676e-07,1763260735.2758949,2.547912299633026e-05,,5013,-5.2677467465400696e-05,6.528417998197256e-06,752.0,489216,0.0014053399208933115,,-0.027946114540100098
676.9701180458069,,,,1763260735.404789,,500.0,5015,,,,489385,,500.0,
679.1639995574951,,,,1763260737.5986705,,500.0,5039,,,,491885,,500.0,
682.0987882614136,0.531528115272522,0.0,1.2293457984924316e-07,1763260740.5334592,-8.747726678848267e-05,,5071,0.0001748017966747284,2.9953916964586824e-06,755.0,495104,0.0018505655461922288,,-0.3680412769317627
686.2888872623444,0.530643105506897,0.0,1.3969838619232178e-08,1763260744.7235582,-3.769993782043457e-06,,5117,8.838251233100891e-07,1.536098324095292e-07,757.0,499840,0.0018172728596255183,,-0.8583370447158813
