losses/value_loss,losses/approx_kl,losses/old_approx_kl,_timestamp,losses/policy_loss,_runtime,charts/SPS,charts/episodic_return,losses/entropy,global_step,losses/explained_variance,losses/clipfrac,charts/episodic_length,_step,charts/learning_rate
0.0017228337237611413,2.941116690635681e-06,0.0001361612230539322,1763260692.3255944,-8.129514753818512e-05,633.8569533824921,766.0,,0.37162116169929504,465408,0.6987026333808899,0.0,,4755,2.0814131858060136e-05
,,,1763260693.7991042,,635.3304631710052,,500.0,,467074,,,500.0,4772,
,,,1763260695.1184175,,636.6497764587402,,500.0,,468574,,,500.0,4786,
528.6376342773438,1.0095536708831787e-06,-3.0994415283203125e-05,1763260695.1984017,0.0004150625318288803,636.7297606468201,767.0,,0.4410184323787689,468608,0.0021407008171081543,0.0,,4787,1.8894008462666534e-05
0.0011038481025025249,5.119480192661285e-06,-2.5124289095401764e-05,1763260695.3069746,7.114186882972717e-05,636.83833360672,767.0,,0.3853754997253418,468736,0.7499784827232361,0.0,,4788,1.8817203454091214e-05
,,,1763260696.0081701,,637.5395290851593,,500.0,,469574,,,500.0,4796,
0.0017528717871755362,5.013309419155121e-06,0.00048669520765542984,1763260696.36205,0.00027361512184143066,637.8934090137482,768.0,,0.44149142503738403,469888,-0.8526458740234375,0.0,,4799,1.8125960195902735e-05
,,,1763260696.956988,,638.4883470535278,,500.0,,470574,,,500.0,4806,
0.001993394922465086,2.38027423620224e-05,0.0009887870401144028,1763260697.3101025,0.0003550928086042404,638.8414614200592,768.0,,0.47170883417129517,470912,-0.5535273551940918,0.0,,4809,1.7511520127300173e-05
0.0022548087872564793,9.778887033462524e-07,0.00013060681521892548,1763260697.6430802,-0.0001382865011692047,639.1744391918182,769.0,,0.40607568621635437,471296,0.37984222173690796,0.0,,4813,1.7281105101574212e-05
448.4781188964844,4.61190938949585e-06,-0.0007785912603139877,1763260701.0649345,-0.0003085136413574219,642.5962934494019,770.0,,0.4701550304889679,475136,0.0036773085594177246,0.0,,4851,1.4976958482293412e-05
0.0014830923173576593,2.323836088180542e-05,0.0003813840448856354,1763260701.1740136,-0.0012507736682891846,642.7053725719452,771.0,,0.36889684200286865,475264,0.9109254479408264,0.0,,4852,1.4900153473718092e-05
0.0031170411966741085,2.564862370491028e-06,0.0002048499882221222,1763260701.880999,0.0004412457346916199,643.412358045578,771.0,,0.3948540985584259,476032,-0.8849226236343384,0.0,,4859,1.4439324331760872e-05
0.0021749301813542843,2.1243467926979065e-06,8.587725460529327e-06,1763260702.5804195,-0.00040850043296813965,644.1117784976959,771.0,,0.43697497248649597,476800,0.47789835929870605,0.0,,4867,1.397849428030895e-05
0.0020405726972967386,9.271316230297089e-06,0.0002078944817185402,1763260702.689948,0.0005508121103048325,644.2213070392609,771.0,,0.4148971736431122,476928,-0.13783669471740723,0.0,,4868,1.390168927173363e-05
0.0017095898510888219,6.05359673500061e-08,-8.809380233287811e-06,1763260703.2400475,-1.634657382965088e-05,644.7714064121246,772.0,,0.4703618884086609,477568,0.37164223194122314,0.0,,4874,1.3517665138351731e-05
0.002203165553510189,5.431473255157471e-06,-0.0003172103315591812,1763260703.6083088,3.774464130401611e-05,645.1396677494049,772.0,,0.3745816946029663,477952,0.6292473077774048,0.0,,4878,1.328725011262577e-05
0.0023405158426612616,3.530643880367279e-06,0.0002700025215744972,1763260703.9406893,7.828325033187866e-05,645.4720482826233,772.0,,0.38804978132247925,478336,-2.2771401405334473,0.0,,4882,1.3056835996394511e-05
283.4189758300781,7.293187081813812e-06,0.000326019711792469,1763260706.9526372,0.00027253106236457825,648.4839961528778,774.0,,0.443191796541214,481664,0.005632221698760986,0.0,,4915,1.1059907592425589e-05
559.9435424804688,2.4614855647087097e-06,-0.000576523132622242,1763260707.4032266,-0.00020062923431396484,648.9345855712891,774.0,,0.44519686698913574,482176,0.0018547773361206055,0.0,,4920,1.075268846761901e-05
0.002414161805063486,8.568167686462402e-07,8.997507393360138e-05,1763260708.5497584,-0.00024145469069480896,650.0811173915863,775.0,,0.41932669281959534,483456,-0.41211581230163574,0.0,,4932,9.984639291360509e-06
,,,1763260708.6289184,,650.1602773666382,,500.0,,483574,,,500.0,4933,
377.4234924316406,4.021450877189636e-06,-0.00022045522928237915,1763260709.1480198,-0.00013425759971141815,650.6793787479401,775.0,,0.43374910950660706,484096,0.0016006827354431152,0.0,,4939,9.600614248483907e-06
0.0021510678343474865,6.8694353103637695e-06,0.00022045522928237915,1763260709.855282,-0.00117519311606884,651.3866410255432,775.0,,0.45699629187583923,484864,-0.3457787036895752,0.0,,4946,9.139785106526688e-06
,,,1763260710.4395688,,651.9709277153015,,500.0,,485574,,,500.0,4953,
,,,1763260710.9144542,,652.4458131790161,,500.0,,486074,,,500.0,4958,
,,,1763260711.3494833,,652.8808422088623,,500.0,,486574,,,500.0,4963,
0.0020279474556446075,1.370161771774292e-05,-0.0007088016718626022,1763260712.1461334,-0.002229243516921997,653.6774923801422,776.0,,0.4387258291244507,487424,0.5561458468437195,0.0,,4971,7.603686754009686e-06
0.0021775783970952034,1.6558915376663208e-06,-0.000576237216591835,1763260712.2554846,0.00019632279872894287,653.7868435382843,777.0,,0.4092806875705719,487552,0.7071287631988525,0.0,,4972,7.526881745434366e-06
,,,1763260712.70336,,654.2347190380096,,500.0,,488074,,,500.0,4978,
0.0019724497105926275,1.037493348121643e-06,0.00021345913410186768,1763260713.0626988,-9.387731552124023e-05,654.5940577983856,777.0,,0.4019109606742859,488448,-0.9020082950592041,0.0,,4981,6.989247140154475e-06
0.001110618468374014,1.2293457984924316e-07,8.979439735412598e-05,1763260713.7238772,-3.635883331298828e-06,655.2552361488342,777.0,,0.4026756286621094,489216,0.8630527257919312,0.0,,4989,6.528417998197256e-06
0.0007588268490508199,4.423782229423523e-07,-1.918058842420578e-05,1763260714.2022452,-0.0001631230115890503,655.7336041927338,778.0,,0.42870184779167175,489728,0.9775640964508057,0.0,,4994,6.221197963895975e-06
430.6185607910156,1.1585652828216553e-06,-0.0002538524568080902,1763260715.4600549,0.00010826438665390015,656.9914138317108,778.0,,0.433603972196579,491136,0.0038611292839050293,0.0,,5008,5.376344233809505e-06
323.3994140625,2.2817403078079224e-07,3.4232623875141144e-05,1763260715.937983,0.0001110956072807312,657.4693419933319,778.0,,0.3954816162586212,491648,0.004812419414520264,0.0,,5013,5.069124199508224e-06
0.0028210380114614964,5.029141902923584e-08,4.0978193283081055e-07,1763260716.1566353,6.026029586791992e-05,657.6879942417145,779.0,,0.4365893602371216,491904,-0.29409611225128174,0.0,,5015,4.915514637104934e-06
0.0019321508007124066,5.904585123062134e-07,7.868930697441101e-05,1763260718.416822,-4.3995678424835205e-05,659.9481809139252,780.0,,0.3824678957462311,494336,0.6161211729049683,0.0,,5039,3.456221293163253e-06
,,,1763260721.2988224,,662.8301813602448,,500.0,,497574,,,500.0,5071,
