_timestamp,charts/SPS,losses/clipfrac,charts/episodic_length,losses/entropy,losses/policy_loss,losses/approx_kl,global_step,charts/learning_rate,_step,_runtime,losses/explained_variance,losses/old_approx_kl,charts/episodic_return,losses/value_loss
1763260148.8638833,463.0,0.0,,0.5199776887893677,-0.007635070011019707,0.00015360955148935318,29696,0.0002822580572683364,481,90.42496728897095,0.6924277544021606,0.0025662658736109734,,13.990470886230469
1763260150.2591805,,,252.0,,,,30414,,490,91.8202645778656,,,252.0,
1763260153.0214717,465.0,0.0,,0.5143173336982727,-0.003172570839524269,0.00012446194887161255,31744,0.0002810291771311313,504,94.58255577087402,-0.00965261459350586,0.002184974029660225,,13.259746551513672
1763260154.9193175,,,264.0,,,,32699,,515,96.4804015159607,,,264.0,
1763260157.3794262,,,129.0,,,,33914,,530,98.94051027297974,,,129.0,
1763260159.0739555,467.0,0.0,,0.5309274196624756,0.0009558610618114471,6.349850445985794e-05,34688,0.0002792626619338989,539,100.63503956794739,0.05478185415267944,-0.00041994359344244003,,9.19510555267334
1763260160.2368908,,,121.0,,,,35295,,547,101.7979748249054,,,121.0,
1763260161.6806397,467.0,0.0,,0.5642707943916321,-0.009270738810300827,0.00015195459127426147,35968,0.0002784946118481457,555,103.24172377586365,0.9151943922042847,0.004777401685714722,,25.537925720214844
1763260162.2135758,,,175.0,,,,36264,,559,103.77465987205505,,,175.0,
1763260163.8022907,468.0,0.0,,0.548420786857605,-0.01251065731048584,0.0023281509056687355,36992,0.00027788017177954316,568,105.36337471008301,0.992567241191864,0.01936115324497223,,1.3658868074417114
1763260168.855458,,,208.0,,,,39484,,595,110.41654205322266,,,208.0,
1763260171.812361,,,221.0,,,,40876,,612,113.3734450340271,,,221.0,
1763260172.3118396,469.0,0.0,,0.597750186920166,0.0036250054836273193,0.0001081228256225586,41088,0.00027542244060896337,614,113.8729236125946,0.9107894897460938,-0.004363153129816055,,2.7910513877868652
1763260175.301903,,,467.0,,,,42502,,630,116.86298704147339,,,467.0,
1763260176.3905053,,,287.0,,,,43022,,636,117.951589345932,,,287.0,
1763260177.1881897,469.0,0.001953125,,0.612677812576294,-0.010868698358535767,0.0025420309975743294,43392,0.0002740399504546076,640,118.74927377700806,0.6578645706176758,0.01229455228894949,,9.303049087524414
1763260179.2047486,470.0,0.0,,0.5426257252693176,0.002283066511154175,0.00041032489389181137,44416,0.00027342551038600504,650,120.7658326625824,0.24188703298568726,-0.0007061464712023735,,2.4891016483306885
1763260181.825625,,,417.0,,,,45773,,664,123.38670897483826,,,417.0,
1763260185.6758072,,,98.0,,,,47731,,684,127.23689126968384,,,98.0,
1763260186.7056818,472.0,0.0,,0.606768786907196,-0.0002928823232650757,0.00028985925018787384,48128,0.00027119816513732076,689,128.266765832901,0.20721280574798584,0.004957105964422226,,1.5398330688476562
1763260188.5281465,472.0,0.0,,0.5667690634727478,-0.0012833215296268463,0.00016282033175230026,49024,0.0002706605300772935,698,130.08923053741455,-1.2169113159179688,0.0016068695113062859,,1.690650224685669
1763260189.3323827,472.0,0.0,,0.5385016798973083,-0.0012209713459014893,1.9340775907039642e-05,49408,0.00027043011505156755,702,130.8934667110443,0.3510160446166992,0.0005028797313570976,,131.93377685546875
1763260190.3229263,473.0,0.0,,0.56769198179245,-0.0003408677875995636,0.00031760428100824356,49920,0.0002701228950172663,707,131.8840103149414,0.005412042140960693,0.004744403995573521,,74.4734878540039
1763260194.8570056,473.0,0.0,,0.4995102286338806,-0.010160893201828003,0.0003699595108628273,52096,0.00026881720987148583,729,136.4180896282196,0.00036066770553588867,0.0033194581046700478,,176.5654754638672
1763260200.6513565,474.0,0.0,,0.518943190574646,-0.010550282895565033,0.0009808652102947235,54912,0.0002671274996828288,757,142.21244049072266,0.03239119052886963,0.013433551415801048,,119.78857421875
1763260201.708649,474.0,0.0,,0.515343189239502,-0.00450047105550766,0.0002458486706018448,55424,0.0002668202796485275,762,143.26973295211792,0.04090762138366699,-0.005907496437430382,,63.06620407104492
1763260202.7482526,474.0,0.0,,0.5645539164543152,0.005597386509180069,0.0020031044259667397,55936,0.0002665130596142262,767,144.30933666229248,-0.026017069816589355,-0.0007809223607182503,,130.62428283691406
1763260204.498225,474.0,0.0,,0.49346643686294556,0.0029649846255779266,0.00039712153375148773,56832,0.000265975424554199,775,146.0593090057373,-0.019221067428588867,-0.0016052387654781342,,0.07713993638753891
1763260207.1068769,475.0,0.0,,0.5079716444015503,-0.001163579523563385,0.0005240747705101967,58112,0.0002652073744684458,788,148.6679608821869,-0.8174768686294556,0.0024396060034632683,,0.05545751005411148
1763260208.9427648,475.0,0.0,,0.5523303151130676,0.0017015216872096062,6.68177381157875e-05,59008,0.00026466973940841854,797,150.50384879112244,-0.0002321004867553711,0.0020549194887280464,,302.52801513671875
1763260210.6390572,,,138.0,,,,59788,,806,152.20014119148254,,,138.0,
1763260212.6597562,475.0,0.0,,0.5497472286224365,-0.003093630075454712,0.0003117891028523445,60800,0.00026359446928836405,815,154.22084021568298,0.0022475719451904297,-0.000526142306625843,,192.43701171875
1763260222.2378638,,,500.0,,,,65687,,863,163.7989478111267,,,500.0,
1763260224.0461242,,,500.0,,,,66687,,872,165.60720825195312,,,500.0,
