losses/clipfrac,losses/explained_variance,charts/episodic_length,losses/old_approx_kl,charts/SPS,losses/value_loss,_runtime,losses/policy_loss,charts/episodic_return,losses/entropy,losses/approx_kl,global_step,charts/learning_rate,_step,_timestamp
0.0,-0.00011479854583740234,,0.00015171058475971222,761.0,177.04006958007812,665.9534194469452,5.688890814781189e-05,,0.5329466462135315,9.685754776000977e-08,487296,7.680491762585007e-06,5039,1763260724.3920383
0.0,-1.206197738647461,,0.0001090317964553833,763.0,0.002457578433677554,668.9332704544067,4.456937313079834e-05,,0.4966660737991333,4.470348358154297e-07,490624,5.683563813363435e-06,5071,1763260727.3718894
0.0,4.9054622650146484e-05,,-0.00010436121374368668,765.0,423.35400390625,673.0743477344513,0.0002265721559524536,,0.5212439298629761,1.3504177331924438e-07,495232,2.918586687883362e-06,5117,1763260731.5129666
0.0,3.337860107421875e-05,,2.7259811758995056e-06,766.0,492.4149169921875,673.5209150314331,3.883242607116699e-05,,0.5160633325576782,8.381903171539307e-09,495744,2.611367108329432e-06,5122,1763260731.959534
0.0,0.0012674331665039062,,2.219434827566147e-05,766.0,93.37651062011719,674.0034279823303,9.407103061676025e-05,,0.5344314575195312,1.126900315284729e-07,496256,2.304147528775502e-06,5127,1763260732.4420469
0.0,0.12952935695648193,,0.00015763845294713974,766.0,0.0023903853725641966,674.1135158538818,1.2908130884170532e-05,,0.5482437610626221,5.168840289115906e-07,496384,2.2273425202001818e-06,5128,1763260732.5521348
0.0,-0.42302775382995605,,5.5548734962940216e-05,766.0,0.0026171512436121702,675.260157585144,1.1060386896133423e-05,,0.4946838617324829,1.1827796697616577e-07,497664,1.459293343941681e-06,5140,1763260733.6987765
,,500.0,,,,675.7135701179504,,500.0,,,498195,,5146,1763260734.152189
0.0,-0.2703385353088379,,4.684180021286011e-05,767.0,0.0024336932692676783,676.1838409900665,-6.499141454696655e-05,,0.4678577184677124,3.5390257835388184e-08,498688,8.448540711469832e-07,5150,1763260734.62246
,,500.0,,,,676.1890659332275,,500.0,,,498695,,5151,1763260734.6276848
0.0,-0.568429708480835,,-4.022382199764252e-06,768.0,0.002943622414022684,677.3293862342834,8.866190910339355e-07,,0.5172476768493652,1.0244548320770264e-08,499968,7.68049162047646e-08,5163,1763260735.7680051
