losses/entropy,losses/value_loss,charts/episodic_length,_runtime,losses/approx_kl,charts/learning_rate,losses/explained_variance,charts/SPS,losses/clipfrac,_step,losses/policy_loss,charts/episodic_return,global_step,_timestamp,losses/old_approx_kl
0.5907976627349854,0.0015165634686127305,,645.0504169464111,1.0235235095024109e-06,1.6359446817659773e-05,-0.02672278881072998,764.0,0.0,4868,-0.00021521002054214478,,472832,1763260703.386266,0.0003651594743132591
0.5118318200111389,0.0010102804517373443,,645.6094057559967,2.6300549507141113e-06,1.5975421774783172e-05,-0.11923396587371826,764.0,0.0,4874,-0.0001627206802368164,,473472,1763260703.9452548,0.00020007789134979248
0.5636357665061951,0.0014849507715553045,,645.9816012382507,2.130214124917984e-05,1.5745008568046615e-05,0.3667880892753601,764.0,0.0,4878,-0.002343997359275818,,473856,1763260704.3174503,0.0006007952615618706
0.5708639025688171,316.476806640625,,646.3167653083801,5.587935447692871e-08,1.5514593542320654e-05,-5.650520324707031e-05,765.0,0.0,4882,-3.1161587685346603e-05,,474240,1763260704.6526144,-5.275756120681763e-05
,,500.0,649.353922367096,,,,,,4915,,500.0,477669,1763260707.6897714,
,,500.0,649.7946920394897,,,,,,4920,,500.0,478169,1763260708.130541,
0.5858796238899231,0.0014984646113589406,,650.9089140892029,4.380941390991211e-06,1.244239592779195e-05,-0.012148380279541016,767.0,0.0,4932,-0.0005843937397003174,,479360,1763260709.2447631,0.0006695762276649475
0.5800108909606934,0.0012077183928340673,,651.0587284564972,8.197501301765442e-06,1.2365591828711331e-05,-0.16625094413757324,767.0,0.0,4933,-5.1002949476242065e-05,,479488,1763260709.3945775,-0.0003301594406366348
0.5114816427230835,0.001219540019519627,,651.6423759460449,1.3131648302078247e-06,1.198156678583473e-05,0.014548063278198242,767.0,0.0,4939,-6.21303915977478e-05,,480128,1763260709.978225,-0.0007402319461107254
0.5811207890510559,619.5476684570312,,652.236848115921,2.678483724594116e-06,1.159754265245283e-05,-0.00011527538299560547,768.0,0.0,4946,-0.0005188509821891785,,480768,1763260710.5726972,0.00017962418496608734
0.5515755414962769,0.0011959087569266558,,652.900233745575,2.5061890482902527e-06,1.1136712601000909e-05,-0.09096705913543701,768.0,0.0,4953,-0.0006364099681377411,,481536,1763260711.2360828,-0.00020453985780477524
0.6059194207191467,0.0011747869430109859,,653.383807182312,9.317882359027863e-06,1.082949347619433e-05,-0.24194395542144775,768.0,0.0,4958,-0.0006149932742118835,,482048,1763260711.7196562,-0.0006564026698470116
0.5469812750816345,0.0011426698183640838,,653.8289370536804,4.898756742477417e-07,1.0522273441893049e-05,0.23003053665161133,769.0,0.0,4963,-4.174187779426575e-05,,482560,1763260712.164786,-1.5793368220329285e-05
0.6034521460533142,0.0016766812186688185,,654.5338926315308,4.284083843231201e-08,1.0061444299935829e-05,-0.176871657371521,769.0,0.0,4971,-4.79966402053833e-05,,483328,1763260712.8697417,7.17993825674057e-05
0.5570746660232544,0.0011691241525113583,,654.6451463699341,7.2158873081207275e-06,9.984639291360509e-06,0.16670209169387817,769.0,0.0,4972,-0.0011714547872543335,,483456,1763260712.9809954,0.00012533366680145264
0.58610600233078,0.001050031976774335,,655.2374680042267,9.373761713504791e-06,9.600614248483907e-06,0.17774075269699097,769.0,0.0,4978,-0.00016186386346817017,,484096,1763260713.573317,-5.894806236028671e-05
0.5912371873855591,0.001554412068799138,,655.4598965644836,1.7406418919563293e-06,9.447004231333267e-06,0.09309601783752441,770.0,0.0,4981,-0.0003481656312942505,,484352,1763260713.7957456,-0.00044376496225595474
,,500.0,656.1430706977844,,,,,,4989,,500.0,485169,1763260714.4789197,
,,500.0,656.6202013492584,,,,,,4994,,500.0,485669,1763260714.9560504,
0.49805402755737305,0.0011582364095374942,,657.9661755561829,2.0172446966171265e-06,7.757296771160327e-06,0.11685651540756226,771.0,0.0,5008,-0.0004288814961910248,,487168,1763260716.3020246,-0.00040579773485660553
,,500.0,658.3770604133606,,,,,,5013,,500.0,487669,1763260716.7129095,
0.5931618213653564,0.001370587619021535,,658.5594990253448,8.409842848777771e-07,7.373271728283726e-06,-0.030649662017822266,771.0,0.0,5015,-4.235655069351196e-05,,487808,1763260716.895348,6.80992379784584e-05
0.5567970275878906,336.1267395019531,,660.7506105899811,8.409842848777771e-07,5.913978384342045e-06,-0.0001150369644165039,772.0,0.0,5039,4.860013723373413e-05,,490240,1763260719.0864596,0.0003475053235888481
0.5945287346839905,0.0014169466448947787,,663.7324657440186,1.2004747986793518e-06,3.9170508898678236e-06,-0.253948450088501,774.0,0.0,5071,-9.3851238489151e-05,,493568,1763260722.0683148,-0.00013375189155340195
0.5614990592002869,49.70491409301758,,667.8697311878204,2.3283064365386963e-08,1.152073764387751e-06,-0.0001024007797241211,776.0,0.0,5117,-1.1342577636241913e-05,,498176,1763260726.2055802,3.757048398256302e-05
0.5700742602348328,80.99400329589844,,668.3129489421844,1.0244548320770264e-08,8.448540711469832e-07,-0.00014269351959228516,776.0,0.0,5122,-2.0563602447509766e-06,,498688,1763260726.648798,-2.0082108676433563e-05
0.5421201586723328,426.083984375,,668.7912158966064,8.381903171539307e-09,5.376344347496342e-07,-0.00022172927856445312,777.0,0.0,5127,-1.4133751392364502e-05,,499200,1763260727.127065,5.100853741168976e-06
0.5363385677337646,0.0014094098005443811,,668.9017453193665,7.450580596923828e-09,4.6082948301773285e-07,0.012517869472503662,777.0,0.0,5128,-7.756054401397705e-06,,499328,1763260727.2375944,1.2479722499847412e-07
