charts/episodic_length,_runtime,global_step,charts/SPS,losses/value_loss,losses/explained_variance,losses/policy_loss,losses/old_approx_kl,_step,charts/learning_rate,charts/episodic_return,losses/entropy,losses/approx_kl,_timestamp,losses/clipfrac
,653.8635387420654,476928,760.0,127.22389221191406,-0.0008080005645751953,-0.0003934204578399658,0.0002015652135014534,4958,1.390168927173363e-05,,0.4038817286491394,1.4343298971652985e-05,1763260712.3003738,0.0
,654.3077938556671,477440,760.0,330.6480712890625,3.987550735473633e-05,0.0006231963634490967,-1.0575167834758759e-05,4963,1.3594470146927051e-05,,0.461674302816391,2.483837306499481e-06,1763260712.744629,0.0
,655.1217803955078,478336,760.0,0.002993066096678376,0.2172946333885193,-0.0003834068775177002,-0.0002830084413290024,4971,1.3056835996394511e-05,,0.3795853853225708,1.7268583178520203e-05,1763260713.5586154,0.0
500.0,655.1440591812134,478394,,,,,,4972,,500.0,,,1763260713.5808942,
,655.6785006523132,478976,761.0,61.36064529418945,-0.00017011165618896484,0.00013041123747825623,-0.0006129983812570572,4978,1.267281095351791e-05,,0.48552197217941284,1.7713755369186401e-06,1763260714.1153357,0.0
,656.043860912323,479360,761.0,0.0035461874213069677,-0.10540187358856201,3.4011900424957275e-06,-0.0003573969006538391,4981,1.244239592779195e-05,,0.45003727078437805,1.1790543794631958e-06,1763260714.480696,0.0
,656.7083578109741,480128,761.0,0.004201533272862434,-0.1352750062942505,0.00024813413619995117,0.000360339879989624,4989,1.198156678583473e-05,,0.48298555612564087,2.9783695936203003e-06,1763260715.1451929,0.0
,657.1981210708618,480640,761.0,0.004950018599629402,-0.29667747020721436,-0.00016221776604652405,-2.7902424335479736e-06,4994,1.1674346751533449e-05,,0.39534902572631836,1.341104507446289e-07,1763260715.6349561,0.0
,658.4730718135834,482048,762.0,0.004307442810386419,-0.3286503553390503,0.0002798736095428467,-0.0018486538901925087,5008,1.082949347619433e-05,,0.4705159366130829,4.224944859743118e-05,1763260716.9099069,0.0
,658.9177360534668,482560,762.0,0.004396833013743162,-0.5533765554428101,-0.0008842311799526215,-0.00011564325541257858,5013,1.0522273441893049e-05,,0.455417662858963,5.704350769519806e-06,1763260717.354571,0.0
,659.1732835769653,482816,762.0,0.0034327907487750053,-0.1482088565826416,-0.000514790415763855,-0.0005221227183938026,5015,1.0368663424742408e-05,,0.43825000524520874,6.292946636676788e-06,1763260717.6101186,0.0
,661.3395140171051,485248,764.0,0.0036259025800973177,0.1339857578277588,-0.00010988116264343262,-0.00031325221061706543,5039,8.909370080800727e-06,,0.3944292664527893,4.7497451305389404e-07,1763260719.776349,0.0
,664.2214181423187,488448,765.0,417.40887451171875,-0.00021696090698242188,0.00040416419506073,-0.0006508706137537956,5071,6.989247140154475e-06,,0.42149582505226135,3.016553819179535e-06,1763260722.6582532,0.0
,668.5060918331146,493184,768.0,0.004089626017957926,-0.1453913450241089,-0.00023050233721733093,0.0004907567054033279,5117,4.147465460846433e-06,,0.4347241520881653,4.990026354789734e-06,1763260726.942927,0.0
,668.9521627426147,493696,768.0,0.003913964610546827,-0.2410268783569336,-2.512335777282715e-05,1.1974945664405823e-05,5122,3.840245881292503e-06,,0.4079481363296509,2.0489096641540527e-08,1763260727.3889978,0.0
,669.3958332538605,494208,768.0,0.003727078903466463,-0.16664671897888184,-0.00022783945314586163,-4.9083493649959564e-05,5127,3.533026074364898e-06,,0.4602206349372864,5.075708031654358e-07,1763260727.8326683,0.0
,669.5349931716919,494336,768.0,0.004254053346812725,-0.5465996265411377,-0.0005351901054382324,5.374569445848465e-05,5128,3.456221293163253e-06,,0.4166489243507385,3.191642463207245e-06,1763260727.9718282,0.0
,670.5478234291077,495488,769.0,300.05389404296875,-0.00016307830810546875,-9.033828973770142e-05,-8.226186037063599e-05,5140,2.764976898106397e-06,,0.4641358256340027,1.6205012798309326e-07,1763260728.9846585,0.0
,671.1223630905151,496128,769.0,0.004390943795442581,-0.06556379795074463,-0.00011478317901492119,1.144595444202423e-06,5146,2.380952309977147e-06,,0.4068080186843872,2.3189932107925415e-07,1763260729.5591981,0.0
,671.454244852066,496512,769.0,404.01348876953125,-4.38690185546875e-05,-2.2932887077331543e-05,-0.0003230581060051918,5150,2.150537738998537e-06,,0.4548828601837158,5.802139639854431e-07,1763260729.89108,0.0
,671.5644114017487,496640,769.0,0.0038532372564077377,-0.24936389923095703,-0.00041094422340393066,0.00021192245185375214,5151,2.0737327304232167e-06,,0.4463179409503937,6.07222318649292e-07,1763260730.0012465,0.0
500.0,672.6566798686981,497894,,,,,,5163,,500.0,,,1763260731.093515,
,672.8526966571808,498048,770.0,0.004351876676082611,-0.5972164869308472,-9.208917617797852e-06,2.1099112927913666e-05,5165,1.2288786592762335e-06,,0.48732900619506836,2.514570951461792e-08,1763260731.2895317,0.0
