_runtime,losses/policy_loss,charts/learning_rate,_timestamp,global_step,charts/SPS,charts/episodic_return,losses/clipfrac,charts/episodic_length,losses/entropy,losses/approx_kl,_step,losses/value_loss,losses/old_approx_kl,losses/explained_variance
69.82772779464722,,,1763260078.8848927,62734,,178.0,,178.0,,,942,,,
70.48364663124084,-0.054867811501026154,0.00026213517412543297,1763260079.5408115,63232,946.0,,0.205078125,,0.5395855903625488,0.05061904713511467,948,0.012207523919641972,0.11423563957214355,0.9979174733161926
72.65546917915344,,,1763260081.712634,64879,,39.0,,39.0,,,974,,,
73.25288796424866,,,1763260082.3100529,65184,,147.0,,147.0,,,980,,,
73.6101644039154,,,1763260082.6673293,65528,,111.0,,111.0,,,985,,,
74.6273455619812,-0.038339510560035706,0.0002603686589282006,1763260083.6845105,66176,932.0,,0.0,,0.5310161709785461,0.0036118878051638603,995,56.51038360595703,-0.008096599020063877,0.271694540977478
74.83720898628235,,,1763260083.894374,66322,,209.0,,209.0,,,997,,,
77.73716831207275,-0.042158640921115875,0.0002592933888081461,1763260086.7943332,67968,917.0,,0.205078125,,0.5808451175689697,0.03430938720703125,1015,0.001668240875005722,0.07822352647781372,0.8645815253257751
80.26749587059021,0.003703601658344269,0.0002585253387223929,1763260089.3246608,69248,904.0,,0.001953125,,0.5319569110870361,0.005983383394777775,1031,0.0010485518723726273,-0.009897650219500065,0.38096392154693604
83.75598073005676,0.0007156357169151306,0.0002573732635937631,1763260092.8131456,71168,888.0,,0.0,,0.5038745999336243,0.00013535935431718826,1050,0.0004134104819968343,0.0006646709516644478,-0.13044512271881104
84.25657200813293,-0.01277422346174717,0.00025721965357661247,1763260093.313737,71424,886.0,,0.005859375,,0.5204511880874634,0.0009980294853448868,1053,12.137922286987305,0.0030032694339752197,0.0016075968742370605
85.2241735458374,-0.000894324854016304,0.0002569124335423112,1763260094.2813385,71936,882.0,,0.0,,0.4752095937728882,0.0006618183106184006,1058,0.03556811809539795,-0.005714092403650284,0.0002792477607727051
89.83359551429749,0.00179256871342659,0.0002554531383793801,1763260098.8907604,74368,863.0,,0.0,,0.5041235685348511,0.0007496103644371033,1083,34.014129638671875,0.001478239893913269,-0.0003274679183959961
91.56944298744202,0.012961465865373611,0.00025491550331935287,1763260100.626608,75264,856.0,,0.009765625,,0.5335698127746582,0.007208417169749737,1091,0.00014050668687559664,0.03682452067732811,0.8610538244247437
94.17373394966125,0.008260022848844528,0.00025407064822502434,1763260103.2308989,76672,847.0,,0.0,,0.47426295280456543,0.0006321407854557037,1106,4.289027690887451,-0.004344193264842033,0.000911712646484375
96.22388935089111,-0.005547589622437954,0.00025330259813927114,1763260105.2810543,77952,842.0,,0.009765625,,0.4004634618759155,0.0012246109545230865,1118,0.0004957391647621989,0.00526462122797966,0.6140838861465454
97.29476594924927,,,1763260106.3519309,78668,,500.0,,500.0,,,1125,,,
98.78002333641052,-0.006983719766139984,0.0002523809380363673,1763260107.8371882,79488,835.0,,0.0234375,,0.3989012837409973,0.005078884772956371,1133,0.0002491391496732831,0.015914924442768097,0.7767108678817749
100.67921352386475,,,1763260109.7363784,80668,,500.0,,500.0,,,1145,,,
103.87382674217224,,,1763260112.9309916,82668,,500.0,,500.0,,,1164,,,
104.05781102180481,-0.039312753826379776,0.00025046084192581475,1763260113.114976,82688,823.0,,0.037109375,,0.4492317736148834,0.006738494150340557,1165,17.13665771484375,0.02241014689207077,3.629922866821289e-05
105.27941679954529,0.0019270125776529312,0.0002500000118743628,1763260114.3365817,83456,821.0,,0.001953125,,0.4368791878223419,0.00031513068825006485,1172,0.00025285989977419376,0.006334361620247364,0.26432234048843384
106.711252450943,0.005537696182727814,0.0002494623768143356,1763260115.7684174,84352,818.0,,0.0,,0.4628584384918213,0.0011488040909171104,1181,0.004409671761095524,0.011722239665687084,-0.07895994186401367
107.51729226112366,-0.03020525723695755,0.0002491551567800343,1763260116.5744572,84864,817.0,,0.0078125,,0.4442375898361206,0.003599703311920166,1186,0.005905087571591139,0.036976855248212814,0.00848543643951416
109.24943137168884,-0.00831231102347374,0.0002484639117028564,1763260118.3065963,86016,814.0,,0.0,,0.44049572944641113,0.0012266067788004875,1197,0.0003683700051624328,0.002247859723865986,0.6237239241600037
111.74545240402222,-0.007640022784471512,0.00024746544659137726,1763260120.8026173,87680,811.0,,0.0,,0.4035453498363495,0.000706227496266365,1213,2.550361394882202,0.0016284361481666565,-0.00019752979278564453
112.09817314147949,-0.0052468441426754,0.0002473118365742266,1763260121.155338,87936,811.0,,0.001953125,,0.39289888739585876,0.0020911861211061478,1215,0.00027512494125403464,0.007293246686458588,0.7169524431228638
113.71526098251343,-0.0005302093923091888,0.00024662059149704874,1763260122.772426,89088,809.0,,0.0,,0.44145190715789795,4.174746572971344e-05,1226,7.8634409874212e-05,0.0011241883039474487,0.23107296228408813
114.27940893173218,-0.002233089879155159,0.0002463901764713228,1763260123.3365738,89472,808.0,,0.0,,0.43239593505859375,3.948528319597244e-05,1230,0.0004107951244805008,0.00037497933954000473,0.6169924736022949
114.81681370735168,-0.0009607318788766861,0.0002461597614455968,1763260123.8739786,89856,808.0,,0.0,,0.37943869829177856,5.750730633735657e-05,1234,0.0028447865042835474,0.0013390500098466873,0.6491081714630127
116.3807463645935,0.0004255073145031929,0.00024546851636841893,1763260125.4379113,91008,807.0,,0.0,,0.41220879554748535,0.0003429977223277092,1245,0.00026025684201158583,0.0009550219401717186,0.23605412244796753
117.65458464622498,-0.030511215329170227,0.0002449308813083917,1763260126.7117496,91904,806.0,,0.0,,0.45646241307258606,0.0018555345013737679,1254,0.004707358777523041,0.01316805835813284,0.5028306245803833
120.29786849021912,,,1763260129.3550334,93668,,500.0,,500.0,,,1271,,,
125.29384565353394,0.0032466594129800797,0.00024216590099968016,1763260134.3510106,96512,793.0,,0.0,,0.3826335668563843,0.0009101806208491325,1299,0.00041609362233430147,0.004766714759171009,0.39474910497665405
132.05276083946228,-0.014806745573878288,0.00023970814072526991,1763260141.1099257,100608,783.0,,0.0,,0.2721027135848999,0.001966601237654686,1339,4.9405380195821635e-06,0.01449679210782051,0.08225232362747192
132.09783267974854,,,1763260141.1549976,100668,,500.0,,500.0,,,1340,,,
133.70877122879028,-0.0020964443683624268,0.00023909370065666735,1763260142.7659361,101632,781.0,,0.0,,0.4233124852180481,0.00010297726839780807,1349,5.6231903727166355e-05,0.005458117462694645,0.63752281665802
135.97759199142456,-0.0013523437082767487,0.00023824884556233883,1763260145.034757,103040,778.0,,0.0,,0.3501685857772827,0.0004195449873805046,1363,0.0005282246856950223,0.0032881172373890877,0.3010820150375366
136.4104518890381,0.004890419542789459,0.0002380952355451882,1763260145.4676168,103296,778.0,,0.001953125,,0.3205978572368622,0.00039984751492738724,1365,0.00211775372736156,0.006350967101752758,0.6914981603622437
137.26911091804504,9.917467832565308e-05,0.0002377880155108869,1763260146.3262758,103808,777.0,,0.0,,0.35126256942749023,8.674897253513336e-05,1370,0.005219863727688789,0.0021413397043943405,0.5777161121368408
138.9056921005249,-5.677342414855957e-05,0.00023717357544228435,1763260147.962857,104832,775.0,,0.0,,0.2111808955669403,4.295259714126587e-06,1380,0.005968921352177858,-0.0002739541232585907,0.411071240901947
139.09581971168518,-0.00202096626162529,0.00023709677043370903,1763260148.1529846,104960,775.0,,0.0,,0.27709150314331055,7.957406342029572e-05,1381,0.0002722949138842523,-0.0036107487976551056,0.0902450680732727
140.17884302139282,,,1763260149.236008,105668,,500.0,,500.0,,,1388,,,
141.40229773521423,0.0008395966142416,0.0002362519153393805,1763260150.4594626,106368,772.0,,0.0,,0.3384869396686554,0.0006427951157093048,1395,0.0019266922026872635,0.0014180932193994522,-0.11226236820220947
142.09019660949707,-0.005183771252632141,0.00023602150031365454,1763260151.1473615,106752,771.0,,0.005859375,,0.31680750846862793,0.0039009330794215202,1399,69.8975830078125,-0.013850622810423374,0.0003115534782409668
143.1093029975891,-0.0003216750919818878,0.00023563747527077794,1763260152.166468,107392,770.0,,0.0,,0.3406108021736145,3.679096698760986e-05,1405,0.0018724319525063038,0.0034409314393997192,0.5348976850509644
147.5220377445221,,,1763260156.5792027,110168,,500.0,,500.0,,,1432,,,
147.70444512367249,0.001412510871887207,0.00023394777963403612,1763260156.76161,110208,765.0,,0.0,,0.3210611343383789,0.0009488379582762718,1433,69.96224212646484,-0.008835150860249996,-0.0003052949905395508
151.35653972625732,-0.007234256714582443,0.00023256528947968036,1763260160.4137046,112512,761.0,,0.005859375,,0.2889210879802704,0.0017270464450120926,1455,0.00022611524036619812,0.02616959437727928,0.5975639224052429
151.55742812156677,-0.002592768520116806,0.00023248848447110504,1763260160.614593,112640,761.0,,0.013671875,,0.29756519198417664,0.00446342583745718,1456,1.9268280084361322e-05,-0.009139410220086575,0.10813558101654053
151.5977761745453,,,1763260160.654941,112668,,500.0,,500.0,,,1457,,,
160.628271818161,-0.0009284578263759613,0.0002289554540766403,1763260169.6854367,118528,755.0,,0.0,,0.35535985231399536,0.000658918172121048,1514,0.00033066837931983173,-0.00378301739692688,0.8033908605575562
161.76187658309937,-0.02277175337076187,0.00022849462402518839,1763260170.8190415,119296,754.0,,0.005859375,,0.37194496393203735,0.0024499436840415,1521,0.004907982889562845,-0.010685543529689312,0.6305831074714661
162.3356020450592,0.002071380615234375,0.00022826420899946243,1763260171.392767,119680,754.0,,0.0,,0.3642174005508423,0.0004548756405711174,1525,34.20812225341797,-0.0030829431489109993,-0.00030934810638427734
162.66697597503662,0.00667925737798214,0.00022811059898231179,1763260171.724141,119936,754.0,,0.005859375,,0.3362557291984558,0.002611410804092884,1527,0.00036973244277760386,-0.020226646214723587,0.2819918394088745
162.90234231948853,,,1763260171.9595072,120168,,500.0,,500.0,,,1529,,,
163.67033219337463,,,1763260172.727497,120668,,500.0,,500.0,,,1534,,,
164.04679608345032,-0.0010736286640167236,0.00022757296392228454,1763260173.103961,120832,753.0,,0.0,,0.26631706953048706,8.093100041151047e-05,1536,0.006862637586891651,-0.0021836040541529655,0.5417959690093994
165.1986529827118,-0.012257978320121765,0.00022711213387083262,1763260174.255818,121600,752.0,,0.0,,0.3317568004131317,0.0017920024693012238,1543,1.5732081010355614e-05,-0.0026042237877845764,0.6369435787200928
165.41722083091736,-0.00363718718290329,0.0002270353288622573,1763260174.4743857,121728,752.0,,0.0,,0.2772957682609558,0.00026578642427921295,1545,89.50312042236328,0.0057181622833013535,0.00010967254638671875
165.58641362190247,-0.008584963157773018,0.00022695852385368198,1763260174.6435785,121856,752.0,,0.0,,0.39215582609176636,0.0006385780870914459,1546,0.005505091045051813,0.004675759002566338,0.10949772596359253
167.54582118988037,-0.021213386207818985,0.00022619047376792878,1763260176.602986,123136,751.0,,0.03125,,0.39579859375953674,0.004155371338129044,1558,0.00015031358634587377,0.014826560392975807,-0.1889132261276245
167.5872941017151,,,1763260176.644459,123168,,500.0,,500.0,,,1559,,,
168.3187131881714,-0.015581537038087845,0.0002258832537336275,1763260177.375878,123648,750.0,,0.0,,0.4121154844760895,0.002147071994841099,1563,0.00017800014757085592,0.013223898597061634,-0.04676365852355957
168.73325443267822,-0.021210074424743652,0.00022572964371647686,1763260177.7904193,123904,750.0,,0.013671875,,0.4218035638332367,0.006742248311638832,1566,0.0037099765613675117,-0.008999241515994072,0.09522020816802979
172.15865445137024,,,1763260181.2158194,126168,,500.0,,500.0,,,1588,,,
172.33832716941833,-0.001316159963607788,0.0002243471535621211,1763260181.395492,126208,748.0,,0.0,,0.34164419770240784,4.233699291944504e-05,1589,45.33749008178711,-0.002465830184519291,-8.392333984375e-05
173.60539746284485,0.007476102560758591,0.00022380951850209385,1763260182.6625624,127104,747.0,,0.0078125,,0.2533840835094452,0.005230464972555637,1597,1.755419361870736e-05,-0.0016590608283877373,0.087790846824646
175.18394899368286,0.0020985230803489685,0.0002231950784334913,1763260184.241114,128128,747.0,,0.0,,0.3041177988052368,8.982885628938675e-05,1607,6.865778414066881e-05,-0.002927725203335285,-0.09861099720001221
175.42838215827942,-0.009091082960367203,0.00022311827342491597,1763260184.485547,128256,746.0,,0.0,,0.4019109606742859,0.00039492640644311905,1609,16.348642349243164,0.0020626699551939964,4.76837158203125e-07
175.62233805656433,-0.030466780066490173,0.00022304146841634065,1763260184.679503,128384,746.0,,0.0234375,,0.4023793339729309,0.008090764284133911,1610,0.00664821220561862,-0.00830264762043953,0.19059324264526367
175.97042107582092,0.004555925726890564,0.00022288785839919,1763260185.027586,128640,746.0,,0.0,,0.31911325454711914,0.0007390985265374184,1612,5.902955308556557e-05,0.00027672480791807175,0.1906890869140625
178.19026446342468,0.008540350943803787,0.00022204301785677671,1763260187.2474294,130048,745.0,,0.046875,,0.40413546562194824,0.011969758197665215,1626,1.4955716324038804e-05,-0.03262580186128616,0.3195260763168335
180.04414200782776,0.026926923543214798,0.00022135177277959883,1763260189.101307,131200,743.0,,0.00390625,,0.33412352204322815,0.0016587572172284126,1638,18.16050910949707,-0.005219859071075916,-1.3828277587890625e-05
188.2817575931549,-0.0034222789108753204,0.00021827957243658602,1763260197.3389225,136320,738.0,,0.009765625,,0.242227703332901,0.0024818573147058487,1687,0.0026274649426341057,0.009213166311383247,0.6458410620689392
195.68379259109497,-0.00037132203578948975,0.0002155145921278745,1763260204.7409575,140928,733.0,,0.00390625,,0.37589728832244873,0.004169607535004616,1732,0.00019136458286084235,-0.013202507980167866,0.09549009799957275
197.72227716445923,-0.006567925214767456,0.0002147465420421213,1763260206.779442,142208,732.0,,0.03125,,0.3209971785545349,0.002498856745660305,1745,86.18700408935547,-0.005025017075240612,5.882978439331055e-05
199.08119654655457,-0.03481997549533844,0.00021420890698209405,1763260208.1383615,143104,732.0,,0.0234375,,0.3115725815296173,0.006308181211352348,1753,2.6793626602739096e-05,-0.0008389148861169815,-0.030810117721557617
199.12612175941467,,,1763260208.1832867,143168,,500.0,,500.0,,,1754,,,
200.86448550224304,-0.0026275217533111572,0.00021351766190491617,1763260209.9216504,144256,731.0,,0.001953125,,0.30141279101371765,0.000729740597307682,1765,16.853153228759766,-0.0015842104330658913,0.00011521577835083008
201.4273862838745,-0.006122501567006111,0.0002132872468791902,1763260210.4845512,144640,731.0,,0.0,,0.3268415629863739,0.0008462117984890938,1768,4.96874054078944e-05,-0.002030269242823124,-0.1734522581100464
202.84365272521973,0.004785772413015366,0.00021274961181916296,1763260211.9008176,145536,730.0,,0.0078125,,0.3300565481185913,0.0031797783449292183,1777,6.917161044839304e-06,-0.006646228954195976,0.1786556839942932
208.99749875068665,,,1763260218.0546637,149668,,500.0,,500.0,,,1818,,,
209.78905868530273,,,1763260218.8462236,150168,,500.0,,500.0,,,1823,,,
214.24736976623535,,,1763260223.3045347,153168,,500.0,,500.0,,,1851,,,
215.02486062049866,,,1763260224.0820255,153668,,500.0,,500.0,,,1856,,,
216.96662306785583,-0.014175870455801487,0.00020714286074507982,1763260226.023788,154880,726.0,,0.001953125,,0.39784133434295654,0.002511909231543541,1868,0.006210816092789173,0.019396502524614334,0.03228878974914551
217.74830770492554,0.003036007285118103,0.00020683564071077853,1763260226.8054726,155392,725.0,,0.0,,0.26389873027801514,0.001521959900856018,1873,0.006238205824047327,-0.007246062159538269,-0.09557116031646729
218.3470106124878,-0.008882397785782814,0.00020660522568505257,1763260227.4041755,155776,725.0,,0.01171875,,0.36219143867492676,0.0040932269766926765,1877,151.5044403076172,-0.01747833751142025,9.512901306152344e-05
219.73048543930054,-0.0039289407432079315,0.00020606759062502533,1763260228.7876503,156672,725.0,,0.005859375,,0.31696346402168274,0.001595260575413704,1886,33.438194274902344,-0.029202314093708992,-7.069110870361328e-05
221.06377506256104,,,1763260230.12094,157668,,500.0,,500.0,,,1895,,,
222.41316509246826,-0.002669772133231163,0.00020499232050497085,1763260231.47033,158464,724.0,,0.0078125,,0.3022851347923279,0.003192789852619171,1903,1.8216851458419114e-05,0.0027016326785087585,0.1333724856376648
222.83742809295654,0.002743273973464966,0.0002048387104878202,1763260231.894593,158720,724.0,,0.0,,0.32770803570747375,0.00040897633880376816,1906,161.81344604492188,0.014624488539993763,0.00013691186904907227
224.77899503707886,-0.04526370391249657,0.000204070660402067,1763260233.83616,160000,723.0,,0.1328125,,0.3075060248374939,0.03659351170063019,1918,0.0001371160033158958,0.07894708216190338,-0.26010072231292725
225.00204229354858,,,1763260234.0592072,160168,,500.0,,500.0,,,1920,,,
228.92352271080017,-0.0003818366676568985,0.00020245775522198528,1763260237.9806876,162688,722.0,,0.0,,0.3809260129928589,6.757862865924835e-05,1945,0.4027179181575775,-0.005284212529659271,7.68899917602539e-06
231.07071685791016,,,1763260240.1278818,164168,,500.0,,500.0,,,1959,,,
233.42683362960815,-0.04266764596104622,0.00020069124002475291,1763260242.4839985,165632,720.0,,0.1015625,,0.2569864094257355,0.032833732664585114,1973,6.840847345301881e-05,-0.0012535732239484787,0.17089611291885376
235.26641464233398,-0.001191047951579094,0.00019999999494757503,1763260244.3235795,166784,720.0,,0.00390625,,0.31405436992645264,0.0018451530486345291,1985,0.054389141499996185,-0.006017666310071945,0.0005355477333068848
236.40110540390015,-0.04993477463722229,0.0001995391648961231,1763260245.4582703,167552,719.0,,0.1015625,,0.2720675468444824,0.03398171812295914,1991,7.425215153489262e-05,0.10297142714262009,-0.5760320425033569
238.013822555542,,,1763260247.0709875,168668,,500.0,,500.0,,,2002,,,
238.81005215644836,,,1763260247.867217,169168,,500.0,,500.0,,,2007,,,
240.27008533477783,-0.0289041455835104,0.00019807988428510725,1763260249.3272502,169984,718.0,,0.03515625,,0.23103806376457214,0.00423315167427063,2016,0.3967912793159485,0.0003172755241394043,-0.0006819963455200195
240.72273778915405,,,1763260249.7799027,170349,,451.0,,451.0,,,2019,,,
