losses/approx_kl,losses/value_loss,global_step,losses/entropy,losses/explained_variance,_timestamp,losses/policy_loss,_runtime,charts/episodic_length,_step,losses/old_approx_kl,charts/SPS,charts/learning_rate,charts/episodic_return,losses/clipfrac
2.3962929844856262e-06,0.0019481126219034195,471040,0.4160653054714203,0.030133187770843506,1763260656.0876496,0.00014422833919525146,628.4339954853058,,4989,-0.000583418644964695,753.0,1.7434715118724853e-05,,0.0
8.890405297279358e-06,0.001928012352436781,471552,0.49701085686683655,-0.023605704307556152,1763260656.5799165,-0.0005516596138477325,628.9262623786926,,4994,-0.0003613010048866272,754.0,1.7127496903412975e-05,,0.0
8.028000593185425e-07,0.001338394358754158,472960,0.5107889175415039,0.00859147310256958,1763260657.9834044,-8.17030668258667e-05,630.3297502994537,,5008,6.586126983165741e-05,754.0,1.6282641809084453e-05,,0.0
4.043802618980408e-06,0.0013164954725652933,473472,0.492553174495697,-0.012946486473083496,1763260658.5112832,-0.00014721602201461792,630.8576290607452,,5013,0.00028095021843910217,754.0,1.5975421774783172e-05,,0.0
,,473607,,,1763260658.6523187,,630.9986646175385,500.0,5015,,,,500.0,
,,476107,,,1763260661.104323,,633.4506688117981,500.0,5039,,,,500.0,
2.905726432800293e-07,0.001710632350295782,479360,0.4800448417663574,0.03141504526138306,1763260664.3784091,-0.0002161860466003418,636.7247550487518,,5071,0.00013491138815879822,757.0,1.244239592779195e-05,,0.0
2.1886080503463745e-07,0.001406659372150898,484096,0.44117772579193115,-0.0009441375732421875,1763260668.7571685,-4.148576408624649e-05,641.1035144329071,,5117,-6.144214421510696e-05,759.0,9.600614248483907e-06,,0.0
,,484607,,,1763260669.1693997,,641.515745639801,500.0,5122,,,,500.0,
,,485107,,,1763260669.6221056,,641.968451499939,500.0,5127,,,,500.0,
1.6763806343078613e-07,0.41140633821487427,485120,0.48333844542503357,-1.8715858459472656e-05,1763260669.6994848,2.512894570827484e-05,642.0458307266235,,5128,-1.5461817383766174e-05,759.0,8.986175089376047e-06,,0.0
2.925284206867218e-06,0.0014956030063331127,486400,0.4918104410171509,-0.005665183067321777,1763260670.8709984,8.513033390045166e-05,643.2173442840576,,5140,-0.0008758055046200752,760.0,8.218125913117547e-06,,0.0
1.2777745723724365e-06,0.0014300048351287842,487040,0.5366727709770203,-0.007001280784606934,1763260671.4721785,9.261071681976318e-05,643.8185243606567,,5146,0.0001376662403345108,760.0,7.834101779735647e-06,,0.0
2.766028046607971e-07,0.0014900353271514177,487424,0.46637049317359924,-0.018558502197265625,1763260671.816382,-1.4491379261016846e-05,644.1627278327942,,5150,5.425233393907547e-05,760.0,7.603686754009686e-06,,0.0
1.689419150352478e-06,0.0015304159605875611,487552,0.4740695059299469,0.013879895210266113,1763260671.9296715,-0.00011045485734939575,644.2760174274445,,5151,-0.000497845932841301,760.0,7.526881745434366e-06,,0.0
9.443610906600952e-07,164.002685546875,488704,0.4474041163921356,-1.609325408935547e-05,1763260672.988641,7.743015885353088e-05,645.3349869251251,,5163,-0.0005544684827327728,761.0,6.835637577751186e-06,,0.0
2.6812776923179626e-06,0.001588430954143405,488960,0.49618449807167053,0.06027716398239136,1763260673.2122796,0.0005592107772827148,645.558625459671,,5165,-0.001207117922604084,761.0,6.682027560600545e-06,,0.0
,,492107,,,1763260676.0739772,,648.4203231334686,500.0,5196,,,,500.0,
7.450580596923828e-07,149.68939208984375,492160,0.48519837856292725,1.3709068298339844e-06,1763260676.1633766,-0.00022879242897033691,648.5097224712372,,5197,0.00014198385179042816,763.0,4.761904619954294e-06,,0.0
1.0244548320770264e-08,0.0016257581301033497,496384,0.5130612254142761,0.01309347152709961,1763260680.0582912,1.1362135410308838e-07,652.4046370983124,,5238,2.485699951648712e-06,765.0,2.2273425202001818e-06,,0.0
4.6566128730773926e-09,0.001644831383600831,496512,0.49990496039390564,-0.007298707962036133,1763260680.1715405,1.570582389831543e-05,652.5178864002228,,5239,-1.5655532479286194e-06,765.0,2.150537738998537e-06,,0.0
6.472691893577576e-07,0.0015901426086202264,497024,0.44595736265182495,0.0003426671028137207,1763260680.6273034,-0.00046019768342375755,652.973649263382,,5244,0.00032000336796045303,765.0,1.8433179320709314e-06,,0.0
3.818422555923462e-08,0.09345117211341858,497664,0.4569946229457855,1.728534698486328e-05,1763260681.234423,3.159046173095703e-06,653.5807688236237,,5251,9.997747838497162e-06,765.0,1.459293343941681e-06,,0.0
,,498107,,,1763260681.5948365,,653.9411823749542,500.0,5255,,,,500.0,
5.122274160385132e-08,0.001685221097432077,498432,0.41496551036834717,-0.0032634735107421875,1763260681.9527185,-3.5353004932403564e-06,654.2990643978119,,5258,6.695929914712906e-05,765.0,9.984638609239482e-07,,0.0
2.1420419216156006e-08,0.0016996243502944708,499328,0.4901624321937561,0.008642613887786865,1763260682.7476232,3.0487775802612305e-05,655.0939691066742,,5267,5.73229044675827e-06,766.0,4.6082948301773285e-07,,0.0
