losses/clipfrac,charts/episodic_length,_runtime,global_step,losses/entropy,losses/old_approx_kl,charts/episodic_return,charts/SPS,losses/value_loss,losses/policy_loss,charts/learning_rate,losses/approx_kl,_step,losses/explained_variance,_timestamp
0.0,,640.332656621933,468736,0.4669209122657776,0.0006389115005731583,,735.0,0.0011855479096993804,0.001128360629081726,1.8817203454091214e-05,5.427747964859009e-06,4971,0.022214293479919434,1763260667.2739646
,500.0,640.3556759357452,468801,,,500.0,,,,,,4972,,1763260667.296984
0.0,,640.9023184776306,469376,0.37987756729125977,-0.0006225453689694405,,735.0,172.09658813476562,0.0005015656352043152,1.8433180230204016e-05,1.0193325579166412e-05,4978,-3.0994415283203125e-06,1763260667.8436265
0.0,,641.2806916236877,469760,0.3432033658027649,3.940332680940628e-05,,735.0,0.0012769009917974472,0.0016720518469810486,1.8202765204478055e-05,5.603674799203873e-05,4981,0.23487597703933716,1763260668.2219996
0.0,,641.9649794101715,470528,0.3123584985733032,4.373770207166672e-05,,736.0,0.001984919887036085,0.0003233514726161957,1.7741935153026134e-05,2.6421621441841125e-06,4989,-0.05327248573303223,1763260668.9062874
0.0,,642.4557111263275,471040,0.33324286341667175,0.0006095869466662407,,736.0,0.001935456763021648,-0.0004953183233737946,1.7434715118724853e-05,7.955264300107956e-05,4994,0.22385263442993164,1763260669.3970191
0.0,,643.7602822780609,472448,0.41380128264427185,-0.0006201835349202156,,737.0,0.0020661083981394768,0.0004496537148952484,1.6589861843385734e-05,8.217059075832367e-06,5008,0.055063724517822266,1763260670.7015903
0.0,,644.2496178150177,472960,0.4193030297756195,0.0005610249936580658,,737.0,0.0019088161643594503,-0.00043126195669174194,1.6282641809084453e-05,1.773238182067871e-06,5013,-0.005072593688964844,1763260671.1909258
0.0,,644.4824781417847,473216,0.397663950920105,0.00035041850060224533,,737.0,0.0011802639346569777,-0.0006167478859424591,1.6129031791933812e-05,3.281049430370331e-06,5015,0.07441204786300659,1763260671.4237862
0.0,,646.7314329147339,475648,0.40466031432151794,-0.0004215976223349571,,738.0,0.0013722236035391688,-0.0004535168409347534,1.4669738447992131e-05,7.816590368747711e-06,5039,-0.058338284492492676,1763260673.672741
0.0,,649.734180688858,478848,0.4336029589176178,-0.00031510740518569946,,740.0,0.04483725503087044,-9.119696915149689e-05,1.274961596209323e-05,1.125037670135498e-06,5071,1.9490718841552734e-05,1763260676.6754887
0.0,,654.1035380363464,483584,0.5085414052009583,-0.0003745816648006439,,742.0,0.0014143261360004544,-0.0007409155368804932,9.907834282785188e-06,5.159527063369751e-06,5117,-0.0128859281539917,1763260681.044846
0.0,,654.5576138496399,484096,0.3585106134414673,0.00055673997849226,,742.0,0.00140102906152606,-5.97834587097168e-05,9.600614248483907e-06,2.4186447262763977e-06,5122,-0.02004551887512207,1763260681.4989219
0.0,,655.0502858161926,484608,0.3726946711540222,-9.353179484605789e-05,,743.0,0.0014794121962040663,5.640089511871338e-05,9.293395123677328e-06,9.881332516670227e-07,5127,-0.04384052753448486,1763260681.9915938
0.0,,655.1638605594635,484736,0.3941625952720642,-0.00017938390374183655,,743.0,0.0014755596639588475,-6.413832306861877e-05,9.216590115102008e-06,2.1029263734817505e-06,5128,0.07826578617095947,1763260682.1051686
0.0,,656.2283382415771,485888,0.4199972152709961,-4.58545982837677e-05,,743.0,1.4609555006027222,-0.00024516135454177856,8.525345947418828e-06,4.116445779800415e-07,5140,8.940696716308594e-07,1763260683.1696463
0.0,,656.7952654361725,486528,0.41261914372444153,0.00015818141400814056,,744.0,0.0017366550164297223,-0.00012638047337532043,8.141320904542226e-06,1.1473894119262695e-06,5146,-0.06735515594482422,1763260683.7365735
0.0,,657.1929013729095,486912,0.4352708160877228,-5.483720451593399e-05,,744.0,218.73223876953125,0.00011949986219406128,7.910905878816266e-06,6.426125764846802e-08,5150,3.921985626220703e-05,1763260684.1342094
0.0,,657.3064193725586,487040,0.41303133964538574,0.0003563063219189644,,744.0,0.001778744743205607,-0.00026540085673332214,7.834101779735647e-06,1.3997778296470642e-06,5151,0.040793538093566895,1763260684.2477274
,500.0,658.4057595729828,488301,,,500.0,,,,,,5163,,1763260685.3470676
0.0,,658.5982806682587,488448,0.49312442541122437,-0.00025598518550395966,,745.0,0.0017295652069151402,-3.0336901545524597e-05,6.989247140154475e-06,6.48200511932373e-07,5165,-0.0669088363647461,1763260685.5395887
0.0,,661.524539232254,491648,0.44685816764831543,3.517325967550278e-05,,746.0,0.0015582939377054572,-4.464201629161835e-05,5.069124199508224e-06,1.2004747986793518e-06,5196,0.058391571044921875,1763260688.4658473
0.0,,661.636780500412,491776,0.46670103073120117,-0.00022870860993862152,,746.0,0.0014909585006535053,-4.026666283607483e-05,4.992319645680254e-06,2.7194619178771973e-07,5197,-0.057601213455200195,1763260688.5780885
0.0,,665.3971018791199,495872,0.3639107048511505,-0.00011130142956972122,,748.0,236.72862243652344,-5.005300045013428e-05,2.534562099754112e-06,1.7601996660232544e-07,5238,-6.318092346191406e-06,1763260692.33841
0.0,,665.509096622467,496000,0.35326141119003296,-1.0287389159202576e-05,,748.0,0.0016801577294245362,3.4363940358161926e-05,2.457757318552467e-06,1.4901161193847656e-08,5239,0.020704925060272217,1763260692.4504046
0.0,,665.9560520648956,496512,0.40009933710098267,1.613609492778778e-05,,748.0,0.0016902198549360037,-2.1237879991531372e-05,2.150537738998537e-06,3.5390257835388184e-08,5244,0.03592890501022339,1763260692.89736
0.0,,666.6636190414429,497280,0.42530879378318787,0.0004105260595679283,,749.0,0.0015982331242412329,-0.000673539936542511,1.6897081422939664e-06,8.800998330116272e-07,5251,0.16903257369995117,1763260693.604927
0.0,,667.0006203651428,497664,0.4252668619155884,4.352256655693054e-05,,749.0,0.0015771284233778715,-4.597008228302002e-06,1.459293343941681e-06,2.0489096641540527e-08,5255,-0.034618377685546875,1763260693.9419284
0.0,,667.2294368743896,497920,0.37721580266952515,-3.452412784099579e-06,,749.0,51.60960006713867,-3.3214688301086426e-05,1.305683554164716e-06,1.0244548320770264e-08,5258,6.377696990966797e-06,1763260694.170745
0.0,,668.0488319396973,498816,0.4350230097770691,-2.1248124539852142e-05,,750.0,50.53608703613281,-1.6920268535614014e-05,7.680491762585007e-07,1.3969838619232178e-08,5267,1.0073184967041016e-05,1763260694.99014
