_step,losses/clipfrac,losses/explained_variance,losses/value_loss,global_step,losses/old_approx_kl,losses/entropy,_runtime,losses/policy_loss,losses/approx_kl,charts/learning_rate,_timestamp,charts/episodic_return,charts/SPS,charts/episodic_length
5117,0.0,0.03351932764053345,0.0017422819510102272,486528,8.468423038721085e-05,0.3106014132499695,639.6381659507751,-3.063306212425232e-05,8.288770914077759e-08,8.141320904542226e-06,1763260666.856787,,764.0,
5122,0.0,0.04907119274139404,0.0018128021620213985,487040,0.0011515570804476738,0.22378548979759216,640.1103804111481,-0.0019089430570602417,6.147660315036774e-06,7.834101779735647e-06,1763260667.3290014,,764.0,
5127,0.0,0.10413765907287598,0.0018200775375589728,487552,-0.0007329126819968224,0.29666465520858765,640.5885043144226,0.0006131492555141449,1.62636861205101e-05,7.526881745434366e-06,1763260667.8071253,,764.0,
5128,0.0,0.03512465953826904,0.001734032528474927,487680,-0.00020934920758008957,0.2794899046421051,640.746604681015,2.5948509573936462e-05,4.814937710762024e-07,7.450076736859046e-06,1763260667.9652257,,764.0,
5140,0.0,4.839897155761719e-05,71.66477966308594,488832,-0.0009367931634187698,0.2218926101922989,641.8461766242981,-0.00023948214948177338,1.0034069418907166e-05,6.7588325691758655e-06,1763260669.0647976,,765.0,
5146,0.0,-0.018022775650024414,0.0019983057864010334,489472,5.701929330825806e-05,0.29245150089263916,642.4340078830719,2.0198523998260498e-05,5.21540641784668e-08,6.374807981046615e-06,1763260669.652629,,765.0,
5150,0.0,0.0001507401466369629,1.371314287185669,489856,-0.0008998066186904907,0.27585333585739136,642.8175873756409,9.440630674362183e-05,7.1320682764053345e-06,6.144393410068005e-06,1763260670.0362084,,765.0,
5151,0.0,0.0688294768333435,0.002102405996993184,489984,-0.0001673419028520584,0.2791098952293396,642.9402053356171,6.212294101715088e-05,2.7604401111602783e-06,6.067588401492685e-06,1763260670.1588264,,765.0,
5163,,,,491253,,,644.0797827243805,,,,1763260671.2984037,500.0,,500.0
5165,0.0,0.13321000337600708,0.0020467988215386868,491392,-0.00020674988627433777,0.2640562057495117,644.2750377655029,3.5867560654878616e-05,2.905726432800293e-07,5.222734216658864e-06,1763260671.4936588,,766.0,
5196,0.0,-0.05247604846954346,0.0019308729097247124,494592,0.000301913358271122,0.3196835219860077,647.3174722194672,8.712336421012878e-05,4.00003045797348e-06,3.3026112760126125e-06,1763260674.5360932,,767.0,
5197,0.0,0.06060051918029785,0.0018836137605831027,494720,0.0008192397654056549,0.2595863938331604,647.4365482330322,-0.0004787314683198929,1.2489035725593567e-05,3.2258064948109677e-06,1763260674.6551692,,767.0,
5238,0.0,3.9696693420410156e-05,8.659207344055176,498816,5.9159472584724426e-05,0.22673696279525757,651.3331296443939,8.260831236839294e-06,2.60770320892334e-08,7.680491762585007e-07,1763260678.5517507,,769.0,
5239,0.0,-0.020421385765075684,0.0019759819842875004,498944,8.726492524147034e-06,0.26544544100761414,651.4546630382538,-3.410130739212036e-05,2.7939677238464355e-08,6.912442245265993e-07,1763260678.673284,,769.0,
5244,0.0,0.04916578531265259,0.002012864453718066,499456,4.340801388025284e-05,0.34506064653396606,651.9241433143616,-6.473250687122345e-05,6.984919309616089e-08,3.8402458812925033e-07,1763260679.1427643,,769.0,
