losses/clipfrac,losses/entropy,charts/SPS,global_step,_runtime,losses/approx_kl,losses/explained_variance,losses/old_approx_kl,_step,losses/value_loss,charts/episodic_length,charts/episodic_return,charts/learning_rate,_timestamp,losses/policy_loss
0.0,0.2876056432723999,664.0,325888,493.8204982280731,0.00045423395931720734,0.9758054614067078,-0.0016061197966337204,3589,0.0009326569852419198,,,0.00010453149297973141,1763260521.6627111,0.002720976248383522
0.0,0.21467505395412445,665.0,328320,496.7982494831085,0.00020686723291873932,0.9843153953552246,0.005789622664451599,3613,0.0011429034639149904,,,0.00010307219781680033,1763260524.6404624,-0.0052820369601249695
0.0,0.1830216646194458,665.0,329216,497.896550655365,0.0002797059714794159,0.06812256574630737,-0.0005491450428962708,3622,18.91927719116211,,,0.00010253456275677308,1763260525.7387636,-0.0007125791162252426
0.0,0.2847104072570801,666.0,331136,500.2667326927185,0.0002586822956800461,-0.0021551847457885742,0.0029951948672533035,3640,5.216187477111816,500.0,500.0,0.00010138248762814328,1763260528.1089456,0.006318368017673492
0.001953125,0.13865365087985992,667.0,332800,502.354044675827,0.000720231793820858,0.9929143786430359,-0.0077574653550982475,3656,0.0014938446693122387,,,0.00010038402251666412,1763260530.1962576,0.012967152521014214
,,,334136,503.9629650115967,,,,3669,,500.0,500.0,,1763260531.805178,
,,,335136,505.2366397380829,,,,3679,,500.0,500.0,,1763260533.0788527,
0.0,0.25174322724342346,668.0,335616,505.81866455078125,0.00019278191030025482,0.6266723871231079,0.004919597879052162,3683,0.0008658040314912796,,,9.869431960396469e-05,1763260533.6608775,-0.004190966486930847
,,,335636,505.8409466743469,,,,3684,,500.0,500.0,,1763260533.6831596,
0.0625,0.20576289296150208,669.0,338432,509.29957365989685,0.015110687352716923,0.7237622737884521,0.03890854865312576,3711,0.0013701011193916202,,,9.700460941530764e-05,1763260537.1417866,0.0031737349927425385
,,,338636,509.50567412376404,,,,3713,,500.0,500.0,,1763260537.347887,
0.0,0.19602817296981812,669.0,338816,509.81037855148315,2.700556069612503e-05,0.9807897210121155,0.0005576135590672493,3715,0.0005818532081320882,,,9.677419438958168e-05,1763260537.6525915,-0.00035046786069869995
0.033203125,0.22095933556556702,669.0,340480,511.96509552001953,0.006995266303420067,0.9770017266273499,-0.005186166614294052,3731,0.0005754137528128922,,,9.577572927810252e-05,1763260539.8073084,0.014416180551052094
0.0,0.19215650856494904,669.0,340736,512.3298380374908,6.465241312980652e-06,0.036238789558410645,0.00024335086345672607,3734,7.608581066131592,,,9.562211926095188e-05,1763260540.172051,0.0003321301192045212
0.02734375,0.21819806098937988,670.0,342912,515.1338114738464,0.003261750563979149,0.9213258028030396,0.012781741097569466,3755,0.001028881873935461,,,9.431643411517143e-05,1763260542.9760244,-0.013238957151770592
0.0,0.2560468316078186,670.0,344960,517.7184209823608,0.00012220442295074463,0.953376829624176,-0.001836426556110382,3775,0.0007503909291699529,,,9.308755397796631e-05,1763260545.560634,5.4176896810531616e-05
0.0078125,0.2275950014591217,670.0,345344,518.2253482341766,0.0033936118707060814,0.9883962869644165,-0.0030542658641934395,3779,0.0007207157323136926,,,9.285714622819796e-05,1763260546.0675611,0.006337720900774002
0.001953125,0.1697649359703064,671.0,348032,521.6509494781494,0.0018593957647681236,0.9763981699943542,0.01658879593014717,3804,0.0008811257430352271,,,9.124424104811624e-05,1763260549.4931624,-0.018360331654548645
0.00390625,0.23591116070747375,671.0,348288,521.9853150844574,0.001437947154045105,0.9949984550476074,-0.008518444374203682,3807,0.0016190625028684735,,,9.10906310309656e-05,1763260549.827528,0.001830974593758583
0.02734375,0.302375465631485,672.0,352384,527.1539196968079,0.009075473994016647,0.9734435081481934,0.05951275676488876,3847,0.0018760052043944597,,,8.863287075655535e-05,1763260554.9961326,-0.03267887979745865
,,,355636,530.832368850708,,,,3879,,500.0,500.0,,1763260558.6745818,
0.046875,0.15190470218658447,674.0,356096,531.43674492836,0.004320026375353336,0.9412248134613037,0.014732089824974537,3883,0.0006483802571892738,,,8.640553278382868e-05,1763260559.2789578,-0.010179534554481506
,,,356136,531.4736459255219,,,,3884,,500.0,500.0,,1763260559.3158588,
0.0,0.3003808856010437,674.0,356480,531.8719735145569,0.0012261969968676567,0.9272951483726501,0.012097890488803387,3887,0.0008171084336936474,,,8.617511775810272e-05,1763260559.7141864,-0.011586211621761322
0.0,0.30581730604171753,674.0,356864,532.2798447608948,3.685709089040756e-05,0.991040050983429,0.0015014586970210075,3891,0.0034725444857031107,,,8.594470273237675e-05,1763260560.1220577,-0.0015853941440582275
0.005859375,0.24603469669818878,675.0,357632,533.0171868801117,0.004735159687697887,0.8747256398200989,-0.009658651426434517,3898,0.0008545184973627329,,,8.548387268092483e-05,1763260560.8593998,0.023410305380821228
0.0,0.22002553939819336,676.0,359040,534.4833211898804,0.00038920994848012924,0.6727437376976013,-0.002804405055940151,3912,0.0017075503710657358,,,8.463901758659631e-05,1763260562.325534,0.0024927332997322083
0.017578125,0.19871792197227478,676.0,359296,534.7476916313171,0.005986703559756279,0.997113049030304,0.041831452399492264,3915,0.0007825754582881927,,,8.448540756944567e-05,1763260562.5899045,-0.029368460178375244
,,,360636,536.0347707271576,,,,3928,,500.0,500.0,,1763260563.8769836,
0.0,0.22726605832576752,678.0,362240,537.7304131984711,0.0007162755355238914,0.0833330750465393,0.003830169327557087,3944,68.86615753173828,,,8.27188923722133e-05,1763260565.572626,0.019383521750569344
0.06640625,0.23312371969223022,678.0,362368,537.8525669574738,0.015872985124588013,0.9956982135772705,0.0922049805521965,3945,0.002532985992729664,,,8.264208736363798e-05,1763260565.6947799,-0.03526318073272705
0.01171875,0.22283703088760376,678.0,362496,537.966210603714,0.005958844907581806,0.916121244430542,-0.012148897163569927,3946,0.0007901790668256581,,,8.256528235506266e-05,1763260565.8084235,0.007475467398762703
0.0,0.2637048661708832,678.0,363392,538.8811135292053,0.0008203843608498573,0.9708466529846191,-0.006366207264363766,3954,0.0006126245716586709,,,8.202764729503542e-05,1763260566.7233264,0.0014012083411216736
0.0,0.19365546107292175,679.0,364288,539.7338421344757,1.9827857613563538e-05,0.9885464906692505,0.0003213323652744293,3963,0.0005685040378011763,,,8.149001223500818e-05,1763260567.576055,0.000571131706237793
0.0,0.27862995862960815,679.0,364928,540.3495647907257,0.0007410785183310509,0.8946755528450012,0.004086109809577465,3969,0.0005625925259664655,,,8.110598719213158e-05,1763260568.1917777,-0.008882611989974976
,,,366136,541.5520067214966,,,,3981,,500.0,500.0,,1763260569.3942196,
0.0,0.28232136368751526,680.0,366336,541.8039636611938,3.0251219868659973e-05,0.9956867694854736,-0.001619504764676094,3983,0.001148025505244732,,,8.026113937376067e-05,1763260569.6461766,0.0008976012468338013
0.0,0.2686084508895874,681.0,367744,543.2647843360901,7.12219625711441e-05,0.08137911558151245,0.0037513449788093567,3997,0.01921018585562706,,,7.941628427943215e-05,1763260571.1069973,0.0012484341859817505
,,,370136,545.6877257823944,,,,4020,,500.0,500.0,,1763260573.5299387,
,,,374136,549.7954833507538,,,,4059,,500.0,500.0,,1763260577.6376963,
0.11328125,0.23194308578968048,686.0,376960,552.5261950492859,0.016604065895080566,0.9363011717796326,0.022574985399842262,4087,0.0004658099787775427,,,7.38863309379667e-05,1763260580.368408,-0.028901733458042145
0.0,0.26554587483406067,686.0,377344,552.904137134552,0.0014239298179745674,0.9904090166091919,0.005410476587712765,4091,0.0008031221805140376,,,7.365591591224074e-05,1763260580.74635,0.0041857752948999405
0.0,0.2586915194988251,687.0,378752,554.2523455619812,4.849396646022797e-06,0.0721735954284668,0.000745692290365696,4105,152.58831787109375,,,7.281106081791222e-05,1763260582.0945585,-0.00020565837621688843
0.0,0.18073123693466187,687.0,379264,554.7623374462128,0.0014615049585700035,0.9891473650932312,0.011027243919670582,4109,0.0024799753446131945,,,7.250384078361094e-05,1763260582.6045504,-0.011199481785297394
0.001953125,0.23254194855690002,688.0,379904,555.3641231060028,0.0015820646658539772,0.978015661239624,0.012623691000044346,4115,0.0006810894119553268,,,7.211981574073434e-05,1763260583.206336,-0.009399957954883575
0.029296875,0.22278493642807007,688.0,380288,555.7020137310028,0.006982186809182167,0.9941351413726807,0.023290716111660004,4119,0.001335987588390708,,,7.188940071500838e-05,1763260583.5442266,-0.017514990642666817
0.009765625,0.25264739990234375,690.0,382848,558.1580905914307,0.0032882215455174446,0.9798304438591003,0.01009411457926035,4144,0.003872342174872756,,,7.035330054350197e-05,1763260586.0003035,-0.003250695765018463
0.0,0.21496723592281342,690.0,383488,558.7297444343567,0.0001241527497768402,0.6613539457321167,0.004175843670964241,4150,0.0011339138727635145,,,6.996927550062537e-05,1763260586.5719573,-0.004288703203201294
0.03125,0.2357296347618103,691.0,385280,560.451402425766,0.005174486897885799,0.9953967928886414,0.02093558944761753,4168,0.002278673928231001,,,6.88940126565285e-05,1763260588.2936153,-0.040175631642341614
0.03125,0.24207456409931183,692.0,386944,561.9866065979004,0.004697776399552822,0.9781574606895447,-0.012042016722261906,4184,0.0006667078705504537,,,6.789554754504934e-05,1763260589.8288195,0.0014500580728054047
0.0,0.23306497931480408,693.0,387968,562.9496533870697,0.0010161446407437325,0.9871471524238586,0.0007968610152602196,4194,0.0008771639550104737,,,6.728110747644678e-05,1763260590.7918663,-0.005012270994484425
0.013671875,0.26838091015815735,693.0,388480,563.4016311168671,0.003968922421336174,0.9772471785545349,-0.0063282642513513565,4199,0.001362007693387568,,,6.69738874421455e-05,1763260591.243844,0.0013215094804763794
0.0390625,0.14486472308635712,695.0,391040,565.7761771678925,0.003865904174745083,0.814166247844696,0.00600250530987978,4224,0.0017580499406903982,,,6.543778727063909e-05,1763260593.61839,-0.00010469183325767517
0.0,0.26293566823005676,695.0,391552,566.2327134609222,0.0016740113496780396,0.9609607458114624,0.005712250247597694,4229,0.0015768647426739335,,,6.513056723633781e-05,1763260594.0749264,0.002641495782881975
0.0,0.2505575120449066,696.0,392960,567.5221045017242,0.0006776386871933937,0.994175910949707,0.014413650147616863,4243,0.001059071277268231,,,6.428571214200929e-05,1763260595.3643174,-0.012774288654327393
0.0,0.17616118490695953,696.0,393216,567.7495119571686,0.0005634147673845291,0.1086377501487732,0.011898800730705261,4246,139.88348388671875,,,6.413210212485865e-05,1763260595.5917249,0.0021991953253746033
0.001953125,0.1827990561723709,697.0,393856,568.3627245426178,5.1287002861499786e-05,0.9942780137062073,0.0023003583773970604,4252,0.0034300044644623995,,,6.374807708198205e-05,1763260596.2049375,-0.000669579952955246
0.0,0.2859894931316376,697.0,394112,568.5979480743408,3.711506724357605e-05,0.9052407741546631,1.4062970876693726e-05,4254,0.001459411345422268,,,6.35944670648314e-05,1763260596.440161,-0.0020409896969795227
,,,394136,568.6108109951019,,,,4255,,500.0,500.0,,1763260596.453024,
,,,396136,570.427848815918,,,,4273,,500.0,500.0,,1763260598.2700617,
0.0,0.1858990341424942,698.0,396416,570.7338540554047,0.0011504311114549637,0.9900652766227722,-0.004303300753235817,4276,0.0003699444932863116,,,6.221198418643326e-05,1763260598.576067,0.00100654736161232
0.01953125,0.2368275374174118,698.0,396544,570.8452925682068,0.006624521687626839,0.911631166934967,0.004735155031085014,4277,0.0004462144279386848,,,6.213517917785794e-05,1763260598.6875055,-0.009722525253891945
,,,396636,570.8769738674164,,,,4278,,500.0,500.0,,1763260598.7191868,
0.005859375,0.22499729692935944,699.0,397824,572.0473070144653,0.003015833906829357,0.9727869033813477,-0.003144393675029278,4290,0.006182698532938957,,,6.136712909210473e-05,1763260599.88952,-0.01237805187702179
0.0,0.19509202241897583,699.0,398080,572.2822878360748,0.00057966448366642,0.8173395991325378,0.012096785008907318,4292,0.00045220390893518925,,,6.121351907495409e-05,1763260600.1245008,-0.006908386945724487
0.0,0.21243619918823242,701.0,400256,574.2819015979767,0.00017033051699399948,0.07092559337615967,0.0015315087512135506,4314,0.012486005201935768,,,5.990783392917365e-05,1763260602.1241145,-0.004973247647285461
0.0,0.19522950053215027,701.0,400640,574.6239321231842,7.131136953830719e-06,0.009308218955993652,-0.0014770431444048882,4318,5.2024359703063965,,,5.967741890344769e-05,1763260602.466145,-0.0004742126911878586
0.0,0.20147500932216644,703.0,403584,577.3811867237091,4.8061832785606384e-05,0.939278781414032,-0.00022860616445541382,4346,0.0005758142797276378,,,5.791090734419413e-05,1763260605.2233996,0.0010574236512184143
0.03515625,0.2551926076412201,704.0,405632,579.2451591491699,0.009915558621287346,0.6227496862411499,0.029103193432092667,4366,0.0004979041405022144,,,5.6682027206989005e-05,1763260607.087372,-0.006067633628845215
0.0,0.1779356598854065,704.0,406144,579.7635588645935,2.7363188564777374e-05,0.01204681396484375,0.0013575544580817223,4372,9.117366790771484,,,5.6374807172687724e-05,1763260607.6057718,0.0003429967910051346
0.0,0.18614991009235382,705.0,406656,580.2538528442383,9.458046406507492e-05,0.006459653377532959,-0.001189698465168476,4377,85.61846160888672,,,5.606758713838644e-05,1763260608.0960658,0.004105724394321442
0.0,0.1591392159461975,705.0,406784,580.37810587883,2.801511436700821e-05,0.9611592888832092,0.0011710850521922112,4378,0.0026696803979575634,,,5.599078212981112e-05,1763260608.2203188,-9.959377348423004e-05
0.00390625,0.21219809353351593,705.0,407680,581.208943605423,0.000903204083442688,0.03195410966873169,-0.010139308869838715,4387,23.40510368347168,,,5.545315070776269e-05,1763260609.0511565,-0.002981513738632202
,,,408636,582.0954623222351,,,,4396,,500.0,500.0,,1763260609.9376752,
0.0,0.2600240409374237,707.0,410624,584.1520349979401,0.0001349225640296936,0.8017579913139343,3.680028021335602e-05,4415,0.00042491755448281765,,,5.368663551053032e-05,1763260611.994248,-0.0008146539330482483
0.0,0.19857530295848846,709.0,414848,588.5512762069702,0.00014358386397361755,0.6421784162521362,0.004357429221272469,4456,0.0056432210840284824,,,5.115207386552356e-05,1763260616.3934891,-0.003068845719099045
0.0,0.1502842903137207,709.0,416256,590.0449516773224,0.00010036304593086243,0.09211182594299316,-0.0034300759434700012,4470,0.008045004680752754,,,5.030721877119504e-05,1763260617.8871646,0.0011397898197174072
,,,417136,590.8250253200531,,,,4478,,500.0,500.0,,1763260618.6672382,
0.0,0.21057099103927612,710.0,417280,591.039820432663,0.0004366086795926094,0.9886232614517212,-0.002352512441575527,4480,0.0055928356014192104,,,4.969277870259248e-05,1763260618.8820333,0.008087847381830215
0.0234375,0.20464648306369781,710.0,418560,592.3974149227142,0.006806916557252407,0.9353485703468323,0.0554116852581501,4492,0.0014993215445429087,,,4.892473225481808e-05,1763260620.2396278,-0.035719938576221466
0.0,0.29897114634513855,710.0,418944,592.7500734329224,4.3283216655254364e-05,0.791441798210144,-0.0019370364025235176,4496,0.0004323929315432906,,,4.869431722909212e-05,1763260620.5922863,0.0007004588842391968
,,,419136,592.90491938591,,,,4498,,500.0,500.0,,1763260620.7471323,
0.001953125,0.25332093238830566,712.0,421376,595.1160295009613,0.0020455466583371162,0.9681227207183838,0.02045220136642456,4520,0.009126785211265087,,,4.7235022066161036e-05,1763260622.9582424,-0.011282805353403091
0.0,0.23097676038742065,712.0,421632,595.3462994098663,0.0009282203391194344,0.8579756021499634,0.0070023806765675545,4522,0.0008302655769512057,,,4.7081412049010396e-05,1763260623.1885123,-0.00411948561668396
0.0,0.27506303787231445,712.0,421760,595.5218598842621,0.000101456418633461,0.02256476879119873,-0.000821353867650032,4524,0.010805141180753708,,,4.7004607040435076e-05,1763260623.3640728,0.004147939383983612
0.0,0.2573518455028534,712.0,421888,595.6482644081116,7.672235369682312e-06,0.9281288385391235,-0.0004187989979982376,4525,0.0012988080270588398,,,4.6927802031859756e-05,1763260623.4904773,-0.0007127746939659119
,,,422136,595.8002965450287,,,,4527,,500.0,500.0,,1763260623.6425095,
0.0,0.23877055943012238,712.0,422528,596.223465681076,0.00028961244970560074,0.8668906092643738,-0.0061924634501338005,4531,0.0005528797046281397,,,4.6543776988983154e-05,1763260624.0656786,0.0022146664559841156
0.0,0.21464420855045319,712.0,422656,596.363783121109,0.00014817900955677032,0.0257757306098938,-0.0016410481184720993,4533,35.14585494995117,,,4.646697561838664e-05,1763260624.205996,-0.0010946691036224365
0.00390625,0.1940019726753235,712.0,422784,596.4869382381439,0.0020569339394569397,0.990267276763916,0.007040195167064667,4534,0.0031357237603515387,,,4.639017060981132e-05,1763260624.3291512,-0.009854335337877274
0.025390625,0.1923626959323883,713.0,424960,598.6834876537323,0.004250045865774155,0.919274091720581,-0.0001927986741065979,4555,0.0009911799570545554,,,4.508448546403088e-05,1763260626.5257006,0.0010544732213020325
,,,425636,599.3570954799652,,,,4562,,500.0,500.0,,1763260627.1993084,
0.0,0.27082210779190063,714.0,427136,600.894031047821,0.0002551469951868057,0.01082533597946167,0.00013141147792339325,4576,67.49043273925781,500.0,500.0,4.377880031825043e-05,1763260628.736244,-0.011017981916666031
0.025390625,0.24146410822868347,716.0,430976,604.8044981956482,0.004708394408226013,0.9401302933692932,0.007688404992222786,4613,0.0009639483178034425,,,4.147465369896963e-05,1763260632.646711,-0.015910103917121887
0.0,0.1756543070077896,717.0,432256,606.0980324745178,6.913486868143082e-05,0.06793838739395142,0.0001884670928120613,4626,0.00885123573243618,,,4.070660361321643e-05,1763260633.9402454,-0.0011614970862865448
0.0,0.23940721154212952,717.0,433152,607.0751402378082,4.1443854570388794e-07,0.012055695056915283,0.00014542881399393082,4635,0.39965319633483887,,,4.0168972191167995e-05,1763260634.9173532,1.5962868928909302e-05
0.0,0.21271419525146484,717.0,433792,607.7718441486359,0.00042492151260375977,0.9928765892982483,0.00540156289935112,4641,0.0030170492827892303,,,3.9784947148291394e-05,1763260635.614057,-0.005767069756984711
,,,434136,608.065446138382,,,,4644,,500.0,500.0,,1763260635.907659,
0.0,0.18594670295715332,718.0,435840,609.9258935451508,0.00032139942049980164,0.7440192699432373,0.0031844060868024826,4661,0.005731943063437939,,,3.855606701108627e-05,1763260637.7681065,-0.007622897624969482
0.0,0.17219989001750946,719.0,437248,611.3690102100372,3.548339009284973e-07,0.0068923234939575195,-0.00019391346722841263,4675,72.4560775756836,,,3.771121191675775e-05,1763260639.2112231,8.12280923128128e-05
0.0,0.2780146896839142,720.0,438912,613.0350692272186,0.001814045011997223,0.9370430707931519,0.0034465491771698,4691,0.0016032584244385362,,,3.671275044325739e-05,1763260640.8772821,-0.0033835768699645996
0.0,0.18896709382534027,720.0,440704,614.8185291290283,8.197128772735596e-05,0.052570879459381104,0.0022037290036678314,4709,140.6987762451172,,,3.563748032320291e-05,1763260642.660742,0.000408172607421875
,,,441136,615.2366127967834,,,,4713,,500.0,500.0,,1763260643.0788257,
0.0,0.2615821659564972,722.0,443776,617.9795432090759,2.843327820301056e-05,0.9959664940834045,-0.0007562264800071716,4738,0.0019281897693872452,,,3.379416375537403e-05,1763260645.8217561,0.0003467351198196411
0.0,0.22817647457122803,722.0,443904,618.1374614238739,0.00023374799638986588,0.9817690849304199,0.0021194489672780037,4739,0.00046808767365291715,,,3.371735874679871e-05,1763260645.9796743,-0.0029396899044513702
,,,444136,618.2905149459839,,,,4741,,500.0,500.0,,1763260646.1327279,
0.0,0.23023074865341187,722.0,444288,618.5200378894806,0.00025722943246364594,0.9888815879821777,-0.01058436930179596,4743,0.004121833946555853,,,3.348694372107275e-05,1763260646.3622508,0.007799576036632061
0.0,0.28028616309165955,722.0,445440,619.6950001716614,0.0014911238104104996,0.9420134425163269,0.012584742158651352,4754,0.0005701056797988713,,,3.2795698643894866e-05,1763260647.537213,-0.012020520865917206
0.0,0.1909775733947754,723.0,447232,621.556792974472,0.00011346116662025452,0.05244559049606323,0.0001843683421611786,4772,33.02095413208008,,,3.172042852384038e-05,1763260649.399006,-0.0001813061535358429
0.0,0.18956072628498077,724.0,448640,623.0163097381592,0.0008907783776521683,0.006153881549835205,-0.005363354459404945,4786,0.9226781129837036,,,3.087557706749067e-05,1763260650.8585227,-0.01069255918264389
0.00390625,0.1203288808465004,724.0,448768,623.1451368331909,0.0009199939668178558,0.9857567548751831,0.009599687531590462,4787,0.002178928814828396,,,3.079877205891535e-05,1763260650.9873497,-0.014429960399866104
0.0,0.16996295750141144,724.0,448896,623.2676441669464,0.0003586169332265854,0.9818258881568909,0.006813365966081619,4788,0.0006970558315515518,,,3.072196705034003e-05,1763260651.109857,-0.003957591950893402
0.0,0.14193689823150635,724.0,449664,624.0123965740204,0.0004734136164188385,0.022310316562652588,-0.002128448337316513,4796,111.29485321044922,,,3.0261136998888105e-05,1763260651.8546095,-0.012119561433792114
0.0,0.23715780675411224,724.0,450048,624.3763864040375,0.00030420999974012375,0.9254855513572693,-0.003119361586868763,4799,0.0015140492469072342,,,3.0030721973162144e-05,1763260652.2185993,0.0012128576636314392
0.0,0.2799561619758606,725.0,450688,625.0055408477783,0.0008714022114872932,0.06786614656448364,0.004560976289212704,4806,2.602322816848755,,,2.9646696930285543e-05,1763260652.8477538,0.0005401000380516052
0.0,0.20829179883003235,725.0,451072,625.3671636581421,8.088350296020508e-05,0.904960036277771,0.0007498431950807571,4809,0.0007395713473670185,,,2.9416281904559582e-05,1763260653.2093766,-0.000146523118019104
0.0,0.2305174618959427,725.0,451456,625.7787470817566,2.1792948246002197e-07,0.8866429328918457,-0.00016285479068756104,4813,0.0014934811042621732,,,2.9185868697823025e-05,1763260653.62096,0.00021533668041229248
0.0,0.3165472149848938,727.0,455296,629.5373868942261,9.784474968910217e-06,0.9932159781455994,0.00012003257870674133,4851,0.0022199805825948715,,,2.688172025955282e-05,1763260657.3795998,-0.000507773831486702
0.0,0.22594843804836273,727.0,455424,629.6504783630371,0.0001914333552122116,0.9906006455421448,0.0034895967692136765,4852,0.0006874315440654755,,,2.68049152509775e-05,1763260657.4926913,-0.002438340336084366
0.001953125,0.14846858382225037,728.0,457088,631.3063018321991,0.0009857267141342163,0.8690743446350098,0.016701720654964447,4868,0.0017100402619689703,,,2.580645195848774e-05,1763260659.1485147,-0.0149599090218544
,,,457636,631.7972037792206,,,,4874,,500.0,500.0,,1763260659.6394167,
0.001953125,0.17909248173236847,728.0,458112,632.2912139892578,0.0023280996829271317,0.8808448910713196,0.024713998660445213,4878,0.002243894385173917,,,2.519201188988518e-05,1763260660.133427,-0.019843466579914093
0.0,0.2148827165365219,728.0,458496,632.6766052246094,2.9248185455799103e-05,0.9746882319450378,-0.0002265600487589836,4882,0.0006743913399986923,,,2.496159686415922e-05,1763260660.5188181,-0.0002861917018890381
0.0,0.2732778787612915,730.0,462464,636.5643153190613,0.0005273111164569855,0.901258111000061,-0.008162468671798706,4920,0.0012082147877663374,,,2.25806452363031e-05,1763260664.4065282,0.008651431649923325
,,,463636,637.6770150661469,,,,4932,,500.0,500.0,,1763260665.519228,
0.0,0.21843796968460083,731.0,463744,637.7834000587463,1.4184042811393738e-06,0.0023766160011291504,0.00027865637093782425,4933,27.325746536254883,,,2.1812595150549896e-05,1763260665.625613,0.00024071335792541504
0.0,0.2617873251438141,731.0,464384,638.408079624176,3.268662840127945e-05,0.7182141542434692,-0.0010311929509043694,4939,0.006281053647398949,,,2.14285719266627e-05,1763260666.2502925,0.001453891396522522
,,,465136,639.0309274196625,,,,4946,,500.0,500.0,,1763260666.8731403,
0.0,0.30521517992019653,732.0,465792,639.7372267246246,8.592568337917328e-05,0.9394881725311279,-0.000683000311255455,4953,0.00792079046368599,,,2.0583716832334176e-05,1763260667.5794396,0.0008445233106613159
0.0,0.28222548961639404,732.0,466304,640.193528175354,2.1606683731079102e-07,0.9952356219291687,0.00012816675007343292,4958,0.0007056938484311104,,,2.0276496798032895e-05,1763260668.035741,-2.288818359375e-05
0.0,0.2789640426635742,732.0,466816,640.7046186923981,4.298705607652664e-05,0.9845000505447388,-0.0005815150216221809,4963,0.003868643892928958,,,1.9969278582721017e-05,1763260668.5468316,0.0005151908844709396
,,,467636,641.4160151481628,,,,4971,,500.0,500.0,,1763260669.258228,
0.0,0.1802869439125061,733.0,467712,641.5124490261078,3.511086106300354e-07,0.07946676015853882,-3.0034221708774567e-05,4972,218.75660705566406,,,1.9431643522693776e-05,1763260669.354662,6.92903995513916e-06
0.0,0.21915900707244873,733.0,468352,642.1259846687317,7.177703082561493e-06,0.9888174533843994,-0.0007616663351655006,4978,0.0013476012973114848,,,1.9047618479817174e-05,1763260669.9681976,4.5806169509887695e-05
,,,468636,642.3616547584534,,,,4981,,500.0,500.0,,1763260670.2038677,
0.0,0.18386004865169525,733.0,469504,643.2135570049286,0.00043034739792346954,0.9804210066795349,0.007490638643503189,4989,0.0012380399275571108,,,1.8356375221628696e-05,1763260671.05577,-0.003497086465358734
0.0,0.2634945809841156,734.0,470016,643.6769530773163,5.1913782954216003e-05,0.6420598030090332,-0.0018462985754013062,4994,0.0010088015114888549,,,1.8049155187327415e-05,1763260671.519166,0.002190094441175461
0.0,0.2177334576845169,734.0,471424,645.0080208778381,0.00011149048805236816,0.9066534042358398,-0.0015851706266403198,5008,0.0010035908780992031,,,1.7204301911988296e-05,1763260672.8502338,0.0005538612604141235
0.0,0.28412899374961853,735.0,471936,645.4642457962036,0.00018564239144325256,0.8751460313796997,0.0003874190151691437,5013,0.001123848487623036,,,1.6897081877687015e-05,1763260673.3064587,-0.002939971163868904
,,,472136,645.601461648941,,,,5015,,500.0,500.0,,1763260673.4436746,
0.0,0.1361343264579773,736.0,474624,647.9597434997559,6.51925802230835e-08,0.8904706835746765,-0.00014049746096134186,5039,0.0030824642162770033,,,1.5284178516594693e-05,1763260675.8019564,0.00020630750805139542
0.0,0.2443162202835083,738.0,477952,651.0306022167206,0.00016924086958169937,0.7128540277481079,0.0009065428748726845,5071,0.0021251412108540535,,,1.328725011262577e-05,1763260678.8728151,-0.0011419542133808136
,,,482636,655.2965502738953,,,,5117,,500.0,500.0,,1763260683.1387632,
,,,483136,655.7831377983093,,,,5122,,500.0,500.0,,1763260683.6253507,
,,,483636,656.2376232147217,,,,5127,,500.0,500.0,,1763260684.0798361,
0.0,0.24949119985103607,740.0,483712,656.3350868225098,2.728775143623352e-06,-0.01339256763458252,0.0005366895347833633,5128,145.03875732421875,,,9.831029274209868e-06,1763260684.1772997,7.555074989795685e-05
0.0,0.21481727063655853,741.0,484992,657.518385887146,4.332885146141052e-05,0.9091911315917969,-0.0010843705385923386,5140,0.004100857302546501,,,9.062980097951367e-06,1763260685.3605988,0.0020947717130184174
0.0,0.14320801198482513,741.0,485632,658.1225237846375,5.870312452316284e-05,0.9446841478347778,0.0019353292882442474,5146,0.005616499111056328,,,8.678955055074766e-06,1763260685.9647367,-0.0030818581581115723
0.0,0.21568699181079865,742.0,486016,658.4632897377014,0.00023520831018686295,0.8046972751617432,-0.003954320214688778,5150,0.0022394901607185602,,,8.448540938843507e-06,1763260686.3055027,-0.00017096847295761108
,,,486136,658.5046408176422,,,,5151,,500.0,500.0,,1763260686.3468537,
0.0,0.18898291885852814,742.0,487296,659.6576521396637,1.0884366929531097e-05,0.9864532351493835,-0.0012652063742280006,5163,0.0028762160800397396,,,7.680491762585007e-06,1763260687.499865,0.0012064538896083832
0.0,0.19795012474060059,742.0,487552,659.8906307220459,1.5890225768089294e-05,0.9145564436912537,-0.00018367357552051544,5165,0.004891745280474424,,,7.526881745434366e-06,1763260687.7328436,-6.934255361557007e-05
,,,490636,662.6855401992798,,,,5196,,500.0,500.0,,1763260690.527753,
0.0,0.11704805493354797,744.0,490752,662.8271870613098,4.2188912630081177e-07,0.0627259612083435,-0.00014751311391592026,5197,15.673062324523926,,,5.6067588047881145e-06,1763260690.6694,-5.9548765420913696e-05
0.0,0.24768230319023132,746.0,495104,666.8117201328278,8.51508229970932e-06,0.9273677468299866,-8.165370672941208e-05,5238,0.005405431613326073,,,2.9953916964586824e-06,1763260694.653933,0.00021775811910629272
,,,495136,666.825014591217,,,,5239,,500.0,500.0,,1763260694.6672275,
