_timestamp,charts/learning_rate,charts/episodic_return,losses/clipfrac,losses/approx_kl,_runtime,losses/entropy,charts/episodic_length,global_step,losses/value_loss,charts/SPS,_step,losses/explained_variance,losses/policy_loss,losses/old_approx_kl
1763260542.7619793,5.852534741279669e-05,,0.0,0.0011237496510148048,482.53151631355286,0.27004653215408325,,402560,7.543088436126709,847.0,4527,0.007727444171905518,-0.0014079175889492035,-0.007337418384850025
1763260543.1411283,,500.0,,,482.9106652736664,,500.0,403059,,,4531,,,
1763260543.3243167,5.814132236992009e-05,,0.0,0.0006217015907168388,483.0938537120819,0.18668809533119202,,403200,0.00019280686683487147,847.0,4533,0.9996594786643982,-0.009443982504308224,-0.007635737769305706
1763260543.4703798,5.806451736134477e-05,,0.0703125,0.02075791172683239,483.23991680145264,0.18884621560573578,,403328,0.0018474804237484932,847.0,4534,0.9970165491104126,-0.03906039148569107,0.002566428855061531
1763260545.3985465,5.6758832215564325e-05,,0.029296875,0.006278094835579395,485.16808342933655,0.23290562629699707,,405504,0.0011766338720917702,848.0,4555,0.6900880336761475,0.0035299360752105713,0.0031233085319399834
1763260545.9947433,5.6374807172687724e-05,,0.0,2.2413209080696106e-05,485.76428031921387,0.24424277245998383,,406144,165.73997497558594,848.0,4562,0.16535061597824097,0.0006860531866550446,-0.002081679180264473
1763260547.2593842,,500.0,,,487.02892112731934,,500.0,407559,,,4576,,,
1763260550.7323365,5.32258054590784e-05,,0.0,6.150919944047928e-05,490.5018734931946,0.23634880781173706,,411392,0.0011688697850331664,851.0,4613,0.9922014474868774,0.0035214759409427643,-0.003055592067539692
1763260551.8849611,5.2457759011304006e-05,,0.0,4.369765520095825e-05,491.65449810028076,0.1356460452079773,,412672,8.347745895385742,851.0,4626,0.14806592464447021,3.2590702176094055e-05,0.00019606202840805054
1763260552.6639836,5.1920123951276764e-05,,0.0,0.0004859594628214836,492.4335205554962,0.2019229680299759,,413568,145.11412048339844,852.0,4635,0.026726603507995605,0.0006760209798812866,0.004402811639010906
1763260553.2553709,5.153609890840016e-05,,0.015625,0.004906185902655125,493.0249078273773,0.16797396540641785,,414208,0.0005661296308971941,852.0,4641,0.9995378255844116,-0.008115619421005249,-0.002117111347615719
1763260553.5117505,,500.0,,,493.2812874317169,,500.0,414559,,,4644,,,
1763260555.1099148,5.030721877119504e-05,,0.0,0.0010698530822992325,494.879451751709,0.2990438938140869,,416256,0.0029584697913378477,853.0,4661,0.9988949298858643,0.0013637840747833252,-0.0038777943700551987
1763260556.3653338,4.9462367314845324e-05,,0.0,0.00012228824198246002,496.1348707675934,0.2282329946756363,,417664,9.996641159057617,854.0,4675,0.19301199913024902,-0.0007892921566963196,0.0034426506608724594
1763260557.848121,4.846390220336616e-05,,0.0390625,0.009441650472581387,497.61765789985657,0.2858123183250427,,419328,0.0021530601661652327,855.0,4691,0.9915482401847839,-0.011787742376327515,-0.02793055772781372
1763260559.5245163,4.738863208331168e-05,,0.005859375,0.0012345928698778152,499.29405331611633,0.20467808842658997,,421120,33.1141242980957,855.0,4709,0.12177133560180664,-0.0004168115556240082,0.0002401396632194519
1763260559.8754303,,500.0,,,499.6449673175812,,500.0,421559,,,4713,,,
1763260562.147681,4.562212052405812e-05,,0.0,0.0004595331847667694,501.9172179698944,0.20420806109905243,,424064,8.246782302856445,857.0,4738,0.021198630332946777,0.0012697875499725342,0.004267413169145584
1763260562.294352,4.55453155154828e-05,,0.0078125,0.0013431040570139885,502.06388902664185,0.13467051088809967,,424192,0.0008381142979487777,857.0,4739,0.9994523525238037,-0.0039577726274728775,-0.0034085018560290337
1763260562.5168154,4.539170549833216e-05,,0.08984375,0.02737910859286785,502.28635239601135,0.2506306767463684,,424448,0.0018021115101873875,857.0,4741,0.9751136302947998,-0.019096821546554565,-0.005655864253640175
1763260562.6300948,4.531490048975684e-05,,0.01953125,0.0071854302659630775,502.3996317386627,0.24564501643180847,,424576,0.052036747336387634,857.0,4743,0.11535584926605225,-0.030567053705453873,-0.02528657764196396
1763260565.275998,,500.0,,,505.04553508758545,,500.0,427559,,,4772,,,
1763260566.6633132,4.2626728827599436e-05,,0.0,0.000470905564725399,506.4328501224518,0.18755972385406494,,429056,0.0022263519931584597,859.0,4786,0.9014679789543152,0.000728413462638855,-0.004501054994761944
1763260566.6653626,,500.0,,,506.43489956855774,,500.0,429059,,,4787,,,
1763260566.7771664,4.2549923819024116e-05,,0.0,0.00029764510691165924,506.54670333862305,0.14604152739048004,,429184,29.67204475402832,859.0,4788,0.23605471849441528,-0.006129547953605652,-0.00030838698148727417
1763260567.519457,,500.0,,,507.2889940738678,,500.0,430059,,,4796,,,
1763260567.8166363,4.1858678741846234e-05,,0.03515625,0.0055170124396681786,507.58617329597473,0.19000555574893951,,430336,0.0014875172637403011,860.0,4799,0.9969126582145691,-0.014224424958229065,-0.0051985690370202065
1763260568.4018207,,500.0,,,508.17135763168335,,500.0,431059,,,4806,,,
1763260568.7472625,4.124423867324367e-05,,0.0,0.000901208259165287,508.51679944992065,0.2416657656431198,,431360,0.0012358827516436577,860.0,4809,0.995124876499176,-0.01032940298318863,0.006622905842959881
1763260569.0812092,4.101382364751771e-05,,0.001953125,0.0014324244111776352,508.85074615478516,0.1702999621629715,,431744,0.0009521390893496573,860.0,4813,0.9997464418411255,-0.008611634373664856,-0.0020553898066282272
1763260572.5298562,3.870967702823691e-05,,0.0,0.0008045416325330734,512.2993931770325,0.17789563536643982,,435584,1.8839082717895508,862.0,4851,0.13597816228866577,-0.02745605818927288,0.0008543692529201508
1763260572.6612797,3.863287201966159e-05,,0.0,5.017034709453583e-05,512.4308166503906,0.2724958658218384,,435712,0.00023937539663165808,862.0,4852,0.9997093081474304,-0.00020100735127925873,-0.000889824703335762
1763260574.723733,3.725038550328463e-05,,0.0,0.00036732014268636703,514.4932699203491,0.2602895200252533,,438016,0.0011580032296478748,863.0,4874,0.9755529761314392,-2.6866793632507324e-05,0.00011245999485254288
1763260575.097752,3.701997047755867e-05,,0.068359375,0.008156201802194118,514.8672890663147,0.17627999186515808,,438400,0.003214485477656126,863.0,4878,0.9939630031585693,-0.016255486756563187,-0.007110727950930595
1763260575.4305692,3.678955545183271e-05,,0.0,0.0008098892867565155,515.2001061439514,0.3263574540615082,,438784,0.0019568796269595623,863.0,4882,0.9990196228027344,0.004787268117070198,-0.014425469562411308
1763260578.883113,3.448540883255191e-05,,0.0,6.984733045101166e-05,518.6526498794556,0.1740196943283081,,442624,141.2920379638672,865.0,4920,0.1963074803352356,0.00027035921812057495,0.001973070204257965
1763260580.0695112,3.371735874679871e-05,,0.0,0.001080527901649475,519.8390481472015,0.1382308304309845,,443904,0.0011155890533700585,866.0,4932,0.994378924369812,-0.008658356964588165,0.0033964887261390686
1763260580.179545,3.364055373822339e-05,,0.0078125,0.0033093420788645744,519.9490818977356,0.2919057607650757,,444032,0.0010170475579798222,866.0,4933,0.5435241460800171,-0.001259729266166687,0.0006250934675335884
1763260580.6321952,,500.0,,,520.4017322063446,,500.0,444559,,,4939,,,
1763260581.2191796,3.2949308661045507e-05,,0.005859375,0.0005477666854858398,520.9887166023254,0.1694270521402359,,445184,130.18402099609375,866.0,4946,0.2190154790878296,0.0005378443747758865,0.006359772756695747
1763260581.886454,3.2488478609593585e-05,,0.01953125,0.006925278343260288,521.6559910774231,0.18312092125415802,,445952,0.0010668535251170397,866.0,4953,0.9863079190254211,-0.030789971351623535,0.042099229991436005
1763260582.3661876,3.2181258575292304e-05,,0.03515625,0.007340082898736,522.1357245445251,0.19786393642425537,,446464,0.0013257747050374746,867.0,4958,0.984447181224823,-0.038683630526065826,0.03231075406074524
1763260582.8148124,3.187403854099102e-05,,0.05078125,0.004349416121840477,522.5843493938446,0.19063235819339752,,446976,0.0014211332891136408,867.0,4963,0.9746912121772766,0.0067970529198646545,-0.018960684537887573
1763260583.5150414,3.141321212751791e-05,,0.0,0.0014584306627511978,523.2845783233643,0.20798905193805695,,447744,0.0008863724651746452,867.0,4971,0.9994305372238159,-0.009172230958938599,0.013735933229327202
1763260583.625241,3.133640711894259e-05,,0.033203125,0.0073011694476008415,523.3947780132294,0.21799322962760925,,447872,0.0022116308100521564,867.0,4972,0.9959136247634888,0.005768042057752609,-0.013126686215400696
1763260584.2167432,3.095238207606599e-05,,0.041015625,0.014051452279090881,523.9862802028656,0.220733642578125,,448512,0.001165908994153142,868.0,4978,0.9788334965705872,-0.01350194588303566,0.004387533292174339
1763260584.4391618,3.079877205891535e-05,,0.001953125,0.0018401341512799263,524.2086987495422,0.23157215118408203,,448768,0.0013604803243651986,868.0,4981,0.9992636442184448,-0.0031100213527679443,0.013248864561319351
1763260585.1212592,,500.0,,,524.8907961845398,,500.0,449571,,,4989,,,
1763260585.5973995,,500.0,,,525.3669364452362,,500.0,450071,,,4994,,,
1763260586.8794477,,500.0,,,526.648984670639,,500.0,451571,,,5008,,,
1763260587.3518617,,500.0,,,527.1213986873627,,500.0,452071,,,5013,,,
1763260587.5408468,2.8725038646371104e-05,,0.00390625,0.0018080249428749084,527.3103837966919,0.13605447113513947,,452224,8.536179666407406e-05,869.0,5015,0.9997752904891968,-0.015581570565700531,0.021861528977751732
1763260589.7528305,2.7265745302429423e-05,,0.0,0.00023463275283575058,529.522367477417,0.14389756321907043,,454656,128.06300354003906,870.0,5039,0.2558565139770508,0.0004051998257637024,0.003766692243516445
1763260592.7480514,2.52688168984605e-05,,0.0,3.0094757676124573e-05,532.5175883769989,0.26863089203834534,,457984,0.0009497372666373849,871.0,5071,0.9916749000549316,0.0001054033637046814,0.00014816969633102417
1763260596.8871102,2.2503840227727778e-05,,0.013671875,0.0013137878850102425,536.6566472053528,0.15398648381233215,,462592,133.4696807861328,873.0,5117,0.10929763317108154,0.00015021488070487976,0.0036032749339938164
1763260597.3314526,2.2196620193426497e-05,,0.0,0.00033619534224271774,537.1009895801544,0.24746057391166687,,463104,0.010405190289020538,874.0,5122,0.197593092918396,-0.0008840300142765045,0.002498309127986431
1763260597.8148596,2.1889400159125216e-05,,0.0,0.000631469301879406,537.5843966007233,0.2703632414340973,,463616,0.4215632379055023,874.0,5127,0.26041853427886963,0.0011103693395853043,0.007922050543129444
1763260597.9243946,2.1812595150549896e-05,,0.0,0.0010210033506155014,537.6939315795898,0.31499096751213074,,463744,0.00042213176493532956,874.0,5128,0.9997743368148804,-0.011785827577114105,0.006509074941277504
1763260599.0710387,2.1044546883786097e-05,,0.0,0.0006656376644968987,538.8405756950378,0.30384019017219543,,465024,0.0024536133278161287,874.0,5140,0.9844533801078796,-0.009894266724586487,0.005922346375882626
1763260599.5294397,,500.0,,,539.2989766597748,,500.0,465571,,,5146,,,
1763260599.9934351,2.0430106815183535e-05,,0.0,0.0018465137109160423,539.7629721164703,0.16935425996780396,,466048,0.0010993479518219829,875.0,5150,0.9460414052009583,-0.011584360152482986,0.018057871609926224
1763260600.00345,,500.0,,,539.7729868888855,,500.0,466071,,,5151,,,
1763260601.1378782,1.9662058548419736e-05,,0.0,0.0012871604412794113,540.9074151515961,0.22637516260147095,,467328,0.0010031653800979257,875.0,5163,0.9986463189125061,0.0045358240604400635,-0.013137876987457275
1763260601.2876744,,500.0,,,541.0572113990784,,500.0,467571,,,5165,,,
1763260604.1308703,1.7665130144450814e-05,,0.0,3.407895565032959e-05,543.9004073143005,0.174367293715477,,470656,9.661538124084473,877.0,5196,0.2220771312713623,0.0015863627195358276,-0.0027344394475221634
1763260604.241694,1.7588325135875493e-05,,0.0,2.1022744476795197e-05,544.0112309455872,0.1766338348388672,,470784,0.0005859856028109789,877.0,5197,0.9991734623908997,0.00019652023911476135,0.00024984870105981827
1763260608.0691853,1.5053763490868732e-05,,0.0,0.0008387565612792969,547.8387222290039,0.2060633897781372,,475008,0.0021714260801672935,878.0,5238,0.989025890827179,-0.014232324436306953,0.01518414355814457
1763260608.0931919,,500.0,,,547.8627288341522,,500.0,475071,,,5239,,,
1763260608.5698273,,500.0,,,548.3393642902374,,500.0,475571,,,5244,,,
1763260609.2120016,1.4285714314610232e-05,,0.0,0.00011368934065103531,548.9815385341644,0.1621231734752655,,476288,0.001027083257213235,879.0,5251,0.9992538094520569,0.001719597727060318,0.0005978448316454887
1763260609.5814133,1.4055299288884271e-05,,0.0,1.0930933058261871e-05,549.3509502410889,0.13202731311321259,,476672,125.24794006347656,879.0,5255,0.2830277681350708,0.0002161078155040741,0.0012596407905220985
1763260609.9098432,1.3824885172653012e-05,,0.0,0.00010954961180686951,549.6793801784515,0.16137290000915527,,477056,0.002984915394335985,879.0,5258,0.9748132824897766,0.006889518350362778,-0.006325686350464821
1763260610.7200978,1.328725011262577e-05,,0.0,0.0005428111180663109,550.4896347522736,0.144016295671463,,477952,0.0018743997206911445,879.0,5267,0.9936515688896179,0.003991350531578064,-0.005367551930248737
1763260611.976957,1.244239592779195e-05,,0.0,0.00022558122873306274,551.7464940547943,0.1672537624835968,,479360,0.001571481698192656,880.0,5281,0.9970105886459351,0.00228983536362648,-0.001459931954741478
1763260613.7091892,1.129032261815155e-05,,0.0,0.00015885476022958755,553.4787261486053,0.1881820559501648,,481280,0.0005836853524670005,881.0,5300,0.9990899562835693,-0.003720492124557495,0.0039013689383864403
1763260615.7047033,,500.0,,,555.4742403030396,,500.0,483571,,,5322,,,
1763260616.2192137,9.600614248483907e-06,,0.0,2.0761042833328247e-05,555.9887506961823,0.1725531816482544,,484096,8.264864921569824,882.0,5328,0.12496370077133179,0.0005982741713523865,0.0027864761650562286
1763260619.2060227,7.603686754009686e-06,,0.0,7.658172398805618e-05,558.9755597114563,0.3230697810649872,,487424,0.003420537570491433,883.0,5360,0.9921833872795105,-0.004375031217932701,0.003269408829510212
1763260619.3236268,,500.0,,,559.093163728714,,500.0,487571,,,5362,,,
1763260621.8509445,5.837173375766724e-06,,0.0,3.762170672416687e-05,561.6204814910889,0.21549935638904572,,490368,0.002066809916868806,884.0,5389,0.9978497624397278,-0.002810610458254814,0.0038770362734794617
1763260625.5352325,,500.0,,,565.3047695159912,,500.0,494571,,,5430,,,
1763260626.4448023,,500.0,,,566.2143392562866,,500.0,495571,,,5440,,,
1763260626.5279157,2.6881721169047523e-06,,0.0,4.4796615839004517e-07,566.2974526882172,0.1623309701681137,,495616,8.06153392791748,886.0,5441,0.15431207418441772,6.38752244412899e-05,0.0002454640343785286
1763260626.6374233,2.611367108329432e-06,,0.0,2.3711472749710083e-06,566.4069602489471,0.14252407848834991,,495744,0.00038977290387265384,886.0,5442,0.999546229839325,-0.00035122036933898926,8.293800055980682e-05
1763260626.746839,2.534562099754112e-06,,0.0,7.245689630508423e-07,566.5163760185242,0.16370168328285217,,495872,0.0013355080736801028,886.0,5443,0.9975056648254395,-2.790801227092743e-05,-7.121823728084564e-05
1763260627.658582,1.9201229406462517e-06,,0.0,1.7695128917694092e-08,567.4281189441681,0.2269066572189331,,496896,0.0030276768375188112,887.0,5453,0.9970884323120117,-2.3078173398971558e-05,-4.55416738986969e-07
1763260627.7682862,1.8433179320709314e-06,,0.0,1.953914761543274e-06,567.5378232002258,0.28340744972229004,,497024,0.006203549914062023,887.0,5454,0.9743161797523499,3.4242868423461914e-05,9.081698954105377e-05
1763260629.1612296,,500.0,,,568.930766582489,,500.0,498571,,,5470,,,
