losses/entropy,losses/policy_loss,losses/approx_kl,charts/learning_rate,losses/value_loss,_step,global_step,charts/episodic_length,_timestamp,charts/SPS,losses/clipfrac,charts/episodic_return,losses/old_approx_kl,losses/explained_variance,_runtime
0.5033154487609863,0.00013575609773397446,1.6978010535240173e-06,1.6666666851961054e-05,0.03824334964156151,5300,472320,,1763260454.5842032,1082.0,0.0,,3.751087933778763e-05,-1.6689300537109375e-06,442.86954617500305
0.46677228808403015,-0.0004685819149017334,1.889653503894806e-06,1.5284178516594693e-05,0.001010964042507112,5322,474624,,1763260456.6797035,1082.0,0.0,,0.0003566192463040352,-0.0005747079849243164,444.96504640579224
0.4794740378856659,0.0008295699954032898,1.4504417777061462e-05,1.4900153473718092e-05,0.0009104873170144856,5328,475264,,1763260457.2729805,1082.0,0.0,,-0.0007363017648458481,-0.0018382072448730469,445.5583233833313
,,,,,5360,478352,500.0,1763260460.0385191,,,500.0,,,448.32386207580566
0.4353868365287781,0.00013484060764312744,3.2735057175159454e-05,1.290322597924387e-05,0.0014072729973122478,5362,478592,,1763260460.2889519,1083.0,0.0,,0.0018326705321669579,0.007422804832458496,448.57429480552673
,,,,,5389,481352,500.0,1763260462.7378366,,,500.0,,,451.0231795310974
0.46632811427116394,-0.00016538240015506744,4.779547452926636e-06,8.832565072225407e-06,145.388427734375,5430,485376,,1763260466.4224777,1083.0,0.0,,-0.0001340862363576889,-2.384185791015625e-07,454.7078206539154
0.4102969169616699,0.00010794773697853088,4.1211023926734924e-06,8.218125913117547e-06,35.586280822753906,5440,486400,,1763260467.3615177,1083.0,0.0,,0.00014005694538354874,-1.9073486328125e-06,455.6468605995178
0.4271165430545807,6.204843521118164e-05,4.796311259269714e-07,8.141320904542226e-06,0.0012965267524123192,5441,486528,,1763260467.4740126,1083.0,0.0,,-0.00020437594503164291,0.0005128383636474609,455.75935554504395
0.478626012802124,8.93324613571167e-05,8.305534720420837e-06,8.064515895966906e-06,0.0010506905382499099,5442,486656,,1763260467.6261683,1083.0,0.0,,-2.1420419216156006e-05,-0.0012481212615966797,455.91151118278503
0.4769645035266876,8.57524573802948e-05,1.3317912817001343e-06,7.987710887391586e-06,0.0010175403440371156,5443,486784,,1763260467.7379763,1083.0,0.0,,3.94769012928009e-05,0.0009891986846923828,456.02331924438477
0.41530153155326843,-7.158331573009491e-05,3.2316893339157104e-07,7.373271728283726e-06,0.001085206400603056,5453,487808,,1763260468.6735632,1083.0,0.0,,1.914147287607193e-05,-0.001761794090270996,456.95890617370605
,,,,,5454,487873,500.0,1763260468.697275,,,500.0,,,456.982617855072
0.4366445541381836,2.177804708480835e-05,1.8440186977386475e-07,6.374807981046615e-06,8.731182098388672,5470,489472,,1763260470.1745973,1083.0,0.0,,0.00011053681373596191,-1.9073486328125e-06,458.4599401950836
0.47406715154647827,3.654882311820984e-05,2.1280720829963684e-06,4.992319645680254e-06,0.0011272660922259092,5494,491776,,1763260472.2813213,1083.0,0.0,,-0.0002198619768023491,-0.001659989356994629,460.5666642189026
,,,,,5509,493076,500.0,1763260473.4597611,,,500.0,,,461.74510407447815
,,,,,5518,494076,500.0,1763260474.3191657,,,500.0,,,462.60450863838196
,,,,,5528,495076,500.0,1763260475.2481632,,,500.0,,,463.53350615501404
0.4514707922935486,3.390386700630188e-05,1.0896474123001099e-07,2.9953916964586824e-06,2.2474985122680664,5529,495104,,1763260475.327009,1083.0,0.0,,-7.918011397123337e-05,-2.1457672119140625e-06,463.61235189437866
0.4469398856163025,-0.00019386224448680878,2.766028046607971e-07,2.8417819066817174e-06,0.001194811542518437,5531,495360,,1763260475.5508556,1083.0,0.0,,0.00013901758939027786,0.0036544203758239746,463.8361985683441
0.4498176574707031,9.059906005859375e-06,6.05359673500061e-08,1.2288786592762335e-06,0.001212654635310173,5558,498048,,1763260478.0780413,1083.0,0.0,,5.692336708307266e-05,-0.003162860870361328,466.3633842468262
0.4248548448085785,-0.00022987648844718933,1.8905848264694214e-07,1.0752688694992685e-06,0.0012704479740932584,5561,498304,,1763260478.3044283,1083.0,0.0,,-0.0002106083557009697,0.004855811595916748,466.58977127075195
0.4638236165046692,0.00023930147290229797,1.3969838619232178e-08,4.6082948301773285e-07,0.001266178791411221,5571,499328,,1763260479.2424684,1083.0,0.0,,-2.665165811777115e-05,-0.003597736358642578,467.5278112888336
