losses/approx_kl,_step,_runtime,losses/old_approx_kl,losses/explained_variance,charts/learning_rate,global_step,losses/clipfrac,losses/value_loss,losses/policy_loss,charts/SPS,_timestamp,losses/entropy,charts/episodic_length,charts/episodic_return
0.0006992081180214882,4224,478.3796033859253,-7.972773164510727e-05,0.9997358322143555,9.784946450963616e-05,337024,0.033203125,0.001691881800070405,0.006563643924891949,709.0,1763260520.5423503,0.18815043568611145,,
0.008100704289972782,4229,478.9388144016266,0.02723407745361328,0.9996904730796814,9.754224447533488e-05,337536,0.0625,0.0004960604128427804,-0.03185630589723587,709.0,1763260521.1015613,0.1349138766527176,,
0.0379251092672348,4243,480.47378945350647,0.03974761441349983,0.999822199344635,9.669738938100636e-05,338944,0.115234375,0.00017100779223255813,0.006451940163969994,710.0,1763260522.6365364,0.19155526161193848,,
0.007083461619913578,4246,480.7680697441101,0.001166846603155136,0.7224240899085999,9.654377936385572e-05,339200,0.021484375,0.03315160423517227,-0.037317849695682526,710.0,1763260522.9308167,0.2609800398349762,,
0.00842785183340311,4252,481.4671630859375,-0.005004824139177799,0.9997411370277405,9.615975432097912e-05,339840,0.08984375,7.709335477557033e-05,-0.01582527905702591,710.0,1763260523.62991,0.2585636079311371,,
,4254,481.6464772224426,,,,340093,,,,,1763260523.8092241,,500.0,500.0
0.011029692366719246,4273,483.8502924442291,0.05768165364861488,0.9998438954353333,9.485406917519867e-05,342016,0.037109375,0.0007454594597220421,0.002388499677181244,711.0,1763260526.0130394,0.2314850389957428,,
0.01788247376680374,4276,484.14321541786194,-0.017314819619059563,0.9996816515922546,9.470045915804803e-05,342272,0.087890625,2.8012444090563804e-05,0.016847264021635056,711.0,1763260526.3059623,0.20446188747882843,,
0.04369693621993065,4277,484.26951265335083,0.08565910905599594,0.9994661211967468,9.462365414947271e-05,342400,0.1432291716337204,0.0011280156904831529,-0.1029735803604126,711.0,1763260526.4322596,0.31821396946907043,,
0.05078388750553131,4278,484.39159417152405,-0.04469255730509758,0.9991843700408936,9.45468491408974e-05,342528,0.10546875,0.002221910748630762,-0.05087756738066673,711.0,1763260526.554341,0.14493444561958313,,
0.0002585258334875107,4290,485.60620856285095,0.001621818169951439,0.6118285655975342,9.385560406371951e-05,343680,0.001953125,0.036637187004089355,0.0013647638261318207,712.0,1763260527.7689555,0.189057856798172,,
0.03406815603375435,4292,485.8561339378357,0.008011328056454659,0.9998811483383179,9.370199404656887e-05,343936,0.072265625,0.00014989994815550745,-0.01874098926782608,712.0,1763260528.0188808,0.3517664670944214,,
0.022769173607230186,4314,488.2065827846527,0.006084248423576355,0.12357902526855469,9.239631617674604e-05,346112,0.072265625,1.0326178073883057,0.0013862308114767075,713.0,1763260530.3693297,0.2149672508239746,,
,4318,488.64195013046265,,,,346593,,,,,1763260530.804697,,500.0,500.0
0.09865278005599976,4346,491.73894786834717,0.08128848671913147,0.99849933385849,9.039938595378771e-05,349440,0.13671875,0.0007383668562397361,-0.03656862676143646,715.0,1763260533.9016948,0.12583181262016296,,
0.0019904039800167084,4366,493.8001797199249,0.016204869374632835,0.9994516372680664,8.917050581658259e-05,351488,0.001953125,0.00024186979862861335,-0.004780881106853485,716.0,1763260535.9629266,0.17422683537006378,,
,4372,494.3951756954193,,,,352093,,,,,1763260536.5579226,,500.0,500.0
0.0010527819395065308,4378,495.1019616127014,-0.010169031098484993,0.440751314163208,8.847926073940471e-05,352640,0.001953125,0.017749175429344177,0.011957883834838867,716.0,1763260537.2647085,0.2130081057548523,,
,4387,496.10076546669006,,,,353593,,,,,1763260538.2635124,,500.0,500.0
0.05590961501002312,4396,497.18239188194275,0.10712316632270813,0.9994990229606628,8.73271856107749e-05,354560,0.1328125,0.004871939308941364,-0.03189203143119812,717.0,1763260539.3451388,0.20311589539051056,,
0.010559492744505405,4415,499.3380732536316,0.016041848808526993,0.9998223185539246,8.617511775810272e-05,356480,0.0390625,0.0002141122822649777,-0.017497848719358444,718.0,1763260541.5008202,0.260256826877594,,
,4456,503.69223284721375,,,,360593,,,,,1763260545.8549798,,500.0,500.0
0.037386100739240646,4478,506.1875660419464,0.04823736101388931,0.999765932559967,8.23348673293367e-05,362880,0.1015625,0.00018574215937405825,-0.06832742691040039,721.0,1763260548.350313,0.25686439871788025,,
,4480,506.3494927883148,,,,363093,,,,,1763260548.5122397,,500.0,500.0
0.009396114386618137,4492,507.72454595565796,0.023369133472442627,0.999616265296936,8.149001223500818e-05,364288,0.072265625,5.840408994117752e-05,-0.037952691316604614,721.0,1763260549.8872929,0.23116746544837952,,
0.04008638858795166,4498,508.40292286872864,0.07027729600667953,0.9996260404586792,8.110598719213158e-05,364928,0.140625,0.00019360770238563418,-0.026081159710884094,722.0,1763260550.5656698,0.16907894611358643,,
0.0029955413192510605,4520,510.850350856781,0.010871246457099915,0.35863006114959717,7.980030932230875e-05,367104,0.0078125,0.7698936462402344,0.002965405583381653,723.0,1763260553.0130978,0.23345376551151276,,
0.0070117078721523285,4522,511.11216616630554,0.02769816294312477,0.9995453953742981,7.964669930515811e-05,367360,0.052734375,0.0001577961229486391,-0.015815041959285736,723.0,1763260553.274913,0.1210540384054184,,
,4524,511.3041286468506,,,,367593,,,,,1763260553.4668756,,500.0,500.0
0.01087583601474762,4525,511.4116814136505,-0.020251546055078506,0.5694501996040344,7.949308928800747e-05,367616,0.08203125,7.7966718673706055,-0.007765907794237137,723.0,1763260553.5744283,0.23345203697681427,,
0.004690773785114288,4527,511.6864364147186,0.017943430691957474,0.9998911619186401,7.933947927085683e-05,367872,0.009765625,0.00010045865928987041,-0.02485797554254532,723.0,1763260553.8491833,0.2724076211452484,,
0.0009407456964254379,4531,512.1149199008942,0.01179235428571701,0.9994328618049622,7.910906424513087e-05,368256,0.017578125,7.40483810659498e-05,-0.014845971018075943,723.0,1763260554.2776668,0.18607856333255768,,
0.07262247055768967,4533,512.390992641449,0.06443865597248077,0.998614490032196,7.895545422798023e-05,368512,0.13671875,0.0022973075974732637,-0.04900363087654114,723.0,1763260554.5537395,0.1755732297897339,,
,4534,512.4299554824829,,,,368593,,,,,1763260554.5927024,,500.0,500.0
0.004475302062928677,4555,514.7862892150879,0.0023128418251872063,0.7778395414352417,7.764976908219978e-05,370688,0.015625,79.8532485961914,0.0014039650559425354,724.0,1763260556.9490361,0.1824694722890854,,
0.0432518869638443,4562,515.5945739746094,-0.04789329320192337,0.9999220371246338,7.718893903074786e-05,371456,0.0755208358168602,0.0001224804436787963,-0.03540966659784317,724.0,1763260557.757321,0.31268736720085144,,
0.013234761543571949,4576,517.1850910186768,0.04534335434436798,0.9995507597923279,7.634408393641934e-05,372864,0.064453125,9.581694030202925e-05,-0.0386955589056015,725.0,1763260559.347838,0.1492823362350464,,
,4613,521.154554605484,,,,376593,,,,,1763260563.3173015,,500.0,500.0
0.022631565108895302,4626,522.658894777298,0.08869464695453644,0.9996387362480164,7.327189086936414e-05,377984,0.060546875,0.00026643674937076867,-0.03712555021047592,727.0,1763260564.8216417,0.14662420749664307,,
0.003703000023961067,4635,523.6401479244232,-0.004097020253539085,0.999930202960968,7.27342558093369e-05,378880,0.013671875,5.2765957661904395e-05,0.0008344985544681549,727.0,1763260565.8028948,0.20017318427562714,,
0.010430124588310719,4641,524.3087620735168,-0.040372565388679504,0.9997372627258301,7.23502307664603e-05,379520,0.052734375,0.0010774597758427262,-0.015087749809026718,728.0,1763260566.471509,0.17966528236865997,,
5.519017577171326e-06,4644,524.6106729507446,-0.00042520277202129364,0.9997657537460327,7.219662074930966e-05,379776,0.0,6.70236477162689e-05,-0.0005251653492450714,728.0,1763260566.7734199,0.2155112475156784,,
3.343448042869568e-07,4661,526.6065611839294,0.0002399412915110588,0.9998000860214233,7.112135062925518e-05,381568,0.01953125,0.0008429607842117548,-0.00015020370483398438,728.0,1763260568.769308,0.15865005552768707,,
0.005155138671398163,4675,528.1074223518372,0.003910951316356659,0.9997389316558838,7.027649553492665e-05,382976,0.01171875,0.00028841616585850716,-0.007969073951244354,729.0,1763260570.2701693,0.1783245950937271,,
,4691,529.7649879455566,,,,384593,,,,,1763260571.9277349,,500.0,500.0
0.01292757224291563,4709,531.7489669322968,0.010676853358745575,0.9998137354850769,6.820276757935062e-05,386432,0.048828125,8.501606498612091e-05,-0.022263482213020325,731.0,1763260573.9117138,0.16824188828468323,,
0.0036540795117616653,4713,532.1432549953461,0.007938111200928688,0.9998233914375305,6.797235255362466e-05,386816,0.01953125,3.497345096548088e-05,-0.013977713882923126,731.0,1763260574.306002,0.16343249380588531,,
0.022662967443466187,4738,534.8195230960846,0.04653347656130791,0.9996464848518372,6.643625238211825e-05,389376,0.068359375,0.00010012558777816594,-0.04077666997909546,732.0,1763260576.98227,0.24344123899936676,,
0.014103260822594166,4739,534.9330327510834,-0.0072364965453743935,0.999618649482727,6.635944737354293e-05,389504,0.060546875,0.0003531592374201864,0.0008445456624031067,732.0,1763260577.0957797,0.1718975007534027,,
0.0004285406321287155,4741,535.063244342804,0.0037110652774572372,0.46491020917892456,6.628264236496761e-05,389632,0.0,0.014693411998450756,-0.010494790971279144,732.0,1763260577.2259912,0.16749213635921478,,
0.030355297029018402,4743,535.3095290660858,0.028102893382310867,0.9992820620536804,6.612903234781697e-05,389888,0.099609375,0.00026201995206065476,-0.034867558628320694,732.0,1763260577.472276,0.14709553122520447,,
0.01367923617362976,4772,538.9080266952515,-0.037491437047719955,0.9993119835853577,6.436251715058461e-05,392832,0.04296875,0.0003496866556815803,-0.014163240790367126,733.0,1763260581.0707736,0.17890843749046326,,
0.010880490764975548,4786,541.0084767341614,0.0363411046564579,0.9994739890098572,6.351766205625609e-05,394240,0.04296875,0.00012302520917728543,-0.018027082085609436,732.0,1763260583.1712236,0.1712932288646698,,
0.004366250708699226,4787,541.2072970867157,-0.004677027463912964,0.9997971653938293,6.344085704768077e-05,394368,0.0546875,1.7173209926113486e-05,-0.012369118630886078,732.0,1763260583.370044,0.1311233639717102,,
0.005296206101775169,4788,541.3964400291443,-0.0066697802394628525,0.9997118711471558,6.336405203910545e-05,394496,0.029296875,0.00021455512614920735,0.003712800331413746,732.0,1763260583.559187,0.21872606873512268,,
0.00741051509976387,4796,542.6038916110992,0.03570394217967987,0.9995931386947632,6.290322926361114e-05,395264,0.029296875,7.192472548922524e-05,-0.02730536460876465,732.0,1763260584.7666385,0.13312572240829468,,
,4799,542.9790134429932,,,,395593,,,,,1763260585.1417603,,500.0,500.0
,4809,544.5929245948792,,,,396593,,,,,1763260586.7556715,,500.0,500.0
0.009646225720643997,4813,545.3221063613892,0.009550334885716438,0.9994646310806274,6.182795914355665e-05,397056,0.052734375,0.00036996338167227805,0.007400165777653456,732.0,1763260587.4848533,0.21514558792114258,,
0.00658430065959692,4851,551.1518819332123,0.010430502705276012,0.9998078942298889,5.952380888629705e-05,400896,0.05078125,6.43313760519959e-05,-1.4996156096458435e-05,731.0,1763260593.3146288,0.25242164731025696,,
0.0023903949186205864,4874,554.9621074199677,-0.004526511766016483,0.6003739833831787,5.814132236992009e-05,403200,0.00390625,0.05399224907159805,-0.007201571017503738,730.0,1763260597.1248543,0.18427999317646027,,
,4878,555.586395740509,,,,403593,,,,,1763260597.7491426,,500.0,500.0
,4882,556.372034072876,,,,404093,,,,,1763260598.534781,,500.0,500.0
0.0204656682908535,4920,560.6901648044586,-0.03774287551641464,0.9996653199195862,5.529954069061205e-05,407936,0.07421875,0.00022202666150406003,-0.0017642900347709656,731.0,1763260602.8529117,0.2003917098045349,,
,4932,561.9096567630768,,,,409093,,,,,1763260604.0724037,,500.0,500.0
9.518861770629883e-05,4933,562.0405204296112,-0.0023837070912122726,0.31958675384521484,5.4531490604858845e-05,409216,0.0,114.52928924560547,-0.00043178535997867584,732.0,1763260604.2032673,0.19830352067947388,,
0.0016069114208221436,4939,562.6777684688568,0.0071126315742731094,0.9998518824577332,5.4147465561982244e-05,409856,0.015625,3.439664578763768e-05,-0.01380043663084507,732.0,1763260604.8405154,0.12318380177021027,,
,4946,563.390344619751,,,,410593,,,,,1763260605.5530915,,500.0,500.0
0.0009150262922048569,4953,564.1028306484222,0.005527941510081291,0.9997105598449707,5.330261046765372e-05,411264,0.0,3.997750172857195e-05,-0.01008908823132515,733.0,1763260606.2655776,0.18725843727588654,,
0.0013354867696762085,4958,564.6367962360382,0.013881735503673553,0.9996753931045532,5.299539043335244e-05,411776,0.0,0.0001229339832207188,-0.015562951564788818,733.0,1763260606.7995431,0.23853634297847748,,
0.001239720731973648,4963,565.1729032993317,-0.014676880091428757,0.9996777176856995,5.268817039905116e-05,412288,0.001953125,4.546179479802959e-05,0.0154336616396904,733.0,1763260607.3356502,0.13612069189548492,,
,4971,565.9458236694336,,,,413093,,,,,1763260608.1085706,,500.0,500.0
0.0012250375002622604,4972,566.069657087326,-0.0026088356971740723,0.6857252717018127,5.2150538977002725e-05,413184,0.0078125,7.9472737312316895,0.0021150782704353333,734.0,1763260608.232404,0.16483210027217865,,
3.3713877201080322e-06,4978,566.690238237381,0.00036990828812122345,0.9998505711555481,5.1766513934126124e-05,413824,0.0,0.00011698335583787411,-0.0008048191666603088,734.0,1763260608.8529851,0.2239587903022766,,
,4981,566.9748361110687,,,,414093,,,,,1763260609.137583,,500.0,500.0
9.579211473464966e-05,4989,567.8613495826721,0.004529478028416634,0.9997923374176025,5.107526885694824e-05,414976,0.0,0.00023548619356006384,-0.00271732360124588,734.0,1763260610.0240965,0.1524513065814972,,
0.01013561338186264,4994,568.4125592708588,0.05251874402165413,0.9998830556869507,5.076804882264696e-05,415488,0.046875,0.0002472971100360155,-0.03498569875955582,735.0,1763260610.5753062,0.16533461213111877,,
0.009419343434274197,5008,569.8433632850647,-0.01922854408621788,0.9996000528335571,4.992319372831844e-05,416896,0.0546875,0.00016247440362349153,0.004880452528595924,735.0,1763260612.0061102,0.13775041699409485,,
0.004700030200183392,5013,570.3675174713135,0.0069629596546292305,0.9998622536659241,4.961597369401716e-05,417408,0.005859375,0.00010614978236844763,-0.011428087949752808,735.0,1763260612.5302644,0.22903497517108917,,
,5015,570.5524592399597,,,,417593,,,,,1763260612.7152061,,500.0,500.0
,5039,572.9786410331726,,,,420093,,,,,1763260615.141388,,500.0,500.0
0.0010795053094625473,5071,576.2411482334137,-0.010887179523706436,0.3804517984390259,4.615975558408536e-05,423168,0.0078125,0.024434302002191544,0.003110557794570923,738.0,1763260618.4038951,0.20817309617996216,,
0.01322249136865139,5117,581.1579267978668,-0.0010992381721735,0.9995743632316589,4.331797390477732e-05,427904,0.05859375,0.00010534854664001614,-0.008832208812236786,740.0,1763260623.3206737,0.21486212313175201,,
0.004894254729151726,5122,581.7000877857208,0.021920805796980858,0.9995826482772827,4.301075387047604e-05,428416,0.033203125,0.00015430041821673512,-0.029020488262176514,740.0,1763260623.8628347,0.16372855007648468,,
0.004302497953176498,5127,582.259096622467,0.0312187597155571,0.9996998310089111,4.2703533836174756e-05,428928,0.0078125,6.544456846313551e-05,-0.030749812722206116,740.0,1763260624.4218435,0.20061366260051727,,
0.007826738059520721,5128,582.4110250473022,0.010491902008652687,0.9996218681335449,4.2626728827599436e-05,429056,0.033203125,0.00025753953377716243,-0.0020280033349990845,740.0,1763260624.573772,0.17689844965934753,,
0.0007160836830735207,5140,583.5794022083282,0.0074640000239014626,0.4225321412086487,4.1935483750421554e-05,430208,0.0078125,0.005526780616492033,0.0033262930810451508,741.0,1763260625.742149,0.2176915556192398,,
0.0005425941199064255,5146,584.2633774280548,-0.004379495978355408,0.9998673796653748,4.155145870754495e-05,430848,0.0,0.0003094816056545824,-0.002222152426838875,741.0,1763260626.4261243,0.28956636786460876,,
0.002194376662373543,5150,584.66859126091,0.01369594968855381,0.3601416349411011,4.132104368181899e-05,431232,0.01171875,8.933688163757324,0.011077117174863815,741.0,1763260626.8313382,0.18915870785713196,,
0.0006626350805163383,5151,584.7791674137115,-0.00021432247012853622,0.9997574687004089,4.124423867324367e-05,431360,0.0,5.356405017664656e-05,-0.009992092847824097,741.0,1763260626.9419143,0.13906769454479218,,
,5163,586.0786650180817,,,,432606,,,,,1763260628.241412,,500.0,500.0
0.0007125148549675941,5165,586.3258628845215,0.00623724702745676,0.9996131658554077,4.0399387216893956e-05,432768,0.0,0.00013040931662544608,-0.017155475914478302,742.0,1763260628.4886098,0.1940384954214096,,
0.0022408831864595413,5196,589.6278936862946,-0.004079753533005714,0.9999127388000488,3.847926200251095e-05,435968,0.001953125,8.192507812054828e-05,-0.003599978983402252,743.0,1763260631.7906406,0.15649870038032532,,
7.745251059532166e-05,5197,589.7565305233002,-0.0020719915628433228,0.9998002052307129,3.840245699393563e-05,436096,0.0,0.00046158148325048387,-0.006018957123160362,743.0,1763260631.9192774,0.1461426019668579,,
0.0002567945048213005,5238,593.851644039154,-0.0036974186077713966,0.41631031036376953,3.594470035750419e-05,440192,0.0,9.991059303283691,0.0035761408507823944,745.0,1763260636.014391,0.19328702986240387,,
1.9964762032032013e-05,5239,593.9618027210236,0.0003200126811861992,0.9997938871383667,3.586789534892887e-05,440320,0.0,1.7203696188516915e-05,-0.0022080540657043457,745.0,1763260636.1245496,0.15905779600143433,,
0.0016666408628225327,5244,594.4457428455353,0.01918642781674862,0.9997614026069641,3.556067531462759e-05,440832,0.0,6.355287769110873e-05,-0.028225604444742203,745.0,1763260636.6084898,0.1941867619752884,,
0.013154135085642338,5251,595.1131310462952,0.030876729637384415,0.9997421503067017,3.5099845263175666e-05,441600,0.083984375,0.0008298322791233659,-0.04579656198620796,745.0,1763260637.275878,0.207540363073349,,
0.006759841926395893,5255,595.5278325080872,0.0014326991513371468,0.9996657371520996,3.4869430237449706e-05,441984,0.04296875,0.000584566849283874,-0.02765893191099167,746.0,1763260637.6905794,0.18099577724933624,,
0.000995313748717308,5258,595.8068380355835,-0.0016428306698799133,0.9992772936820984,3.4715820220299065e-05,442240,0.001953125,3.5960620152764022e-06,-0.010119259357452393,746.0,1763260637.969585,0.11477583646774292,,
0.007337323389947414,5267,596.7019186019897,0.04739657789468765,0.349986732006073,3.417818879825063e-05,443136,0.044921875,112.57254791259766,0.004890307784080505,746.0,1763260638.8646655,0.2024335414171219,,
,5281,598.1744248867035,,,,444606,,,,,1763260640.3371718,,500.0,500.0
0.0013173297047615051,5300,600.2311146259308,-0.004206690937280655,0.9996780753135681,3.2104453566716984e-05,446592,0.005859375,0.0007765402551740408,-0.007854931056499481,747.0,1763260642.3938615,0.13026262819766998,,
5.2459537982940674e-05,5322,602.4526400566101,1.788698136806488e-05,0.999666690826416,3.079877205891535e-05,448768,0.0,2.8531467251013964e-05,-0.0016922056674957275,748.0,1763260644.615387,0.17390009760856628,,
0.0023524295538663864,5328,603.1144595146179,0.0055989474058151245,0.9997962713241577,3.0414747016038746e-05,449408,0.0078125,0.0003313919878564775,-0.024561647325754166,749.0,1763260645.2772064,0.20969612896442413,,
0.0001362757757306099,5360,606.4638166427612,0.0049942368641495705,0.3564286231994629,2.8494623620645143e-05,452608,0.0,0.656379222869873,0.0008686576038599014,750.0,1763260648.6265635,0.26763656735420227,,
0.0021358774974942207,5362,606.7235424518585,0.019776372238993645,0.9999182224273682,2.8341013603494503e-05,452864,0.00390625,2.7433066861703992e-05,-0.0377906933426857,750.0,1763260648.8862894,0.13174420595169067,,
,5389,609.5925045013428,,,,455606,,,,,1763260651.7552514,,500.0,500.0
0.00013656355440616608,5430,614.1324429512024,-0.00040598027408123016,0.9996247291564941,2.419354859739542e-05,459776,0.0,9.637456969358027e-06,-0.003234356641769409,752.0,1763260656.2951899,0.16667011380195618,,
0.0001601744443178177,5440,615.468935251236,0.0005472619086503983,0.9997931122779846,2.3579108528792858e-05,460800,0.0,3.123803617199883e-05,-0.0016008559614419937,752.0,1763260657.6316822,0.17585623264312744,,
0.0003289133310317993,5441,615.6965119838715,-0.002952488139271736,0.9999322295188904,2.3502303520217538e-05,460928,0.0,0.00012298159708734602,-0.006280791014432907,752.0,1763260657.859259,0.11546408385038376,,
0.007590096443891525,5442,615.8404257297516,-0.017882414162158966,0.9993342757225037,2.3425498511642218e-05,461056,0.021484375,0.002468191320076585,-0.053582385182380676,752.0,1763260658.0031726,0.28745579719543457,,
,5443,615.8711044788361,,,,461106,,,,,1763260658.0338514,,500.0,500.0
,5453,616.9427132606506,,,,462106,,,,,1763260659.1054602,,500.0,500.0
2.750195562839508e-05,5454,617.0675647258759,-0.0002489350736141205,0.7567092180252075,2.273425525345374e-05,462208,0.0,7.554177284240723,-0.0003653280436992645,752.0,1763260659.2303116,0.09323873370885849,,
0.0005107838660478592,5470,618.8966398239136,-0.009311307221651077,0.9999139308929443,2.173579196096398e-05,463872,0.0,4.423082646098919e-05,0.015558913350105286,753.0,1763260661.0593867,0.17720527946949005,,
0.0009289653971791267,5494,621.3648219108582,0.00486775953322649,0.9997780919075012,2.0276496798032895e-05,466304,0.0,3.374138395884074e-05,-0.01594153232872486,754.0,1763260663.5275688,0.219511479139328,,
0.00033145397901535034,5509,622.8811197280884,-0.009751731529831886,0.9998564124107361,1.9354838514118455e-05,467840,0.0,0.00021934800315648317,0.010144131258130074,754.0,1763260665.0438666,0.17207930982112885,,
2.1398067474365234e-05,5518,623.7593882083893,-0.00012232549488544464,0.9986368417739868,1.8817203454091214e-05,468736,0.0,1.94591520994436e-05,-0.0004358366131782532,755.0,1763260665.922135,0.2689055800437927,,
8.3092600107193e-06,5528,624.7869811058044,0.0006124880164861679,0.9997077584266663,1.8202765204478055e-05,469760,0.0,9.505155503575224e-06,-0.0008681798353791237,755.0,1763260666.949728,0.170728862285614,,
0.0008084960281848907,5529,624.9076488018036,-0.006841689348220825,0.9998863935470581,1.8125960195902735e-05,469888,0.0,0.00017758473404683173,-0.015110835433006287,755.0,1763260667.0703957,0.18011966347694397,,
,5531,625.0639641284943,,,,470106,,,,,1763260667.226711,,500.0,500.0
6.305333226919174e-05,5558,627.7834620475769,-0.0012363260611891747,0.9998266100883484,1.6359446817659773e-05,472832,0.0,4.6865934564266354e-05,-0.002186393365263939,756.0,1763260669.946209,0.2597414553165436,,
,5561,628.0225522518158,,,,473106,,,,,1763260670.1852992,,500.0,500.0
9.475275874137878e-06,5571,629.0253283977509,0.0007873028516769409,0.50846266746521,1.5591398550895974e-05,474112,0.0,0.044642526656389236,-0.00041376613080501556,757.0,1763260671.1880753,0.1729850471019745,,
0.00046981777995824814,5582,630.101325750351,0.0045319246128201485,0.9996284246444702,1.4900153473718092e-05,475264,0.0,1.211775543197291e-05,-0.010294657200574875,758.0,1763260672.2640727,0.29168421030044556,,
0.0012981686741113663,5587,630.5624840259552,0.008361175656318665,0.999616265296936,1.4592934348911513e-05,475776,0.0,1.273229736398207e-05,-0.011974494904279709,758.0,1763260672.725231,0.25935840606689453,,
4.9192458391189575e-06,5591,630.9455180168152,-0.0001651383936405182,0.7625014185905457,1.4362519323185552e-05,476160,0.0,0.033494655042886734,0.0010378016158938408,758.0,1763260673.108265,0.1486167460680008,,
,5600,631.7703828811646,,,,477106,,,,,1763260673.9331298,,500.0,500.0
0.0002339426428079605,5627,634.322915315628,-0.0025552362203598022,0.9998942017555237,1.213517680298537e-05,479872,0.0,9.827130270423368e-05,-0.0010481402277946472,760.0,1763260676.4856622,0.19362668693065643,,
,5629,634.480058670044,,,,480106,,,,,1763260676.6428056,,500.0,500.0
0.00012142583727836609,5642,635.7277965545654,-0.000992869958281517,0.9999449253082275,1.1213517609576229e-05,481408,0.0,9.545301873004064e-05,-0.002641376107931137,761.0,1763260677.8905435,0.16048714518547058,,
0.00010507367551326752,5652,636.6959726810455,-0.0017014797776937485,0.9999397397041321,1.0599078450468369e-05,482432,0.0,0.0001375267602270469,-0.0014732461422681808,761.0,1763260678.8587196,0.17055894434452057,,
0.0001956559717655182,5675,638.8884108066559,-0.008465943858027458,0.9989336133003235,9.216590115102008e-06,484736,0.0,1.1494186765048653e-05,0.010483715683221817,762.0,1763260681.0511577,0.18787164986133575,,
0.00010288320481777191,5684,639.7650234699249,-0.0017858054488897324,0.7317311763763428,8.678955055074766e-06,485632,0.0,75.04947662353516,-0.00035253725945949554,762.0,1763260681.9277704,0.23388652503490448,,
9.093433618545532e-06,5690,640.4263045787811,0.0011346936225891113,0.9997149705886841,8.294930921692867e-06,486272,0.0,1.290584714297438e-05,-0.0008129626512527466,763.0,1763260682.5890515,0.24370332062244415,,
0.00015354715287685394,5706,641.9761126041412,-0.0018068645149469376,0.999904215335846,7.296467174455756e-06,487936,0.0,0.00040155454189516604,-0.005191639065742493,763.0,1763260684.1388595,0.15324613451957703,,
4.754401743412018e-06,5759,647.344765663147,-0.00022556353360414505,0.9998552203178406,4.070660452271113e-06,493312,0.0,3.017631570401136e-05,-0.00045900605618953705,765.0,1763260689.5075126,0.19438999891281128,,
6.435438990592957e-07,5765,647.9874842166901,-3.112759441137314e-05,0.9999135732650757,3.686635864141863e-06,493952,0.0,0.00034945306833833456,3.571063280105591e-05,766.0,1763260690.1502311,0.10389260202646255,,
,5772,648.6512632369995,,,,494606,,,,,1763260690.8140101,,500.0,500.0
7.82310962677002e-08,5793,650.722250699997,0.00010734610259532928,0.9997279047966003,1.9969277218478965e-06,496768,0.0,1.739261278999038e-05,-1.2442469596862793e-06,767.0,1763260692.8849976,0.19729302823543549,,
2.644956111907959e-07,5798,651.2168879508972,8.63783061504364e-05,0.9997045993804932,1.6897081422939664e-06,497280,0.0,1.4010659469931852e-05,-0.0002194046974182129,767.0,1763260693.3796349,0.21183551847934723,,
1.3296492397785187e-05,5800,651.4366161823273,-5.474034696817398e-05,0.9998478889465332,1.5360983525170013e-06,497536,0.0,0.0017979989061132073,-0.0013797655701637268,767.0,1763260693.599363,0.1950090080499649,,
1.5525147318840027e-06,5814,652.7782783508301,-0.00038121547549963,0.999918520450592,6.912442245265993e-07,498944,0.0,0.00013555694022215903,0.00034573115408420563,768.0,1763260694.9410253,0.12707829475402832,,
,5816,652.9014251232147,,,,499106,,,,,1763260695.064172,,500.0,500.0
1.862645149230957e-08,5817,652.999498128891,-1.3280659914016724e-06,0.7301737070083618,5.376344347496342e-07,499200,0.0,0.006159399636089802,6.538629531860352e-05,768.0,1763260695.162245,0.21354994177818298,,
