_timestamp,charts/episodic_return,losses/clipfrac,charts/episodic_length,_step,charts/learning_rate,_runtime,global_step,charts/SPS,losses/value_loss,losses/policy_loss,losses/entropy,losses/old_approx_kl,losses/approx_kl,losses/explained_variance
1763260666.534904,500.0,,500.0,4933,,645.4768660068512,478038,,,,,,,
1763260667.120537,,0.0,,4939,1.290322597924387e-05,646.0624990463257,478592,771.0,225.23460388183594,-1.4386139810085297e-05,0.5102755427360535,0.0006404649466276169,9.257346391677856e-07,-0.0002434253692626953
1763260667.7886984,,0.0,,4946,1.244239592779195e-05,646.7306604385376,479360,771.0,0.001925174379721284,-5.054846405982971e-05,0.5104098320007324,0.0007627587765455246,3.8016587495803833e-06,-0.48571741580963135
1763260668.4003859,500.0,,500.0,4953,,647.3423478603363,480038,,,,,,,
1763260668.843192,500.0,,500.0,4958,,647.7851541042328,480538,,,,,,,
1763260669.3232803,500.0,,500.0,4963,,648.2652423381805,481038,,,,,,,
1763260670.135971,,0.0,,4971,1.0906297575274948e-05,649.0779330730438,481920,773.0,0.001800668891519308,0.0006490983068943024,0.49687331914901733,-0.00017373263835906982,3.857538104057312e-06,0.1581290364265442
1763260670.1776762,500.0,,500.0,4972,,649.1196382045746,482038,,,,,,,
1763260670.6956694,,0.0,,4978,1.0522273441893049e-05,649.6376314163208,482560,773.0,278.0364074707031,-0.0006808452308177948,0.5067074298858643,0.000157930888235569,3.8566067814826965e-06,7.969141006469727e-05
1763260671.0658464,,0.0,,4981,1.0291858416167088e-05,650.0078084468842,482944,773.0,0.0017505205469205976,-0.001489497721195221,0.5276880264282227,0.0026364894583821297,1.93743035197258e-05,0.09689384698867798
1763260671.7389026,,0.0,,4989,9.831029274209868e-06,650.680864572525,483712,773.0,0.002119754906743765,0.0001363791525363922,0.5675424337387085,-0.00015890970826148987,1.0617077350616455e-07,0.0592997670173645
1763260672.2250655,,0.0,,4994,9.523809239908587e-06,651.1670274734497,484224,774.0,0.002050477545708418,-0.0005217175930738449,0.5530288815498352,0.00023656710982322693,1.8514692783355713e-06,-0.1925598382949829
1763260673.4882066,,0.0,,5008,8.678955055074766e-06,652.4301686286926,485632,774.0,0.0019500083290040493,0.0002218186855316162,0.46369415521621704,8.24611634016037e-05,2.950429916381836e-06,0.3568119406700134
1763260673.934545,,0.0,,5013,8.371735930268187e-06,652.8765070438385,486144,775.0,0.0019188724691048265,-0.0006350427865982056,0.5370970368385315,0.00023469515144824982,2.8777867555618286e-06,0.17393547296524048
1763260674.1026886,500.0,,500.0,5015,,653.044650554657,486354,,,,,,,
1763260676.2865326,,0.0,,5039,6.835637577751186e-06,655.228494644165,488704,776.0,0.0018777827499434352,-0.0004044417291879654,0.5114632248878479,0.0006187092512845993,5.951151251792908e-06,0.1414874792098999
1763260679.1543634,,0.0,,5071,4.915514637104934e-06,658.0963253974915,491904,777.0,93.140625,6.318092346191406e-05,0.44274264574050903,6.900914013385773e-05,8.828938007354736e-07,0.00043070316314697266
1763260683.395519,,0.0,,5117,2.0737327304232167e-06,662.3374810218811,496640,780.0,0.0022381984163075686,-3.5375356674194336e-05,0.559115469455719,4.813540726900101e-05,1.5832483768463135e-08,-0.009066581726074219
1763260683.8698392,,0.0,,5122,1.766513037182449e-06,662.8118011951447,497152,780.0,0.0022023667115718126,-2.6326626539230347e-05,0.5439276099205017,2.421904355287552e-05,1.0523945093154907e-07,0.19317787885665894
1763260684.310643,,0.0,,5127,1.459293343941681e-06,663.2526049613953,497664,780.0,0.0021040495485067368,3.529014065861702e-05,0.5135502219200134,-8.454825729131699e-05,2.523884177207947e-07,0.027850449085235596
1763260684.4202256,,0.0,,5128,1.3824884490531986e-06,663.3621876239777,497792,780.0,0.0020614610984921455,8.32974910736084e-06,0.5576909184455872,1.1340714991092682e-05,4.7497451305389404e-08,-0.28155064582824707
1763260685.5907018,,0.0,,5140,6.144393296381168e-07,664.5326638221741,499072,781.0,0.002177019603550434,-5.99399209022522e-06,0.5628591775894165,4.766881465911865e-05,2.0489096641540527e-08,-0.1653982400894165
1763260686.1426802,,0.0,,5146,2.3041474150886643e-07,665.0846421718597,499712,781.0,0.002320975763723254,1.5582889318466187e-05,0.5260142087936401,6.054528057575226e-06,1.5832483768463135e-08,-0.139420747756958
