losses/old_approx_kl,global_step,charts/learning_rate,losses/clipfrac,_timestamp,losses/policy_loss,_step,charts/SPS,charts/episodic_return,_runtime,losses/value_loss,charts/episodic_length,losses/explained_variance,losses/entropy,losses/approx_kl
4.524458199739456e-05,486272,8.294930921692867e-06,0.0,1763260671.3199935,2.6907771825790405e-05,5127,779.0,,650.1800684928894,94.80670166015625,,-0.0032404661178588867,0.33869463205337524,5.122274160385132e-08
,486332,,,1763260671.3425915,,5128,,182.0,650.2026665210724,,182.0,,,
0.00012494996190071106,487424,7.603686754009686e-06,0.0,1763260672.364415,-0.00014162994921207428,5140,779.0,,651.2244899272919,0.9453061819076538,,0.7606139183044434,0.3681110143661499,1.993030309677124e-07
,487889,,,1763260672.7728226,,5146,,233.0,651.6328976154327,,233.0,,,
0.00016826298087835312,488192,7.142857157305116e-06,0.0,1763260673.0799527,-0.00017091631889343262,5150,779.0,,651.9400277137756,114.3208999633789,,-0.017415881156921387,0.44100818037986755,4.60352748632431e-06
-0.0002033635973930359,488320,7.066052148729796e-06,0.0,1763260673.1903093,-0.0002482384443283081,5151,780.0,,652.0503842830658,0.09326517581939697,,0.5987873077392578,0.37976154685020447,9.145587682723999e-07
-0.00024128425866365433,489344,6.451612989621935e-06,0.0,1763260674.1226041,0.00012355297803878784,5163,780.0,,652.9826791286469,160.75833129882812,,0.18750256299972534,0.34395936131477356,5.42961061000824e-07
4.109647125005722e-05,489600,6.298002972471295e-06,0.0,1763260674.3428113,-0.00025412067770957947,5165,780.0,,653.2028863430023,2.135211706161499,,0.4938545823097229,0.3889230489730835,2.728775143623352e-07
-0.00046304985880851746,492544,4.531490048975684e-06,0.0,1763260677.0274496,-0.0006599128246307373,5196,782.0,,655.8875246047974,0.3993552625179291,,0.42452794313430786,0.4830472767353058,1.3709068298339844e-06
,492571,,,1763260677.040167,,5197,,253.0,655.9002420902252,,253.0,,,
-8.05240124464035e-05,496256,2.304147528775502e-06,0.0,1763260680.4127443,-3.300607204437256e-05,5238,783.0,,659.2728192806244,0.20608779788017273,,0.7101308107376099,0.37413570284843445,1.825392246246338e-07
,496291,,,1763260680.4279902,,5239,,287.0,659.2880651950836,,287.0,,,
5.360506474971771e-05,496768,1.9969277218478965e-06,0.0,1763260680.8615284,-0.00017210841178894043,5244,783.0,,659.7216033935547,197.71713256835938,,-0.0026770830154418945,0.3737958073616028,4.842877388000488e-08
-1.752655953168869e-05,497408,1.6129032474054839e-06,0.0,1763260681.4494123,-1.1920928955078125e-07,5251,784.0,,660.3094873428345,118.3082504272461,,-0.005490541458129883,0.36667391657829285,1.0244548320770264e-08
,497786,,,1763260681.713066,,5255,,283.0,660.5731410980225,,283.0,,,
-3.138836473226547e-05,498048,1.2288786592762335e-06,0.0,1763260682.0031765,2.321973443031311e-05,5258,784.0,,660.8632514476776,0.12129111588001251,,0.3542099595069885,0.3857543170452118,8.847564458847046e-08
1.1936761438846588e-05,498816,7.680491762585007e-07,0.0,1763260682.7057402,-3.7848949432373047e-06,5267,784.0,,661.5658152103424,0.026262346655130386,,0.3590640425682068,0.3573288917541504,1.0244548320770264e-08
