charts/learning_rate,charts/episodic_return,_timestamp,losses/policy_loss,losses/old_approx_kl,_runtime,charts/SPS,losses/explained_variance,losses/approx_kl,losses/value_loss,global_step,losses/entropy,losses/clipfrac,charts/episodic_length,_step
4.4700460421154276e-05,,1763260612.7252212,-0.0026584193110466003,0.0020476970821619034,591.5567700862885,752.0,-0.14424824714660645,5.326978862285614e-05,0.0006993502611294389,425600,0.5475764274597168,0.0,,4372
4.4393240386852995e-05,,1763260613.2326796,0.000128135085105896,-0.0008907821029424667,592.0642285346985,752.0,-0.011174201965332031,1.4251098036766052e-05,0.0006032776436768472,426112,0.6243888139724731,0.0,,4377
4.4316435378277674e-05,,1763260613.3563406,-0.0030830875039100647,0.0017648879438638687,592.1878895759583,752.0,0.2489454746246338,0.00010780617594718933,0.0006038284627720714,426240,0.5737468004226685,0.0,,4378
4.377880031825043e-05,,1763260614.2814536,-0.0012411996722221375,-0.0007149362936615944,593.113002538681,753.0,-0.07836389541625977,3.815162926912308e-05,0.0005919882678426802,427136,0.5417458415031433,0.0,,4387
4.3241168896202e-05,,1763260615.1669033,-8.164346218109131e-05,-0.00013305991888046265,593.9984521865845,753.0,0.020365118980407715,1.3364478945732117e-05,0.0020900778472423553,428032,0.5696644186973572,0.0,,4396
4.2165898776147515e-05,,1763260616.9832156,-0.00121384859085083,-0.0008656205609440804,595.8147644996643,754.0,-0.13240492343902588,4.4492073357105255e-05,0.0005381263326853514,429824,0.55626380443573,0.0,,4413
4.2089093767572194e-05,,1763260617.1182194,-0.00042325258255004883,-0.0009454218670725822,595.9497683048248,754.0,3.0994415283203125e-06,2.60891392827034e-05,139.0261993408203,429952,0.6013918519020081,0.0,,4415
3.955453212256543e-05,,1763260621.44703,-0.000959351658821106,-0.0009513320401310921,600.2785789966583,755.0,-0.13832879066467285,4.55779954791069e-05,0.0007186966831795871,434176,0.5661373138427734,0.0,,4456
3.870967702823691e-05,,1763260622.8925416,-0.011047802865505219,0.01314213965088129,601.7240905761719,756.0,-0.031612396240234375,0.0005272673442959785,0.002055254764854908,435584,0.5716402530670166,0.0,,4470
3.824884697678499e-05,,1763260623.6931784,-0.00047385692596435547,-0.00014273915439844131,602.5247273445129,756.0,2.3305416107177734e-05,3.2885000109672546e-06,190.91748046875,436352,0.5802164673805237,0.0,,4478
