charts/episodic_return,losses/explained_variance,charts/SPS,losses/entropy,_timestamp,_runtime,losses/policy_loss,losses/clipfrac,charts/learning_rate,global_step,losses/value_loss,losses/approx_kl,losses/old_approx_kl,charts/episodic_length,_step
,-0.025152206420898438,754.0,0.48110032081604004,1763260664.9553213,643.7980682849884,-2.4567358195781708e-05,0.0,2.0199693608446978e-05,466432,0.0026211030781269073,5.698762834072113e-06,-0.0007234020158648491,,4796
500.0,,,,1763260665.1909504,644.0336973667145,,,,466721,,,,500.0,4799
,-0.18497169017791748,755.0,0.5556211471557617,1763260665.89073,644.7334768772125,-0.0001372992992401123,0.0,1.9585253539844416e-05,467456,0.0024843148421496153,1.1688098311424255e-06,0.00015603844076395035,,4806
500.0,,,,1763260666.1191118,644.9618587493896,,,,467721,,,,500.0,4809
500.0,,,,1763260666.4930043,645.3357512950897,,,,468221,,,,500.0,4813
,-0.3896845579147339,757.0,0.48873472213745117,1763260670.127738,648.9704849720001,-0.00015695393085479736,0.0,1.6820276869111694e-05,472064,0.0017020110972225666,6.810761988162994e-06,-0.0005686664953827858,,4851
,-0.03624892234802246,757.0,0.5355119109153748,1763260670.2381387,649.0808856487274,-0.0006462931632995605,0.0,1.6743471860536374e-05,472192,0.001444279681891203,1.1352822184562683e-06,-4.879850894212723e-05,,4852
,-0.0005857944488525391,757.0,0.469941109418869,1763260670.8031204,649.6458673477173,-0.0008529648184776306,0.0,1.6359446817659773e-05,472832,428.3763122558594,8.969567716121674e-06,-0.0004964498803019524,,4859
500.0,,,,1763260671.552831,650.3955779075623,,,,473721,,,,500.0,4867
,5.781650543212891e-06,758.0,0.5204281806945801,1763260671.6250396,650.4677865505219,3.220885992050171e-05,0.0,1.582181175763253e-05,473728,287.48199462890625,6.51925802230835e-09,9.977258741855621e-06,,4868
,-0.9108990430831909,758.0,0.48466503620147705,1763260672.2265937,651.0693407058716,5.035102367401123e-05,0.0,1.5437788533745334e-05,474368,0.0027216970920562744,4.522502422332764e-06,0.0005626827478408813,,4874
,-0.0004169940948486328,758.0,0.5103347897529602,1763260672.5650704,651.407817363739,-0.00028299540281295776,0.0,1.5207373508019373e-05,474752,98.78829956054688,2.7921050786972046e-06,4.4386833906173706e-05,,4878
500.0,,,,1763260672.9342308,651.7769777774811,,,,475221,,,,500.0,4882
,-0.09193599224090576,760.0,0.48282283544540405,1763260676.049226,654.8919730186462,0.00047359243035316467,0.0,1.290322597924387e-05,478592,0.0016974438913166523,5.281530320644379e-06,0.000135776586830616,,4915
,-0.2921484708786011,760.0,0.5505403876304626,1763260676.5338166,655.3765635490417,-0.0007049515843391418,0.0,1.259600594494259e-05,479104,0.0015065411571413279,2.8592534363269806e-05,-0.00027545075863599777,,4920
,-0.0009713172912597656,761.0,0.49037909507751465,1763260677.5809097,656.4236567020416,-0.0010064281523227692,0.0,1.190476177725941e-05,480256,198.58901977539062,4.366040229797363e-06,-7.07581639289856e-05,,4932
,-0.33202695846557617,761.0,0.5114226341247559,1763260677.6931617,656.5359086990356,0.00046659447252750397,0.0,1.182795676868409e-05,480384,0.002585512353107333,1.3764947652816772e-06,-0.00011424906551837921,,4933
,-0.4943807125091553,761.0,0.5020962953567505,1763260678.2561202,657.0988671779633,-0.0001342780888080597,0.0,1.144393263530219e-05,481024,0.0017242742469534278,3.976747393608093e-07,-0.0006560785695910454,,4939
500.0,,,,1763260678.872746,657.7154929637909,,,,481721,,,,500.0,4946
,-0.5336765050888062,762.0,0.5022450685501099,1763260679.5590553,658.4018023014069,-0.0016668383032083511,0.0,1.0599078450468369e-05,482432,0.0022165896371006966,1.1834315955638885e-05,0.00027786288410425186,,4953
,0.12197226285934448,762.0,0.46138352155685425,1763260680.008163,658.850909948349,-0.00043126195669174194,0.0,1.0291858416167088e-05,482944,0.0021968234796077013,3.0994415283203125e-06,8.203461766242981e-05,,4958
,-0.6828794479370117,762.0,0.47109588980674744,1763260680.4913094,659.3340563774109,-0.0009665638208389282,0.0,9.984639291360509e-06,483456,0.0021935985423624516,6.0889869928359985e-06,0.00010830909013748169,,4963
,-9.715557098388672e-05,763.0,0.4759661555290222,1763260681.162868,660.0056149959564,2.7898699045181274e-05,0.0,9.523809239908587e-06,484224,349.05877685546875,1.2898817658424377e-06,-2.8573907911777496e-05,,4971
,-0.7530381679534912,763.0,0.5135654211044312,1763260681.2744472,660.1171941757202,-0.00043410807847976685,0.0,9.447004231333267e-06,484352,0.002460603602230549,3.4654513001441956e-06,-6.843078881502151e-05,,4972
,-0.20058822631835938,763.0,0.5030086040496826,1763260681.8667474,660.7094943523407,-5.1371753215789795e-05,0.0,9.062980097951367e-06,484992,0.0020157918334007263,1.5925616025924683e-07,-6.592366844415665e-05,,4978
,-0.00043511390686035156,763.0,0.4940348267555237,1763260682.0914164,660.9341633319855,0.0004110857844352722,0.0,8.909370080800727e-06,485248,230.10574340820312,3.849156200885773e-06,-8.569099009037018e-06,,4981
,-0.2111746072769165,764.0,0.5301764607429504,1763260682.9006982,661.7434451580048,2.2951513528823853e-05,0.0,8.371735930268187e-06,486144,0.0018206600798293948,1.0896474123001099e-07,-4.426576197147369e-06,,4989
,-0.10542964935302734,764.0,0.4783167839050293,1763260683.3448112,662.1875581741333,-0.00024479394778609276,0.0,8.064515895966906e-06,486656,0.0017599239945411682,4.149973392486572e-06,-0.000506201758980751,,4994
,-0.10672366619110107,765.0,0.5124962329864502,1763260684.6317325,663.4744794368744,-0.00010586902499198914,0.0,7.219662165880436e-06,488064,0.0017109800828620791,2.9355287551879883e-06,0.00011553987860679626,,5008
,-0.18559157848358154,765.0,0.4099082350730896,1763260685.0765598,663.9193067550659,-0.0002636909484863281,0.0,6.912442586326506e-06,488576,0.0018621970666572452,2.086162567138672e-06,0.0004012715071439743,,5013
500.0,,,,1763260685.194856,664.0376029014587,,,,488721,,,,500.0,5015
500.0,,,,1763260687.3915563,666.2343032360077,,,,491221,,,,500.0,5039
,-0.07197451591491699,768.0,0.48040205240249634,1763260690.3463664,669.1891133785248,-1.535564661026001e-05,0.0,3.3794162845879328e-06,494464,0.0019512722501531243,2.3283064365386963e-08,6.143655627965927e-05,,5071
,-0.10230159759521484,770.0,0.4956972599029541,1763260694.6240373,673.4667842388153,-1.6473233699798584e-05,0.0,5.376344347496342e-07,499200,0.0018585750367492437,9.313225746154785e-09,4.881992936134338e-06,,5117
,0.16304808855056763,770.0,0.4758410155773163,1763260695.111802,673.954549074173,-1.4431774616241455e-05,0.0,2.3041474150886643e-07,499712,0.0019004939822480083,7.450580596923828e-09,1.883693039417267e-05,,5122
