charts/SPS,charts/episodic_length,losses/clipfrac,charts/learning_rate,losses/policy_loss,_runtime,losses/value_loss,_timestamp,losses/entropy,losses/approx_kl,losses/old_approx_kl,losses/explained_variance,charts/episodic_return,_step,global_step
676.0,,0.001953125,0.0001480798819102347,-0.007642276585102081,400.1631031036377,0.009892666712403297,1763260421.332185,0.4796629846096039,0.002571125514805317,-0.02305508963763714,-0.7097218036651611,,2683,253312
675.0,,0.0,0.00014784946688450873,-0.013008847832679749,400.84510040283203,209.92042541503906,1763260422.0141823,0.4824550747871399,0.0009460393339395523,0.0014947298914194107,-0.0013583898544311523,,2687,253696
675.0,,0.001953125,0.0001476958568673581,-0.008781984448432922,401.26096510887146,0.0010550246806815267,1763260422.430047,0.4877471327781677,0.0019330009818077087,-0.015191689133644104,-0.09717166423797607,,2689,253952
675.0,,0.0,0.00014754224685020745,-0.005006805062294006,401.7118573188782,241.1822967529297,1763260422.8809392,0.430157333612442,0.00031174812465906143,0.00013179052621126175,-0.0019412040710449219,,2692,254208
674.0,,0.0,0.0001450844865757972,0.005957760848104954,408.3031735420227,0.009270092472434044,1763260429.4722555,0.44653216004371643,0.001220565289258957,0.013914534822106361,-0.6938611268997192,,2732,258304
676.0,,0.0,0.00014385560643859208,3.0525028705596924e-05,410.65483927726746,0.006935868877917528,1763260431.8239212,0.5331282019615173,0.0007881158962845802,0.0007468732073903084,-0.042820096015930176,,2752,260352
676.0,,0.0,0.0001435483864042908,0.0009330958127975464,411.20947790145874,0.0009258175268769264,1763260432.3785598,0.4440014660358429,5.127023905515671e-05,-0.0010463828220963478,-0.2888447046279907,,2757,260864
677.0,,0.0,0.00014262672630138695,0.001612052321434021,412.92806458473206,0.00042220979230478406,1763260434.0971465,0.5039278864860535,0.00020475313067436218,0.0018296074122190475,0.14941096305847168,,2772,262400
677.0,,0.0,0.0001420122862327844,-0.0003489963710308075,414.0762264728546,0.00041857530595734715,1763260435.2453084,0.4409217834472656,0.00037277117371559143,-0.002035459503531456,-0.03109586238861084,,2782,263424
678.0,,0.017578125,0.00014193548122420907,-0.035250596702098846,414.2136495113373,0.0004822020709980279,1763260435.3827314,0.5174764394760132,0.008215983398258686,-0.021510692313313484,-0.20345985889434814,,2783,263552
678.0,,0.0,0.0001413210411556065,0.0014219395816326141,415.35357213020325,0.0005640874151140451,1763260436.522654,0.4910370111465454,6.207916885614395e-05,-0.001425216905772686,0.03598850965499878,,2793,264576
680.0,,0.0,0.00013947772094979882,0.0016505979001522064,418.7991404533386,257.2729187011719,1763260439.9682224,0.43601861596107483,0.00024216994643211365,0.005137408152222633,-0.0005431175231933594,,2824,267648
,500.0,,,,420.9425415992737,,1763260442.1116235,,,,,500.0,2843,269609
