losses/old_approx_kl,_runtime,_step,_timestamp,charts/SPS,losses/policy_loss,losses/value_loss,losses/entropy,losses/approx_kl,charts/episodic_return,losses/clipfrac,charts/learning_rate,charts/episodic_length,losses/explained_variance,global_step
-4.4821761548519135e-05,467.78823590278625,4806,1763260522.970435,1062.0,-0.00016514956951141357,0.0009938206057995558,0.618388295173645,1.9404105842113495e-05,,0.0,1.8356375221628696e-05,,-0.11481797695159912,469504
-0.0003025950863957405,468.021849155426,4809,1763260523.2040482,1062.0,0.0008592605590820312,0.0017438819631934166,0.5592949390411377,7.855705916881561e-06,,0.0,1.8202765204478055e-05,,-0.17457401752471924,469760
-0.001962079666554928,468.3694546222687,4813,1763260523.5516536,1062.0,-0.0008408874273300171,0.0022736384999006987,0.5660762190818787,8.425675332546234e-06,,0.0,1.7972350178752095e-05,,-0.5429497957229614,470144
0.0005343863740563393,471.98495960235596,4851,1763260527.1671586,1062.0,2.0544975996017456e-06,0.0014177815755829215,0.5245514512062073,4.156492650508881e-06,,0.0,1.5668203559471294e-05,,-0.4410957098007202,473984
0.0002467567101120949,472.0999219417572,4852,1763260527.282121,1062.0,-0.00014511868357658386,0.001036302070133388,0.5755916833877563,1.5450641512870789e-06,,0.0,1.5591398550895974e-05,,0.054563283920288086,474112
0.0005605258047580719,472.67664790153503,4859,1763260527.858847,1062.0,0.00029229000210762024,102.10774993896484,0.572981595993042,4.049390554428101e-06,,0.0,1.5207373508019373e-05,,-4.553794860839844e-05,474752
,473.44258069992065,4867,1763260528.6247797,,,,,,500.0,,,500.0,,475638
0.00016418471932411194,473.5182726383209,4868,1763260528.7004716,1062.0,-4.141777753829956e-05,1046.787841796875,0.5734474658966064,8.605420589447021e-07,,0.0,1.4669738447992131e-05,,-4.029273986816406e-05,475648
-2.9159709811210632e-06,474.1263179779053,4874,1763260529.308517,1062.0,-6.2193721532821655e-06,0.001398692955262959,0.5895717144012451,3.045424818992615e-07,,0.0,1.4285714314610232e-05,,-0.12427854537963867,476288
-6.387569010257721e-05,474.474134683609,4878,1763260529.6563337,1062.0,-5.073845386505127e-06,938.9125366210938,0.6114755868911743,4.5262277126312256e-07,,0.0,1.4055299288884271e-05,,6.645917892456055e-05,476672
,474.8867537975311,4882,1763260530.0689528,,,,,,500.0,,,500.0,,477138
0.00010371953248977661,478.091917514801,4915,1763260533.2741165,1062.0,-5.488470196723938e-05,0.0010868432000279427,0.6106489896774292,6.705522537231445e-08,,0.0,1.1751151760108769e-05,,0.02427971363067627,480512
-0.00030754320323467255,478.5545861721039,4920,1763260533.7367852,1062.0,0.00024094060063362122,0.0010888425167649984,0.5419327020645142,2.0470470190048218e-06,,0.0,1.144393263530219e-05,,-0.1176985502243042,481024
0.00019235070794820786,479.6341781616211,4932,1763260534.8163772,1062.0,-1.564621925354004e-06,1234.6881103515625,0.5472315549850464,5.094334483146667e-07,,0.0,1.075268846761901e-05,,0.00014400482177734375,482176
0.00011185463517904282,479.74943113327026,4933,1763260534.9316301,1062.0,0.00019571930170059204,0.0013946143444627523,0.579422652721405,6.416812539100647e-07,,0.0,1.0675883459043689e-05,,-0.3916369676589966,482304
0.0007946789264678955,480.36075139045715,4939,1763260535.5429504,1062.0,-6.238371133804321e-05,0.0011533083161339164,0.5989066362380981,2.6598572731018066e-06,,0.0,1.0291858416167088e-05,,-0.0023587942123413086,482944
-0.000517258420586586,480.9394462108612,4946,1763260536.1216452,1062.0,-0.00026654452085494995,0.001553372829221189,0.5659451484680176,1.953914761543274e-06,,0.0,9.907834282785188e-06,,0.019354522228240967,483584
,481.5879349708557,4953,1763260536.770134,,,,,,500.0,,,500.0,,484332
,482.044353723526,4958,1763260537.2265527,,,,,,500.0,,,500.0,,484832
0.00014983490109443665,482.4988839626312,4963,1763260537.681083,1062.0,-0.00014579296112060547,0.0017176902620121837,0.5759600400924683,4.377216100692749e-07,,0.0,8.909370080800727e-06,,0.09725916385650635,485248
-1.604948192834854e-05,483.2107059955597,4971,1763260538.392905,1062.0,-0.0003442056477069855,1059.514892578125,0.5912240147590637,1.193024218082428e-06,,0.0,8.448540938843507e-06,,-3.5762786865234375e-06,486016
-9.707175195217133e-05,483.3268041610718,4972,1763260538.5090032,1062.0,-0.00019515305757522583,0.0017188283381983638,0.5969741940498352,2.0675361156463623e-07,,0.0,8.371735930268187e-06,,0.016137361526489258,486144
5.572102963924408e-06,483.8932855129242,4978,1763260539.0754845,1062.0,-0.00047383829951286316,0.0014876486966386437,0.6043716073036194,9.639188647270203e-07,,0.0,7.987710887391586e-06,,-0.11632311344146729,486784
-7.89230689406395e-05,484.12213611602783,4981,1763260539.304335,1062.0,-0.00047678127884864807,857.7984619140625,0.5446915030479431,5.336478352546692e-07,,0.0,7.834101779735647e-06,,0.00024145841598510742,487040
2.1464191377162933e-05,484.830265045166,4989,1763260540.012464,1062.0,5.6996941566467285e-06,696.254638671875,0.5618584752082825,2.0954757928848267e-07,,0.0,7.373271728283726e-06,,0.0015205740928649902,487808
0.00010445713996887207,485.31461906433105,4994,1763260540.496818,1062.0,4.814565181732178e-05,597.3011474609375,0.610670804977417,2.2724270820617676e-07,,0.0,7.066052148729796e-06,,4.3451786041259766e-05,488320
,486.5930094718933,5008,1763260541.7752085,,,,,,500.0,,,500.0,,489746
,487.0386092662811,5013,1763260542.2208083,,,,,,500.0,,,500.0,,490246
0.00011645536869764328,487.2620904445648,5015,1763260542.4442894,1063.0,-0.00021313130855560303,0.0015760002424940467,0.5665549635887146,1.3755634427070618e-06,,0.0,5.760368821938755e-06,,-0.07072031497955322,490496
-0.00010229554027318954,489.50026082992554,5039,1763260544.6824598,1063.0,-0.00016026198863983154,0.0016448942478746176,0.5877717137336731,6.584450602531433e-07,,0.0,4.301075477997074e-06,,-0.11017835140228271,492928
,492.4172339439392,5071,1763260547.599433,,,,,,500.0,,,500.0,,496246
