losses/entropy,_step,_timestamp,charts/episodic_return,losses/explained_variance,losses/policy_loss,global_step,losses/value_loss,_runtime,charts/SPS,losses/clipfrac,charts/learning_rate,charts/episodic_length,losses/old_approx_kl,losses/approx_kl
0.5531339049339294,4878,1763260512.4942873,,0.3518955707550049,-0.0006451457738876343,472192,0.0009440413559786975,457.34363317489624,1094.0,0.0,1.6743471860536374e-05,,-6.730575114488602e-05,3.612600266933441e-06
0.5653018355369568,4882,1763260512.849296,,0.08574461936950684,0.0003102719783782959,472576,0.0011590550420805812,457.69864201545715,1094.0,0.0,1.6513056834810413e-05,,-0.00017295405268669128,9.443610906600952e-07
0.5923636555671692,4915,1763260515.8541028,,0.18807220458984375,-0.0003860369324684143,475904,0.0019222788978368044,460.7034487724304,1095.0,0.0,1.4516129340336192e-05,,-0.00036336202174425125,1.964159309864044e-06
0.6250208616256714,4920,1763260516.3354428,,0.012327969074249268,0.00015600770711898804,476416,0.0014812576118856668,461.18478870391846,1094.0,0.0,1.4208909306034911e-05,,-0.00019682012498378754,3.4458935260772705e-07
0.5567476153373718,4932,1763260517.4866006,,-0.4143725633621216,-0.0001512765884399414,477696,0.0012058042921125889,462.335946559906,1095.0,0.0,1.344086012977641e-05,,-2.8260983526706696e-05,1.1743977665901184e-06
,4933,1763260517.5162032,500.0,,,477772,,462.3655490875244,,,,500.0,,
0.5803850889205933,4939,1763260518.0726326,,0.00030153989791870117,-0.0006784573197364807,478336,880.0428466796875,462.92197847366333,1095.0,0.0,1.3056835996394511e-05,,-3.208965063095093e-05,1.562759280204773e-06
0.4988061189651489,4946,1763260518.7624564,,-4.710994243621826,0.00018881261348724365,479104,0.00259424839168787,463.61180233955383,1095.0,0.0,1.259600594494259e-05,,-0.001068764366209507,1.121964305639267e-05
,4953,1763260519.360866,500.0,,,479772,,464.2102119922638,,,,500.0,,
,4958,1763260519.8024378,500.0,,,480272,,464.6517837047577,,,,500.0,,
,4963,1763260520.2890825,500.0,,,480772,,465.13842844963074,,,,500.0,,
0.47363436222076416,4971,1763260520.9603188,,0.002940237522125244,3.166496753692627e-05,481536,761.2421875,465.8096647262573,1095.0,0.0,1.1136712601000909e-05,,-0.00013519544154405594,1.101754605770111e-06
0.5200197100639343,4972,1763260521.0724633,,-2.926240921020508,-0.0005262047052383423,481664,0.002197611378505826,465.92180919647217,1095.0,0.0,1.1059907592425589e-05,,-0.0003111632540822029,3.014691174030304e-06
0.5334822535514832,4978,1763260521.6916392,,0.04632699489593506,-0.0006328579038381577,482304,0.0013714790111407638,466.5409851074219,1095.0,0.0,1.0675883459043689e-05,,0.00016117654740810394,2.551823854446411e-06
0.564011812210083,4981,1763260521.914382,,0.0001277923583984375,0.00018036924302577972,482560,740.0809326171875,466.7637279033661,1095.0,0.0,1.0522273441893049e-05,,0.00016099121421575546,1.3718381524085999e-06
,4989,1763260522.6595504,500.0,,,483443,,467.5088963508606,,,,500.0,,
,4994,1763260523.1015682,500.0,,,483943,,467.950914144516,,,,500.0,,
0.6069214344024658,5008,1763260524.476776,,0.06734597682952881,-0.00026363134384155273,485376,0.0014337198808789253,469.3261218070984,1095.0,0.0,8.832565072225407e-06,,0.00014591682702302933,7.515773177146912e-07
0.5234352350234985,5013,1763260524.921504,,0.14017802476882935,0.0001396089792251587,485888,0.0012980136089026928,469.770849943161,1095.0,0.0,8.525345947418828e-06,,0.00030283816158771515,1.8440186977386475e-06
0.5853357315063477,5015,1763260525.0341744,,0.0004138946533203125,0.00024069473147392273,486016,1271.019775390625,469.88352036476135,1095.0,0.0,8.448540938843507e-06,,-0.0007498431950807571,1.0132789611816406e-06
0.5407915115356445,5039,1763260527.2068517,,0.00024878978729248047,-0.00027611851692199707,488448,1333.7034912109375,472.05619764328003,1095.0,0.0,6.989247140154475e-06,,-0.0001927269622683525,5.802139639854431e-07
0.5784025192260742,5071,1763260530.0860627,,6.222724914550781e-05,6.176531314849854e-05,491648,875.6859741210938,474.9354085922241,1095.0,0.0,5.069124199508224e-06,,-9.774602949619293e-05,2.998858690261841e-07
0.6075952053070068,5117,1763260534.3666763,,0.037208378314971924,-5.1412731409072876e-05,496384,0.0015696822665631771,479.2160222530365,1095.0,0.0,2.2273425202001818e-06,,3.6259181797504425e-05,1.6670674085617065e-07
0.5456212759017944,5122,1763260534.853343,,-0.40579068660736084,3.9346516132354736e-05,496896,0.001535929273813963,479.7026889324188,1095.0,0.0,1.9201229406462517e-06,,-3.667175769805908e-05,3.3527612686157227e-08
0.5453140735626221,5127,1763260535.3001275,,-0.17532002925872803,-4.133209586143494e-06,497408,0.0012856553075835109,480.1494734287262,1095.0,0.0,1.6129032474054839e-06,,2.586841583251953e-05,1.2293457984924316e-07
0.5758049488067627,5128,1763260535.4110482,,-0.23416459560394287,4.808977246284485e-05,497536,0.0015464688185602427,480.2603940963745,1095.0,0.0,1.5360983525170013e-06,,-4.111509770154953e-05,4.7497451305389404e-08
0.5732566118240356,5140,1763260536.4578037,,4.83393669128418e-05,4.276633262634277e-06,498688,680.6863403320312,481.3071496486664,1095.0,0.0,8.448540711469832e-07,,1.6598030924797058e-05,3.725290298461914e-09
0.6265447735786438,5146,1763260537.0490382,,0.02337038516998291,-2.7567148208618164e-05,499328,0.0016010187100619078,481.8983840942383,1095.0,0.0,4.6082948301773285e-07,,2.6188790798187256e-06,1.6763806343078613e-08
0.5378942489624023,5150,1763260537.3837323,,0.00017577409744262695,1.2680888175964355e-05,499712,773.39501953125,482.23307824134827,1095.0,0.0,2.3041474150886643e-07,,-1.5902332961559296e-05,8.381903171539307e-09
0.5808280110359192,5151,1763260537.494226,,0.23288828134536743,-4.209578037261963e-07,499840,0.0013034987496212125,482.3435719013214,1095.0,0.0,1.536098324095292e-07,,2.7157366275787354e-06,5.587935447692871e-09
