_timestamp,losses/value_loss,losses/old_approx_kl,_step,losses/approx_kl,charts/learning_rate,charts/episodic_length,_runtime,losses/entropy,charts/episodic_return,global_step,losses/explained_variance,losses/clipfrac,losses/policy_loss,charts/SPS
1763260507.3549757,0.0025609410367906094,-0.0003391699865460396,4882,9.831972420215607e-06,1.7895545170176774e-05,,452.18901467323303,0.5038468837738037,,470272,0.11110454797744751,0.0,0.0004579201340675354,1102.0
1763260510.3227777,547.0328979492188,0.0007629282772541046,4915,1.9177794456481934e-05,1.589861676620785e-05,,455.1568167209625,0.5596492886543274,,473600,0.0005318522453308105,0.0,0.0016955733299255371,1102.0
1763260510.7897825,140.79873657226562,1.2227334082126617e-05,4920,4.759058356285095e-07,1.5591398550895974e-05,,455.6238214969635,0.5631536245346069,,474112,-0.0001220703125,0.0,-4.9017369747161865e-05,1102.0
1763260511.9338403,0.0018901911098510027,-0.0008764117956161499,4932,1.2625008821487427e-05,1.4823348465142772e-05,,456.7678792476654,0.440116822719574,,475392,0.21247118711471558,0.0,-0.0009963084012269974,1102.0
1763260511.9704103,,,4933,,,500.0,456.8044493198395,,500.0,475501,,,,
1763260512.5257037,869.2656860351562,1.0911375284194946e-05,4939,9.778887033462524e-07,1.4439324331760872e-05,,457.359742641449,0.5568408966064453,,476032,0.000386655330657959,0.0,0.00045612454414367676,1102.0
1763260513.188486,0.0028533621225506067,-0.0004550125449895859,4946,1.8309801816940308e-06,1.397849428030895e-05,,458.0225250720978,0.5163667798042297,,476800,-1.0590357780456543,0.0,-0.0005397722125053406,1102.0
1763260513.7997947,,,4953,,,500.0,458.6338336467743,,500.0,477501,,,,
1763260514.240104,,,4958,,,500.0,459.07414293289185,,500.0,478001,,,,
1763260514.710042,,,4963,,,500.0,459.5440809726715,,500.0,478501,,,,
1763260515.4717867,0.0025279647670686245,0.0006310092285275459,4971,5.136243999004364e-06,1.244239592779195e-05,,460.30582571029663,0.5648465156555176,,479360,-0.3484807014465332,0.0,0.0001995190978050232,1102.0
1763260515.6147633,0.001723744673654437,9.666942059993744e-05,4972,8.676201105117798e-06,1.2365591828711331e-05,,460.4488022327423,0.5156782269477844,,479488,0.14511024951934814,0.0,-0.00030755624175071716,1102.0
1763260516.0594487,,,4978,,,500.0,460.8934876918793,,500.0,480001,,,,
1763260516.3906257,0.001741910818964243,-8.624512702226639e-05,4981,9.34116542339325e-07,1.182795676868409e-05,,461.22466468811035,0.45439672470092773,,480384,0.13694137334823608,0.0,-0.00016171112656593323,1102.0
1763260517.0932002,0.002689168555662036,-9.956024587154388e-05,4989,4.289671778678894e-06,1.136712762672687e-05,,461.9272391796112,0.5102131366729736,,481152,-1.0562827587127686,0.0,0.0004975646734237671,1102.0
1763260517.5337584,0.002875757636502385,0.0008333632722496986,4994,1.2201257050037384e-05,1.1059907592425589e-05,,462.36779737472534,0.5153588056564331,,481664,-0.020720958709716797,0.0,-0.0009831273928284645,1102.0
1763260518.8196394,925.0573120117188,0.00011289305984973907,5008,2.644956111907959e-07,1.0215053407591768e-05,,463.6536784172058,0.49781113862991333,,483072,0.00035941600799560547,0.0,-0.00016524642705917358,1102.0
1763260519.2591426,1143.173095703125,-0.0003213537856936455,5013,4.10713255405426e-07,9.907834282785188e-06,,464.0931816101074,0.48099154233932495,,483584,0.0007687807083129883,0.0,9.48198139667511e-05,1102.0
1763260519.4784317,0.0025896893348544836,-4.651211202144623e-05,5015,5.662441253662109e-07,9.754224265634548e-06,,464.31247067451477,0.5035061240196228,,483840,-0.10132575035095215,0.0,-2.802535891532898e-05,1102.0
1763260521.6719823,0.0024246370885521173,-0.0008562356233596802,5039,8.07829201221466e-06,8.294930921692867e-06,,466.5060212612152,0.4985262453556061,,486272,0.08926910161972046,0.0,-0.0007643774151802063,1102.0
1763260524.5742846,,,5071,,,500.0,469.40832352638245,,500.0,489501,,,,
1763260528.8022096,0.0019110707798972726,0.0001566186547279358,5117,1.9390136003494263e-06,3.533026074364898e-06,,473.636248588562,0.5283814668655396,,494208,0.5623172521591187,0.0,-0.00063360296189785,1102.0
1763260529.2787716,0.0022247089073061943,4.409812390804291e-05,5122,5.587935447692871e-08,3.2258064948109677e-06,,474.11281061172485,0.4970701038837433,,494720,0.27772587537765503,0.0,4.108250141143799e-05,1102.0
1763260529.7208626,0.002761051058769226,-8.614826947450638e-05,5127,1.5366822481155396e-07,2.918586687883362e-06,,474.55490159988403,0.5213083028793335,,495232,-0.08936679363250732,0.0,3.351271152496338e-05,1102.0
1763260529.833736,0.002581750974059105,2.7903355658054352e-05,5128,6.323680281639099e-07,2.8417819066817174e-06,,474.6677749156952,0.5165424346923828,,495360,0.25490546226501465,0.0,-0.0003338716924190521,1102.0
1763260530.8640668,1109.5169677734375,-0.00021035224199295044,5140,3.7439167499542236e-07,2.150537738998537e-06,,475.69810581207275,0.516313374042511,,496512,0.00023168325424194336,0.0,-3.28943133354187e-05,1102.0
1763260531.4535093,0.001403282629325986,3.410223871469498e-05,5146,4.7497451305389404e-08,1.766513037182449e-06,,476.2875483036041,0.5250620245933533,,497152,0.49608975648880005,0.0,-1.788325607776642e-05,1102.0
1763260531.7869163,703.9625244140625,-2.7375295758247375e-05,5150,1.0244548320770264e-07,1.5360983525170013e-06,,476.62095522880554,0.5268170833587646,,497536,0.001193404197692871,0.0,-6.230175495147705e-05,1102.0
1763260531.899339,0.002512238221243024,0.00018377695232629776,5151,3.4552067518234253e-07,1.459293343941681e-06,,476.7333779335022,0.46690380573272705,,497664,-0.6208100318908691,0.0,-0.000319531187415123,1102.0
1763260533.0494816,0.0023608915507793427,6.649177521467209e-05,5163,4.190951585769653e-08,6.912442245265993e-07,,477.88352060317993,0.537732720375061,,498944,0.060035645961761475,0.0,-3.365427255630493e-05,1102.0
1763260533.1635494,756.2279052734375,2.248212695121765e-06,5165,1.30385160446167e-08,6.144393296381168e-07,,477.9975883960724,0.5354931354522705,,499072,0.0005874037742614746,0.0,-1.30385160446167e-07,1102.0
