charts/episodic_return,charts/learning_rate,_step,losses/policy_loss,global_step,losses/approx_kl,losses/old_approx_kl,_timestamp,losses/entropy,_runtime,charts/SPS,charts/episodic_length,losses/explained_variance,losses/value_loss,losses/clipfrac
,1.267281095351791e-05,5008,-0.0003391057252883911,478976,1.0151416063308716e-06,0.0002416018396615982,1763260513.7769608,0.60382080078125,458.61092877388,1105.0,,-0.02980494499206543,0.001556631876155734,0.0
,1.2365591828711331e-05,5013,0.00018863379955291748,479488,5.133450031280518e-06,0.000810820609331131,1763260514.2197793,0.5737375617027283,459.053747177124,1105.0,,0.06389141082763672,0.0011570221977308393,0.0
,1.228878682013601e-05,5015,-0.00033325329422950745,479616,1.107342541217804e-06,0.00022819731384515762,1763260514.332862,0.5325644016265869,459.16682982444763,1105.0,,0.0006527900695800781,440.78179931640625,0.0
,1.082949347619433e-05,5039,-2.9943883419036865e-05,482048,5.3085386753082275e-08,-1.5216879546642303e-05,1763260516.5026214,0.5791161060333252,461.33658933639526,1105.0,,-2.968311309814453e-05,729.444580078125,0.0
,8.909370080800727e-06,5071,0.0001568961888551712,485248,2.3655593395233154e-07,-0.00011392496526241302,1763260519.3616061,0.5778989791870117,464.1955740451813,1105.0,,-0.02795732021331787,0.0016690074698999524,0.0
,6.221197963895975e-06,5117,-0.0001435205340385437,489728,1.1548399925231934e-07,6.256997585296631e-05,1763260523.4396155,0.5898840427398682,468.2735834121704,1105.0,,-0.00790548324584961,0.002054864540696144,0.0
,5.913978384342045e-06,5122,-0.00018375366926193237,490240,3.8929283618927e-07,-0.00018215179443359375,1763260523.8803458,0.5810648202896118,468.71431374549866,1105.0,,-0.032558560371398926,0.002495203632861376,0.0
,5.6067588047881145e-06,5127,4.359707236289978e-05,490752,8.204951882362366e-07,0.0001472262665629387,1763260524.3576312,0.5523529052734375,469.1915991306305,1105.0,,0.03862076997756958,0.0019578866194933653,0.0
,5.529953796212794e-06,5128,3.512948751449585e-06,490880,7.431954145431519e-07,0.00024248287081718445,1763260524.466199,0.5532305240631104,469.30016684532166,1105.0,,0.01652538776397705,0.0019429001258686185,0.0
500.0,,5140,,492071,,,1763260525.5069764,,470.34094429016113,,500.0,,,
500.0,,5146,,492606,,,1763260525.9597623,,470.79373025894165,,500.0,,,
,4.224270469421754e-06,5150,-0.0001625269651412964,493056,1.3969838619232178e-07,-3.815069794654846e-05,1763260526.4114027,0.5713375210762024,471.2453706264496,1105.0,,0.022495925426483154,0.0016843986231833696,0.0
500.0,,5151,,493106,,,1763260526.4310153,,471.26498317718506,,500.0,,,
,3.456221293163253e-06,5163,-0.0004984736442565918,494336,1.3140961527824402e-06,0.00021028239279985428,1763260527.5517328,0.5175243616104126,472.38570070266724,1105.0,,0.05412524938583374,0.0018255410250276327,0.0
,3.3026112760126125e-06,5165,-3.968179225921631e-05,494592,3.166496753692627e-08,8.158385753631592e-05,1763260527.7700698,0.5678694844245911,472.60403776168823,1105.0,,-0.44802045822143555,0.002031714888289571,0.0
,1.459293343941681e-06,5196,2.2411346435546875e-05,497664,6.332993507385254e-08,-9.124539792537689e-05,1763260530.4960701,0.6062337160110474,475.3300380706787,1106.0,,-2.777576446533203e-05,889.2362060546875,0.0
,1.3824884490531986e-06,5197,-9.775161743164062e-06,497792,7.171183824539185e-08,-5.499459803104401e-06,1763260530.6410532,0.5951533913612366,475.4750211238861,1106.0,,0.2322259545326233,0.0012100080493837595,0.0
