losses/clipfrac,losses/old_approx_kl,charts/SPS,losses/approx_kl,losses/value_loss,losses/policy_loss,charts/learning_rate,global_step,losses/entropy,charts/episodic_length,_runtime,_timestamp,_step,losses/explained_variance,charts/episodic_return
0.0,0.00020732637494802475,694.0,2.7352944016456604e-06,0.010092230513691902,-0.00031732767820358276,8.049155439948663e-05,365952,0.4327661097049713,,530.3987512588501,1763260572.5801303,4415,-1.3113021850585938e-06,
,,,,,,,368500,,133.0,533.4820508956909,1763260575.66343,4456,,133.0
,,,,,,,369910,,106.0,535.1916902065277,1763260577.3730693,4478,,106.0
,,,,,,,370002,,92.0,535.3243165016174,1763260577.5056956,4480,,92.0
0.0,8.308608084917068e-05,695.0,2.6365742087364197e-06,0.01356713566929102,0.00040005147457122803,7.764976908219978e-05,370688,0.3382149636745453,,536.2505013942719,1763260578.4318805,4492,-1.7881393432617188e-06,
0.0,0.00017587002366781235,695.0,1.9269995391368866e-05,126.30777740478516,-0.0010120198130607605,7.741935405647382e-05,371072,0.4003055691719055,,536.7063915729523,1763260578.8877707,4498,-2.5033950805664062e-06,
0.0,0.00017830822616815567,695.0,6.738025695085526e-05,0.013257678598165512,0.0012565869837999344,7.65744989621453e-05,372480,0.22927197813987732,,538.9584963321686,1763260581.1398754,4522,-2.2649765014648438e-06,
0.0,0.0016249055042862892,695.0,0.00015311967581510544,125.83524322509766,0.0013949372805655003,7.649769395356998e-05,372608,0.3754900097846985,,539.1937165260315,1763260581.3750956,4524,-1.7881393432617188e-06,
,,,,,,,372695,,116.0,539.2502012252808,1763260581.4315803,4525,,116.0
,,,,,,,372798,,103.0,539.4813017845154,1763260581.6626809,4527,,103.0
,,,,,,,372997,,95.0,539.8609302043915,1763260582.0423093,4531,,95.0
0.0,0.00025485269725322723,695.0,4.9054622650146484e-05,4.845213890075684,0.002340070903301239,7.61904739192687e-05,373120,0.43536752462387085,,540.081570148468,1763260582.2629492,4533,-1.1920928955078125e-06,
,,,,,,,373192,,78.0,540.1259443759918,1763260582.3073235,4534,,78.0
,,,,,,,374433,,124.0,542.3631639480591,1763260584.544543,4555,,124.0
0.0,-0.0033885501325130463,694.0,8.177757263183594e-05,4.8129563331604,-0.0011661238968372345,7.511520379921421e-05,374912,0.5533109903335571,88.0,543.2480218410492,1763260585.429401,4562,-1.0728836059570312e-06,88.0
0.0,-0.0019085071980953217,693.0,4.2889267206192017e-05,0.018991421908140182,-0.0002034604549407959,7.327189086936414e-05,377984,0.34782543778419495,,548.5935714244843,1763260590.7749505,4613,-1.1920928955078125e-06,
,,,,,,,378757,,172.0,549.9585881233215,1763260592.1399672,4626,,172.0
0.0,0.001609290950000286,692.0,1.050066202878952e-05,0.022797899320721626,-0.0007406771183013916,7.250384078361094e-05,379264,0.23603221774101257,,550.8894567489624,1763260593.0708358,4635,-1.430511474609375e-06,
0.0,0.0001552710309624672,692.0,0.00029667560011148453,118.4572982788086,-0.00014836899936199188,7.227342575788498e-05,379648,0.39907148480415344,,551.5934636592865,1763260593.7748427,4641,-1.1920928955078125e-06,
,,,,,,,379806,,86.0,551.8896310329437,1763260594.07101,4644,,86.0
0.0,-0.000204453244805336,691.0,0.00021866895258426666,4.719570159912109,0.0035333968698978424,7.15821806807071e-05,380800,0.31458672881126404,,553.8911254405975,1763260596.0725045,4661,-1.3113021850585938e-06,
,,,,,,,381595,,111.0,555.5442173480988,1763260597.7255964,4675,,111.0
0.0,-0.003848954103887081,690.0,0.00018623564392328262,117.04327392578125,-0.01023373194038868,7.050691056065261e-05,382592,0.307681143283844,,557.5351865291595,1763260599.7165656,4691,-1.7881393432617188e-06,
,,,,,,,383743,,94.0,558.8366024494171,1763260601.0179815,4709,,94.0
,,,,,,,383942,,100.0,559.1444737911224,1763260601.3258529,4713,,100.0
0.0,0.0009833034127950668,691.0,4.6040862798690796e-05,0.018714234232902527,0.003106065094470978,6.881720764795318e-05,385408,0.38905689120292664,,561.0360684394836,1763260603.2174475,4738,-2.0265579223632812e-06,
,,,,,,,385497,,151.0,561.0808498859406,1763260603.262229,4739,,151.0
,,,,,,,385603,,106.0,561.2278878688812,1763260603.409267,4741,,106.0
,,,,,,,385697,,94.0,561.3776099681854,1763260603.558989,4743,,94.0
0.0,-0.0034675542265176773,691.0,0.00031887926161289215,0.011297948658466339,0.00040630996227264404,6.751152250217274e-05,387584,0.303496390581131,,563.617998123169,1763260605.7993772,4772,-4.76837158203125e-07,
,,,,,,,388434,,92.0,564.6221263408661,1763260606.8035054,4786,,92.0
0.0,0.004653707146644592,692.0,0.0005824025720357895,4.454397678375244,-0.011881090700626373,6.69738874421455e-05,388480,0.36561208963394165,,564.7422170639038,1763260606.9235961,4787,-1.9073486328125e-06,
,,,,,,,388539,,105.0,564.7749304771423,1763260606.9563096,4788,,105.0
,,,,,,,389092,,142.0,565.4338479042053,1763260607.615227,4796,,142.0
0.0,-0.0015046661719679832,692.0,3.253202885389328e-05,0.01630392111837864,-0.002286946401000023,6.612903234781697e-05,389888,0.4248727262020111,,566.4536414146423,1763260608.6350205,4809,-1.0728836059570312e-06,
0.0,0.0009619267657399178,692.0,0.00021623913198709488,0.01765776053071022,0.00016136839985847473,6.597542233066633e-05,390144,0.3821313679218292,,566.769364118576,1763260608.9507432,4813,-8.344650268554688e-07,
,,,,,,,392490,,136.0,569.6052937507629,1763260611.7866728,4851,,136.0
0.0,8.275546133518219e-05,693.0,6.6105276346206665e-06,0.17292983829975128,-0.0011663101613521576,6.367127207340673e-05,393984,0.44477391242980957,,571.4026188850403,1763260613.583998,4874,-1.3113021850585938e-06,
0.0,0.0011033816263079643,693.0,2.8028152883052826e-05,118.4751968383789,-0.0003750752657651901,6.351766205625609e-05,394240,0.4645519256591797,,571.7033059597015,1763260613.884685,4878,-5.960464477539062e-07,
0.0,0.0008153710514307022,693.0,0.00011076591908931732,0.018632877618074417,-0.0067584458738565445,6.336405203910545e-05,394496,0.4144185185432434,,572.0312855243683,1763260614.2126646,4882,-7.152557373046875e-07,
0.0,0.0029940567910671234,694.0,0.00013671442866325378,4.387957572937012,0.0005168989300727844,6.19815691607073e-05,396800,0.4193020462989807,,574.8747630119324,1763260617.056142,4920,-9.5367431640625e-07,
,,,,,,,397655,,150.0,575.8393778800964,1763260618.020757,4932,,150.0
0.0,0.006190573796629906,694.0,0.0002072695642709732,0.017488673329353333,0.0014041084796190262,6.144393410068005e-05,397696,0.5094361901283264,,575.946310043335,1763260618.1276891,4933,-1.0728836059570312e-06,
0.0,-0.00334249809384346,694.0,0.00013349950313568115,0.017937928438186646,0.0029571037739515305,6.121351907495409e-05,398080,0.44136694073677063,,576.4397256374359,1763260618.6211047,4939,-8.344650268554688e-07,
0.0,-0.005076372064650059,694.0,0.0001544533297419548,0.17212656140327454,-0.004508437588810921,6.098310404922813e-05,398464,0.3779803216457367,,576.9445705413818,1763260619.1259496,4946,-1.5497207641601562e-06,
,,,,,,,398934,,119.0,577.4319226741791,1763260619.6133018,4953,,119.0
0.0,0.002028089016675949,695.0,0.00013097748160362244,113.01895904541016,-0.002795068547129631,6.052227399777621e-05,399232,0.5033608078956604,,577.8802926540375,1763260620.0616717,4958,-1.0728836059570312e-06,
,,,,,,,399540,,138.0,578.2152988910675,1763260620.396678,4963,,138.0
0.0,-0.0005649244412779808,695.0,7.213931530714035e-05,113.0223617553711,0.0009768642485141754,6.006144394632429e-05,400000,0.35565462708473206,,578.8323450088501,1763260621.013724,4971,-1.430511474609375e-06,
,,,,,,,400077,,92.0,578.8705589771271,1763260621.051938,4972,,92.0
,,,,,,,400418,,119.0,579.2942306995392,1763260621.4756098,4978,,119.0
,,,,,,,400605,,90.0,579.4964907169342,1763260621.6778698,4981,,90.0
,,,,,,,401038,,112.0,580.059189081192,1763260622.2405682,4989,,112.0
,,,,,,,401378,,110.0,580.4174172878265,1763260622.5987964,4994,,110.0
0.0,-0.0012614643201231956,695.0,2.5481916964054108e-05,0.01762554422020912,-0.000505790114402771,5.852534741279669e-05,402560,0.4449862539768219,,581.9538223743439,1763260624.1352015,5013,-1.1920928955078125e-06,
,,,,,,,402683,,101.0,582.0274696350098,1763260624.2088487,5015,,101.0
0.0,-0.0009745219722390175,696.0,1.4740042388439178e-05,0.019082404673099518,-0.00025384873151779175,5.760368730989285e-05,404096,0.43708837032318115,,583.8149015903473,1763260625.9962807,5039,-7.152557373046875e-07,
,,,,,,,406008,,111.0,586.173496723175,1763260628.3548758,5071,,111.0
,,,,,,,409032,,91.0,590.0485866069794,1763260632.2299657,5122,,91.0
0.0,-7.551070302724838e-05,697.0,2.062879502773285e-06,0.017980286851525307,-0.00040323473513126373,5.4454685596283525e-05,409344,0.42929330468177795,,590.4905395507812,1763260632.6719186,5127,-1.430511474609375e-06,
,,,,,,,409395,,130.0,590.5222492218018,1763260632.7036283,5128,,130.0
0.0,-0.0001280875876545906,697.0,4.256144165992737e-07,4.426746368408203,3.255531191825867e-05,5.3993855544831604e-05,410112,0.3453460931777954,,591.4762461185455,1763260633.6576252,5140,-7.152557373046875e-07,
0.0,-0.0024536503478884697,697.0,0.00010436121374368668,4.420494079589844,0.0014503821730613708,5.376344051910564e-05,410496,0.47649669647216797,,591.9137074947357,1763260634.0950866,5146,-5.960464477539062e-07,
,,,,,,,410730,,102.0,592.1394226551056,1763260634.3208017,5150,,102.0
0.0,0.002938362769782543,697.0,3.2813288271427155e-05,114.72338104248047,-0.00522601418197155,5.3609830501955e-05,410752,0.3114953637123108,,592.2533321380615,1763260634.4347112,5151,-1.430511474609375e-06,
,,,,,,,411479,,135.0,593.052241563797,1763260635.2336206,5163,,135.0
,,,,,,,413454,,80.0,595.2386388778687,1763260637.420018,5196,,80.0
,,,,,,,413539,,85.0,595.2794625759125,1763260637.4608417,5197,,85.0
,,,,,,,415901,,80.0,598.3425984382629,1763260640.5239775,5238,,80.0
0.0,-0.00020776595920324326,699.0,4.108063876628876e-06,0.16797244548797607,0.0006604045629501343,5.046082878834568e-05,416000,0.4752953350543976,,598.4600102901459,1763260640.6413894,5239,-5.960464477539062e-07,
0.0,0.0028643719851970673,699.0,6.451644003391266e-05,0.024923423305153847,-0.004076140001416206,5.030721877119504e-05,416256,0.3929242193698883,,598.7738664150238,1763260640.9552455,5244,-5.960464477539062e-07,
,,,,,,,416652,,130.0,599.2848105430603,1763260641.4661896,5251,,130.0
,,,,,,,417655,,111.0,600.4408795833588,1763260642.6222587,5267,,111.0
0.0,-0.0025949086993932724,699.0,0.00017827190458774567,109.13218688964844,0.002222396433353424,4.90015372633934e-05,418432,0.49619778990745544,,601.5402543544769,1763260643.7216334,5281,-4.76837158203125e-07,
,,,,,,,419574,,97.0,602.8790235519409,1763260645.0604026,5300,,97.0
0.0,0.0007165558636188507,700.0,7.148087024688721e-05,0.17058506608009338,0.0021178238093852997,4.754224210046232e-05,420864,0.49274587631225586,,604.5957086086273,1763260646.7770877,5322,-4.76837158203125e-07,
0.0,2.9088929295539856e-05,700.0,7.618218660354614e-07,0.16771575808525085,-0.00013375282287597656,4.731182707473636e-05,421248,0.4392451047897339,,605.0552399158478,1763260647.236619,5328,-7.152557373046875e-07,
,,,,,,,423272,,117.0,607.520268201828,1763260649.7016473,5360,,117.0
,,,,,,,423398,,126.0,607.6864349842072,1763260649.867814,5362,,126.0
,,,,,,,424966,,122.0,609.8329768180847,1763260652.014356,5389,,122.0
,,,,,,,427430,,105.0,612.876238822937,1763260655.057618,5430,,105.0
0.0,-0.0009570633992552757,701.0,6.5872445702552795e-06,112.12006378173828,-0.00022890418767929077,4.316436388762668e-05,428160,0.5168014764785767,,613.8020782470703,1763260655.9834573,5441,-7.152557373046875e-07,
,,,,,,,428171,,114.0,613.8285531997681,1763260656.0099323,5442,,114.0
,,,,,,,428861,,100.0,614.6418449878693,1763260656.823224,5453,,100.0
0.0,0.00027759093791246414,701.0,2.038758248090744e-05,4.168768882751465,-0.0031121093779802322,4.2703533836174756e-05,428928,0.3519122898578644,,614.7499718666077,1763260656.931351,5454,-3.5762786865234375e-07,
,,,,,,,429841,,76.0,616.2442479133606,1763260658.425627,5470,,76.0
,,,,,,,431218,,95.0,617.979255437851,1763260660.1606345,5494,,95.0
,,,,,,,432052,,115.0,619.1159067153931,1763260661.2972858,5509,,115.0
,,,,,,,432618,,120.0,619.7847049236298,1763260661.966084,5518,,120.0
0.0,0.0007974496111273766,701.0,7.6284632086753845e-06,111.3505630493164,8.500367403030396e-05,4.0168972191167995e-05,433152,0.3359917402267456,,620.5513904094696,1763260662.7327695,5528,-9.5367431640625e-07,
,,,,,,,433341,,111.0,620.7420303821564,1763260662.9234095,5531,,111.0
0.0,0.003024021163582802,702.0,2.7587637305259705e-05,111.0642318725586,-0.0031675146892666817,3.917050707968883e-05,434816,0.3369084596633911,,622.6847498416901,1763260664.866129,5558,-1.3113021850585938e-06,
,,,,,,,435007,,119.0,622.8875126838684,1763260665.0688918,5561,,119.0
,,,,,,,436164,,105.0,624.3493382930756,1763260666.5307174,5582,,105.0
0.0,0.00034864526242017746,702.0,4.627741873264313e-06,110.64019775390625,0.00045092031359672546,3.817204196820967e-05,436480,0.4868299961090088,,624.7581815719604,1763260666.9395607,5587,-1.1920928955078125e-07,
,,,,,,,436724,,119.0,624.9961376190186,1763260667.1775167,5591,,119.0
,,,,,,,437226,,107.0,625.6302788257599,1763260667.811658,5600,,107.0
0.0,-0.0005807140842080116,703.0,4.512537270784378e-05,216.53269958496094,-0.00028185732662677765,3.678955545183271e-05,438784,0.4239251911640167,,627.5840814113617,1763260669.7654605,5627,-1.0728836059570312e-06,
0.0,-0.001634766347706318,703.0,9.066425263881683e-06,0.022550785914063454,0.0007788091897964478,3.671275044325739e-05,438912,0.3590431213378906,,627.7358803749084,1763260669.9172595,5629,-8.344650268554688e-07,
0.0,0.0012793401256203651,703.0,4.2972154915332794e-05,4.0953779220581055,0.0006525143980979919,3.625192039180547e-05,439680,0.31278514862060547,,628.6527626514435,1763260670.8341417,5642,-4.76837158203125e-07,
,,,,,,,440225,,111.0,629.3093595504761,1763260671.4907386,5652,,111.0
0.0,1.8472783267498016e-05,703.0,4.316680133342743e-06,0.16419000923633575,-0.0006587263196706772,3.5099845263175666e-05,441600,0.3585073947906494,,630.9711811542511,1763260673.1525602,5675,-7.152557373046875e-07,
0.0,-0.004793811589479446,704.0,0.00022114627063274384,0.021694950759410858,-0.003631630912423134,3.4562210203148425e-05,442496,0.4404129087924957,,631.9848265647888,1763260674.1662056,5690,-4.76837158203125e-07,
0.0,0.00017820950597524643,704.0,6.758607923984528e-06,109.8702163696289,-0.0005218684673309326,3.402457878109999e-05,443392,0.34724122285842896,,633.0854365825653,1763260675.2668157,5706,-9.5367431640625e-07,
,,,,,,,446625,,126.0,636.8284385204315,1763260679.0098176,5759,,126.0
,,,,,,,446992,,117.0,637.2773938179016,1763260679.458773,5765,,117.0
,,,,,,,447414,,84.0,637.7661063671112,1763260679.9474854,5772,,84.0
,,,,,,,448657,,109.0,639.3136525154114,1763260681.4950316,5793,,109.0
,,,,,,,448947,,107.0,639.64985871315,1763260681.8312378,5798,,107.0
,,,,,,,449056,,109.0,639.7973153591156,1763260681.9786944,5800,,109.0
,,,,,,,449876,,103.0,640.7577629089355,1763260682.939142,5814,,103.0
,,,,,,,449977,,101.0,640.9009053707123,1763260683.0822845,5816,,101.0
0.0,-0.0002904990687966347,705.0,2.4372711777687073e-06,0.16391848027706146,0.0001767929643392563,3.0030721973162144e-05,450048,0.4194510579109192,,641.0160171985626,1763260683.1973963,5817,-5.960464477539062e-07,
0.0,7.466413080692291e-05,706.0,1.57821923494339e-05,105.09039306640625,0.0025895945727825165,2.9646696930285543e-05,450688,0.4408680200576782,,641.7698392868042,1763260683.9512184,5828,-2.384185791015625e-07,
,,,,,,,451113,,119.0,642.2121958732605,1763260684.393575,5835,,119.0
,,,,,,,452962,,100.0,644.2508146762848,1763260686.4321938,5864,,100.0
,,,,,,,453950,,111.0,645.4369125366211,1763260687.6182916,5881,,111.0
0.0,0.00046232715249061584,707.0,2.524256706237793e-05,209.9185028076172,0.000485885888338089,2.7112135285278782e-05,454912,0.42823100090026855,126.0,646.6751236915588,1763260688.8565028,5897,-4.76837158203125e-07,126.0
,,,,,,,455244,,107.0,647.0119173526764,1763260689.1932964,5902,,107.0
,,,,,,,456351,,111.0,648.3698809146881,1763260690.55126,5921,,111.0
,,,,,,,459056,,112.0,651.5335013866425,1763260693.7148805,5966,,112.0
,,,,,,,459734,,113.0,652.3192343711853,1763260694.5006135,5977,,113.0
0.0,-0.0003866571933031082,708.0,2.650544047355652e-06,0.16516084969043732,0.00011706352233886719,2.37327185459435e-05,460544,0.41557201743125916,,653.3500823974609,1763260695.5314615,5991,-7.152557373046875e-07,
0.0,-0.0003298763185739517,708.0,4.133209586143494e-06,0.023134957998991013,0.0007461206987500191,2.365591353736818e-05,460672,0.2984873950481415,,653.4764378070831,1763260695.657817,5993,-5.960464477539062e-07,
,,,,,,,461141,,90.0,653.9940330982208,1763260696.1754122,6001,,90.0
,,,,,,,461858,,60.0,654.8163866996765,1763260696.9977658,6014,,60.0
0.0,-0.0004103025421500206,709.0,7.832422852516174e-07,0.02328685112297535,0.0001292601227760315,2.2196620193426497e-05,463104,0.4900892376899719,,656.2565367221832,1763260698.4379158,6034,-4.76837158203125e-07,
0.0,0.00013789068907499313,709.0,4.318542778491974e-06,0.02352268621325493,-0.0009433291852474213,2.1889400159125216e-05,463616,0.371798038482666,,656.8363044261932,1763260699.0176835,6043,-4.76837158203125e-07,
,,,,,,,463776,,114.0,656.9945542812347,1763260699.1759334,6046,,114.0
0.0,-0.00027397647500038147,709.0,4.08664345741272e-06,104.38945007324219,0.00018968060612678528,2.150537693523802e-05,464256,0.4238440990447998,,657.5559520721436,1763260699.7373312,6054,-5.960464477539062e-07,
0.0,0.0005921740084886551,710.0,1.0222196578979492e-05,0.02324049174785614,-0.0010512582957744598,2.1044546883786097e-05,465024,0.40002214908599854,,658.4124808311462,1763260700.59386,6067,-3.5762786865234375e-07,
0.0,0.0014233188703656197,710.0,1.4533288776874542e-05,104.48140716552734,0.0008765365928411484,2.0967741875210777e-05,465152,0.4856347441673279,,658.5478413105011,1763260700.7292204,6069,-5.960464477539062e-07,
0.0,-0.0006590140983462334,710.0,5.75091689825058e-06,108.2945785522461,0.00011194869875907898,2.0737326849484816e-05,465536,0.4823819100856781,,658.9386787414551,1763260701.1200578,6076,-4.76837158203125e-07,
0.0,-0.0005316231399774551,710.0,2.767890691757202e-06,4.0235276222229,1.6707926988601685e-06,2.0583716832334176e-05,465792,0.44053155183792114,,659.1818768978119,1763260701.363256,6080,-8.344650268554688e-07,
0.0,0.0002894662320613861,710.0,9.499490261077881e-07,0.02506614476442337,-0.0008801482617855072,2.0353301806608215e-05,466176,0.25347578525543213,,659.5746204853058,1763260701.7559996,6087,-5.960464477539062e-07,
0.0,0.00036837998777627945,710.0,2.1950341761112213e-05,4.020933151245117,-0.0015035513788461685,1.9969278582721017e-05,466816,0.5118623375892639,,660.1406471729279,1763260702.3220263,6098,-4.76837158203125e-07,
,,,,,,,468184,,53.0,661.352219581604,1763260703.5335987,6121,,53.0
,,,,,,,468618,,117.0,661.8253371715546,1763260704.0067163,6129,,117.0
,,,,,,,469139,,87.0,662.2824492454529,1763260704.4638283,6138,,87.0
0.0,-0.0004579126834869385,712.0,2.204999327659607e-05,104.06350708007812,0.0020561497658491135,1.8202765204478055e-05,469760,0.4466499090194702,,662.8855216503143,1763260705.0669007,6147,-1.0728836059570312e-06,
0.0,-0.0006760461255908012,713.0,7.101334631443024e-06,103.91267395019531,0.0005581825971603394,1.6359446817659773e-05,472832,0.39172112941741943,,665.7095131874084,1763260707.8908923,6200,-9.5367431640625e-07,
,,,,,,,476075,,92.0,668.6675250530243,1763260710.8489041,6253,,92.0
0.0,1.573469489812851e-05,716.0,2.1336600184440613e-06,0.023649949580430984,-6.0733407735824585e-05,1.321044510405045e-05,478080,0.39992207288742065,,670.5253627300262,1763260712.7067418,6286,-5.960464477539062e-07,
0.0,6.241723895072937e-06,717.0,1.1157244443893433e-06,103.74806213378906,-0.00021417252719402313,1.267281095351791e-05,478976,0.34894663095474243,,671.3523399829865,1763260713.533719,6301,-8.344650268554688e-07,
,,,,,,,479765,,91.0,672.0268807411194,1763260714.2082598,6315,,91.0
0.0,-0.00020486023277044296,717.0,8.596107363700867e-07,103.71077728271484,-0.0005861073732376099,1.1751151760108769e-05,480512,0.41680222749710083,,672.7335064411163,1763260714.9148855,6327,-7.152557373046875e-07,
,,,,,,,482863,,118.0,674.8440115451813,1763260717.0253906,6367,,118.0
,,,,,,,484260,,94.0,676.1049764156342,1763260718.2863555,6391,,94.0
0.0,-0.00011214800179004669,720.0,1.0486692190170288e-06,0.16227135062217712,-0.0001567453145980835,8.909370080800727e-06,485248,0.43918246030807495,,677.0230638980865,1763260719.204443,6407,-3.5762786865234375e-07,
,,,,,,,486048,,104.0,677.7477135658264,1763260719.9290926,6421,,104.0
0.0,-0.00031005311757326126,720.0,2.3776665329933167e-06,4.134925842285156,-0.0006566774100065231,8.294930921692867e-06,486272,0.3950071930885315,,677.9557955265045,1763260720.1371746,6424,-5.960464477539062e-07,
0.0,0.00023196544498205185,721.0,3.6973506212234497e-07,0.025976836681365967,-9.503960609436035e-05,8.141320904542226e-06,486528,0.4559829533100128,,678.1814305782318,1763260720.3628097,6429,-7.152557373046875e-07,
0.0,-0.0004505189135670662,721.0,1.8356367945671082e-06,107.53466033935547,-0.0002796351909637451,8.064515895966906e-06,486656,0.36819303035736084,,678.2931282520294,1763260720.4745073,6431,-4.76837158203125e-07,
,,,,,,,486818,,101.0,678.4594819545746,1763260720.640861,6434,,101.0
,,,,,,,488022,,93.0,679.5306730270386,1763260721.712052,6454,,93.0
,,,,,,,488521,,99.0,679.9761645793915,1763260722.1575437,6463,,99.0
0.0,2.2227875888347626e-05,722.0,2.1420419216156006e-08,0.02616315893828869,7.786788046360016e-05,6.835637577751186e-06,488704,0.4663166105747223,,680.1741697788239,1763260722.3555489,6466,-4.76837158203125e-07,
,,,,,,,489518,,114.0,680.9161574840546,1763260723.0975366,6480,,114.0
,,,,,,,491937,,102.0,683.1208534240723,1763260725.3022325,6520,,102.0
0.0,0.000103779137134552,723.0,1.695007085800171e-07,103.45868682861328,-5.425885319709778e-06,4.685100066126324e-06,492288,0.3600223958492279,,683.4441838264465,1763260725.625563,6526,-8.344650268554688e-07,
0.0,-1.8979422748088837e-05,724.0,8.242204785346985e-07,0.16397686302661896,-0.00024336576461791992,4.224270469421754e-06,493056,0.41240715980529785,,684.1683542728424,1763260726.3497334,6539,-8.344650268554688e-07,
,,,,,,,493880,,98.0,684.9072947502136,1763260727.0886738,6553,,98.0
,,,,,,,495094,,120.0,685.9799745082855,1763260728.1613536,6573,,120.0
,,,,,,,497054,,109.0,687.8036067485809,1763260729.9849858,6608,,109.0
,,,,,,,497514,,135.0,688.2096517086029,1763260730.3910308,6615,,135.0
0.0,1.5119090676307678e-05,726.0,9.313225746154785e-08,103.54215240478516,-7.441267371177673e-05,1.2288786592762335e-06,498048,0.4947082996368408,,688.7322680950165,1763260730.9136472,6624,-4.76837158203125e-07,
0.0,-1.1777505278587341e-05,727.0,9.313225746154785e-09,0.16120928525924683,-1.6128644347190857e-05,4.6082948301773285e-07,499328,0.4017788767814636,,689.896404504776,1763260732.0777836,6645,-5.960464477539062e-07,
