losses/old_approx_kl,global_step,charts/SPS,charts/episodic_return,charts/learning_rate,losses/approx_kl,_step,_timestamp,losses/explained_variance,losses/entropy,losses/clipfrac,losses/policy_loss,_runtime,losses/value_loss,charts/episodic_length
0.0004239799454808235,482048,783.0,,1.082949347619433e-05,4.534609615802765e-06,4933,1763260676.2259445,0.9429879784584045,0.41354167461395264,0.0,0.0006831437349319458,642.7029595375061,0.0021902984008193016,
0.00040482915937900543,482688,783.0,,1.0445468433317728e-05,4.74490225315094e-05,4939,1763260676.8313754,0.6983087062835693,0.34473204612731934,0.0,-0.005804091691970825,643.308390378952,0.0027306778356432915,
,483412,,500.0,,,4946,1763260677.4191296,,,,,643.8961446285248,,500.0
-0.00034437328577041626,484096,784.0,,9.600614248483907e-06,1.0682269930839539e-05,4953,1763260678.1046019,0.8490495681762695,0.3288542628288269,0.0,0.0005514100193977356,644.5816168785095,0.0031946655362844467,
0.0009261760860681534,484608,784.0,,9.293395123677328e-06,2.5682151317596436e-05,4958,1763260678.552542,0.885663628578186,0.428644061088562,0.0,-0.002150788903236389,645.0295569896698,0.002544243587180972,
-7.940828800201416e-05,485120,784.0,,8.986175089376047e-06,1.9017606973648071e-06,4963,1763260679.0384052,0.8919130563735962,0.41218364238739014,0.0,-7.404014468193054e-06,645.5154201984406,0.002738155657425523,
,485912,,500.0,,,4971,1763260679.7776592,,,,,646.2546741962433,,500.0
-0.00015356577932834625,486016,784.0,,8.448540938843507e-06,4.4424086809158325e-06,4972,1763260679.916456,0.007338225841522217,0.3456025719642639,0.0,0.0010103806853294373,646.3934710025787,62.17502975463867,
-0.0006247526034712791,486656,785.0,,8.064515895966906e-06,7.298775017261505e-06,4978,1763260680.4767282,0.7139736413955688,0.4714992046356201,0.0,8.080899715423584e-05,646.9537432193756,0.0031129629351198673,
9.691808372735977e-05,487040,785.0,,7.834101779735647e-06,2.1168962121009827e-06,4981,1763260680.8092217,0.9794403910636902,0.39290666580200195,0.0,-0.0003189556300640106,647.2862367630005,0.0020169056951999664,
,487912,,500.0,,,4989,1763260681.5530546,,,,,648.0300695896149,,500.0
,488412,,500.0,,,4994,1763260682.0333188,,,,,648.510333776474,,500.0
9.017065167427063e-05,489856,786.0,,6.144393410068005e-06,2.6710331439971924e-06,5008,1763260683.3891194,0.3632770776748657,0.3726610839366913,0.0,0.00042391568422317505,649.8661344051361,0.0037867268547415733,
0.0005862386897206306,490368,787.0,,5.837173375766724e-06,2.6230700314044952e-05,5013,1763260683.8374572,0.44050246477127075,0.4365348219871521,0.0,-0.0007665827870368958,650.3144721984863,0.003389449790120125,
6.345286965370178e-05,490496,787.0,,5.760368821938755e-06,3.2205134630203247e-06,5015,1763260683.9530773,0.007268071174621582,0.4038727879524231,0.0,-0.00029639340937137604,650.4300923347473,197.60301208496094,
-1.216307282447815e-06,492928,788.0,,4.301075477997074e-06,3.6135315895080566e-07,5039,1763260686.1891267,0.0016902685165405273,0.3703760504722595,0.0,6.600841879844666e-05,652.6661417484283,215.7474365234375,
0.00017714779824018478,496256,789.0,,2.304147528775502e-06,7.255002856254578e-07,5071,1763260689.1720517,0.10500842332839966,0.4148048460483551,0.0,8.040666580200195e-05,655.6490666866302,0.003516176715493202,
