losses/explained_variance,charts/episodic_length,losses/entropy,losses/approx_kl,charts/SPS,losses/policy_loss,losses/old_approx_kl,losses/value_loss,charts/learning_rate,charts/episodic_return,_runtime,_timestamp,_step,losses/clipfrac,global_step
0.1642562747001648,,0.5629951357841492,7.026828825473785e-06,764.0,-0.0010437853634357452,0.00016759056597948074,0.0009569380199536681,1.7665130144450814e-05,,642.6575763225555,1763260676.2392354,4809,0.0,470656
-0.10985815525054932,,0.5690436959266663,7.1553513407707214e-06,764.0,0.0006963908672332764,0.0003476301208138466,0.0009598021279089153,1.7434715118724853e-05,,642.9920723438263,1763260676.5737314,4813,0.0,471040
-0.0009062290191650391,,0.5764138698577881,1.7667189240455627e-06,766.0,-0.0001849532127380371,0.00014700647443532944,0.0016009622486308217,1.5284178516594693e-05,,646.258353471756,1763260679.8400126,4851,0.0,474624
-0.39484870433807373,,0.5653902292251587,2.1960586309432983e-06,766.0,-0.00022348761558532715,9.817071259021759e-05,0.0011376326438039541,1.5207373508019373e-05,,646.3681342601776,1763260679.9497933,4852,0.0,474752
,500.0,,,,,,,,500.0,646.9835970401764,1763260680.565256,4859,,475448
-0.055020689964294434,,0.5751996040344238,3.5902485251426697e-06,767.0,-0.00014809519052505493,0.00018581468611955643,0.0010592672042548656,1.4285714314610232e-05,,647.7746963500977,1763260681.3563554,4867,0.0,476288
-0.21618545055389404,,0.5742820501327515,5.736947059631348e-07,767.0,1.7292797565460205e-05,0.00021251291036605835,0.0010876216692849994,1.4208909306034911e-05,,647.8856973648071,1763260681.4673564,4868,0.0,476416
,500.0,,,,,,,,500.0,648.340984582901,1763260681.9226437,4874,,476948
-0.05305600166320801,,0.6057331562042236,1.6391277313232422e-07,768.0,-4.298985004425049e-05,6.64740800857544e-05,0.0010210333857685328,1.3594470146927051e-05,,648.8115448951721,1763260682.393204,4878,0.0,477440
-0.0528949499130249,,0.6001700758934021,2.5890767574310303e-07,768.0,1.9058585166931152e-05,0.00023012235760688782,0.0009935557609423995,1.336405512120109e-05,,649.1452798843384,1763260682.726939,4882,0.0,477824
-0.0867927074432373,,0.5469195246696472,7.35744833946228e-07,769.0,-9.94224101305008e-05,-0.00010199099779129028,0.0014612696832045913,1.136712762672687e-05,,652.190943479538,1763260685.7726026,4915,0.0,481152
0.010784447193145752,,0.6074957847595215,1.2759119272232056e-07,770.0,0.00011344254016876221,-3.9623118937015533e-05,0.00151690817438066,1.1059907592425589e-05,,652.6360554695129,1763260686.2177145,4920,0.0,481664
-0.3707925081253052,,0.4714008569717407,2.164393663406372e-06,770.0,7.556658238172531e-05,0.00017376616597175598,0.0010542806703597307,1.0291858416167088e-05,,653.7837188243866,1763260687.365378,4932,0.0,482944
,500.0,,,,,,,,500.0,653.7871916294098,1763260687.3688507,4933,,482948
0.1707581877708435,,0.570479691028595,1.560896635055542e-06,771.0,-0.00013467296957969666,-0.0007217414677143097,0.0014518718235194683,9.907834282785188e-06,,654.3807897567749,1763260687.9624488,4939,0.0,483584
0.13218826055526733,,0.631618857383728,2.8656795620918274e-06,771.0,-0.00047262758016586304,6.307940930128098e-05,0.0010187822626903653,9.447004231333267e-06,,655.0828750133514,1763260688.664534,4946,0.0,484352
7.063150405883789e-05,,0.5540075898170471,3.203749656677246e-07,771.0,3.618746995925903e-05,-0.00019546784460544586,169.77552795410156,9.062980097951367e-06,,655.6436636447906,1763260689.2253227,4953,0.0,484992
-6.556510925292969e-06,,0.5786575078964233,1.2228265404701233e-06,771.0,-0.0001305118203163147,0.0002459408715367317,204.06192016601562,8.755760063650087e-06,,656.1269142627716,1763260689.7085733,4958,0.0,485504
8.606910705566406e-05,,0.5822705626487732,2.5890767574310303e-07,772.0,-0.0001160651445388794,-0.00013297423720359802,170.46421813964844,8.448540938843507e-06,,656.5713770389557,1763260690.153036,4963,0.0,486016
-0.0512462854385376,,0.6050336360931396,1.555308699607849e-07,772.0,4.1544437408447266e-05,1.0394491255283356e-05,0.0010426939697936177,7.910905878816266e-06,,657.3812618255615,1763260690.962921,4971,0.0,486912
,500.0,,,,,,,,500.0,657.3959774971008,1763260690.9776366,4972,,486948
3.516674041748047e-05,,0.5902939438819885,7.897615432739258e-07,772.0,-1.1511147022247314e-06,-0.0002698861062526703,206.3126220703125,7.526881745434366e-06,,657.937212228775,1763260691.5188713,4978,0.0,487552
-0.0814293622970581,,0.5663772225379944,1.325272023677826e-06,773.0,-0.00025957822799682617,0.0004298100247979164,0.0010324730537831783,7.296467174455756e-06,,658.3027653694153,1763260691.8844244,4981,0.0,487936
-0.23992657661437988,,0.5562630891799927,3.7532299757003784e-07,773.0,-0.0003749839961528778,-0.00020299386233091354,0.0009769180323928595,6.7588325691758655e-06,,659.1129283905029,1763260692.6945875,4989,0.0,488832
-0.1672375202178955,,0.5887948274612427,1.2228265404701233e-06,773.0,-0.0002480708062648773,-0.00019844714552164078,0.0015143895288929343,6.528417998197256e-06,,659.454803943634,1763260693.036463,4994,0.0,489216
8.893013000488281e-05,,0.5876244902610779,3.287568688392639e-07,774.0,6.27860426902771e-05,2.887379378080368e-05,180.7415771484375,5.683563813363435e-06,,660.7127997875214,1763260694.2944589,5008,0.0,490624
0.00012511014938354492,,0.5993360280990601,1.8347054719924927e-07,774.0,-6.83218240737915e-05,-7.975008338689804e-05,350.99945068359375,5.376344233809505e-06,,661.1924242973328,1763260694.7740834,5013,0.0,491136
0.1674291491508484,,0.5820311903953552,4.833564162254333e-07,774.0,0.00014717131853103638,0.00010587740689516068,0.0012192418798804283,5.222734216658864e-06,,661.4151391983032,1763260694.9967983,5015,0.0,491392
0.06388109922409058,,0.5538509488105774,2.3189932107925415e-07,776.0,-0.00017401576042175293,-2.0442530512809753e-06,0.0012137278681620955,3.686635864141863e-06,,663.6906087398529,1763260697.2722678,5039,0.0,493952
0.00033605098724365234,,0.5742563009262085,2.0489096641540527e-08,777.0,8.866190910339355e-06,-1.0991469025611877e-05,237.5138702392578,1.766513037182449e-06,,666.5477113723755,1763260700.1293705,5071,0.0,497152
