charts/episodic_length,charts/episodic_return,losses/policy_loss,charts/SPS,_timestamp,losses/explained_variance,_step,charts/learning_rate,losses/entropy,losses/old_approx_kl,losses/clipfrac,_runtime,losses/approx_kl,global_step,losses/value_loss
500.0,500.0,,,1763260674.0802114,,4939,,,,,640.5571584701538,,474014,
,,-0.0006567463278770447,773.0,1763260674.7821555,0.7770064473152161,4946,1.5207373508019373e-05,0.47776901721954346,-0.0006445283070206642,0.0,641.2591025829315,4.495494067668915e-06,474752,0.002542688976973295
500.0,500.0,,,1763260675.4265916,,4953,,,,,641.9035387039185,,475514,
500.0,500.0,,,1763260675.871134,,4958,,,,,642.348081111908,,476014,
500.0,500.0,,,1763260676.3681536,,4963,,,,,642.8451006412506,,476514,
,,-0.0018089376389980316,774.0,1763260677.1259704,-0.8500571250915527,4971,1.3671275155502371e-05,0.49587514996528625,0.0007158461958169937,0.0,643.602917432785,3.227218985557556e-05,477312,0.0022197114303708076
,,-0.002387508749961853,774.0,1763260677.236335,0.739219605922699,4972,1.3594470146927051e-05,0.5016775131225586,-0.001516302116215229,0.0,643.7132821083069,3.302190452814102e-05,477440,0.001704698195680976
500.0,500.0,,,1763260677.7506871,,4978,,,,,644.2276341915131,,478014,
,,-6.101280450820923e-05,774.0,1763260678.0655367,0.12537389993667603,4981,1.3056835996394511e-05,0.4920226037502289,0.00010792072862386703,0.0,644.5424838066101,9.415671229362488e-07,478336,0.0017536814557388425
,,0.00015144050121307373,775.0,1763260678.7761564,0.002201378345489502,4989,1.259600594494259e-05,0.4804657995700836,3.419164568185806e-05,0.0,645.2531034946442,7.171183824539185e-08,479104,34.619937896728516
,,-0.00018950924277305603,775.0,1763260679.2241316,0.0001214742660522461,4994,1.228878682013601e-05,0.4861181378364563,0.00019822455942630768,0.0,645.7010786533356,6.686896085739136e-07,479616,207.00697326660156
,,-0.0002285204827785492,776.0,1763260680.48818,3.594160079956055e-05,5008,1.144393263530219e-05,0.49640053510665894,-0.00046243052929639816,0.0,646.965126991272,6.845220923423767e-07,481024,70.25865173339844
,,0.0006721802055835724,776.0,1763260680.9739075,8.618831634521484e-05,5013,1.1136712601000909e-05,0.5261832475662231,0.0007394421845674515,0.0,647.4508545398712,6.368383765220642e-06,481536,243.22079467773438
,,0.0002621561288833618,776.0,1763260681.1955712,-0.07488870620727539,5015,1.0983102583850268e-05,0.4818703532218933,-0.0007358714938163757,0.0,647.6725182533264,5.837529897689819e-06,481792,0.002038056030869484
,,-0.0007198639214038849,777.0,1763260683.4221716,-0.039423465728759766,5039,9.523809239908587e-06,0.4913126826286316,0.00018360372632741928,0.0,649.8991186618805,2.232380211353302e-06,484224,0.0021889773197472095
500.0,500.0,,,1763260686.3517835,,5071,,,,,652.8287305831909,,487514,
,,6.765127182006836e-06,781.0,1763260690.6095212,0.15959221124649048,5117,4.761904619954294e-06,0.4280192255973816,2.826005220413208e-05,0.0,657.0864682197571,5.550682544708252e-07,492160,0.0020540396217256784
,,-3.874674439430237e-05,781.0,1763260691.1000578,0.6127951741218567,5122,4.4546850404003635e-06,0.5076456665992737,0.0004018722102046013,0.0,657.5770049095154,3.4924596548080444e-07,492672,0.002058135811239481
,,-0.00021748244762420654,781.0,1763260691.5462706,0.7044261693954468,5127,4.147465460846433e-06,0.545360267162323,-9.73409041762352e-05,0.0,658.0232176780701,2.0582228899002075e-07,493184,0.0018853797810152173
,,-0.0002388153225183487,781.0,1763260691.6564546,0.7616186141967773,5128,4.070660452271113e-06,0.4619517922401428,-8.265487849712372e-06,0.0,658.133401632309,7.404014468193054e-07,493312,0.002009461633861065
500.0,500.0,,,1763260692.7202888,,5140,,,,,659.1972358226776,,494514,
,,-0.00011341273784637451,782.0,1763260693.3021412,0.0005710721015930176,5146,2.9953916964586824e-06,0.44930756092071533,6.665103137493134e-05,0.0,659.7790882587433,1.825392246246338e-07,495104,219.9511260986328
500.0,500.0,,,1763260693.648267,,5150,,,,,660.125214099884,,495514,
,,-2.070888876914978e-05,782.0,1763260693.7483196,0.001187443733215332,5151,2.6881721169047523e-06,0.44101595878601074,2.5865621864795685e-05,0.0,660.2252666950226,2.1420419216156006e-08,495616,101.01420593261719
,,-0.00015822798013687134,783.0,1763260694.9047184,0.760071873664856,5163,1.9201229406462517e-06,0.48519670963287354,-0.00027171894907951355,0.0,661.3816654682159,6.537884473800659e-07,496896,0.002117934636771679
,,6.160885095596313e-05,783.0,1763260695.0173993,-0.0006577968597412109,5165,1.8433179320709314e-06,0.47907769680023193,6.441026926040649e-06,0.0,661.4943463802338,1.564621925354004e-07,497024,175.238037109375
