losses/entropy,losses/approx_kl,losses/old_approx_kl,global_step,charts/learning_rate,charts/episodic_return,_runtime,_timestamp,charts/SPS,charts/episodic_length,losses/clipfrac,losses/value_loss,_step,losses/policy_loss,losses/explained_variance
0.5360571146011353,6.256625056266785e-06,0.00034983642399311066,320000,0.00010806451609823853,,496.5081615447998,1763260554.9806695,680.0,,0.0,0.0029463968239724636,3357,-0.0008490979671478271,-0.0024634599685668945
,,,320314,,500.0,496.7484588623047,1763260555.2209668,,500.0,,,3360,,
0.5882670879364014,1.4055520296096802e-05,-0.00018716603517532349,324224,0.00010552995081525296,,500.31539368629456,1763260558.7879016,684.0,,0.0,0.00017023443069774657,3398,-0.0002321973443031311,-0.19890570640563965
0.5742535591125488,8.865445852279663e-05,-0.002128906548023224,324480,0.00010537634079810232,,500.53745460510254,1763260559.0099626,684.0,,0.0,0.0025483553763478994,3401,0.00038272514939308167,0.03183215856552124
0.5042548179626465,8.812174201011658e-05,0.0032698865979909897,324992,0.00010506912803975865,,500.9780206680298,1763260559.4505286,684.0,,0.0,0.003274118062108755,3406,-0.0024981610476970673,-0.5261846780776978
0.5505011677742004,0.00020336732268333435,0.001995667815208435,325120,0.00010499232303118333,,501.11387825012207,1763260559.5863862,684.0,,0.0,0.000269025273155421,3407,0.00047540152445435524,-0.2264242172241211
,,,326314,,500.0,502.16536569595337,1763260560.6378736,,500.0,,,3419,,
0.5788285732269287,9.719934314489365e-05,0.0020558154210448265,327040,0.00010384024790255353,,502.81983399391174,1763260561.292342,686.0,,0.0,0.0030826732981950045,3426,-0.0016151703894138336,-0.04271078109741211
0.49447038769721985,7.39051029086113e-05,0.004971575923264027,327296,0.00010368663788540289,,503.0385060310364,1763260561.511014,686.0,,0.0,0.00018096293206326663,3428,0.005077030509710312,0.5153017044067383
0.5750672817230225,3.156159073114395e-05,9.165145456790924e-06,327936,0.00010330261284252629,,503.6289837360382,1763260562.1014917,687.0,,0.0,121.45328521728516,3435,-0.0005488544702529907,-1.0609626770019531e-05
0.523097038269043,8.169375360012054e-05,-0.00022236816585063934,329472,0.00010238095273962244,,504.9923357963562,1763260563.4648438,688.0,,0.0,0.003009698586538434,3450,0.002301231026649475,0.32507801055908203
0.6114953756332397,0.00018242839723825455,0.0034480737522244453,329600,0.00010230414773104712,,505.10348677635193,1763260563.5759947,688.0,,0.0,0.00020343410142231733,3451,-0.0008387342095375061,-0.09738814830780029
0.5493718385696411,0.0005302336066961288,-0.0013573765754699707,330752,0.00010161290265386924,,506.1870307922363,1763260564.6595387,689.0,,0.0,0.00019245503062848002,3462,0.0023959875106811523,-0.011648893356323242
0.5897587537765503,0.00015899352729320526,0.003143101930618286,332160,0.00010076804755954072,,507.51028966903687,1763260565.9827976,690.0,,0.0,0.00013699942792300135,3476,-0.004759006202220917,0.04214400053024292
0.6170675754547119,1.2874603271484375e-05,-0.0009431391954421997,332416,0.00010061443754239008,,507.76812195777893,1763260566.24063,690.0,,0.0,195.34324645996094,3479,0.0008499808609485626,1.704692840576172e-05
0.5780338048934937,2.6523135602474213e-05,-8.40434804558754e-05,334336,9.946236241376027e-05,,509.724328994751,1763260568.196837,691.0,,0.0,374.6004943847656,3498,-0.0013868547976016998,-0.0001493692398071289
0.5125165581703186,5.2045099437236786e-05,-0.0006221039220690727,334848,9.9155142379459e-05,,510.24148082733154,1763260568.7139888,691.0,,0.0,314.66094970703125,3503,0.00032476335763931274,0.00017017126083374023
0.5856478214263916,0.00014035403728485107,-0.005892045795917511,335872,9.854070958681405e-05,,511.19841027259827,1763260569.6709182,692.0,,0.0,416.4490051269531,3513,0.001286245882511139,4.9948692321777344e-05
0.5569809675216675,0.00031492672860622406,0.005473526194691658,337152,9.777265950106084e-05,,512.4641160964966,1763260570.936624,693.0,,0.0,0.00018497009295970201,3525,-0.00884537398815155,0.0782843828201294
,,,338314,,500.0,513.6098535060883,1763260572.0823615,,500.0,,,3537,,
0.520551323890686,7.288064807653427e-05,-0.0019963225349783897,340096,9.600614430382848e-05,,515.4272215366364,1763260573.8997295,695.0,,0.0,0.00041050402796827257,3554,0.0022379541769623756,-0.7738966941833496
0.5483226776123047,0.00013061519712209702,0.0007931208238005638,340224,9.592933929525316e-05,,515.5441272258759,1763260574.0166352,695.0,,0.0,0.0001857725001173094,3555,0.002451561391353607,0.11343830823898315
,,,342314,,500.0,517.5859754085541,1763260576.0584834,,500.0,,,3576,,
0.5713813900947571,0.00011144299060106277,-0.00038431305438280106,342528,9.45468491408974e-05,,517.8308022022247,1763260576.3033102,696.0,,0.0,0.002458013826981187,3578,-0.002939824014902115,-0.05024421215057373
,,,342814,,500.0,518.0847430229187,1763260576.557251,,500.0,,,3581,,
0.561954140663147,0.00014606770128011703,0.00461339857429266,343680,9.385560406371951e-05,,518.9661602973938,1763260577.4386683,697.0,,0.0,0.00017449274309910834,3589,-0.0017878040671348572,0.051888108253479004
0.5891106128692627,2.2640451788902283e-05,0.0007426217198371887,346112,9.239631617674604e-05,,521.3510751724243,1763260579.8235831,699.0,,0.0,0.00019053841242566705,3613,-0.0005159378051757812,-0.0005573034286499023
0.5604299306869507,4.727859050035477e-05,-4.987698048353195e-05,347008,9.18586811167188e-05,,522.2548615932465,1763260580.7273695,699.0,,0.0,0.0028699084650725126,3622,0.00042831897735595703,-0.3907121419906616
,,,348814,,500.0,524.067024230957,1763260582.5395322,,500.0,,,3640,,
0.6130848526954651,0.0001886533573269844,0.00382912065833807,350464,8.978494588518515e-05,,525.733775138855,1763260584.206283,701.0,,0.0,0.00248624081723392,3656,-0.0010077431797981262,-0.0435030460357666
,,,351814,,500.0,527.0811855792999,1763260585.5536935,,500.0,,,3669,,
,,,352814,,500.0,528.1252374649048,1763260586.5977454,,500.0,,,3679,,
0.5867513418197632,0.00016817264258861542,-0.0029937755316495895,353280,8.809523569652811e-05,,528.6070594787598,1763260587.0795674,703.0,,0.0,0.00021178445604164153,3683,-0.001921825110912323,-0.013144493103027344
,,,353314,,500.0,528.6205949783325,1763260587.093103,,500.0,,,3684,,
0.5933607816696167,1.0380521416664124e-05,-0.0005694516003131866,356096,8.640553278382868e-05,,531.5491786003113,1763260590.0216866,704.0,,0.0,0.00019104237435385585,3711,0.0011811405420303345,-0.0005681514739990234
,,,356314,,500.0,531.7082073688507,1763260590.1807153,,500.0,,,3713,,
0.5100818872451782,6.441585719585419e-05,0.00017993897199630737,356480,8.617511775810272e-05,,531.9420249462128,1763260590.414533,705.0,,0.0,0.002595286350697279,3715,-0.0015804693102836609,-0.0011469125747680664
0.6134267449378967,0.0001813974231481552,0.002256842330098152,358144,8.517665264662355e-05,,533.6917419433594,1763260592.16425,705.0,,0.0,0.00022839447774458677,3731,-0.012402191758155823,0.04678565263748169
0.5339455604553223,1.6625039279460907e-05,-0.0004138210788369179,358400,8.502304262947291e-05,,533.9611661434174,1763260592.433674,706.0,,0.0,385.11737060546875,3734,-0.0007701590657234192,5.900859832763672e-06
0.6256415247917175,3.103632479906082e-05,-0.00048364046961069107,360320,8.387096750084311e-05,,536.1182563304901,1763260594.5907643,706.0,,0.0,0.0005036923685111105,3755,-0.0013955235481262207,-0.03567516803741455
0.5919781923294067,2.31107696890831e-05,-0.0005300166085362434,362112,8.279569738078862e-05,,538.0468580722809,1763260596.519366,707.0,,0.0,0.0069130477495491505,3775,-0.001302836462855339,-0.11872470378875732
0.5099862217903137,0.0002589793875813484,0.007998497225344181,362496,8.256528235506266e-05,,538.4166042804718,1763260596.8891122,707.0,,0.0,120.9075927734375,3779,0.0018272064626216888,3.445148468017578e-05
,,,364994,,500.0,540.9213075637817,1763260599.3938155,,500.0,,,3804,,
0.5681684017181396,0.0001587308943271637,-0.003126068040728569,365312,8.087557944236323e-05,,541.2482600212097,1763260599.720768,709.0,,0.0,0.0006372713833115995,3807,-0.0024205874651670456,0.047215163707733154
,,,369476,,500.0,546.1491987705231,1763260604.6217067,,500.0,,,3847,,
0.5921996235847473,7.559079676866531e-05,-0.0007272893562912941,372736,7.642088894499466e-05,,549.5187990665436,1763260607.991307,712.0,,0.0,0.0003455075202509761,3879,-0.0021118968725204468,0.1348235011100769
0.538489043712616,7.770024240016937e-05,0.003343934193253517,373120,7.61904739192687e-05,,549.9005913734436,1763260608.3730993,712.0,,0.0,0.0025487360544502735,3883,-0.0039566196501255035,-0.01805424690246582
0.5364845991134644,3.106892108917236e-05,-0.0016089603304862976,373248,7.611366891069338e-05,,550.0222699642181,1763260608.494778,712.0,,0.0,0.0004643091233447194,3884,-3.618188202381134e-05,-0.5196481943130493
0.6053187847137451,5.1157549023628235e-06,-2.2287480533123016e-05,373504,7.596005889354274e-05,,550.287442445755,1763260608.7599504,712.0,,0.0,305.05975341796875,3887,-3.844499588012695e-05,-4.9948692321777344e-05
,,,373976,,500.0,550.708601474762,1763260609.1811094,,500.0,,,3891,,
0.5582100749015808,0.00020598154515028,0.0023503536358475685,374656,7.526881381636485e-05,,551.4753675460815,1763260609.9478755,713.0,,0.0,0.0026761568151414394,3898,0.0008907504379749298,-0.07329404354095459
0.5694103240966797,9.224563837051392e-05,0.0015004631131887436,376064,7.442396599799395e-05,,552.9151704311371,1763260611.3876784,714.0,,0.0,340.610595703125,3912,0.0016551390290260315,-1.1563301086425781e-05
0.5434946417808533,0.00016156770288944244,-0.0014800727367401123,376448,7.419355097226799e-05,,553.2854897975922,1763260611.7579978,714.0,,0.0,0.0002467724261805415,3915,-0.0009224382229149342,0.26154494285583496
0.5559943318367004,2.812407910823822e-05,-0.0011149104684591293,377728,7.342550088651478e-05,,554.6288685798645,1763260613.1013765,714.0,,0.0,0.0011148315388709307,3928,0.0009965253993868828,-3.0222368240356445
0.5547040700912476,0.0001172209158539772,-0.0005553970113396645,379264,7.250384078361094e-05,,556.2164845466614,1763260614.6889925,715.0,,0.0,0.0004583314876072109,3944,6.381422281265259e-05,-0.5401350259780884
0.596477746963501,4.3721869587898254e-05,0.002525296062231064,379392,7.242703577503562e-05,,556.3443555831909,1763260614.8168635,715.0,,0.0,0.00027968460926786065,3945,-0.0007354952394962311,-0.1613941192626953
,,,379500,,500.0,556.392909526825,1763260614.8654175,,500.0,,,3946,,
0.5968376398086548,5.8341771364212036e-05,0.0008625127375125885,380288,7.188940071500838e-05,,557.2755663394928,1763260615.7480743,716.0,,0.0,0.000343667168635875,3954,-0.000187799334526062,-0.09290707111358643
0.6060041189193726,1.616682857275009e-05,4.89531084895134e-05,381184,7.135176565498114e-05,,558.1881766319275,1763260616.6606846,716.0,,0.0,0.0024046332109719515,3963,-0.0012745000422000885,0.0036415457725524902
0.5915496945381165,2.6269815862178802e-05,0.0008821757510304451,381824,7.096774061210454e-05,,558.8706073760986,1763260617.3431153,716.0,,0.0,0.0003671805316116661,3969,-0.0016384795308113098,-0.01266944408416748
0.5768945813179016,2.8087757527828217e-05,0.00025230180472135544,382976,7.027649553492665e-05,,560.0614821910858,1763260618.5339901,717.0,,0.0,201.299560546875,3981,0.001454632729291916,-0.0001150369644165039
0.5418028831481934,0.00022598914802074432,-0.005798306316137314,383232,7.012288551777601e-05,,560.312070608139,1763260618.7845786,717.0,,0.0,0.0003977096057496965,3983,-0.004972591996192932,-0.08941686153411865
0.5700389742851257,4.6298839151859283e-05,-0.0024727294221520424,384640,6.927803042344749e-05,,561.8417046070099,1763260620.3142126,718.0,,0.0,0.002308993600308895,3997,0.0006221123039722443,-0.07557845115661621
0.5731074810028076,1.2516044080257416e-05,-0.0007725069299340248,386944,6.789554754504934e-05,,564.3520245552063,1763260622.8245325,719.0,,0.0,0.0004215763765387237,4020,0.0009005069732666016,-0.19937849044799805
0.5500818490982056,5.2881427109241486e-05,0.0025252094492316246,390784,6.559139728778973e-05,,568.3850455284119,1763260626.8575535,720.0,,0.0,289.5079345703125,4059,0.002059638500213623,-0.0002894401550292969
0.5865889191627502,1.6386620700359344e-05,-0.00031260866671800613,393728,6.382488209055737e-05,,571.4663367271423,1763260629.9388447,722.0,,0.0,0.0003028383944183588,4087,-0.0007117427885532379,-0.0012220144271850586
0.5919815897941589,9.543262422084808e-06,-0.000728006474673748,394112,6.35944670648314e-05,,571.8756802082062,1763260630.3481882,722.0,,0.0,0.00038991295150481164,4091,-0.0007407497614622116,0.17633062601089478
0.5873662233352661,9.485147893428802e-05,0.003781436011195183,395520,6.27496192464605e-05,,573.2472722530365,1763260631.7197802,723.0,,0.0,0.0006622898508794606,4105,-0.00397819560021162,-0.14518499374389648
0.5786762237548828,0.0001413365826010704,0.007725599221885204,395904,6.251920422073454e-05,,573.6420340538025,1763260632.114542,723.0,,0.0,0.0023926482535898685,4109,-0.00232718326151371,-0.2259427309036255
0.5110427141189575,2.9323622584342957e-05,-0.00327317975461483,396544,6.213517917785794e-05,,574.2507061958313,1763260632.7232141,723.0,,0.0,0.0008234970737248659,4115,0.0025265589356422424,-1.8398373126983643
0.5875182151794434,5.052611231803894e-05,0.001757180318236351,396928,6.190476415213197e-05,,574.6337869167328,1763260633.1062949,723.0,,0.0,0.002372374525293708,4119,-0.00028548017144203186,-0.0021549463272094727
0.6188157200813293,1.1770986020565033e-05,2.947729080915451e-05,399488,6.036866398062557e-05,,577.1583371162415,1763260635.630845,725.0,,0.0,0.002300205174833536,4144,-0.000304429791867733,0.0669412612915039
0.5339145660400391,0.00012103002518415451,0.0013403473421931267,400128,5.998463893774897e-05,,577.7833998203278,1763260636.2559078,725.0,,0.0,0.0005340150673873723,4150,-0.0013804733753204346,-1.8218138217926025
0.5410752296447754,4.176050424575806e-06,0.00042202696204185486,401920,5.8909368817694485e-05,,579.5346322059631,1763260638.0071402,726.0,,0.0,0.0020172055810689926,4168,-3.7532299757003784e-05,0.055139124393463135
0.4987054169178009,3.5872682929039e-05,-0.001668715849518776,403584,5.791090734419413e-05,,581.0859389305115,1763260639.558447,727.0,,0.0,0.00046076191938482225,4184,-0.000519024208188057,-0.04675912857055664
0.5796346664428711,1.5587545931339264e-05,0.0013164309784770012,404608,5.729646727559157e-05,,582.0440039634705,1763260640.516512,728.0,,0.0,0.0005736721213907003,4194,-0.001549266278743744,0.01318812370300293
0.5469309091567993,6.768852472305298e-06,0.0003580451011657715,405120,5.6989247241290286e-05,,582.558100938797,1763260641.030609,728.0,,0.0,0.0005140408757142723,4199,-0.0012331604957580566,0.021017014980316162
0.5308986902236938,9.379908442497253e-05,-0.0005606748163700104,407680,5.545315070776269e-05,,584.9919490814209,1763260643.464457,729.0,,0.0,0.0004091586743015796,4224,-0.002543210983276367,-0.008747577667236328
0.5793618559837341,0.00011699926108121872,2.076849341392517e-07,408192,5.514593067346141e-05,,585.4697785377502,1763260643.9422865,730.0,,0.0,0.0004834324645344168,4229,-0.0023647770285606384,0.02032327651977539
0.5604782104492188,4.523061215877533e-05,-0.0013502445071935654,409600,5.4301075579132885e-05,,586.8659572601318,1763260645.3384652,730.0,,0.0,0.0010390825336799026,4243,-0.0019403547048568726,-1.8544113636016846
0.5765652656555176,6.577000021934509e-06,0.0011783428490161896,409856,5.4147465561982244e-05,,587.0933074951172,1763260645.5658154,730.0,,0.0,472.82318115234375,4246,-0.00088534876704216,-4.1604042053222656e-05
0.5451276898384094,2.794899046421051e-05,-0.000754140317440033,410496,5.376344051910564e-05,,587.7018814086914,1763260646.1743894,731.0,,0.0,0.002383049111813307,4252,-0.0009225159883499146,-0.05273759365081787
,,,410747,,500.0,587.9053583145142,1763260646.3778663,,500.0,,,4254,,
0.5906645655632019,6.9765374064445496e-06,-0.00043040793389081955,410752,5.3609830501955e-05,,587.9828386306763,1763260646.4553466,731.0,,0.0,628.0232543945312,4255,-0.0009396001696586609,-5.9723854064941406e-05
0.5804904103279114,8.330494165420532e-05,-0.0019219852983951569,412672,5.2457759011304006e-05,,589.8478276729584,1763260648.3203356,732.0,,0.0,0.000400796125177294,4273,-0.0018278397619724274,-0.018870234489440918
0.5920933485031128,1.2782402336597443e-05,0.0023029902949929237,412928,5.2304148994153365e-05,,590.1275587081909,1763260648.6000667,732.0,,0.0,0.0023983370047062635,4276,-0.0007147490978240967,-0.02783489227294922
0.5752549767494202,7.919594645500183e-05,0.0016870740801095963,413056,5.2227343985578045e-05,,590.2428574562073,1763260648.7153654,732.0,,0.0,0.0005857361247763038,4277,-0.0032211467623710632,-0.025303006172180176
0.5673871040344238,2.9247254133224487e-05,-0.00035526230931282043,413184,5.2150538977002725e-05,,590.3644938468933,1763260648.8370018,732.0,,0.0,0.0004646856104955077,4278,-0.000320974737405777,0.17576533555984497
0.5607297420501709,1.866370439529419e-06,-2.652592957019806e-05,414208,5.153609890840016e-05,,591.419819355011,1763260649.8923273,732.0,,0.0,0.0004904954112134874,4288,0.0005269907414913177,0.03135007619857788
0.5869783759117126,7.534399628639221e-07,-0.000121324323117733,414336,5.145929389982484e-05,,591.5697486400604,1763260650.0422566,733.0,,0.0,370.70245361328125,4290,0.00015454739332199097,-3.516674041748047e-05
0.5853897333145142,3.177858889102936e-05,-0.0016784071922302246,414592,5.13056838826742e-05,,591.8140733242035,1763260650.2865813,733.0,,0.0,0.0005685120122507215,4292,0.0008838381618261337,0.027413785457611084
0.5776839852333069,1.655053347349167e-05,-0.0014570606872439384,416768,4.999999873689376e-05,,593.9602046012878,1763260652.4327126,734.0,,0.0,401.5764465332031,4314,0.0005089901387691498,-6.604194641113281e-05
,,,417247,,500.0,594.388858795166,1763260652.8613667,,500.0,,,4318,,
0.5635515451431274,0.00010292790830135345,-0.0011750850826501846,420096,4.800307215191424e-05,,597.3898055553436,1763260655.8623135,735.0,,0.0,0.0005966909229755402,4346,-0.0018599405884742737,0.01652812957763672
0.5883476734161377,2.4252571165561676e-05,0.000649760477244854,422144,4.6774192014709115e-05,,599.4594619274139,1763260657.93197,736.0,,0.0,0.0004275461542420089,4366,-0.0003512762486934662,-0.01994013786315918
,,,422747,,500.0,600.0100152492523,1763260658.4825232,,500.0,,,4372,,
,,,423247,,500.0,600.5320174694061,1763260659.0045254,,500.0,,,4377,,
0.5470077395439148,6.097368896007538e-06,-0.00016643386334180832,423296,4.608295057551004e-05,,600.6350274085999,1763260659.1075354,737.0,,0.0,382.2412109375,4378,-0.00019932910799980164,7.581710815429688e-05
,,,424247,,500.0,601.4621217250824,1763260659.9346297,,500.0,,,4387,,
0.6113787889480591,0.00017239246517419815,-0.005106800235807896,425216,4.4930875446880236e-05,,602.4119296073914,1763260660.8844376,738.0,,0.0,0.000482708215713501,4396,-0.0015329569578170776,0.06294292211532593
0.5395325422286987,5.944631993770599e-06,-0.0005059679970145226,426880,4.393241033540107e-05,,603.9975380897522,1763260662.470046,738.0,,0.0,0.002344216452911496,4413,-0.0007416419684886932,0.05116832256317139
0.5572701096534729,5.113426595926285e-05,-0.0005209250375628471,427136,4.377880031825043e-05,,604.2175135612488,1763260662.6900215,739.0,,0.0,0.0005909250467084348,4415,-9.940937161445618e-05,-0.05308032035827637
,,,431318,,470.0,607.9657874107361,1763260666.4382954,,470.0,,,4456,,
,,,432730,,500.0,609.2746987342834,1763260667.7472067,,500.0,,,4470,,
0.5308977365493774,0.00020832009613513947,0.002925291657447815,433536,3.9938557165442035e-05,,610.0242557525635,1763260668.4967637,742.0,,0.0,0.0007633600034750998,4478,-0.0011650286614894867,-0.2719162702560425
0.6021217107772827,3.174785524606705e-05,-0.002358050085604191,433664,3.9861752156866714e-05,,610.1377639770508,1763260668.610272,742.0,,0.0,234.04966735839844,4480,-0.0005723871290683746,0.00800943374633789
0.5393834114074707,2.8673559427261353e-05,2.080388367176056e-05,434944,3.909370207111351e-05,,611.326158285141,1763260669.7986662,743.0,,0.0,0.0005673859268426895,4492,-0.0013166777789592743,-6.223402976989746
0.5262002348899841,6.90314918756485e-05,0.0037881769239902496,435328,3.886328704538755e-05,,611.6620080471039,1763260670.134516,743.0,,0.0,0.0015726755373179913,4496,0.0010487362742424011,-2.5573813915252686
,,,435554,,500.0,611.8085680007935,1763260670.281076,,500.0,,,4498,,
0.5707413554191589,3.495626151561737e-05,0.0016756616532802582,437760,3.7403995520435274e-05,,613.8471636772156,1763260672.3196716,745.0,,0.0,0.0019099884666502476,4520,0.00047654658555984497,-0.19003617763519287
0.531153678894043,0.00013309810310602188,0.001310841180384159,438016,3.725038550328463e-05,,614.0692129135132,1763260672.5417209,745.0,,0.0,0.0005946633173152804,4522,-0.0013422891497612,-0.10913276672363281
0.6369534134864807,3.788061439990997e-05,-0.0002307891845703125,438144,3.717358049470931e-05,,614.1813926696777,1763260672.6539006,745.0,,0.0,125.9931411743164,4524,0.0016211643815040588,-4.2557716369628906e-05
0.6130084991455078,3.5883858799934387e-06,-0.0009380588307976723,438272,3.709677548613399e-05,,614.2911853790283,1763260672.7636933,745.0,,0.0,0.0020686951465904713,4525,0.0003665611147880554,-0.11443865299224854
0.5299248695373535,1.4435499906539917e-06,6.715208292007446e-05,438400,3.701997047755867e-05,,614.4387476444244,1763260672.9112556,745.0,,0.0,566.8512573242188,4527,-0.0004566386342048645,9.548664093017578e-05
,,,438870,,500.0,614.8042027950287,1763260673.2767107,,500.0,,,4531,,
0.5113855600357056,9.87667590379715e-06,0.0015130667015910149,439040,3.663594543468207e-05,,614.9965355396271,1763260673.4690435,745.0,,0.0,0.0022870232351124287,4533,0.00018653273582458496,-0.12436091899871826
0.5619184970855713,6.665196269750595e-05,0.0039004916325211525,439168,3.655914042610675e-05,,615.106194972992,1763260673.578703,745.0,,0.0,0.0009338214294984937,4534,-0.002985648810863495,-0.3693974018096924
0.5483903884887695,1.0069459676742554e-05,0.0019083172082901,440064,3.602150536607951e-05,,615.9199120998383,1763260674.39242,746.0,,0.0,0.00212960597127676,4543,-0.001175975427031517,-0.26752686500549316
0.5518532991409302,6.366521120071411e-06,0.0002691224217414856,441216,3.533026028890163e-05,,616.9554624557495,1763260675.4279704,747.0,,0.0,0.0011066119186580181,4555,0.0006532259285449982,-0.36219847202301025
,,,441461,,500.0,617.104617357254,1763260675.5771253,,500.0,,,4557,,
,,,441961,,500.0,617.6398901939392,1763260676.1123981,,500.0,,,4562,,
0.5727298259735107,5.977228283882141e-06,-0.0006330888718366623,443264,3.410138378967531e-05,,618.8661613464355,1763260677.3386693,748.0,,0.0,196.2261962890625,4576,6.263144314289093e-05,0.0010156631469726562
,,,446151,,500.0,621.407500743866,1763260679.8800087,,500.0,,,4604,,
0.5669401288032532,7.568858563899994e-06,-0.0003951685503125191,446976,3.187403854099102e-05,,622.1960070133209,1763260680.668515,750.0,,0.0,0.002277153078466654,4613,-0.0006631016731262207,-0.030528664588928223
,,,448344,,500.0,623.3614234924316,1763260681.8339314,,500.0,,,4626,,
0.5452462434768677,2.534128725528717e-05,-0.0009418483823537827,449280,3.0491552024614066e-05,,624.2500059604645,1763260682.722514,751.0,,0.0,0.0009280105587095022,4635,-0.0012767044827342033,-0.1770772933959961
,,,449844,,500.0,624.712732553482,1763260683.1852405,,500.0,,,4641,,
0.5918947458267212,5.8747828006744385e-06,-0.0013858582824468613,450176,2.9953916964586824e-05,,625.058990240097,1763260683.5314982,751.0,,0.0,0.0008484320132993162,4644,6.570294499397278e-05,0.3089830279350281
,,,451844,,500.0,626.5380983352661,1763260685.0106063,,500.0,,,4661,,
,,,453344,,500.0,627.8245105743408,1763260686.2970185,,500.0,,,4675,,
0.5780526399612427,5.916692316532135e-06,0.0003024926409125328,454912,2.7112135285278782e-05,,629.2994945049286,1763260687.7720025,754.0,,0.0,440.9714050292969,4691,0.0007300525903701782,0.00027120113372802734
0.5813192129135132,4.89354133605957e-05,-0.0010854434221982956,456832,2.5960061975638382e-05,,630.9888997077942,1763260689.4614077,755.0,,0.0,0.0007075094035826623,4709,-0.002168022096157074,-0.2185763120651245
0.5707495212554932,2.4285167455673218e-05,-0.0009576063603162766,457216,2.572964694991242e-05,,631.3631873130798,1763260689.8356953,755.0,,0.0,0.0008106767199933529,4713,-0.0023618489503860474,-0.04697871208190918
,,,459844,,500.0,633.6722049713135,1763260692.144713,,500.0,,,4738,,
0.5724369287490845,6.656162440776825e-06,0.00017530936747789383,459904,2.41167435888201e-05,,633.7591819763184,1763260692.23169,757.0,,0.0,586.9161376953125,4739,-0.000541049987077713,-0.000164031982421875
0.5517996549606323,1.232139766216278e-06,-1.2014061212539673e-07,460160,2.396313357166946e-05,,633.9803738594055,1763260692.4528818,757.0,,0.0,0.0008854481857270002,4741,-0.00016048923134803772,-0.0926748514175415
,,,460344,,500.0,634.1114807128906,1763260692.5839887,,500.0,,,4743,,
0.5739986896514893,9.462237358093262e-06,-0.0003821980208158493,461440,2.319508530490566e-05,,635.1243510246277,1763260693.596859,757.0,,0.0,362.02685546875,4754,-0.0007536914199590683,-4.506111145019531e-05
0.5740184187889099,5.7443976402282715e-06,-0.0008808951824903488,461568,2.311828029633034e-05,,635.2344663143158,1763260693.7069743,758.0,,0.0,0.001694016857072711,4755,-0.001062888652086258,0.03378856182098389
,,,463344,,500.0,636.7792303562164,1763260695.2517383,,500.0,,,4772,,
0.5867937207221985,9.26479697227478e-06,0.00012698769569396973,464768,2.1198156900936738e-05,,638.1054255962372,1763260696.5779335,759.0,,0.0,0.0008437720243819058,4786,-0.0013121776282787323,-0.021436333656311035
,,,464844,,500.0,638.1341671943665,1763260696.6066751,,500.0,,,4787,,
0.5541895031929016,1.9781291484832764e-06,0.000323491171002388,464896,2.1121351892361417e-05,,638.2189297676086,1763260696.6914377,759.0,,0.0,100.39688873291016,4788,0.0003370121121406555,-0.0002073049545288086
0.5651859045028687,2.989545464515686e-06,-7.114745676517487e-05,465792,2.0583716832334176e-05,,639.0232057571411,1763260697.4957137,760.0,,0.0,0.0008645898778922856,4796,-0.0008589103817939758,-0.023835420608520508
0.5721842646598816,1.0023824870586395e-05,0.0004858793690800667,466048,2.0430106815183535e-05,,639.2464001178741,1763260697.718908,760.0,,0.0,0.001703843241557479,4799,0.000977829098701477,-0.027330398559570312
0.5643873810768127,8.596107363700867e-07,0.00019907671958208084,466816,1.9969278582721017e-05,,639.9393458366394,1763260698.4118538,760.0,,0.0,0.0009101285832002759,4806,3.441236913204193e-05,-0.3546407222747803
0.5805031061172485,1.2336298823356628e-05,0.0014595817774534225,467072,1.9815668565570377e-05,,640.1621301174164,1763260698.634638,760.0,,0.0,0.0017406572587788105,4809,-0.000498846173286438,-0.046114206314086914
0.5401270389556885,3.9013102650642395e-06,0.0005610203370451927,467456,1.9585253539844416e-05,,640.5273685455322,1763260698.9998765,761.0,,0.0,272.63690185546875,4813,-0.0012550130486488342,-4.8041343688964844e-05
,,,471344,,500.0,643.9709513187408,1763260702.4434593,,500.0,,,4851,,
0.55612713098526,4.41819429397583e-06,-0.0004866030067205429,471424,1.7204301911988296e-05,,644.063117980957,1763260702.535626,763.0,,0.0,372.9510192871094,4852,0.0002863854169845581,0.0011164546012878418
0.6159736514091492,1.6978010535240173e-06,-9.846221655607224e-05,472192,1.6743471860536374e-05,,644.7593080997467,1763260703.231816,763.0,,0.0,0.0010225503938272595,4859,5.1975250244140625e-05,-0.04255175590515137
0.6011043787002563,3.616325557231903e-06,0.00030187610536813736,473088,1.6205836800509132e-05,,645.5356278419495,1763260704.0081358,764.0,,0.0,0.0014887242577970028,4868,0.00043100863695144653,-0.09827208518981934
,,,473844,,500.0,646.1607735157013,1763260704.6332815,,500.0,,,4874,,
0.5713202357292175,2.434477210044861e-06,-0.0002731774002313614,474240,1.5514593542320654e-05,,646.5631895065308,1763260705.0356975,764.0,,0.0,0.0010732482187449932,4878,-0.00024787290021777153,-0.04130673408508301
0.5645936727523804,7.802620530128479e-06,0.000988217070698738,474624,1.5284178516594693e-05,,646.9349746704102,1763260705.4074826,764.0,,0.0,0.002017328981310129,4882,-0.0004263073205947876,-3.1308960914611816
