_step,global_step,charts/episodic_length,charts/learning_rate,_timestamp,losses/approx_kl,losses/policy_loss,losses/old_approx_kl,charts/SPS,losses/clipfrac,losses/value_loss,_runtime,losses/explained_variance,losses/entropy,charts/episodic_return
4868,471552,,1.7127496903412975e-05,1763260713.8014007,2.2156164050102234e-06,-0.00013768672943115234,0.00020004529505968094,749.0,0.0,0.0009116381406784058,655.3654096126556,-0.035068392753601074,0.5634493827819824,
4874,472190,500.0,,1763260714.3302028,,,,,,,655.894211769104,,,500.0
4878,472576,,1.6513056834810413e-05,1763260714.7276828,2.4568289518356323e-06,-0.0006367191672325134,0.0001933760941028595,750.0,0.0,0.0009279112564399838,656.2916917800903,-0.023826122283935547,0.5227981805801392,
4882,472960,,1.6282641809084453e-05,1763260715.0943184,1.4314427971839905e-06,-3.4008175134658813e-05,3.297720104455948e-05,750.0,0.0,0.0009276329074054956,656.6583273410797,0.18905878067016602,0.5806339383125305,
4915,476288,,1.4285714314610232e-05,1763260718.0866444,6.327405571937561e-06,0.0002873241901397705,0.0003505498170852661,752.0,0.0,541.796875,659.6506533622742,0.00015908479690551758,0.556543231010437,
4920,476800,,1.397849428030895e-05,1763260718.5336103,7.80448317527771e-07,0.0001941584050655365,-9.220093488693237e-07,752.0,0.0,202.06732177734375,660.0976192951202,2.7954578399658203e-05,0.516178548336029,
4932,478080,,1.321044510405045e-05,1763260719.6771786,2.4512410163879395e-06,-0.0003109090030193329,0.00015018880367279053,753.0,0.0,0.0010088540147989988,661.2411875724792,-0.03848862648010254,0.5291468501091003,
4933,478190,500.0,,1763260719.714513,,,,,,,661.2785220146179,,,500.0
4939,478720,,1.282642097066855e-05,1763260720.2691064,2.849847078323364e-07,1.1622905731201172e-06,3.064796328544617e-05,753.0,0.0,0.0014709747629240155,661.8331153392792,-0.07460546493530273,0.5263793468475342,
4946,479488,,1.2365591828711331e-05,1763260720.9268658,7.515773177146912e-07,-1.0713934898376465e-05,-5.894619971513748e-05,753.0,0.0,0.0009755440405569971,662.4908747673035,0.03337371349334717,0.5745481848716736,
4953,480128,,1.198156678583473e-05,1763260721.5350654,1.2665987014770508e-07,-9.289756417274475e-05,5.712173879146576e-05,754.0,0.0,403.6188659667969,663.0990743637085,-1.9550323486328125e-05,0.6120676398277283,
4958,480640,,1.1674346751533449e-05,1763260721.9783819,6.798654794692993e-08,-3.724545240402222e-05,0.00019901152700185776,754.0,0.0,339.83563232421875,663.5423908233643,-4.8041343688964844e-05,0.5727812647819519,
4963,481152,,1.136712762672687e-05,1763260722.4553227,3.157183527946472e-06,0.0005401819944381714,-0.00014356523752212524,754.0,0.0,729.8829956054688,664.0193316936493,0.00010830163955688477,0.4961325526237488,
4971,482048,,1.082949347619433e-05,1763260723.2243423,6.055459380149841e-06,-0.001284375786781311,0.00043609924614429474,755.0,0.0,0.000996116315945983,664.7883512973785,-0.05409514904022217,0.6009253859519958,
4972,482061,500.0,,1763260723.231863,,,,,,,664.7958719730377,,,500.0
4978,482688,,1.0445468433317728e-05,1763260723.8215463,2.637505531311035e-06,-0.0002756267786026001,-0.00013485364615917206,755.0,0.0,0.001081840367987752,665.385555267334,-4.5299530029296875e-06,0.5606449246406555,
4981,483061,500.0,,1763260724.0816226,,,,,,,665.6456315517426,,,500.0
4989,483840,,9.754224265634548e-06,1763260724.8560793,1.911073923110962e-06,0.00030899420380592346,0.00021610409021377563,755.0,0.0,0.0010515889152884483,666.4200882911682,-0.028528213500976562,0.551630973815918,
4994,484352,,9.447004231333267e-06,1763260725.2954352,4.0978193283081055e-07,-0.00026582181453704834,5.576573312282562e-05,756.0,0.0,0.0011092149652540684,666.8594441413879,-0.005156278610229492,0.5765252113342285,
5008,485760,,8.602150955994148e-06,1763260726.5775626,5.494803190231323e-07,-0.00018197298049926758,0.00021128542721271515,756.0,0.0,0.0012742740800604224,668.141571521759,0.07305610179901123,0.5623936057090759,
5013,486272,,8.294930921692867e-06,1763260727.0193613,4.0885061025619507e-07,-0.00014984235167503357,-0.0005616163834929466,757.0,0.0,0.0013124343240633607,668.5833702087402,0.07636111974716187,0.584138810634613,
5015,486528,,8.141320904542226e-06,1763260727.2372007,2.728775143623352e-07,-6.25215470790863e-05,0.00022292230278253555,757.0,0.0,0.0009763545822352171,668.8012096881866,-0.016234874725341797,0.591385006904602,
5039,488960,,6.682027560600545e-06,1763260729.3984091,9.266659617424011e-07,1.857057213783264e-05,-9.807106107473373e-05,758.0,0.0,0.001024014549329877,670.9624180793762,-0.2982056140899658,0.5451385378837585,
5071,492160,,4.761904619954294e-06,1763260732.2765212,7.916241884231567e-08,-6.776303052902222e-05,4.463549703359604e-05,760.0,0.0,232.65199279785156,673.8405301570892,-2.2649765014648438e-06,0.5111533403396606,
5117,496896,,1.9201229406462517e-06,1763260736.4856153,5.494803190231323e-08,-5.6140124797821045e-05,-2.1389685571193695e-05,762.0,0.0,0.0011122932191938162,678.0496242046356,-0.06677985191345215,0.5931917428970337,
5122,497408,,1.6129032474054839e-06,1763260736.9524987,3.5390257835388184e-08,1.3887882232666016e-05,-1.2427568435668945e-05,762.0,0.0,0.0012122619664296508,678.5165076255798,0.24564248323440552,0.5520305037498474,
5127,497920,,1.305683554164716e-06,1763260737.3883674,9.033828973770142e-08,-0.00016994401812553406,-3.969203680753708e-05,762.0,0.0,0.0012251111911609769,678.9523763656616,-0.009763956069946289,0.5509738326072693,
5128,498048,,1.2288786592762335e-06,1763260737.4995189,1.1175870895385742e-08,-4.2282044887542725e-06,7.364898920059204e-06,763.0,0.0,0.0012149140238761902,679.0635278224945,-0.31430351734161377,0.5603328943252563,
5140,499200,,5.376344347496342e-07,1763260738.5200589,1.1175870895385742e-08,1.1101365089416504e-06,1.4875084161758423e-05,763.0,0.0,0.0011076141381636262,680.0840678215027,0.10849308967590332,0.5226197838783264,
5146,499840,,1.536098324095292e-07,1763260739.108762,8.381903171539307e-09,-6.921589374542236e-06,2.9904767870903015e-06,763.0,0.0,0.001095221028663218,680.6727709770203,-0.028970837593078613,0.5214884877204895,
