losses/value_loss,charts/learning_rate,charts/episodic_return,losses/policy_loss,charts/SPS,losses/old_approx_kl,_runtime,losses/entropy,losses/clipfrac,losses/approx_kl,_step,_timestamp,charts/episodic_length,global_step,losses/explained_variance
121.54286193847656,1.244239592779195e-05,,0.00010978057980537415,765.0,0.00019302219152450562,652.4010226726532,0.5777832269668579,0.0,4.880130290985107e-07,5008,1763260710.8723526,,479360,-8.928775787353516e-05
0.0015299288788810372,1.213517680298537e-05,,-0.0020167864859104156,766.0,0.0002965349704027176,652.846417427063,0.5676195025444031,0.0,6.405636668205261e-06,5013,1763260711.3177474,,479872,0.04981029033660889
0.0011032747570425272,1.198156678583473e-05,,-0.0005308762192726135,766.0,-0.000283009372651577,653.0651578903198,0.5746548175811768,0.0,1.9473955035209656e-06,5015,1763260711.5364878,,480128,-0.11232995986938477
0.001219538040459156,1.0522273441893049e-05,,-0.0006488151848316193,767.0,5.301088094711304e-06,655.2567451000214,0.5951701998710632,0.0,9.616836905479431e-06,5039,1763260713.728075,,482560,-0.29782426357269287
0.0011984999291598797,8.602150955994148e-06,,5.8457255363464355e-05,768.0,0.00010088272392749786,658.1731598377228,0.6091402769088745,0.0,1.5087425708770752e-07,5071,1763260716.6444898,,485760,-0.005597949028015137
0.0013516501057893038,5.837173375766724e-06,,-8.314847946166992e-05,771.0,0.0002561071887612343,662.3090372085571,0.5205816030502319,0.0,1.980923116207123e-06,5117,1763260720.7803671,,490368,-1.5276095867156982
463.32232666015625,5.529953796212794e-06,500.0,-2.0209699869155884e-05,771.0,-0.0001499708741903305,662.7918856143951,0.49652615189552307,0.0,2.4028122425079346e-07,5122,1763260721.2632155,500.0,490880,-0.0001798868179321289
74.80303192138672,5.222734216658864e-06,,-0.0001102052628993988,771.0,-0.00016086269170045853,663.2351915836334,0.5819233059883118,0.0,2.0209699869155884e-07,5127,1763260721.7065215,,491392,-1.1920928955078125e-06
0.001622815732844174,5.145929208083544e-06,,-4.7929584980010986e-05,771.0,-7.60592520236969e-05,663.3454430103302,0.5747003555297852,0.0,2.6635825634002686e-07,5128,1763260721.816773,,491520,-0.013627409934997559
0.0013513037702068686,4.377880031825043e-06,,-0.0002747252583503723,772.0,0.00010702759027481079,664.4875783920288,0.5694535374641418,0.0,1.0132789611816406e-06,5140,1763260722.9589083,,492800,0.02171039581298828
,,500.0,,,,664.9939827919006,,,,5146,1763260723.4653127,500.0,493380,
0.001362213515676558,3.763440872717183e-06,,-0.00022191088646650314,772.0,5.726516246795654e-05,665.4136304855347,0.5407519936561584,0.0,4.880130290985107e-07,5150,1763260723.8849604,,493824,-0.26373064517974854
,,500.0,,,,665.4351994991302,,,,5151,1763260723.9065294,500.0,493880,
0.001437313505448401,2.9953916964586824e-06,,-9.496137499809265e-05,773.0,-3.898702561855316e-05,666.5667977333069,0.5761443376541138,0.0,5.587935447692871e-08,5163,1763260725.0381277,,495104,-0.07650351524353027
0.0012336238287389278,2.8417819066817174e-06,,-0.00014187395572662354,773.0,-0.0003445139154791832,666.8183512687683,0.549599826335907,0.0,5.373731255531311e-07,5165,1763260725.2896812,,495360,0.13569384813308716
238.3478546142578,9.984638609239482e-07,,-1.3142824172973633e-05,774.0,-1.2414529919624329e-06,669.5564849376678,0.5729970335960388,0.0,1.3969838619232178e-08,5196,1763260728.0278149,,498432,9.119510650634766e-06
0.0014036913635209203,9.216589660354657e-07,,9.045004844665527e-06,775.0,-7.263384759426117e-06,669.6699504852295,0.5939462780952454,0.0,1.210719347000122e-08,5197,1763260728.1412804,,498560,0.17286139726638794
