losses/entropy,global_step,charts/episodic_return,losses/explained_variance,charts/learning_rate,charts/SPS,_timestamp,losses/approx_kl,losses/old_approx_kl,charts/episodic_length,losses/value_loss,_runtime,losses/clipfrac,losses/policy_loss,_step
0.5374529361724854,319232,,-0.11307358741760254,0.00010852534614969045,675.0,1763260557.0418885,0.00010388344526290894,0.0015904437750577927,,0.00018171734700445086,498.6087703704834,0.0,0.0002676844596862793,3428
0.561331033706665,319872,,-5.4955482482910156e-05,0.00010814132110681385,676.0,1763260557.6388881,0.000272468663752079,0.0035792188718914986,,135.90528869628906,499.20577001571655,0.0,0.004137605428695679,3435
0.5582196116447449,321408,,0.0002468228340148926,0.00010721966100391,677.0,1763260559.0496032,8.548609912395477e-05,0.005461724475026131,,0.0033838781528174877,500.61648511886597,0.0,-1.8127262592315674e-05,3450
0.5823366045951843,321536,,-0.09866917133331299,0.00010714285599533468,677.0,1763260559.1582298,0.00016691721975803375,0.0007431581616401672,,0.00018462825391907245,500.72511172294617,0.0,-0.0005067512392997742,3451
0.5604461431503296,322688,,-0.16148591041564941,0.0001064516109181568,678.0,1763260560.198268,0.00013507436960935593,0.00044452305883169174,,0.00014640844892710447,501.76514983177185,0.0,-0.00010600686073303223,3462
0.5442214012145996,324096,,-0.26230573654174805,0.00010560675582382828,679.0,1763260561.4599624,6.115343421697617e-05,0.0035525793209671974,,0.0003198437043465674,503.0268442630768,0.0,0.0007633771747350693,3476
0.5709632039070129,324352,,-2.1457672119140625e-05,0.00010545314580667764,680.0,1763260561.6822517,4.025641828775406e-05,0.0009120358154177666,,300.30841064453125,503.24913358688354,0.0,-7.96997919678688e-05,3479
0.5896857380867004,326272,,-7.510185241699219e-06,0.00010430107795400545,681.0,1763260563.415331,6.754323840141296e-05,0.0006717182695865631,,259.4747619628906,504.9822127819061,0.0,-0.00015936791896820068,3498
0.5614012479782104,326784,,1.6808509826660156e-05,0.00010399385791970417,682.0,1763260563.8582203,6.175599992275238e-06,-0.00013215187937021255,,209.41929626464844,505.4251022338867,0.0,-0.0006385445594787598,3503
0.5361116528511047,327808,,-6.818771362304688e-05,0.00010337941785110161,682.0,1763260564.7770646,8.574686944484711e-05,-0.0009524393826723099,,587.3564453125,506.3439464569092,0.0,-0.0020356513559818268,3513
0.5773799419403076,329088,,0.06365859508514404,0.0001026113677653484,683.0,1763260566.0119083,5.6789256632328033e-05,-0.0035512177273631096,,0.0001724245521472767,507.5787901878357,0.0,0.0006163343787193298,3525
,330250,500.0,,,,1763260567.2114568,,,500.0,,508.7783386707306,,,3537
0.5325692892074585,331904,,-0.0003927946090698242,0.00010092165757669136,685.0,1763260568.9233468,0.00011967681348323822,0.0018441621214151382,,474.81134033203125,510.4902286529541,0.0,-0.002735435962677002,3554
0.5583459138870239,332032,,-0.20140302181243896,0.00010084485256811604,685.0,1763260569.048936,1.2179836630821228e-05,0.0009885430335998535,,0.003236814634874463,510.61581778526306,0.0,0.00074745062738657,3555
0.5961528420448303,334208,,-0.011749744415283203,9.95391674223356e-05,687.0,1763260571.2216709,0.00013731699436903,0.0026662060990929604,,0.000314091972541064,512.7885527610779,0.0,-0.007273688912391663,3576
,334343,500.0,,,,1763260571.370197,,,500.0,,512.9370789527893,,,3578
0.5810250639915466,334720,,-0.17238318920135498,9.923194738803431e-05,687.0,1763260571.7573829,0.00010168924927711487,0.0007222574204206467,,0.00031076910090632737,513.3242647647858,0.0,-0.0032342150807380676,3581
0.5569174885749817,335488,,-0.15509116649627686,9.877112461254e-05,687.0,1763260572.568916,3.316439688205719e-06,0.0002463003620505333,,0.002603632863610983,514.1357979774475,0.0,-4.6834349632263184e-05,3589
0.5555258989334106,337920,,-4.971027374267578e-05,9.731182944960892e-05,689.0,1763260575.0334773,1.0034069418907166e-05,0.0009085144847631454,,319.3071594238281,516.6003592014313,0.0,0.00032764673233032227,3613
,338843,500.0,,,,1763260575.9443583,,,500.0,,517.5112402439117,,,3622
0.5804737210273743,340736,,-0.002473115921020508,9.562211926095188e-05,691.0,1763260577.8406973,7.491745054721832e-05,-0.0027175173163414,,0.00020241993479430676,519.4075791835785,0.0,0.0008833035826683044,3640
,342343,500.0,,,,1763260579.3879113,,,500.0,,520.954793214798,,,3656
0.5405772924423218,343680,,0.1618417501449585,9.385560406371951e-05,692.0,1763260580.7582548,0.00012131314724683762,0.0012980708852410316,,0.00027233504806645215,522.3251366615295,0.0,0.00030091777443885803,3669
0.512926459312439,344704,,0.12706172466278076,9.324116399511695e-05,693.0,1763260581.82747,7.20098614692688e-06,-0.0009514745324850082,,0.0002694576105568558,523.3943519592285,0.0,-2.1517276763916016e-05,3679
0.5907416939735413,345088,,-0.08616387844085693,9.30107562453486e-05,693.0,1763260582.2404573,0.00028022099286317825,0.0032835276797413826,,0.0036399944219738245,523.8073391914368,0.0,0.0047339098528027534,3683
0.5253025889396667,345216,,-5.839120864868164,9.293395123677328e-05,693.0,1763260582.3535528,0.00012812111526727676,0.0008625620976090431,,0.0005710745463147759,523.9204347133636,0.0,0.00401083379983902,3684
0.5469923615455627,347904,,-0.00013566017150878906,9.132104605669156e-05,695.0,1763260585.0932467,0.00013778265565633774,0.0012499736621975899,,608.6456909179688,526.6601285934448,0.0,0.002373024821281433,3711
0.5964133739471436,348160,,-0.24267160892486572,9.116743603954092e-05,695.0,1763260585.3727276,0.0008991407230496407,-0.007033706642687321,,0.0003888031642418355,526.9396095275879,0.0,-0.0036820312961935997,3713
,348343,500.0,,,,1763260585.5235028,,,500.0,,527.090384721756,,,3715
0.6049371361732483,349952,,4.017353057861328e-05,9.009216591948643e-05,696.0,1763260587.255664,1.5434809029102325e-05,-0.000887780450284481,,0.006238161586225033,528.822546005249,0.0,0.0002894885838031769,3731
0.5504921674728394,350336,,0.14431989192962646,8.986175089376047e-05,696.0,1763260587.6410608,0.00022815633565187454,-0.001091555692255497,,0.00020493153715506196,529.2079427242279,0.0,-0.0020809918642044067,3734
0.5444990992546082,352384,,-0.00019478797912597656,8.863287075655535e-05,697.0,1763260589.8173063,3.511086106300354e-05,-0.0005827266722917557,,314.808837890625,531.3841881752014,0.0,0.0001777857542037964,3755
0.5680838823318481,354432,,-1.895427703857422e-05,8.740399061935022e-05,698.0,1763260592.0348904,4.8531219363212585e-06,0.00106778834015131,,418.16558837890625,533.6017723083496,0.0,-0.00044644251465797424,3775
,354843,500.0,,,,1763260592.4256837,,,500.0,,533.9925656318665,,,3779
0.5092394948005676,357376,,1.1861324310302734e-05,8.563748269807547e-05,700.0,1763260595.1919818,2.685096114873886e-05,-0.0013210112228989601,,427.4814758300781,536.7588636875153,0.0,-0.0018441416323184967,3804
0.5337329506874084,357760,,0.3657304644584656,8.540706767234951e-05,700.0,1763260595.575775,4.590209573507309e-05,-0.0004114145413041115,,0.0001993370387936011,537.1426568031311,0.0,-0.0033074207603931427,3807
,361790,500.0,,,,1763260599.7376916,,,500.0,,541.3045735359192,,,3847
0.56080162525177,365056,,0.02226322889328003,8.102918945951387e-05,703.0,1763260603.939066,0.00019893329590559006,0.003282158635556698,,0.00024342718825209886,545.5059478282928,0.0,0.00018528103828430176,3879
0.543412983417511,365440,,-0.072348952293396,8.079877443378791e-05,703.0,1763260604.3372786,0.00018899142742156982,0.004102431237697601,,0.002386279171332717,545.9041604995728,0.0,-0.005240589380264282,3883
0.5526958107948303,365568,,-0.0006226301193237305,8.072196942521259e-05,703.0,1763260604.4677386,0.00013232044875621796,0.0015100762248039246,,0.00024442345602437854,546.0346205234528,0.0,0.0007098093628883362,3884
0.5240849256515503,365824,,-3.540515899658203e-05,8.056835940806195e-05,703.0,1763260604.7639284,1.1890195310115814e-05,0.0003295456990599632,,128.09963989257812,546.3308103084564,0.0,0.0015493854880332947,3887
,366290,500.0,,,,1763260605.1609533,,,500.0,,546.7278351783752,,,3891
0.5787838101387024,366976,,0.3127404451370239,7.987711433088407e-05,704.0,1763260605.9750733,0.00010798778384923935,0.003231915645301342,,0.002505037933588028,547.5419552326202,0.0,-0.003966663032770157,3898
0.5608711242675781,368384,,-0.00014829635620117188,7.903225923655555e-05,704.0,1763260607.4728312,5.03193587064743e-06,-7.4055977165699e-05,,420.996826171875,549.0397131443024,0.0,-0.00032156333327293396,3912
0.5524129867553711,368768,,-2.1856391429901123,7.880184421082959e-05,705.0,1763260607.8261476,0.0011987769976258278,-0.015592164359986782,,0.0004387925146147609,549.3930294513702,0.0,-0.006165098398923874,3915
0.5639208555221558,370048,,0.08857661485671997,7.803379412507638e-05,705.0,1763260609.218079,0.00010041985660791397,-0.00036473292857408524,,0.00037682059337385,550.7849609851837,0.0,-0.003924425691366196,3928
0.5520284175872803,371712,,-0.007189273834228516,7.703532901359722e-05,706.0,1763260610.9335065,0.00014628004282712936,0.003552396781742573,,0.00020156925893388689,552.5003883838654,0.0,-0.0030115097761154175,3944
,371790,500.0,,,,1763260610.9600942,,,500.0,,552.526976108551,,,3945
0.5246224403381348,371840,,-0.0002028942108154297,7.69585240050219e-05,706.0,1763260611.0849454,3.807432949542999e-05,0.0008778460323810577,,753.7374267578125,552.6518273353577,0.0,0.0005107633769512177,3946
0.597852349281311,372736,,0.0025765299797058105,7.642088894499466e-05,706.0,1763260612.0352664,7.755868136882782e-05,0.002973077818751335,,0.0002153967070626095,553.6021482944489,0.0,-0.0016714632511138916,3954
0.5039888620376587,373632,,0.26766282320022583,7.588325388496742e-05,707.0,1763260613.0195246,3.760680556297302e-05,-0.0013501495122909546,,0.0003535117721185088,554.5864064693451,0.0,-0.0018839836120605469,3963
0.5682780742645264,374272,,0.19040906429290771,7.549922884209082e-05,707.0,1763260613.7072427,0.00039564818143844604,0.0019539017230272293,,0.00023119852994568646,555.274124622345,0.0,-0.01693793386220932,3969
0.5502532124519348,375424,,-0.22027933597564697,7.480799104087055e-05,708.0,1763260614.9759464,2.5935471057891846e-05,0.000651143491268158,,0.0029013976454734802,556.5428283214569,0.0,-0.0015857815742492676,3981
0.5527524948120117,375680,,-0.06230640411376953,7.465438102371991e-05,708.0,1763260615.2340784,0.0003832988440990448,0.0019639581441879272,,0.00021396327065303922,556.8009603023529,0.0,-0.003072120249271393,3983
0.5716158747673035,377088,,-0.04263114929199219,7.380952592939138e-05,708.0,1763260616.7906601,0.00012630969285964966,0.0008743461221456528,,0.0004077386693097651,558.3575420379639,0.0,0.0014910735189914703,3997
0.554292619228363,379392,,-3.421306610107422e-05,7.242703577503562e-05,709.0,1763260619.315073,4.277564585208893e-06,0.001410377211868763,,35.428462982177734,560.881954908371,0.0,-0.0003314204514026642,4020
0.5676560997962952,383360,,-4.494190216064453e-05,7.004608050920069e-05,711.0,1763260623.5778952,6.730947643518448e-05,0.0008858991786837578,,377.3500061035156,565.144777059555,0.0,0.00010948628187179565,4059
,386290,500.0,,,,1763260626.7842438,,,500.0,,568.3511257171631,,,4087
0.5470001697540283,386688,,0.6861926317214966,6.804915756219998e-05,712.0,1763260627.3042557,0.00043864455074071884,-0.0009606080129742622,,0.00034456883440725505,568.8711376190186,0.0,-0.0056267473846673965,4091
0.5345304012298584,388096,,-0.08017289638519287,6.720430246787146e-05,713.0,1763260628.870902,5.768612027168274e-06,0.0003490559756755829,,0.0004621388216037303,570.4377839565277,0.0,-0.00020371004939079285,4105
0.5903836488723755,388480,,-0.0363541841506958,6.69738874421455e-05,713.0,1763260629.3079593,8.950009942054749e-05,-0.0026515070348978043,,0.0026072044856846333,570.8748412132263,0.0,-0.0038174614310264587,4109
0.5716131925582886,389120,,0.1634129285812378,6.65898623992689e-05,713.0,1763260629.9836724,3.761798143386841e-05,0.0023118797689676285,,0.0004503509262576699,571.5505542755127,0.0,-0.0011807158589363098,4115
0.5441049337387085,389504,,-0.02189004421234131,6.635944737354293e-05,713.0,1763260630.4272175,6.150547415018082e-05,-0.001081458292901516,,0.0025177691131830215,571.9940993785858,0.0,-0.0011948756873607635,4119
0.5712694525718689,392064,,-0.12205791473388672,6.482334720203653e-05,715.0,1763260633.060152,7.573608309030533e-05,-0.002588077448308468,,0.00046805531019344926,574.6270339488983,0.0,-0.003471583127975464,4144
0.5715525150299072,392704,,0.22498947381973267,6.443932215915993e-05,715.0,1763260633.722699,3.702659159898758e-05,-0.0006836755201220512,,0.0003655135224107653,575.289580821991,0.0,-0.0022854506969451904,4150
0.5353164672851562,394496,,0.08258640766143799,6.336405203910545e-05,716.0,1763260635.5742636,7.001776248216629e-05,0.0025869058445096016,,0.002251910511404276,577.1411454677582,0.0,-0.0031449049711227417,4168
0.587165355682373,396160,,-0.030988693237304688,6.23655942035839e-05,717.0,1763260637.258817,4.718732088804245e-05,9.381119161844254e-05,,0.0002592781384009868,578.8256988525391,0.0,-0.00017160922288894653,4184
0.5468317270278931,397056,,0.00020843744277954102,6.182795914355665e-05,717.0,1763260638.2127202,0.00020302366465330124,-0.0033961432054638863,,142.6017608642578,579.7796020507812,0.0,0.00024319253861904144,4194
0.5730929374694824,397568,,-0.0003432035446166992,6.152073910925537e-05,717.0,1763260638.7325125,2.7799978852272034e-06,0.0006517944857478142,,309.38592529296875,580.2993943691254,0.0,1.1406838893890381e-05,4199
,400098,500.0,,,,1763260641.2028584,,,500.0,,582.7697403430939,,,4224
,400598,500.0,,,,1763260641.6830451,,,500.0,,583.2499270439148,,,4229
0.5821219682693481,402048,,0.11286848783493042,5.8832563809119165e-05,720.0,1763260643.148352,3.3707357943058014e-05,-0.0005396725609898567,,0.0003841488796751946,584.7152338027954,0.0,9.218975901603699e-05,4243
0.5759095549583435,402304,,0.026095151901245117,5.8678953791968524e-05,720.0,1763260643.4261458,1.924671232700348e-05,0.0013206806033849716,,0.002219494665041566,584.9930276870728,0.0,-0.0014163590967655182,4246
0.6061624884605408,402944,,0.025766193866729736,5.829493238707073e-05,720.0,1763260644.0641308,1.2399628758430481e-05,-0.0015045814216136932,,0.0005547564942389727,585.6310126781464,0.0,-0.0012069344520568848,4252
,403098,500.0,,,,1763260644.2067535,,,500.0,,585.7736353874207,,,4254
0.566415011882782,403200,,-6.473064422607422e-05,5.814132236992009e-05,720.0,1763260644.3428013,9.024515748023987e-07,-6.301607936620712e-05,,356.9595031738281,585.9096832275391,0.0,-3.176182508468628e-05,4255
0.5296189785003662,404992,,2.276897430419922e-05,5.7066052249865606e-05,721.0,1763260646.199784,2.936180680990219e-05,-0.0011213282123208046,,0.00317635596729815,587.7666659355164,0.0,-6.700865924358368e-05,4273
,405371,500.0,,,,1763260646.5161557,,,500.0,,588.0830376148224,,,4276
0.534675121307373,405376,,0.00018489360809326172,5.6835637224139646e-05,721.0,1763260646.6142228,8.231960237026215e-06,-0.0015422524884343147,,305.46002197265625,588.1811046600342,0.0,-0.00012758374214172363,4277
0.4906804859638214,405504,,0.1611003875732422,5.6758832215564325e-05,721.0,1763260646.7358572,3.547500818967819e-05,-0.001983114518225193,,0.0022997211199253798,588.3027391433716,0.0,0.00010880082845687866,4278
0.5892424583435059,406528,,-0.027302145957946777,5.6144392146961764e-05,722.0,1763260647.7595177,1.0443851351737976e-05,-0.0001519378274679184,,0.00224414374679327,589.326399564743,0.0,-0.001545548439025879,4288
0.5854072570800781,406784,,-0.010303735733032227,5.599078212981112e-05,722.0,1763260648.0073266,0.00013034138828516006,-0.0021090907976031303,,0.00040347996400669217,589.5742084980011,0.0,-0.0026261508464813232,4290
0.6136552095413208,406912,,-2.2292137145996094e-05,5.59139771212358e-05,722.0,1763260648.1584117,3.254413604736328e-05,0.0005329344421625137,,603.5625,589.725293636322,0.0,-0.0015014074742794037,4292
,409212,500.0,,,,1763260650.4623313,,,500.0,,592.0292131900787,,,4314
0.5226577520370483,409600,,6.181001663208008e-05,5.4301075579132885e-05,723.0,1763260650.9426415,0.0003280816599726677,-0.006795790977776051,,0.000511043646838516,592.5095233917236,0.0,-0.002727217972278595,4318
,412292,500.0,,,,1763260653.812426,,,500.0,,595.3793079853058,,,4346
0.590957760810852,414336,,6.568431854248047e-05,5.145929389982484e-05,725.0,1763260655.9039521,6.432458758354187e-05,0.004914304241538048,,190.75379943847656,597.4708340167999,0.0,0.0007838346064090729,4366
0.5553228855133057,414976,,0.18325698375701904,5.107526885694824e-05,725.0,1763260656.585212,1.0799616575241089e-05,-0.0003769677132368088,,0.0018715132027864456,598.1520938873291,0.0,0.0012708120048046112,4372
,415483,500.0,,,,1763260657.0421197,,,500.0,,598.6090016365051,,,4377
0.5715556740760803,415488,,4.667043685913086e-05,5.076804882264696e-05,725.0,1763260657.1435084,3.2145529985427856e-05,-0.0007102005183696747,,196.5928192138672,598.710390329361,0.0,-0.0010967664420604706,4378
,416483,500.0,,,,1763260658.113931,,,500.0,,599.6808128356934,,,4387
0.6023956537246704,417280,,-0.0003904104232788086,4.969277870259248e-05,726.0,1763260659.0444353,1.684669405221939e-05,-0.000705239363014698,,0.002621123567223549,600.6113171577454,0.0,-0.0010299310088157654,4396
0.5849480628967285,419072,,0.010578572750091553,4.86175122205168e-05,727.0,1763260660.909946,5.665048956871033e-05,0.0020246468484401703,,0.0006060032756067812,602.4768278598785,0.0,-0.004985034465789795,4413
0.5670711398124695,419200,,-2.86102294921875e-06,4.854070721194148e-05,727.0,1763260661.0677264,2.3020431399345398e-05,-0.000599859282374382,,344.1742248535156,602.6346082687378,0.0,-0.001483079046010971,4415
0.5626770257949829,423296,,-0.1321108341217041,4.608295057551004e-05,729.0,1763260665.0273015,6.571225821971893e-05,0.0040331874042749405,,0.0006775556830689311,606.5941834449768,0.0,-0.0007281862199306488,4456
0.5886738300323486,424576,,-8.416175842285156e-05,4.531490048975684e-05,730.0,1763260666.185767,2.6621855795383453e-05,0.003382681868970394,,123.04721069335938,607.7526488304138,0.0,0.002840820699930191,4470
,425263,500.0,,,,1763260666.8187087,,,500.0,,608.3855905532837,,,4478
0.5455422401428223,425472,,0.03286689519882202,4.4777265429729596e-05,730.0,1763260667.025056,6.6533684730529785e-06,-0.00042094290256500244,,0.0042682490311563015,608.5919377803802,0.0,-0.0002734735608100891,4480
,426677,500.0,,,,1763260668.0894992,,,500.0,,609.6563811302185,,,4492
0.5869421362876892,427136,,-1.0162527561187744,4.377880031825043e-05,731.0,1763260668.5169678,6.720423698425293e-06,0.0009515080600976944,,0.001094603561796248,610.0838496685028,0.0,0.00031016021966934204,4496
0.6142213940620422,427264,,2.1457672119140625e-06,4.370199530967511e-05,731.0,1763260668.6302736,2.5155022740364075e-06,-0.0006507514044642448,,386.49755859375,610.1971554756165,0.0,0.0004551894962787628,4498
0.5995974540710449,429568,,-0.09142839908599854,4.2319508793298155e-05,733.0,1763260670.7105052,1.4844350516796112e-05,-0.0006173206493258476,,0.000830095901619643,612.2773871421814,0.0,0.0010906634852290154,4520
0.5760166645050049,429696,,-0.00010693073272705078,4.2242703784722835e-05,733.0,1763260670.8536046,2.2957101464271545e-06,0.000735224224627018,,246.6743621826172,612.4204864501953,0.0,3.83816659450531e-05,4522
0.580314040184021,429952,,-0.0720895528793335,4.2089093767572194e-05,733.0,1763260671.0797763,5.250610411167145e-05,-0.00011632032692432404,,0.0009266940178349614,612.6466581821442,0.0,-0.005918603390455246,4524
0.6090190410614014,430080,,0.008733749389648438,4.2012288758996874e-05,733.0,1763260671.1893053,2.6244670152664185e-05,1.609325408935547e-05,,0.000719401054084301,612.7561872005463,0.0,3.109686076641083e-05,4525
0.5700438618659973,430208,,-1.811981201171875e-05,4.1935483750421554e-05,733.0,1763260671.301259,6.47176057100296e-06,0.000779629684984684,,273.5734558105469,612.8681409358978,0.0,-0.00040220096707344055,4527
0.5969464778900146,430592,,-5.960464477539062e-07,4.170506872469559e-05,733.0,1763260671.635396,7.953494787216187e-07,0.0004200451076030731,,132.65524291992188,613.2022778987885,0.0,0.00013183429837226868,4531
0.6001368761062622,430848,,-0.1524975299835205,4.155145870754495e-05,733.0,1763260671.892027,3.222934901714325e-05,-0.0012664161622524261,,0.0010037714382633567,613.4589087963104,0.0,-0.0022926554083824158,4533
0.5796033143997192,430976,,-0.08415281772613525,4.147465369896963e-05,733.0,1763260672.0031793,4.45730984210968e-05,0.0014984160661697388,,0.0007105706608854234,613.5700612068176,0.0,-0.0019164346158504486,4534
0.526454746723175,433024,,-3.5762786865234375e-06,4.0245777199743316e-05,735.0,1763260673.816884,2.784840762615204e-05,0.0015920083969831467,,410.524658203125,615.3837659358978,0.0,-0.0005406979471445084,4555
0.6121507883071899,433792,,0.028024256229400635,3.9784947148291394e-05,735.0,1763260674.5178292,7.119961082935333e-06,-0.0006744517013430595,,0.000843833782710135,616.0847110748291,0.0,0.00029966607689857483,4562
0.5946779251098633,435072,,1.0728836059570312e-06,3.901689706253819e-05,736.0,1763260675.723933,3.16910445690155e-05,-0.0003314819186925888,,451.30438232421875,617.2908148765564,0.0,-0.00019944459199905396,4576
0.5360294580459595,438784,,0.36115938425064087,3.678955545183271e-05,738.0,1763260679.0574827,9.52649861574173e-06,0.0010699806734919548,,0.001874319277703762,620.6243646144867,0.0,6.13480806350708e-05,4613
0.6020888090133667,440064,,-0.0818558931350708,3.602150536607951e-05,739.0,1763260680.2003853,6.030313670635223e-06,0.0005914559587836266,,0.0021429304033517838,621.7672672271729,0.0,-0.0007841624319553375,4626
0.6526495218276978,440960,,6.723403930664062e-05,3.548387030605227e-05,739.0,1763260681.012325,5.080364644527435e-06,0.0005118558183312416,,94.87096405029297,622.579206943512,0.0,-0.0006510168313980103,4635
0.6223530173301697,441600,,-0.13103783130645752,3.5099845263175666e-05,739.0,1763260681.599173,3.569759428501129e-06,0.000993010587990284,,0.0008303208160214126,623.1660549640656,0.0,-0.000308796763420105,4641
0.5179001092910767,441856,,-0.00015938282012939453,3.4946235246025026e-05,740.0,1763260681.8227425,1.594889909029007e-05,0.00021152663975954056,,304.939453125,623.3896243572235,0.0,0.00018353015184402466,4644
,443540,500.0,,,,1763260683.3032682,,,500.0,,624.8701500892639,,,4661
,445040,500.0,,,,1763260684.6210115,,,500.0,,626.1878933906555,,,4675
0.5823452472686768,446592,,-6.747245788574219e-05,3.2104453566716984e-05,742.0,1763260686.074281,1.6111880540847778e-06,3.785081207752228e-05,,204.2205810546875,627.6411628723145,0.0,0.0002497527748346329,4691
0.6336396932601929,448384,,-0.011292099952697754,3.102918708464131e-05,743.0,1763260687.7036562,7.813796401023865e-07,-0.0002650124952197075,,0.0019665309228003025,629.2705380916595,0.0,-6.384775042533875e-05,4709
0.6230741739273071,448768,,-1.1920928955078125e-06,3.079877205891535e-05,743.0,1763260688.0366724,3.5390257835388184e-07,6.5211206674575806e-06,,579.1206665039062,629.6035542488098,0.0,-0.00011482089757919312,4713
0.6065570116043091,451328,,-5.555152893066406e-05,2.9262673706398346e-05,745.0,1763260690.3272874,1.6475096344947815e-06,0.00010033417493104935,,188.70289611816406,631.8941693305969,0.0,-5.2966177463531494e-05,4738
0.5889440774917603,451456,,-0.00889134407043457,2.9185868697823025e-05,745.0,1763260690.4374988,2.8830021619796753e-05,0.002595016732811928,,0.0018427775939926505,632.0043807029724,0.0,-0.0017758458852767944,4739
0.5643981695175171,451712,,-0.03049170970916748,2.9032258680672385e-05,745.0,1763260690.6641471,1.5558674931526184e-05,-0.0009497571736574173,,0.0007325035985559225,632.2310290336609,0.0,-0.0005487687885761261,4741
0.6034075021743774,451840,,-2.6345252990722656e-05,2.8955453672097065e-05,745.0,1763260690.8058388,5.644746124744415e-06,-0.00040188897401094437,,362.2419128417969,632.3727207183838,0.0,-0.0008323565125465393,4743
0.5640046000480652,452992,,-0.036101698875427246,2.8264208594919182e-05,746.0,1763260691.8425422,8.346512913703918e-06,-0.00037338025867938995,,0.0010168816661462188,633.4094240665436,0.0,-0.001626625657081604,4754
0.5746560096740723,454784,,8.153915405273438e-05,2.7188940293854102e-05,747.0,1763260693.429752,7.69738107919693e-06,-0.0005982881411910057,,377.3283386230469,634.9966340065002,0.0,0.0004830993711948395,4772
,456235,500.0,,,,1763260694.7394307,,,500.0,,636.3063125610352,,,4786
0.600994348526001,456320,,-2.09808349609375e-05,2.6267282009939663e-05,748.0,1763260694.840586,1.4528632164001465e-06,0.00021541863679885864,,372.2147216796875,636.407467842102,0.0,-5.5462121963500977e-05,4787
0.5538293719291687,456448,,0.14349788427352905,2.6190477001364343e-05,748.0,1763260694.987385,1.0069459676742554e-05,0.0015802308917045593,,0.0016612877370789647,636.5542669296265,0.0,-0.0012773387134075165,4788
,457235,500.0,,,,1763260695.6651833,,,500.0,,637.2320652008057,,,4796
0.5582401752471924,457600,,-0.5476402044296265,2.549923192418646e-05,748.0,1763260696.0245771,8.73766839504242e-06,-0.0008094348013401031,,0.0010211460758000612,637.5914590358734,0.0,-0.0020557045936584473,4799
0.5636248588562012,458240,,7.396936416625977e-05,2.511520688130986e-05,749.0,1763260696.5797896,6.509944796562195e-07,-0.0004018740728497505,,222.55712890625,638.1466715335846,0.0,-2.4162232875823975e-05,4806
0.5757303833961487,458624,,-0.08540856838226318,2.48847918555839e-05,749.0,1763260696.9082127,2.991408109664917e-06,0.0008953772485256195,,0.0006719427183270454,638.4750945568085,0.0,0.0002712532877922058,4809
0.5896453857421875,459008,,-0.044700026512145996,2.465437864884734e-05,749.0,1763260697.2776625,8.59145075082779e-06,0.000585080124437809,,0.0009317608783021569,638.8445444107056,0.0,0.0004148557782173157,4813
0.5858348608016968,462720,,0.03399229049682617,2.2427035219152458e-05,751.0,1763260700.6065495,2.744607627391815e-06,0.00017561297863721848,,0.0018030487699434161,642.1734313964844,0.0,-0.00034310854971408844,4851
0.6079198122024536,462848,,0.24874097108840942,2.2350230210577138e-05,751.0,1763260700.7165303,1.2798234820365906e-05,-0.0006598774343729019,,0.0011982608120888472,642.2834122180939,0.0,7.50124454498291e-05,4852
,463501,500.0,,,,1763260701.3086464,,,500.0,,642.8755283355713,,,4859
,464501,500.0,,,,1763260702.1195672,,,500.0,,643.6864490509033,,,4868
0.5752466917037964,465024,,-0.0001277923583984375,2.1044546883786097e-05,752.0,1763260702.6669142,4.347413778305054e-06,-0.0007674992084503174,,465.8969421386719,644.2337961196899,0.0,-0.0005755871534347534,4874
,465501,500.0,,,,1763260703.0297906,,,500.0,,644.5966725349426,,,4878
0.5744860172271729,465920,,-0.05709028244018555,2.0506911823758855e-05,753.0,1763260703.4725504,2.0526349544525146e-06,0.0002684295177459717,,0.0008946021553128958,645.0394322872162,0.0,0.0008918698877096176,4882
0.547065794467926,468992,,-0.7404099702835083,1.8663595255929977e-05,754.0,1763260706.210357,1.4116987586021423e-05,0.0005907826125621796,,0.0027184339705854654,647.7772388458252,0.0,-0.00028051435947418213,4915
0.5169186592102051,469504,,-0.4268209934234619,1.8356375221628696e-05,754.0,1763260706.6861253,1.0399147868156433e-05,0.0010343585163354874,,0.0022483118809759617,648.2530071735382,0.0,-0.0004761889576911926,4920
0.5596430897712708,470656,,0.00048172473907470703,1.7665130144450814e-05,755.0,1763260707.7130125,2.4493783712387085e-06,-0.00033236853778362274,,381.915283203125,649.2798943519592,0.0,0.00011053681373596191,4932
0.5027480721473694,470784,,-0.12859296798706055,1.7588325135875493e-05,755.0,1763260707.8223877,7.5018033385276794e-06,0.0002606390044093132,,0.0021339424420148134,649.3892695903778,0.0,-0.00039718300104141235,4933
0.6204382181167603,471424,,-0.23444247245788574,1.7204301911988296e-05,755.0,1763260708.4194524,4.1937455534935e-06,-0.00020204205065965652,,0.0015743742696940899,649.986334323883,0.0,-0.00047131627798080444,4939
,472152,500.0,,,,1763260709.004515,,,500.0,,650.5713968276978,,,4946
0.5895411372184753,472832,,-0.028093934059143066,1.6359446817659773e-05,756.0,1763260709.6712055,3.851950168609619e-06,-5.997717380523682e-07,,0.0018313549226149917,651.2380874156952,0.0,-0.000663459300994873,4953
