charts/SPS,losses/explained_variance,losses/value_loss,_step,charts/episodic_length,losses/approx_kl,charts/episodic_return,losses/clipfrac,_runtime,global_step,losses/policy_loss,losses/old_approx_kl,losses/entropy,charts/learning_rate,_timestamp
767.0,-0.41501927375793457,0.0029076470527797937,4882,,3.608781844377518e-05,,0.0,644.760142326355,474752,-0.0017232075333595276,0.0016269991174340248,0.4418049156665802,1.5207373508019373e-05,1763260703.1955574
769.0,0.9013728499412537,0.0012895470717921853,4915,,6.298534572124481e-06,,0.0,647.7361376285553,478080,-0.00036942213773727417,0.0004631979390978813,0.4487343430519104,1.321044510405045e-05,1763260706.1715527
769.0,0.7264471054077148,0.001437292667105794,4920,,2.08122655749321e-05,,0.0,648.1755864620209,478592,-0.0010808072984218597,0.0029638735577464104,0.47001710534095764,1.290322597924387e-05,1763260706.6110015
770.0,-0.26173341274261475,0.003125696210190654,4932,,9.435601532459259e-05,,0.0,649.30615234375,479872,-0.005050770938396454,0.006723813712596893,0.48665851354599,1.213517680298537e-05,1763260707.7415674
,,,4933,500.0,,500.0,,649.312860250473,479884,,,,,1763260707.7482753
770.0,0.7876160144805908,0.0014647284988313913,4939,,1.5925616025924683e-06,,0.0,650.0025687217712,480640,0.0001505427062511444,0.000141095370054245,0.4397079050540924,1.1674346751533449e-05,1763260708.4379838
,,,4946,500.0,,500.0,,650.6226646900177,481384,,,,,1763260709.0580797
771.0,0.9533582925796509,0.0005616802955046296,4953,,1.6065314412117004e-06,,0.0,651.2506606578827,482048,-4.0580518543720245e-05,3.552716225385666e-05,0.5344247221946716,1.082949347619433e-05,1763260709.6860757
771.0,0.6839412450790405,0.0012303137918934226,4958,,4.699453711509705e-06,,0.0,651.7324404716492,482560,-0.000565696507692337,0.00019597262144088745,0.40914273262023926,1.0522273441893049e-05,1763260710.1678555
771.0,-0.4721181392669678,0.0016059171175584197,4963,,3.107823431491852e-06,,0.0,652.1700553894043,483072,0.0001934543251991272,-5.772244185209274e-05,0.4096143841743469,1.0215053407591768e-05,1763260710.6054704
,,,4971,500.0,,500.0,,652.8818860054016,483884,,,,,1763260711.317301
772.0,0.0075078606605529785,733.9595947265625,4972,,5.734153091907501e-06,,0.0,652.9773478507996,483968,0.0003405967727303505,0.00017193425446748734,0.47188642621040344,9.677419257059228e-06,1763260711.4127629
772.0,-0.9999376535415649,0.003562361467629671,4978,,3.050081431865692e-06,,0.0,653.5233037471771,484608,-0.00019203685224056244,-0.0008133454248309135,0.4784190356731415,9.293395123677328e-06,1763260711.9587188
,,,4981,500.0,,500.0,,653.7858955860138,484884,,,,,1763260712.2213106
773.0,0.4285660982131958,0.003564157523214817,4989,,4.384666681289673e-06,,0.0,654.5510790348053,485760,0.0003040581941604614,0.0006581954658031464,0.4505206346511841,8.602150955994148e-06,1763260712.986494
773.0,-2.783036947250366,0.0032234431710094213,4994,,2.353452146053314e-06,,0.0,655.0485725402832,486272,-0.0003673657774925232,0.0002654390409588814,0.46588727831840515,8.294930921692867e-06,1763260713.4839876
774.0,-0.9554612636566162,0.0023730690591037273,5008,,1.2256205081939697e-06,,0.0,656.323178768158,487680,0.0004300065338611603,0.0003605969250202179,0.4578888416290283,7.450076736859046e-06,1763260714.7585938
774.0,0.5573816895484924,0.002228531753644347,5013,,5.485489964485168e-07,,0.0,656.7605369091034,488192,0.00020667817443609238,-5.3231604397296906e-05,0.49403369426727295,7.142857157305116e-06,1763260715.195952
,,,5015,500.0,,500.0,,656.9277312755585,488384,,,,,1763260715.3631463
775.0,-3.1610660552978516,0.004764375276863575,5039,,1.648440957069397e-07,,0.0,659.2237360477448,490880,-2.5682151317596436e-05,-7.69859179854393e-05,0.5135418176651001,5.529953796212794e-06,1763260717.659151
777.0,0.8159157633781433,0.0014065824216231704,5071,,5.494803190231323e-08,,0.0,662.0474693775177,494080,-2.644956111907959e-06,1.7387792468070984e-06,0.4969775080680847,3.609831082940218e-06,1763260720.4828844
,,,5117,500.0,,500.0,,666.2973773479462,498884,,,,,1763260724.7327924
,,,5122,500.0,,500.0,,666.7500512599945,499384,,,,,1763260725.1854663
,,,5127,500.0,,500.0,,667.1890947818756,499884,,,,,1763260725.6245098
780.0,0.008934438228607178,103.05366516113281,5128,,7.450580596923828e-09,,0.0,667.2842788696289,499968,-1.6391277313232422e-07,-2.9206275939941406e-06,0.4609459936618805,7.68049162047646e-08,1763260725.719694
