charts/episodic_length,global_step,charts/episodic_return,_step,losses/value_loss,_runtime,_timestamp,charts/learning_rate,losses/policy_loss,charts/SPS,losses/approx_kl,losses/clipfrac,losses/entropy,losses/old_approx_kl,losses/explained_variance
,480384,,4994,0.0013249765615910292,474.3083312511444,1763260559.6722872,1.182795676868409e-05,-2.5831162929534912e-05,1075.0,6.956979632377625e-07,0.0,0.5709680914878845,-3.660377115011215e-05,-3.7550926208496094e-05
,481792,,5008,250.9458465576172,475.61081075668335,1763260560.9747667,1.0983102583850268e-05,-0.00020847469568252563,1075.0,5.438923835754395e-07,0.0,0.5687450766563416,-0.0002804230898618698,-3.2067298889160156e-05
,482304,,5013,389.7274475097656,476.10094714164734,1763260561.464903,1.0675883459043689e-05,0.00021080300211906433,1074.0,1.1408701539039612e-06,0.0,0.5786914825439453,0.0004371078684926033,-7.545948028564453e-05
,482560,,5015,0.001118718646466732,476.3255693912506,1763260561.6895254,1.0522273441893049e-05,0.00011570937931537628,1075.0,2.2724270820617676e-07,0.0,0.5665116310119629,8.432753384113312e-05,-0.029984116554260254
,484992,,5039,0.0014464932028204203,478.5288600921631,1763260563.892816,9.062980097951367e-06,-0.00015852972865104675,1075.0,9.32253897190094e-07,0.0,0.6348263025283813,-0.00014788564294576645,-0.17483818531036377
500.0,488259,500.0,5071,,481.457888841629,1763260566.8218448,,,,,,,,
,492928,,5117,0.0014484929852187634,485.7593741416931,1763260571.12333,4.301075477997074e-06,-0.0001537669450044632,1075.0,3.473833203315735e-07,0.0,0.5923701524734497,-0.00036376994103193283,-0.3983805179595947
,493440,,5122,0.001313287764787674,486.20842957496643,1763260571.5723855,3.993855443695793e-06,-0.00010951235890388489,1075.0,8.828938007354736e-07,0.0,0.5719650983810425,4.463456571102142e-05,-0.09706735610961914
,493952,,5127,0.0014879677910357714,486.69476771354675,1763260572.0587237,3.686635864141863e-06,-5.994550883769989e-05,1075.0,7.171183824539185e-08,0.0,0.4982764422893524,6.343703716993332e-05,-0.3261144161224365
,494080,,5128,0.0012135762954130769,486.8059113025665,1763260572.1698673,3.609831082940218e-06,-0.00012633204460144043,1075.0,1.7415732145309448e-07,0.0,0.5313624143600464,-3.960076719522476e-05,-0.7378848791122437
,495232,,5140,239.18380737304688,487.8538315296173,1763260573.2177875,2.918586687883362e-06,-3.91155481338501e-05,1075.0,7.82310962677002e-08,0.0,0.5537123680114746,-1.4552846550941467e-05,0.00037658214569091797
,495872,,5146,0.0012308662990108132,488.41438460350037,1763260573.7783406,2.534562099754112e-06,-2.5643035769462585e-05,1075.0,1.0244548320770264e-08,0.0,0.6074532866477966,4.696939140558243e-05,0.01607435941696167
,496256,,5150,456.69769287109375,488.7848656177521,1763260574.1488216,2.304147528775502e-06,2.1804124116897583e-05,1075.0,4.190951585769653e-08,0.0,0.621953547000885,-4.293397068977356e-07,3.653764724731445e-05
,496384,,5151,0.0014052391052246094,488.8960576057434,1763260574.2600136,2.2273425202001818e-06,-1.5893951058387756e-05,1075.0,6.51925802230835e-09,0.0,0.6053318381309509,5.227513611316681e-06,0.0656667947769165
,497664,,5163,0.0011561654973775148,490.044997215271,1763260575.4089532,1.459293343941681e-06,-4.7206878662109375e-05,1075.0,2.7939677238464355e-08,0.0,0.5866812467575073,7.003918290138245e-05,-0.020316243171691895
,497792,,5165,331.3322448730469,490.15811944007874,1763260575.5220754,1.3824884490531986e-06,-2.4859793484210968e-05,1075.0,2.3283064365386963e-08,0.0,0.5260285139083862,-3.634672611951828e-05,2.9087066650390625e-05
