global_step,charts/SPS,losses/value_loss,_step,losses/clipfrac,charts/learning_rate,_runtime,losses/entropy,charts/episodic_length,losses/approx_kl,losses/policy_loss,losses/explained_variance,_timestamp,losses/old_approx_kl,charts/episodic_return
476928,760.0,569.5147705078125,4933,0.0,1.390168927173363e-05,653.4896755218506,0.5801991820335388,,1.2479722499847412e-07,-1.2092292308807373e-05,-0.00033533573150634766,1763260711.9489725,-3.0566006898880005e-05,
477440,760.0,462.5408935546875,4939,0.0,1.3594470146927051e-05,653.9335944652557,0.5853071808815002,,2.755783498287201e-06,-0.0003474578261375427,-0.0008772611618041992,1763260712.3928914,-0.0005591968074440956,
478208,761.0,0.0009851425420492887,4946,0.0,1.3133641004969832e-05,654.6268682479858,0.5464802384376526,,8.911825716495514e-06,-0.0001283884048461914,0.11590266227722168,1763260713.0861652,0.0020994720980525017,
478936,,,4953,,,655.2238039970398,,500.0,,,,1763260713.683101,,500.0
479436,,,4958,,,655.7021679878235,,500.0,,,,1763260714.161465,,500.0
479936,,,4963,,,656.141223192215,,500.0,,,,1763260714.6005201,,500.0
480884,,,4971,,,656.9579341411591,,500.0,,,,1763260715.417231,,500.0
480896,762.0,229.3126678466797,4972,0.0,1.152073764387751e-05,657.0305988788605,0.6086459159851074,,1.0700896382331848e-06,4.624947905540466e-05,-0.00021529197692871094,1763260715.4898958,-0.00014390889555215836,
481536,762.0,0.0015410719206556678,4978,0.0,1.1136712601000909e-05,657.614262342453,0.52923184633255,,2.8619542717933655e-06,-0.0009657964110374451,-0.5853371620178223,1763260716.0735593,0.00019386876374483109,
481884,,,4981,,,657.8680715560913,,500.0,,,,1763260716.3273685,,500.0
482688,763.0,0.0010228704195469618,4989,0.0,1.0445468433317728e-05,658.6627657413483,0.5447761416435242,,2.998858690261841e-07,0.00039209891110658646,-0.01711118221282959,1763260717.1220627,-0.0001459512859582901,
483200,763.0,0.0010777218267321587,4994,0.0,1.0138248399016447e-05,659.1103496551514,0.5669832825660706,,2.2239983081817627e-06,-0.0007431283593177795,0.023041188716888428,1763260717.5696466,-6.896071135997772e-05,
484608,764.0,0.0013572731986641884,5008,0.0,9.293395123677328e-06,660.3586287498474,0.5819292664527893,,1.5515834093093872e-06,-0.00017413869500160217,-0.020597100257873535,1763260718.8179257,-0.0002841278910636902,
485120,764.0,0.0013625867431983352,5013,0.0,8.986175089376047e-06,660.8415639400482,0.6153651475906372,,2.841465175151825e-06,-0.0006468426436185837,-0.039407968521118164,1763260719.300861,0.00023200642317533493,
485376,764.0,0.0010159938829019666,5015,0.0,8.832565072225407e-06,661.0596613883972,0.5779706239700317,,1.2423843145370483e-06,-0.00017405301332473755,-0.1300060749053955,1763260719.5189583,-0.00048584118485450745,
487680,765.0,505.37176513671875,5039,0.0,7.450076736859046e-06,663.1034381389618,0.5458606481552124,,6.211921572685242e-07,-0.00022954493761062622,-0.0004990100860595703,1763260721.562735,0.0001327143982052803,
491014,,,5071,,,666.057371377945,,500.0,,,,1763260724.5166683,,500.0
495744,769.0,0.0013374390546232462,5117,0.0,2.611367108329432e-06,670.2777457237244,0.6110470294952393,,2.384185791015625e-07,-0.00012119114398956299,-0.0024889707565307617,1763260728.7370427,-0.00016303546726703644,
496256,770.0,0.0011672547552734613,5122,0.0,2.304147528775502e-06,670.7150480747223,0.607693612575531,,6.51925802230835e-08,-5.856901407241821e-05,-0.018327832221984863,1763260729.174345,-6.58910721540451e-05,
496896,770.0,0.0012982466723769903,5127,0.0,1.9201229406462517e-06,671.2975170612335,0.6141483783721924,,7.171183824539185e-08,-9.890273213386536e-05,-0.025879502296447754,1763260729.756814,5.873013287782669e-05,
497012,,,5128,,,671.3370037078857,,500.0,,,,1763260729.7963006,,500.0
498176,771.0,0.001243750681169331,5140,0.0,1.152073764387751e-06,672.4347403049469,0.6324487328529358,,3.725290298461914e-09,1.266971230506897e-05,-0.482455849647522,1763260730.8940372,-1.6162171959877014e-05,
498816,771.0,0.0011628962820395827,5146,0.0,7.680491762585007e-07,672.98428606987,0.5656061768531799,,1.4901161193847656e-08,-2.3562461137771606e-05,0.09992742538452148,1763260731.443583,-2.3817643523216248e-05,
499200,771.0,0.0013302695006132126,5150,0.0,5.376344347496342e-07,673.3515930175781,0.5850008130073547,,1.30385160446167e-08,1.1418014764785767e-05,-0.2382981777191162,1763260731.81089,-1.1730939149856567e-05,
499328,771.0,0.0012831570347771049,5151,0.0,4.6082948301773285e-07,673.4609060287476,0.6169421672821045,,3.259629011154175e-08,3.1560659408569336e-05,-0.02363121509552002,1763260731.920203,-4.324130713939667e-06,
