charts/SPS,losses/clipfrac,losses/explained_variance,losses/approx_kl,losses/entropy,charts/learning_rate,losses/old_approx_kl,global_step,charts/episodic_return,_runtime,_step,_timestamp,losses/policy_loss,charts/episodic_length,losses/value_loss
,,,,,,,475290,500.0,640.5047860145569,4920,1763260661.681991,,500.0,
773.0,0.0,0.21266239881515503,4.474073648452759e-06,0.5105009078979492,1.4132104297459591e-05,4.918873310089111e-05,476544,,641.7475912570953,4932,1763260662.9247963,-0.00041552260518074036,,0.001071783946827054
773.0,0.0,0.028087496757507324,5.755573511123657e-06,0.6066991090774536,1.4055299288884271e-05,0.0006477944552898407,476672,,641.8943607807159,4933,1763260663.0715659,-0.0002810731530189514,,0.0009589950786903501
,,,,,,,477290,500.0,642.4036831855774,4939,1763260663.5808883,,500.0,
774.0,0.0,-0.16615068912506104,8.987262845039368e-07,0.6100298166275024,1.328725011262577e-05,0.0004030270501971245,477952,,643.1032638549805,4946,1763260664.280469,-6.548687815666199e-05,,0.0013322269078344107
774.0,0.0,-0.42138636112213135,1.0114163160324097e-06,0.5630909204483032,1.282642097066855e-05,0.00017556548118591309,478720,,643.8037033081055,4953,1763260664.9809084,0.00010037422180175781,,0.0009503394830971956
774.0,0.0,0.19748139381408691,5.393289029598236e-06,0.5693360567092896,1.251920093636727e-05,-0.00013472791761159897,479232,,644.3061156272888,4958,1763260665.4833207,-0.0005679428577423096,,0.0008663462940603495
774.0,0.0,-0.43734657764434814,2.3739412426948547e-06,0.547907292842865,1.221198181156069e-05,0.00014603231102228165,479744,,644.7713520526886,4963,1763260665.9485571,0.00016842782497406006,,0.0009704629192128778
775.0,0.0,0.5705601572990417,1.778826117515564e-07,0.5482903122901917,1.1751151760108769e-05,-4.6654604375362396e-05,480512,,645.51145362854,4971,1763260666.6886587,-9.362399578094482e-05,,0.001438056118786335
775.0,0.0,-0.45967602729797363,3.939494490623474e-07,0.5931546092033386,1.1674346751533449e-05,-0.00018054712563753128,480640,,645.6281788349152,4972,1763260666.805384,-3.491761162877083e-05,,0.0010309412609785795
775.0,0.0,-0.2219090461730957,4.78699803352356e-07,0.5561522841453552,1.129032261815155e-05,-0.0002959109842777252,481280,,646.2511794567108,4978,1763260667.4283845,-9.278208017349243e-05,,0.0009473575046285987
775.0,0.0,-0.4319223165512085,6.959773600101471e-06,0.5059755444526672,1.1136712601000909e-05,0.0014366181567311287,481536,,646.486180305481,4981,1763260667.6633854,-0.000447053462266922,,0.0013584241969510913
775.0,0.0,-9.059906005859375e-06,1.4808028936386108e-07,0.569278359413147,1.0675883459043689e-05,-4.650373011827469e-05,482304,,647.2169523239136,4989,1763260668.3941574,-4.106760025024414e-05,,530.4750366210938
776.0,0.0,-5.435943603515625e-05,2.9802322387695312e-08,0.5655557513237,1.0368663424742408e-05,8.122064173221588e-05,482816,,647.685544013977,4994,1763260668.862749,2.3499131202697754e-05,,281.216064453125
,,,,,,,484290,500.0,649.031402349472,5008,1763260670.2086074,,500.0,
,,,,,,,484790,500.0,649.5243349075317,5013,1763260670.70154,,500.0,
777.0,0.0,-0.009705543518066406,1.862645149230957e-08,0.5731273889541626,9.062980097951367e-06,-5.14443963766098e-05,484992,,649.7382879257202,5015,1763260670.915493,1.0602176189422607e-05,,0.001388003583997488
778.0,0.0,-0.07193374633789062,4.6100467443466187e-07,0.5470988154411316,7.603686754009686e-06,7.815007120370865e-05,487424,,652.0192863941193,5039,1763260673.1964915,0.00015684962272644043,,0.0013414014829322696
779.0,0.0,-0.6136376857757568,5.988404154777527e-07,0.5638072490692139,5.6067588047881145e-06,-0.00016547832638025284,490752,,655.1523568630219,5071,1763260676.329562,-0.00012272410094738007,,0.0011402008822187781
781.0,0.0,-6.830692291259766e-05,1.5832483768463135e-08,0.5320488214492798,2.8417819066817174e-06,-2.8275884687900543e-05,495360,,659.4493465423584,5117,1763260680.6265516,-1.5430152416229248e-05,,351.1990051269531
781.0,0.0,-7.987022399902344e-05,3.259629011154175e-08,0.6086850166320801,2.534562099754112e-06,-1.5514902770519257e-05,495872,,659.9428954124451,5122,1763260681.1201005,3.3039599657058716e-05,,8.441036224365234
782.0,0.0,-0.00024247169494628906,2.0489096641540527e-08,0.5885315537452698,2.2273425202001818e-06,3.400631248950958e-05,496384,,660.3996584415436,5127,1763260681.5768635,1.3690441846847534e-05,,235.72862243652344
782.0,0.0,0.20267903804779053,1.4901161193847656e-08,0.5306795239448547,2.150537738998537e-06,-3.685615956783295e-05,496512,,660.513988494873,5128,1763260681.6911936,-3.945082426071167e-06,,0.001288586761802435
,,,,,,,497790,500.0,661.6215558052063,5140,1763260682.798761,,500.0,
782.0,0.0,6.109476089477539e-05,8.381903171539307e-09,0.5988855957984924,1.0752688694992685e-06,3.5529956221580505e-06,498304,,662.187611579895,5146,1763260683.3648167,1.0695308446884155e-05,,310.6651916503906
,,,,,,,498790,500.0,662.560329914093,5150,1763260683.737535,,500.0,
783.0,0.0,-2.5391578674316406e-05,6.51925802230835e-09,0.5666051506996155,7.680491762585007e-07,8.783303201198578e-06,498816,,662.6393625736237,5151,1763260683.8165677,-3.427267074584961e-07,,59.40928649902344
