losses/policy_loss,_runtime,losses/old_approx_kl,charts/SPS,charts/episodic_return,losses/explained_variance,charts/learning_rate,_timestamp,global_step,losses/value_loss,charts/episodic_length,_step,losses/clipfrac,losses/approx_kl,losses/entropy
-0.00548132136464119,55.30498003959656,0.0018234597519040108,938.0,,0.025472700595855713,0.00028356374241411686,1763260076.446438,27520,5.188654899597168,,396,0.0,0.00011123064905405045,0.5380273461341858
-0.031063828617334366,57.59486770629883,0.006980624049901962,935.0,,0.969843864440918,0.00028233486227691174,1763260078.7363257,29568,4.223450660705566,,425,0.0,0.0023673363029956818,0.5523428320884705
0.004103169776499271,58.956066846847534,-0.00900365598499775,939.0,,0.9601007699966431,0.0002814900071825832,1763260080.097525,30976,7.8044023513793945,,441,0.0,0.0018020309507846832,0.5536515712738037
-0.004810411483049393,59.754955768585205,0.0026174625381827354,939.0,,0.9447150230407715,0.0002810291771311313,1763260080.8964138,31744,3.655080556869507,,450,0.0,7.916148751974106e-05,0.5492005944252014
0.00038703158497810364,62.04008507728577,0.0004216795787215233,929.0,,-0.08034670352935791,0.0002799539070110768,1763260083.181543,33536,3.2285852432250977,,471,0.0,8.035171777009964e-05,0.5581533312797546
0.002910338342189789,63.11936950683594,-0.0008246861398220062,927.0,,0.03221362829208374,0.00027941627195104957,1763260084.2608275,34432,3.552049398422241,,481,0.0,3.5274773836135864e-05,0.5929251313209534
0.0010020285844802856,63.929765701293945,0.001981203444302082,927.0,,0.9147653579711914,0.00027895544189959764,1763260085.0712237,35200,3.5377042293548584,,490,0.0,5.3544528782367706e-05,0.5489057898521423
-0.004963383078575134,65.93767547607422,-0.00021313317120075226,916.0,,-0.000274658203125,0.0002781105868052691,1763260087.0791335,36608,2.8213577270507812,,504,0.0,0.00014915689826011658,0.6048254370689392
-0.011629905551671982,67.91364693641663,0.0025512510910630226,900.0,,0.8915036916732788,0.00027741934172809124,1763260089.055105,37760,2.090656042098999,,515,0.0,0.0021702153608202934,0.5699731111526489
0.002027178183197975,70.49369311332703,-0.011662764474749565,879.0,,0.6559333801269531,0.0002765744866337627,1763260091.6351511,39168,1.4676141738891602,,530,0.0,0.0017845500260591507,0.5733423829078674
,71.82504153251648,,,244.0,,,1763260092.9664996,39930,,244.0,539,,,
-0.00026914943009614944,73.12156677246094,0.007294374518096447,857.0,,0.3925321698188782,0.00027580646565183997,1763260094.2630248,40448,83.46919250488281,,547,0.0,0.0011831196025013924,0.5210214257240295
-0.02795349806547165,74.36821222305298,-0.023305049166083336,849.0,,0.9915067553520203,0.00027542244060896337,1763260095.5096703,41088,0.5448245406150818,,555,0.00390625,0.005616720765829086,0.571175754070282
,74.95769023895264,,,298.0,,,1763260096.0991483,41390,,298.0,559,,,
-0.06047699600458145,76.82903933525085,0.03321908414363861,828.0,,0.7481611967086792,0.0002748080005403608,1763260097.9704974,42112,36.632938385009766,,568,0.033203125,0.011765673756599426,0.5587905049324036
,81.74211144447327,,,182.0,,,1763260102.8835695,44174,,182.0,595,,,
-0.014839835464954376,84.54284691810608,0.03720976784825325,778.0,,0.8978773951530457,0.00027273426530882716,1763260105.684305,45568,45.35871887207031,,612,0.005859375,0.00566738098859787,0.5680344700813293
-0.003470395691692829,84.82187724113464,-0.008787388913333416,776.0,,0.9259070754051208,0.00027265746030025184,1763260105.9633353,45696,33.19801330566406,,614,0.0,0.0008299155160784721,0.5595185160636902
-0.003571435809135437,87.42466402053833,-0.00017043668776750565,764.0,,0.979701042175293,0.00027188941021449864,1763260108.566122,46976,1.0784543752670288,,630,0.0,0.0004490269348025322,0.5641140937805176
,88.45665216445923,,,500.0,,,1763260109.5981102,47595,,500.0,636,,,
-0.006365135312080383,89.38352251052856,0.0018755597993731499,757.0,,0.07177644968032837,0.0002712749701458961,1763260110.5249805,48000,0.39422720670700073,,640,0.0078125,0.003537309356033802,0.46457865834236145
0.002498038113117218,91.07451677322388,-0.0027268631383776665,751.0,,0.49684852361679077,0.00027073733508586884,1763260112.2159748,48896,0.48416411876678467,,650,0.0,4.1973777115345e-05,0.5134987235069275
0.002080097794532776,93.53603553771973,-6.738770753145218e-05,742.0,,0.9652495384216309,0.00026996928500011563,1763260114.6774936,50176,5.768723964691162,,664,0.0,5.9359706938266754e-05,0.5019378066062927
0.0020938068628311157,96.9584755897522,-0.005542253144085407,732.0,,0.03907513618469238,0.00026889401488006115,1763260118.0999336,51968,158.59278869628906,,684,0.0,0.0003408389165997505,0.5426673293113708
0.00014995038509368896,97.86132764816284,0.0005879215896129608,730.0,,0.8015559911727905,0.00026858679484575987,1763260119.0027857,52480,0.23050189018249512,,689,0.0,1.0492280125617981e-05,0.5046907067298889
-0.002083592116832733,99.38768863677979,0.001315937377512455,727.0,,0.6361795663833618,0.0002680491597857326,1763260120.5291467,53376,0.5216211080551147,,698,0.0,9.755697101354599e-05,0.5450862646102905
-0.011700190603733063,100.02246332168579,-0.016103902831673622,726.0,,0.2525230646133423,0.00026781874476000667,1763260121.1639214,53760,1.0285283327102661,,702,0.001953125,0.0014809872955083847,0.5481470227241516
-0.0012875832617282867,100.77152395248413,0.0021976064890623093,723.0,,0.6773017048835754,0.0002675883297342807,1763260121.912982,54144,0.2785264253616333,,707,0.0,3.8566067814826965e-05,0.4853636622428894
-0.0006784945726394653,104.50166082382202,0.009798569604754448,717.0,,0.8187907934188843,0.00026628264458850026,1763260125.6431189,56320,0.8787683248519897,,729,0.0,0.0025394540280103683,0.5708839893341064
,108.83018350601196,,,386.0,,,1763260129.9716415,58877,,386.0,757,,,
,109.5773253440857,,,176.0,,,1763260130.7187834,59219,,176.0,762,,,
,110.5412187576294,,,500.0,,,1763260131.6826768,59719,,500.0,767,,,
0.0025409050285816193,112.05889868736267,0.0009240563958883286,701.0,,0.039033472537994385,0.00026382488431409,1763260133.2003567,60416,73.23899841308594,,775,0.0,0.00020191073417663574,0.5361440181732178
-0.0016655772924423218,114.36982440948486,0.0011285217478871346,696.0,,0.6357917785644531,0.00026313363923691213,1763260135.5112824,61568,0.2395755648612976,,788,0.0,0.0007491791620850563,0.49518826603889465
,114.41610145568848,,,500.0,,,1763260135.5575595,61630,,500.0,789,,,
0.002748049795627594,116.01690077781677,0.011440514586865902,693.0,,0.8868143558502197,0.0002625960041768849,1763260137.1583588,62464,2.0213780403137207,,797,0.001953125,0.0014222124591469765,0.5515162944793701
0.0005707517266273499,117.49140334129333,0.00029602739959955215,690.0,,-0.019518375396728516,0.00026213517412543297,1763260138.6328614,63232,226.23468017578125,,806,0.0,1.544039696455002e-05,0.5116252899169922
0.0004446841776371002,119.11671876907349,0.0006981361657381058,688.0,,-0.015995025634765625,0.0002615975390654057,1763260140.2581768,64128,300.1393127441406,,815,0.0,3.927387297153473e-05,0.5168849229812622
0.007216557860374451,127.46927094459534,0.010699009522795677,677.0,,-0.0027965307235717773,0.0002588325587566942,1763260148.610729,68736,107.23095703125,,863,0.0,0.0011581238359212875,0.5489370822906494
