losses/clipfrac,losses/approx_kl,losses/policy_loss,losses/old_approx_kl,losses/explained_variance,charts/SPS,losses/value_loss,_runtime,charts/learning_rate,charts/episodic_length,charts/episodic_return,_step,global_step,losses/entropy,_timestamp
,,,,,,,454.9368209838867,,500.0,500.0,4859,470618,,1763260540.2912009
0.0,3.118067979812622e-06,-0.0008177421987056732,0.00044868141412734985,0.05193108320236206,1100.0,0.001204161555506289,455.8224575519562,1.7127496903412975e-05,,,4868,471552,0.547222912311554,1763260541.1768374
,,,,,,,456.3203992843628,,500.0,500.0,4874,472118,,1763260541.6747792
0.0,4.5942142605781555e-06,-0.0009155496954917908,0.0004975693300366402,-0.013573884963989258,1100.0,0.0011636955896392465,456.74179315567017,1.6513056834810413e-05,,,4878,472576,0.5550718307495117,1763260542.096173
0.0,1.5459023416042328e-05,-0.00041747838258743286,7.563736289739609e-05,-0.017299890518188477,1100.0,0.0013413578271865845,457.07612586021423,1.6282641809084453e-05,,,4882,472960,0.5048145651817322,1763260542.4305058
0.0,6.12996518611908e-06,-0.00011825934052467346,0.0001467633992433548,-0.06644546985626221,1100.0,0.0014583213487640023,460.06478118896484,1.4285714314610232e-05,,,4915,476288,0.5444895029067993,1763260545.419161
0.0,1.4502555131912231e-05,0.0002543330192565918,0.0012661591172218323,-0.15909826755523682,1100.0,0.0014636819250881672,460.54528164863586,1.397849428030895e-05,,,4920,476800,0.5276244282722473,1763260545.8996615
,,,,,,,461.59090852737427,,500.0,500.0,4932,477992,,1763260546.9452884
0.0,4.948116838932037e-06,0.0009628944098949432,5.676876753568649e-05,-0.0006123781204223633,1100.0,391.6148986816406,461.68729519844055,1.321044510405045e-05,,,4933,478080,0.5292842388153076,1763260547.041675
0.0,5.781650543212891e-06,-0.0004757307469844818,0.0005905460566282272,0.0015503764152526855,1101.0,1083.798828125,462.1347887516022,1.290322597924387e-05,,,4939,478592,0.46743860840797424,1763260547.4891686
0.0,4.264526069164276e-06,0.0004809349775314331,9.37553122639656e-05,-0.05859851837158203,1101.0,0.001585895661264658,462.8360345363617,1.244239592779195e-05,,,4946,479360,0.5227079391479492,1763260548.1904144
,,,,,,,463.39811396598816,,500.0,500.0,4953,480008,,1763260548.7524939
0.0,1.5012919902801514e-06,-0.00010145455598831177,0.0004040747880935669,-9.72747802734375e-05,1101.0,123.62071228027344,463.8708162307739,1.1751151760108769e-05,,,4958,480512,0.5612174272537231,1763260549.2251961
0.0,1.0151416063308716e-06,-0.0003468841314315796,0.00023686327040195465,-0.0001462697982788086,1101.0,94.02076721191406,464.31725788116455,1.144393263530219e-05,,,4963,481024,0.5161498188972473,1763260549.6716378
0.0,3.055669367313385e-06,0.0004152357578277588,0.0002391347661614418,-0.03942298889160156,1101.0,0.0014772614231333137,465.124627828598,1.0906297575274948e-05,,,4971,481920,0.555158257484436,1763260550.4790077
,,,,,,,465.15732288360596,,500.0,500.0,4972,482008,,1763260550.5117028
0.0,4.284083843231201e-08,1.5690922737121582e-05,-5.119107663631439e-05,-0.0001322031021118164,1101.0,457.4171142578125,465.71724939346313,1.0522273441893049e-05,,,4978,482560,0.5182196497917175,1763260551.0716293
0.0,8.976086974143982e-06,0.0005830824375152588,-0.0006307270377874374,0.18463510274887085,1101.0,0.0014156874967738986,466.04672479629517,1.0291858416167088e-05,,,4981,482944,0.5625708699226379,1763260551.4011047
0.0,1.5023164451122284e-05,-0.0022210050374269485,0.00010830070823431015,-0.08052945137023926,1101.0,0.0022393499966710806,466.7419967651367,9.831029274209868e-06,,,4989,483712,0.4121207892894745,1763260552.0963767
0.0,3.203749656677246e-07,2.3737549781799316e-05,-0.00016717053949832916,0.03269690275192261,1101.0,0.0018800866091623902,467.18909454345703,9.523809239908587e-06,,,4994,484224,0.5585106015205383,1763260552.5434744
0.0,2.3171305656433105e-06,7.468461990356445e-05,-8.01868736743927e-06,-0.0001246929168701172,1101.0,137.40858459472656,468.4363443851471,8.678955055074766e-06,,,5008,485632,0.5016403794288635,1763260553.7907243
0.0,9.872019290924072e-07,-0.00022674351930618286,-0.00024273060262203217,-0.8860312700271606,1101.0,0.002156479749828577,468.915189743042,8.371735930268187e-06,,,5013,486144,0.5522999167442322,1763260554.2695696
0.0,1.169741153717041e-06,-2.2195279598236084e-05,-8.469633758068085e-05,-0.03294539451599121,1101.0,0.001617278205230832,469.1335389614105,8.218125913117547e-06,,,5015,486400,0.576121985912323,1763260554.4879189
0.0,2.103857696056366e-06,-5.379319190979004e-06,0.00022600311785936356,-0.21348440647125244,1101.0,0.0016102148219943047,471.29853534698486,6.7588325691758655e-06,,,5039,488832,0.5328975319862366,1763260556.6529152
0.0,2.076849341392517e-07,-2.415291965007782e-05,6.526615470647812e-05,-0.43455612659454346,1101.0,0.0018810969777405262,474.2826294898987,4.761904619954294e-06,,,5071,492160,0.5404399633407593,1763260559.6370094
0.0,1.3783574104309082e-07,-8.568167686462402e-06,-5.887635052204132e-05,-0.04286825656890869,1101.0,0.001691309385932982,478.49570536613464,1.9201229406462517e-06,,,5117,496896,0.564557671546936,1763260563.8500853
0.0,1.94646418094635e-07,-8.341297507286072e-05,0.0001522926613688469,-0.0347294807434082,1101.0,0.0015340035315603018,478.93779587745667,1.6129032474054839e-06,,,5122,497408,0.5462006330490112,1763260564.2921758
0.0,1.2386590242385864e-07,2.952292561531067e-05,3.96091490983963e-06,-0.17892968654632568,1101.0,0.001625878387130797,479.41674304008484,1.305683554164716e-06,,,5127,497920,0.5356852412223816,1763260564.771123
,,,,,,,479.4484794139862,,500.0,500.0,5128,498008,,1763260564.8028593
0.0,2.0489096641540527e-08,5.5693089962005615e-06,2.8606504201889038e-05,-0.13452768325805664,1101.0,0.0016486053355038166,480.5597140789032,5.376344347496342e-07,,,5140,499200,0.581314742565155,1763260565.914094
0.0,8.381903171539307e-09,1.0319054126739502e-06,-2.3795291781425476e-06,-0.6392455101013184,1101.0,0.0016223315615206957,481.1059367656708,1.536098324095292e-07,,,5146,499840,0.568932294845581,1763260566.4603167
