losses/approx_kl,charts/episodic_length,charts/episodic_return,losses/old_approx_kl,global_step,losses/entropy,losses/value_loss,losses/clipfrac,_step,charts/learning_rate,losses/explained_variance,_runtime,_timestamp,losses/policy_loss,charts/SPS
1.2954697012901306e-05,,,-0.0012829136103391647,465408,0.5361935496330261,0.0022602116223424673,0.0,4799,2.0814131858060136e-05,-0.46791374683380127,449.3927252292633,1763260534.7380562,-0.00020498037338256836,1103.0
,500.0,500.0,,466050,,,,4806,,,449.9493622779846,1763260535.2946932,,
8.76598060131073e-05,,,-0.0011423826217651367,466432,0.39313560724258423,0.0019528077682480216,0.0,4809,2.0199693608446978e-05,-1.1750833988189697,450.2807586193085,1763260535.6260896,0.0004973672330379486,1103.0
8.524395525455475e-05,,,-0.0010914616286754608,466816,0.5218359231948853,0.002623183187097311,0.0,4813,1.9969278582721017e-05,-0.14110791683197021,450.6484694480896,1763260535.9938004,0.0011790776625275612,1103.0
7.515773177146912e-07,,,5.4943375289440155e-05,470656,0.4493381381034851,322.2558288574219,0.0,4851,1.7665130144450814e-05,-0.0001068115234375,454.088876247406,1763260539.4342072,0.00031667202711105347,1103.0
1.988094300031662e-05,,,0.0002164030447602272,470784,0.48762235045433044,0.002916165627539158,0.0,4852,1.7588325135875493e-05,-0.08013641834259033,454.2014353275299,1763260539.5467663,-0.001267123967409134,1103.0
,500.0,500.0,,471550,,,,4859,,,454.83639907836914,1763260540.18173,,
3.479514271020889e-05,,,-0.00034916680306196213,472448,0.42095300555229187,0.0024151764810085297,0.0,4868,1.6589861843385734e-05,-0.3130190372467041,455.7095785140991,1763260541.0549095,-0.0016311779618263245,1103.0
,500.0,500.0,,473050,,,,4874,,,456.1897757053375,1763260541.5351067,,
8.472800254821777e-05,,,0.0016260966658592224,473472,0.5459331274032593,0.0023032440803945065,0.0,4878,1.5975421774783172e-05,0.26053887605667114,456.6333737373352,1763260541.9787047,0.0030211731791496277,1103.0
1.5988945960998535e-05,,,0.0008119232952594757,473856,0.5031487345695496,0.0024773881305009127,0.0,4882,1.5745008568046615e-05,0.295126736164093,456.96955704689026,1763260542.314888,-0.0015613604336977005,1103.0
2.2221356630325317e-06,,,-0.0004661343991756439,477184,0.5028904676437378,0.0029601063579320908,0.0,4915,1.3748080164077692e-05,0.36368876695632935,459.96288776397705,1763260545.3082187,0.00013515353202819824,1103.0
2.0135194063186646e-06,,,-0.0001229122281074524,477696,0.5017464756965637,0.003059614449739456,0.0,4920,1.344086012977641e-05,0.5269392728805542,460.406564950943,1763260545.751896,-8.60169529914856e-05,1103.0
2.047605812549591e-05,,,0.0016850437968969345,478976,0.5087979435920715,0.0026637844275683165,0.0,4932,1.267281095351791e-05,0.07736140489578247,461.55315041542053,1763260546.8984814,-0.0006717536598443985,1103.0
,500.0,500.0,,479050,,,,4933,,,461.5809533596039,1763260546.9262843,,
9.32253897190094e-07,,,2.0266510546207428e-05,479616,0.5725461840629578,371.973876953125,0.0,4939,1.228878682013601e-05,0.0008658766746520996,462.1475033760071,1763260547.4928343,-7.862038910388947e-05,1103.0
2.212822437286377e-06,,,-1.3377517461776733e-05,480384,0.5759328007698059,0.002582744462415576,0.0,4946,1.182795676868409e-05,0.0013288259506225586,462.8486285209656,1763260548.1939595,-0.00023533403873443604,1103.0
,500.0,500.0,,481050,,,,4953,,,463.41299080848694,1763260548.7583218,,
,500.0,500.0,,481550,,,,4958,,,463.8861382007599,1763260549.2314692,,
,500.0,500.0,,482050,,,,4963,,,464.3257865905762,1763260549.6711175,,
1.2356787919998169e-05,,,0.0016318857669830322,482944,0.5377777814865112,0.0025902653578668833,0.0,4971,1.0291858416167088e-05,-0.8237721920013428,465.135582447052,1763260550.4809134,-0.0004216395318508148,1103.0
,500.0,500.0,,483050,,,,4972,,,465.17263531684875,1763260550.5179663,,
4.672445356845856e-06,,,-0.0007873894646763802,483584,0.47951409220695496,440.463623046875,0.0,4978,9.907834282785188e-06,-0.0003197193145751953,465.6921133995056,1763260551.0374444,-0.0010641664266586304,1103.0
6.758607923984528e-06,,,0.00011334847658872604,483968,0.49660465121269226,0.00273712445050478,0.0,4981,9.677419257059228e-06,-0.2885935306549072,466.055801153183,1763260551.401132,-5.0339847803115845e-05,1103.0
3.91155481338501e-07,,,-0.00028076954185962677,484736,0.534756064414978,0.0029422887600958347,0.0,4989,9.216590115102008e-06,-0.06137406826019287,466.7204735279083,1763260552.0658045,-0.00017639249563217163,1103.0
6.970018148422241e-06,,,-0.0010007750242948532,485248,0.4581444263458252,0.003417333122342825,0.0,4994,8.909370080800727e-06,-0.3825509548187256,467.19656896591187,1763260552.5419,-0.0003317147493362427,1103.0
6.221234798431396e-07,,,-0.00019484199583530426,486656,0.47872665524482727,554.3519287109375,0.0,5008,8.064515895966906e-06,0.0010832548141479492,468.4501459598541,1763260553.795477,-0.000177750363945961,1103.0
1.3764947652816772e-06,,,-0.0002924446016550064,487168,0.5010958909988403,335.3030700683594,0.0,5013,7.757296771160327e-06,0.00034040212631225586,468.89145827293396,1763260554.2367892,-0.00041783973574638367,1103.0
2.660788595676422e-06,,,-0.0002716807648539543,487424,0.5010072588920593,0.0027043235022574663,0.0,5015,7.603686754009686e-06,0.10060614347457886,469.1491403579712,1763260554.4944713,0.00048082321882247925,1103.0
1.9371509552001953e-06,,,-0.00033998675644397736,489856,0.5693658590316772,0.00264368555508554,0.0,5039,6.144393410068005e-06,-0.23710882663726807,471.32143211364746,1763260556.666763,-0.0002700425684452057,1103.0
6.51925802230835e-08,,,7.66851007938385e-06,493056,0.453586220741272,371.937744140625,0.0,5071,4.224270469421754e-06,-0.0006346702575683594,474.1499516963959,1763260559.4952826,-8.103251457214355e-05,1103.0
1.7695128917694092e-08,,,2.6756897568702698e-06,497792,0.5327507257461548,0.002888228977099061,0.0,5117,1.3824884490531986e-06,-0.43915116786956787,478.3973264694214,1763260563.7426574,1.1041760444641113e-05,1103.0
2.7939677238464355e-08,,,3.641471266746521e-06,498304,0.534462571144104,0.0029868273995816708,0.0,5122,1.0752688694992685e-06,0.008151710033416748,478.85942935943604,1763260564.2047603,-6.152689456939697e-05,1103.0
5.3085386753082275e-08,,,-6.254296749830246e-05,498816,0.5337131023406982,0.002679134253412485,0.0,5127,7.680491762585007e-07,-0.4524887800216675,479.3016285896301,1763260564.6469595,-7.732212543487549e-05,1103.0
3.91155481338501e-08,,,-8.094869554042816e-05,498944,0.560491144657135,0.002657335251569748,0.0,5128,6.912442245265993e-07,-0.054131150245666504,479.4103047847748,1763260564.7556357,-6.038695573806763e-05,1103.0
