losses/policy_loss,losses/value_loss,charts/episodic_return,charts/SPS,charts/learning_rate,losses/explained_variance,global_step,losses/clipfrac,losses/entropy,losses/old_approx_kl,_timestamp,charts/episodic_length,losses/approx_kl,_step,_runtime
0.00013628602027893066,0.0012121592881157994,,1099.0,1.9662058548419736e-05,0.22603267431259155,467328,0.0,0.5260859131813049,-5.820766091346741e-05,1763260537.729515,,1.7043203115463257e-06,4806,452.5442659854889
-0.0003009214997291565,355.9114990234375,,1099.0,1.9508448531269096e-05,0.0003406405448913574,467584,0.0,0.5281623601913452,0.00020449049770832062,1763260537.9631038,,1.6316771507263184e-06,4809,452.777854681015
,,500.0,,,,468031,,,,1763260538.3245876,500.0,,4813,453.13933849334717
-0.0005992501974105835,0.0010751630179584026,,1099.0,1.6897081877687015e-05,0.020321190357208252,471936,0.0,0.5261824131011963,-0.00022059213370084763,1763260541.8710637,,1.4333054423332214e-06,4851,456.68581461906433
,,500.0,,,,472031,,,,1763260541.909912,500.0,,4852,456.7246630191803
-0.0009545255452394485,0.001697238185442984,,1099.0,1.6436251826235093e-05,0.009298503398895264,472704,0.0,0.5043553709983826,2.1780841052532196e-05,1763260542.541334,,1.3125129044055939e-05,4859,457.3560848236084
,,500.0,,,,473531,,,,1763260543.2712798,500.0,,4867,458.08603072166443
8.466094732284546e-05,337.03271484375,,1099.0,1.589861676620785e-05,-0.0001767873764038086,473600,0.0,0.456506609916687,-6.877724081277847e-05,1763260543.360258,,5.42961061000824e-07,4868,458.1750090122223
-0.0009004399180412292,0.0016221439000219107,,1100.0,1.5514593542320654e-05,-0.2657517194747925,474240,0.0,0.552269697189331,-0.0013858610764145851,1763260543.916636,,1.0677613317966461e-05,4874,458.7313868999481
-0.0008479338139295578,289.1509094238281,,1099.0,1.5284178516594693e-05,0.00047069787979125977,474624,0.0,0.5409928560256958,0.0006546974182128906,1763260544.2840154,,3.91155481338501e-06,4878,459.0987663269043
,,500.0,,,,475031,,,,1763260544.625405,500.0,,4882,459.4401559829712
-0.0007487628608942032,0.0012470463989302516,,1100.0,1.2980030987819191e-05,-0.4520077705383301,478464,0.0,0.5746769309043884,0.0005019903182983398,1763260547.7212584,,1.339055597782135e-05,4915,462.536009311676
-7.763504981994629e-05,0.0010888627730309963,,1100.0,1.267281095351791e-05,-0.2500797510147095,478976,0.0,0.6084631681442261,-2.9278919100761414e-05,1763260548.2012777,,1.564621925354004e-06,4920,463.0160286426544
0.00016991794109344482,266.5430908203125,,1100.0,1.198156678583473e-05,-9.608268737792969e-05,480128,0.0,0.5466153025627136,-0.000400385819375515,1763260549.238352,,1.9920989871025085e-06,4932,464.0531029701233
-0.0002418961375951767,0.001537770964205265,,1100.0,1.190476177725941e-05,0.035464584827423096,480256,0.0,0.5485220551490784,-0.0014044735580682755,1763260549.3469355,,6.031244993209839e-06,4933,464.1616864204407
-2.2659078240394592e-05,0.0013463922077789903,,1100.0,1.152073764387751e-05,-0.2788916826248169,480896,0.0,0.5475747585296631,0.00025439541786909103,1763260549.9008574,,1.2116506695747375e-06,4939,464.7156083583832
4.409998655319214e-05,212.05406188964844,,1100.0,1.1136712601000909e-05,-7.331371307373047e-05,481536,0.0,0.5505608320236206,9.973067790269852e-05,1763260550.4931204,,7.497146725654602e-07,4946,465.3078713417053
-0.0005549220368266106,0.0015375383663922548,,1100.0,1.0675883459043689e-05,-0.30806708335876465,482304,0.0,0.5397099852561951,0.00039682909846305847,1763260551.158678,,7.769092917442322e-06,4953,465.97342896461487
-0.0002498030662536621,0.00141137873288244,,1100.0,1.0368663424742408e-05,0.11740714311599731,482816,0.0,0.5458451509475708,0.0002621961757540703,1763260551.6385434,,8.223578333854675e-07,4958,466.45329427719116
0.00017845258116722107,0.0013536405749619007,,1100.0,1.0061444299935829e-05,-0.1751847267150879,483328,0.0,0.5451387763023376,4.723668098449707e-05,1763260552.081423,,6.92903995513916e-07,4963,466.89617395401
4.45246696472168e-05,451.552001953125,,1100.0,9.600614248483907e-06,-1.2755393981933594e-05,484096,0.0,0.5036788582801819,1.7330050468444824e-05,1763260552.7847624,,2.477318048477173e-07,4971,467.5995132923126
-0.00018215645104646683,0.0017010634765028954,,1100.0,9.523809239908587e-06,-0.21261131763458252,484224,0.0,0.5605047345161438,8.511263877153397e-05,1763260552.896272,,8.931383490562439e-07,4972,467.7110228538513
-8.435547351837158e-05,0.0014014417538419366,,1100.0,9.139785106526688e-06,-0.5333733558654785,484864,0.0,0.5289126634597778,-1.3612210750579834e-05,1763260553.4857905,,1.3969838619232178e-07,4978,468.3005414009094
0.0002948576584458351,525.4288940429688,,1100.0,8.986175089376047e-06,0.0003159046173095703,485120,0.0,0.4707738757133484,0.00023749470710754395,1763260553.70749,,3.259629011154175e-07,4981,468.5222408771515
8.927658200263977e-05,0.001232334179803729,,1100.0,8.448540938843507e-06,-0.4723691940307617,486016,0.0,0.5170363187789917,0.0011803898960351944,1763260554.5215805,,1.9017606973648071e-06,4989,469.3363313674927
-3.0878931283950806e-05,0.001187576912343502,,1100.0,8.141320904542226e-06,0.14704149961471558,486528,0.0,0.5342680811882019,0.00014399085193872452,1763260554.9638853,,3.8277357816696167e-07,4994,469.7786362171173
-3.135204315185547e-05,0.001274505746550858,,1100.0,7.296467174455756e-06,-0.12622475624084473,487936,0.0,0.5624855756759644,-0.00010470207780599594,1763260556.2653599,,5.681067705154419e-08,5008,471.08011078834534
0.00014094263315200806,0.001333927852101624,,1100.0,6.989247140154475e-06,0.0910496711730957,488448,0.0,0.4893736243247986,0.000126764178276062,1763260556.7398489,,4.3585896492004395e-07,5013,471.5545997619629
9.995698928833008e-05,651.9344482421875,,1100.0,6.912442586326506e-06,7.778406143188477e-05,488576,0.0,0.5253503918647766,-9.352434426546097e-05,1763260556.853093,,1.4994293451309204e-07,5015,471.66784381866455
,,500.0,,,,491031,,,,1763260559.0403786,500.0,,5039,473.85512948036194
-9.709969162940979e-05,0.0017811856232583523,,1100.0,3.456221293163253e-06,-0.9946988821029663,494336,0.0,0.5409599542617798,-1.1769123375415802e-05,1763260562.0267794,,1.1827796697616577e-07,5071,476.84153032302856
,,500.0,,,,499031,,,,1763260566.1990454,500.0,,5117,481.0137963294983
,,500.0,,,,499531,,,,1763260566.6357112,500.0,,5122,481.45046210289
