global_step,charts/SPS,losses/value_loss,losses/old_approx_kl,charts/episodic_return,_step,losses/approx_kl,charts/episodic_length,_runtime,losses/policy_loss,charts/learning_rate,losses/entropy,_timestamp,losses/clipfrac,losses/explained_variance
326912,1093.0,0.00020784331718459725,-0.007526807487010956,,3419,0.0002860371023416519,,326.322598695755,-0.008115358650684357,0.00010391705291112885,0.5953153371810913,1763260411.6334298,0.0,0.013958573341369629
327552,1093.0,340.5348815917969,0.001360129565000534,,3426,4.970654845237732e-05,,326.925448179245,0.0013549625873565674,0.00010353302786825225,0.608625590801239,1763260412.2362792,0.0,3.0875205993652344e-05
327808,1093.0,0.00014149458729662,-0.009562528692185879,,3428,0.0003931047394871712,,327.1529371738434,-0.007594145834445953,0.00010337941785110161,0.6058902144432068,1763260412.4637682,0.0,-0.07844269275665283
328448,1093.0,0.00035469673457555473,-0.0020379507914185524,,3435,3.86582687497139e-05,,327.7449686527252,-0.0005413442850112915,0.000102995392808225,0.5420714020729065,1763260413.0557997,0.0,0.09705865383148193
329984,1094.0,0.0002822454844135791,0.0022897087037563324,,3450,5.104579031467438e-05,,329.1108286380768,-0.001463940367102623,0.00010207373270532116,0.6158248782157898,1763260414.4216597,0.0,-0.01578974723815918
330112,1094.0,0.0001987055002246052,0.0013599731028079987,,3451,9.856373071670532e-05,,329.2220196723938,-0.0011683925986289978,0.00010199692769674584,0.5899595022201538,1763260414.5328507,0.0,-0.2653839588165283
331136,1094.0,422.4820251464844,0.0009179143235087395,,3462,3.6587007343769073e-05,,330.13984537124634,0.0009046196937561035,0.00010138248762814328,0.5768303871154785,1763260415.4506764,0.0,1.8298625946044922e-05
332544,1094.0,424.1591491699219,0.00014346837997436523,,3476,3.473833203315735e-06,,331.3928258419037,-0.0006046099588274956,0.00010053763253381476,0.571918785572052,1763260416.703657,0.0,-5.137920379638672e-05
332928,1094.0,0.00020718017185572535,0.00022384710609912872,,3479,3.596767783164978e-06,,331.75459027290344,-7.234513759613037e-05,0.0001003072175080888,0.5614116191864014,1763260417.0654213,0.0,-0.058998703956604004
334848,1094.0,0.0002511620696168393,-0.0020102495327591896,,3498,2.712104469537735e-05,,333.44934821128845,0.000601842999458313,9.9155142379459e-05,0.6272891163825989,1763260418.7601793,0.0,-0.38245856761932373
335360,1094.0,0.000147745362482965,0.0005080709233880043,,3503,0.00012547243386507034,,333.9286620616913,0.002606157213449478,9.884792962111533e-05,0.628706157207489,1763260419.2394931,0.0,0.11521154642105103
336322,,,,500.0,3513,,500.0,334.7252597808838,,,,1763260420.0360909,,
337536,1094.0,0.0024621649645268917,0.001690613105893135,,3525,0.00011003203690052032,,335.841192483902,0.0015610894188284874,9.754224447533488e-05,0.5114992260932922,1763260421.1520236,0.0,0.0749172568321228
338688,1094.0,0.00039061647839844227,0.00011455174535512924,,3537,1.2925826013088226e-05,,336.87890815734863,0.0001605730503797531,9.6850999398157e-05,0.604299783706665,1763260422.1897392,0.0,0.05096030235290527
340433,,,,500.0,3554,,500.0,338.4148848056793,,,,1763260423.7257159,,
340480,1094.0,429.989501953125,0.0003236643970012665,,3555,1.6670674085617065e-06,,338.49702763557434,0.0007040500640869141,9.577572927810252e-05,0.6280143857002258,1763260423.8078587,0.0,-1.919269561767578e-05
342652,,,,500.0,3576,,500.0,340.39950704574585,,,,1763260425.710338,,
342784,1094.0,0.0027575683780014515,0.0006385231390595436,,3578,3.998633474111557e-05,,340.58107829093933,0.0010398831218481064,9.439323912374675e-05,0.6375826597213745,1763260425.8919094,0.0,-0.06855475902557373
343040,1094.0,0.0028995247557759285,0.0013578813523054123,,3581,2.9256567358970642e-05,,340.8048589229584,-0.0002584606409072876,9.423962910659611e-05,0.6311389207839966,1763260426.11569,0.0,0.04021334648132324
343808,1094.0,0.0028037196025252342,-0.0006359824910759926,,3589,0.00030607637017965317,,341.5061936378479,-0.0022422820329666138,9.377879905514419e-05,0.6006672978401184,1763260426.8170247,0.0,-0.2137242555618286
346240,1094.0,0.002463553100824356,0.00141829252243042,,3613,1.8943101167678833e-05,,343.712260723114,-0.0012611821293830872,9.231951116817072e-05,0.5749072432518005,1763260429.0230918,0.0,0.019083917140960693
347136,1094.0,302.9471435546875,-0.0009481664746999741,,3622,1.6588717699050903e-05,,344.52301716804504,-0.001028335653245449,9.178187610814348e-05,0.615369975566864,1763260429.8338482,0.0,-2.193450927734375e-05
349056,1094.0,0.00017209630459547043,0.00444741640239954,,3640,6.861332803964615e-05,,346.28528475761414,-0.002146981656551361,9.062980097951367e-05,0.588107705116272,1763260431.5961158,0.0,-0.26263928413391113
350594,,,,500.0,3656,,500.0,347.6777856349945,,,,1763260432.9886167,,
352000,1095.0,0.0001550700981169939,0.0006832191720604897,,3669,5.933549255132675e-05,,348.9357740879059,0.0003002285957336426,8.886328578228131e-05,0.6064206957817078,1763260434.2466052,0.0,-0.2962343692779541
353024,1095.0,0.00016795971896499395,-0.00014257337898015976,,3679,0.00014341901987791061,,349.8649551868439,-0.0003758668899536133,8.824884571367875e-05,0.5988972783088684,1763260435.1757863,0.0,0.3547719717025757
353408,1095.0,0.00019548939599189907,-0.002152400091290474,,3683,0.00010542012751102448,,350.20083928108215,0.003415137529373169,8.801843068795279e-05,0.5992664098739624,1763260435.5116704,0.0,-0.011363387107849121
353536,1095.0,0.00017310853581875563,-0.0025976402685046196,,3684,7.246527820825577e-05,,350.3105173110962,-2.2646039724349976e-05,8.794162567937747e-05,0.589540958404541,1763260435.6213484,0.0,0.09421181678771973
356219,,,,125.0,3711,,125.0,352.6717326641083,,,,1763260437.9825637,,
356352,1095.0,0.004640618339180946,-0.000704202800989151,,3713,3.9014965295791626e-05,,352.85373425483704,-3.293156623840332e-06,8.625192276667804e-05,0.6204013824462891,1763260438.1645653,0.0,0.0030211806297302246
356480,1095.0,360.5455627441406,0.0031767254695296288,,3715,5.706865340471268e-05,,352.96765184402466,0.00023284927010536194,8.617511775810272e-05,0.6229323148727417,1763260438.278483,0.0,0.0028311610221862793
358144,1095.0,0.0027028312906622887,0.0028059575706720352,,3731,4.869885742664337e-05,,354.4959874153137,-0.002568550407886505,8.517665264662355e-05,0.5844442248344421,1763260439.8068185,0.0,0.10782933235168457
358412,,,,500.0,3734,,500.0,354.72113609313965,,,,1763260440.0319672,,
360320,1095.0,0.003973810002207756,0.0030484190210700035,,3755,0.0002487068995833397,,356.45980525016785,-0.012497004121541977,8.387096750084311e-05,0.6148805022239685,1763260441.7706363,0.0,-0.04801523685455322
362240,1095.0,0.004989929031580687,0.003672991879284382,,3775,6.48917630314827e-05,,358.2634496688843,-0.00483323447406292,8.27188923722133e-05,0.5847694277763367,1763260443.5742807,0.0,-0.05499470233917236
362624,1095.0,103.26243591308594,0.0006647175177931786,,3779,1.4760531485080719e-05,,358.5969786643982,-0.00027881376445293427,8.248847734648734e-05,0.6189642548561096,1763260443.9078097,0.0,5.364418029785156e-06
365184,1095.0,0.016827987506985664,-0.0015617487952113152,,3804,0.0002399282529950142,,360.9021577835083,0.0022228769958019257,8.095238445093855e-05,0.5977233052253723,1763260446.2129889,0.0,-4.010556221008301
365440,1095.0,0.0032355021685361862,-0.0003366982564330101,,3807,0.0001249341294169426,,361.180198431015,-0.004849378019571304,8.079877443378791e-05,0.5714886784553528,1763260446.4910295,0.0,-0.09816646575927734
369536,1095.0,0.0021897454280406237,8.13184306025505e-05,,3847,3.5814009606838226e-05,,364.89994835853577,-0.0012621879577636719,7.834101415937766e-05,0.5397064685821533,1763260450.2107794,0.0,0.193550705909729
372810,,,,500.0,3879,,500.0,367.8330247402191,,,,1763260453.1438558,,
373248,1095.0,0.00028661172837018967,-0.00047742947936058044,,3883,5.305558443069458e-05,,368.285258769989,-0.0006594434380531311,7.611366891069338e-05,0.5482436418533325,1763260453.5960898,0.0,0.4213441014289856
373310,,,,500.0,3884,,500.0,368.31036615371704,,,,1763260453.6211972,,
373632,1095.0,0.0004279046843294054,-0.002314602956175804,,3887,1.922808587551117e-05,,368.6203680038452,-0.0003687245771288872,7.588325388496742e-05,0.5660521984100342,1763260453.931199,0.0,0.5406676530838013
373959,,,,149.0,3891,,149.0,368.87057995796204,,,,1763260454.181411,,
374656,1095.0,0.002423633588477969,0.000255560502409935,,3898,4.373490810394287e-06,,369.5513265132904,0.0003432333469390869,7.526881381636485e-05,0.5675210952758789,1763260454.8621576,0.0,0.1098516583442688
376064,1095.0,276.5348815917969,0.0009216712787747383,,3912,6.47176057100296e-06,,370.81315898895264,0.00020984560251235962,7.442396599799395e-05,0.5714530348777771,1763260456.12399,0.0,-0.0002541542053222656
376448,1095.0,0.000699666969012469,-0.00353290606290102,,3915,8.063111454248428e-05,,371.14351773262024,0.001832820475101471,7.419355097226799e-05,0.5437625646591187,1763260456.4543488,0.0,-1.7787857055664062
377728,1095.0,0.0003761251864489168,-0.0029700277373194695,,3928,0.00010284688323736191,,372.292950630188,-0.0037024356424808502,7.342550088651478e-05,0.5635615587234497,1763260457.6037817,0.0,0.33093905448913574
379392,1095.0,0.00024682364892214537,0.000343959778547287,,3944,0.00013854913413524628,,373.8133509159088,0.0014613643288612366,7.242703577503562e-05,0.5789328813552856,1763260459.124182,0.0,0.3126702904701233
379459,,,,500.0,3945,,500.0,373.8366355895996,,,,1763260459.1474667,,
379520,1095.0,227.30555725097656,-6.686616688966751e-05,,3946,5.50365075469017e-05,,373.926331281662,0.00091552734375,7.23502307664603e-05,0.5078702569007874,1763260459.2371624,0.0,-4.494190216064453e-05
380416,1095.0,0.00029006204567849636,0.0003078998997807503,,3954,1.8989667296409607e-06,,374.7329795360565,-0.00025819800794124603,7.181259570643306e-05,0.5754503011703491,1763260460.0438106,0.0,-0.19319212436676025
381312,1095.0,0.000289346236968413,0.0014848457649350166,,3963,0.00013685505837202072,,375.509397983551,-0.0023774728178977966,7.127496064640582e-05,0.5241954326629639,1763260460.820229,0.0,0.314473032951355
381952,1095.0,0.00028901221230626106,-0.0021333955228328705,,3969,7.614120841026306e-05,,376.1277959346771,-0.0016401410102844238,7.089093560352921e-05,0.5977441072463989,1763260461.438627,0.0,-0.366432785987854
383104,1095.0,0.0021005640737712383,0.0007102340459823608,,3981,5.250796675682068e-06,,377.21479296684265,0.0008794665336608887,7.019969052635133e-05,0.5567190647125244,1763260462.525624,0.0,-0.708906888961792
383360,1095.0,0.00024692423176020384,0.002492467872798443,,3983,4.2331404983997345e-05,,377.4340331554413,-0.00030631572008132935,7.004608050920069e-05,0.5989180207252502,1763260462.7448642,0.0,-0.0409235954284668
384768,1095.0,0.0003862767480313778,0.00026600807905197144,,3997,6.587989628314972e-05,,378.679612159729,-0.0030443817377090454,6.920122541487217e-05,0.594241201877594,1763260463.9904432,0.0,-0.06032419204711914
387072,1095.0,594.4717407226562,0.0003404468297958374,,4020,3.3097341656684875e-05,,380.747456073761,0.0007041832432150841,6.781874253647402e-05,0.5818551182746887,1763260466.0582871,0.0,7.241964340209961e-05
391040,1095.0,662.785400390625,-0.0010115951299667358,,4059,7.692165672779083e-05,,384.31128215789795,0.0010121911764144897,6.543778727063909e-05,0.5800017714500427,1763260469.6221132,0.0,0.0002867579460144043
393959,,,,500.0,4087,,500.0,386.83813881874084,,,,1763260472.14897,,
394368,1096.0,0.0003182018699590117,-6.951950490474701e-05,,4091,7.236376404762268e-06,,387.27464032173157,-0.00011715665459632874,6.344085704768077e-05,0.5112752914428711,1763260472.5854714,0.0,-0.058510661125183105
395776,1096.0,0.0004077971971128136,5.357060581445694e-05,,4105,0.00022324267774820328,,388.5291006565094,-0.0048512741923332214,6.259600922930986e-05,0.57828289270401,1763260473.8399317,0.0,0.11093568801879883
396160,1096.0,0.002172749489545822,6.591714918613434e-05,,4109,4.332698881626129e-05,,388.8605303764343,-0.00024735182523727417,6.23655942035839e-05,0.595729410648346,1763260474.1713614,0.0,-0.15343201160430908
396800,1096.0,0.0005085453158244491,0.0026339897885918617,,4115,6.981287151575089e-05,,389.4578504562378,-0.0014820881187915802,6.19815691607073e-05,0.5831910371780396,1763260474.7686815,0.0,-1.3575780391693115
397184,1096.0,0.003101072274148464,-0.0025349026545882225,,4119,0.00020770635455846786,,389.8159794807434,-0.00716625340282917,6.175115413498133e-05,0.5227357149124146,1763260475.1268106,0.0,-3.0089797973632812
399744,1096.0,0.0005946451565250754,0.0014201132580637932,,4144,8.739810436964035e-05,,392.1378948688507,0.0011080875992774963,6.021505396347493e-05,0.48928937315940857,1763260477.448726,0.0,-0.9784331321716309
400384,1096.0,0.0003091546823270619,0.00012085679918527603,,4150,3.2028183341026306e-06,,392.7207100391388,-3.906339406967163e-05,5.983102892059833e-05,0.5960676074028015,1763260478.031541,0.0,-0.012616991996765137
402176,1096.0,0.0021848566830158234,0.0030567171052098274,,4168,4.111137241125107e-05,,394.32595205307007,-0.001042187213897705,5.8755758800543845e-05,0.5872411727905273,1763260479.6367831,0.0,0.0014855265617370605
403840,1096.0,0.0002753740409389138,-0.00039633363485336304,,4184,5.949102342128754e-05,,395.7982175350189,0.0017537511885166168,5.775729732704349e-05,0.523451030254364,1763260481.1090486,0.0,-0.14428925514221191
404864,1096.0,0.00028325559105724096,-0.0002575526013970375,,4194,2.324860543012619e-05,,396.713880777359,0.0002090800553560257,5.714285725844093e-05,0.5832828283309937,1763260482.0247118,0.0,-0.006507396697998047
405376,1096.0,0.0002740824711509049,-0.0011589061468839645,,4199,3.252178430557251e-05,,397.1577582359314,-0.0020874738693237305,5.6835637224139646e-05,0.5341266393661499,1763260482.4685893,0.0,0.012132644653320312
407936,1096.0,0.000425846956204623,0.0006704004481434822,,4224,8.760951459407806e-06,,399.4291121959686,0.0005462318658828735,5.529954069061205e-05,0.5919977426528931,1763260484.7399433,0.0,-0.5384827852249146
408448,1096.0,0.0003076097636949271,-0.00026039406657218933,,4229,3.989599645137787e-05,,399.96429228782654,0.001448109745979309,5.499232065631077e-05,0.5770505666732788,1763260485.2751234,0.0,0.32839351892471313
409856,1096.0,0.00039755264879204333,0.000383840873837471,,4243,3.779307007789612e-06,,401.24350094795227,-0.00023836828768253326,5.4147465561982244e-05,0.5134615898132324,1763260486.554332,0.0,-0.1405709981918335
410112,1096.0,0.0022572099696844816,0.0017670784145593643,,4246,4.470348358154297e-05,,401.4799931049347,0.00017789006233215332,5.3993855544831604e-05,0.6043490171432495,1763260486.7908242,0.0,0.016359567642211914
410752,1096.0,0.0008880876121111214,-6.92298635840416e-05,,4252,2.27438285946846e-05,,402.09796833992004,0.0008543431758880615,5.3609830501955e-05,0.5881778001785278,1763260487.4087994,0.0,-2.3133130073547363
410959,,,,500.0,4254,,500.0,402.2392568588257,,,,1763260487.550088,,
411008,1096.0,292.2548522949219,0.00010584760457277298,,4255,4.851259291172028e-06,,402.32187700271606,-0.00016364827752113342,5.345622048480436e-05,0.5898531675338745,1763260487.632708,0.0,0.0003203749656677246
412928,1096.0,0.0004529278085101396,-0.002686256542801857,,4273,0.00010093860328197479,,404.0445737838745,-0.0006623566150665283,5.2304148994153365e-05,0.5204735994338989,1763260489.3554049,0.0,-0.0651555061340332
413184,1096.0,0.00223331805318594,0.0008112452924251556,,4276,2.522021532058716e-06,,404.2642035484314,0.00022887345403432846,5.2150538977002725e-05,0.5696030259132385,1763260489.5750346,0.0,-0.25211095809936523
413312,1096.0,0.00044001993956044316,-0.0007470650598406792,,4277,2.8823502361774445e-05,,404.3741126060486,0.0008292496204376221,5.2073733968427405e-05,0.5873039364814758,1763260489.6849437,0.0,0.027234792709350586
413440,1096.0,0.0004013431316707283,-0.0018361741676926613,,4278,3.807526081800461e-05,,404.48212480545044,-0.0020564720034599304,5.1996928959852085e-05,0.5820995569229126,1763260489.7929559,0.0,0.134538471698761
414459,,,,500.0,4288,,500.0,405.35403871536255,,,,1763260490.6648698,,
414592,1096.0,0.002061590552330017,-7.837638258934021e-05,,4290,3.156997263431549e-05,,405.5345139503479,-0.001505054533481598,5.13056838826742e-05,0.5573630332946777,1763260490.845345,0.0,0.06460821628570557
414848,1096.0,0.00040497363079339266,0.0005355523899197578,,4292,1.916009932756424e-05,,405.75581669807434,-0.0012368597090244293,5.115207386552356e-05,0.5738442540168762,1763260491.0666478,0.0,-0.164398193359375
417024,1096.0,0.0021144296042621136,0.0017284266650676727,,4314,1.9645318388938904e-05,,407.7134003639221,0.00034052878618240356,4.984638871974312e-05,0.5590574145317078,1763260493.0242314,0.0,-0.42212438583374023
417408,1096.0,327.7328186035156,-0.0007787980139255524,,4318,4.0996819734573364e-06,,408.08241868019104,-0.00023633800446987152,4.961597369401716e-05,0.6109868884086609,1763260493.3932498,0.0,-6.794929504394531e-06
420350,,,,500.0,4346,,500.0,410.6858732700348,,,,1763260495.9967043,,
422350,,,,500.0,4366,,500.0,412.6007606983185,,,,1763260497.9115918,,
422912,1096.0,379.12860107421875,0.0003742249682545662,,4372,1.7481856048107147e-05,,413.15735912323,-0.0011674389243125916,4.6313365601236e-05,0.6002042889595032,1763260498.4681902,0.0,-3.4570693969726562e-06
423424,1096.0,86.36030578613281,0.00257913488894701,,4377,4.9282796680927277e-05,,413.6043469905853,-0.0010892339050769806,4.600614556693472e-05,0.550625741481781,1763260498.915178,0.0,-6.42538070678711e-05
423552,1096.0,0.0020513166673481464,-0.00035582948476076126,,4378,1.5115365386009216e-06,,413.71311044692993,0.0003280341625213623,4.59293405583594e-05,0.6371918320655823,1763260499.0239415,0.0,-0.022042036056518555
424448,1096.0,158.6537322998047,-0.00037124939262866974,,4387,7.45430588722229e-06,,414.5202238559723,-0.0009054392576217651,4.539170549833216e-05,0.5973615646362305,1763260499.831055,0.0,-2.8967857360839844e-05
425350,,,,500.0,4396,,500.0,415.37228655815125,,,,1763260500.6831176,,
427136,1096.0,0.0007287105545401573,0.0027634305879473686,,4413,6.901565939188004e-05,,417.01097798347473,-0.0032698591239750385,4.377880031825043e-05,0.5564706325531006,1763260502.321809,0.0,-0.7820230722427368
427350,,,,500.0,4415,,500.0,417.1504430770874,,,,1763260502.4612741,,
431488,1096.0,0.0015614224830642343,-0.00042449310421943665,,4456,7.238239049911499e-06,,420.888085603714,0.0005345391109585762,4.116743366466835e-05,0.5702616572380066,1763260506.1989167,0.0,0.32066434621810913
432896,1096.0,578.53955078125,0.0009425608441233635,,4470,4.957430064678192e-06,,422.132159948349,0.0005037616938352585,4.0322582208318636e-05,0.6193013191223145,1763260507.442991,0.0,-1.430511474609375e-06
433792,1096.0,0.0004533396568149328,-0.000677117146551609,,4478,2.3921020328998566e-05,,422.93710136413574,-0.0030278749763965607,3.9784947148291394e-05,0.5629695653915405,1763260508.2479324,0.0,-0.09241747856140137
433920,1096.0,254.80995178222656,-0.0008667008951306343,,4480,9.286217391490936e-06,,423.0487608909607,0.00024268776178359985,3.9708142139716074e-05,0.5796285271644592,1763260508.359592,0.0,7.104873657226562e-05
435200,1097.0,0.0006012283265590668,0.00013543479144573212,,4492,5.815178155899048e-06,,424.1846878528595,-0.00037471577525138855,3.894009205396287e-05,0.5948953628540039,1763260509.495519,0.0,-0.028582215309143066
435584,1097.0,0.0017580892890691757,5.3928233683109283e-05,,4496,2.876855432987213e-06,,424.51470279693604,-0.00047557055950164795,3.870967702823691e-05,0.5887402296066284,1763260509.8255339,0.0,-0.015433907508850098
435840,1097.0,0.0005101230926811695,-0.000670483335852623,,4498,9.115785360336304e-06,,424.77181601524353,-0.0008008833974599838,3.855606701108627e-05,0.5725776553153992,1763260510.082647,0.0,-0.07639682292938232
438016,1097.0,0.0020028615836054087,-0.0005326755344867706,,4520,6.465241312980652e-06,,426.7268919944763,-0.0007497966289520264,3.725038550328463e-05,0.5336571931838989,1763260512.037723,0.0,0.3879967927932739
438272,1097.0,0.0006011010846123099,0.0018989406526088715,,4522,2.9519200325012207e-05,,426.95695900917053,-0.0009022895246744156,3.709677548613399e-05,0.5776045918464661,1763260512.26779,0.0,-0.1382293701171875
438400,1097.0,336.9403381347656,-0.0005234712734818459,,4524,1.6544945538043976e-05,,427.06903052330017,0.00023692846298217773,3.701997047755867e-05,0.5511471629142761,1763260512.3798616,0.0,-8.702278137207031e-05
438528,1097.0,0.0016200277023017406,0.0018810788169503212,,4525,1.7111189663410187e-05,,427.1778140068054,0.0015604794025421143,3.694316546898335e-05,0.6119049787521362,1763260512.488645,0.0,0.0024400949478149414
438784,1097.0,0.0005816667689941823,-0.0011135898530483246,,4527,1.519918441772461e-06,,427.4000782966614,-0.00042743515223264694,3.678955545183271e-05,0.5952213406562805,1763260512.7109094,0.0,-0.05575263500213623
439040,1097.0,547.2166137695312,2.0860694348812103e-05,,4531,2.989545464515686e-07,,427.62412428855896,0.00014355778694152832,3.663594543468207e-05,0.5075438618659973,1763260512.9349554,0.0,0.0002136826515197754
439296,1097.0,0.0011061318218708038,0.0026275161653757095,,4533,3.9497390389442444e-05,,427.9075481891632,0.0004851575940847397,3.648233541753143e-05,0.5625953078269958,1763260513.2183793,0.0,-0.29373157024383545
439424,1097.0,0.0007935578469187021,-0.0007462035864591599,,4534,7.513910531997681e-06,,428.03111958503723,0.00011921301484107971,3.640553040895611e-05,0.615729570388794,1763260513.3419507,0.0,0.06050825119018555
440320,1097.0,0.0008852866012603045,0.00032562483102083206,,4543,3.2121315598487854e-06,,428.83821201324463,-0.0014129094779491425,3.586789534892887e-05,0.5625088214874268,1763260514.149043,0.0,0.09417033195495605
441492,,,,500.0,4555,,500.0,429.9213140010834,,,,1763260515.232145,,
441728,1097.0,0.0019124954706057906,0.000972687266767025,,4557,1.38087198138237e-05,,430.15245270729065,-0.0004209950566291809,3.5023040254600346e-05,0.5781314969062805,1763260515.4632838,0.0,-0.05750596523284912
442240,1097.0,0.0018331949831917882,0.0002222275361418724,,4562,3.437511622905731e-06,,430.59721422195435,-0.00011412613093852997,3.4715820220299065e-05,0.5817356109619141,1763260515.9080453,0.0,0.27924829721450806
443648,1097.0,0.0018142011249437928,0.0026548001915216446,,4576,3.208033740520477e-05,,431.85189723968506,-0.0019426941871643066,3.387096876394935e-05,0.5336267948150635,1763260517.1627283,0.0,-4.312336444854736
446464,1097.0,0.0007585233543068171,-0.0004229079931974411,,4604,2.998858690261841e-06,,434.3856375217438,-0.0005941297858953476,3.2181258575292304e-05,0.5972669720649719,1763260519.6964686,0.0,-0.017186284065246582
447360,1097.0,0.0018972286488860846,2.003740519285202e-05,,4613,1.669861376285553e-06,,435.218603849411,0.00018083304166793823,3.164362351526506e-05,0.5996302366256714,1763260520.529435,0.0,-0.026019811630249023
448656,,,,500.0,4626,,500.0,436.364798784256,,,,1763260521.6756299,,
449656,,,,500.0,4635,,500.0,437.23275661468506,,,,1763260522.5435877,,
450176,1097.0,357.588623046875,-0.0006164778023958206,,4641,2.868473529815674e-06,,437.74475622177124,0.0004131682217121124,2.9953916964586824e-05,0.5836851596832275,1763260523.0555873,0.0,-6.008148193359375e-05
450432,1097.0,0.0022791805677115917,0.0008053882047533989,,4644,1.0955147445201874e-05,,437.96897172927856,-0.000526750460267067,2.9800306947436184e-05,0.6164774894714355,1763260523.2798028,0.0,0.06165623664855957
452220,,,,500.0,4661,,500.0,439.52416586875916,,,,1763260524.834997,,
453632,1097.0,0.0007123794057406485,0.0011539394035935402,,4675,1.83815136551857e-05,,440.8425815105438,-0.0035182014107704163,2.788018355204258e-05,0.5796316862106323,1763260526.1534126,0.0,-0.09482133388519287
455168,1097.0,0.0006683966494165361,-0.0009334199130535126,,4691,1.0851770639419556e-05,,442.2331123352051,-0.0004709474742412567,2.6958525268128142e-05,0.5853649377822876,1763260527.5439434,0.0,0.019244492053985596
456960,1097.0,0.0017328571993857622,-0.0002050846815109253,,4709,4.380941390991211e-06,,443.8624942302704,-0.0006373859941959381,2.5883256967063062e-05,0.5350284576416016,1763260529.1733253,0.0,0.02772367000579834
457344,1097.0,381.4080810546875,0.0006132367998361588,,4713,3.7588179111480713e-06,,444.1959934234619,-0.0002065896987915039,2.56528419413371e-05,0.5890066623687744,1763260529.5068245,0.0,9.357929229736328e-06
459904,1097.0,0.0007480775821022689,9.42060723900795e-05,,4738,1.4165416359901428e-06,,446.5217397212982,0.00014291703701019287,2.41167435888201e-05,0.629248857498169,1763260531.8325708,0.0,0.003014802932739258
460032,1097.0,0.0005355448229238391,0.003738095983862877,,4739,3.77018004655838e-05,,446.6671576499939,-0.0032108500599861145,2.403993858024478e-05,0.5529038906097412,1763260531.9779887,0.0,0.31859833002090454
460160,1097.0,396.3832702636719,-4.2730942368507385e-05,,4741,1.3690441846847534e-05,,446.7891631126404,-1.8943101167678833e-05,2.396313357166946e-05,0.6054069995880127,1763260532.0999942,0.0,-0.0001016855239868164
460416,1097.0,0.0007553977193310857,0.0008522439748048782,,4743,7.206574082374573e-06,,447.0257399082184,0.00021159648895263672,2.380952355451882e-05,0.5615705251693726,1763260532.336571,0.0,0.06312334537506104
461568,1097.0,0.0006372624193318188,2.64681875705719e-06,,4754,5.714595317840576e-06,,448.05785179138184,9.741634130477905e-05,2.311828029633034e-05,0.5674691796302795,1763260533.3686829,0.0,-0.05499434471130371
461596,,,,500.0,4755,,500.0,448.0701730251312,,,,1763260533.381004,,
463279,,,,500.0,4772,,500.0,449.54634046554565,,,,1763260534.8571715,,
464640,1097.0,495.89453125,-0.00029090698808431625,,4786,2.1690502762794495e-06,,450.7977261543274,0.0005149915814399719,2.1274961909512058e-05,0.5992653369903564,1763260536.1085572,0.0,-4.506111145019531e-05
464768,1097.0,0.0018868145998567343,1.9602477550506592e-05,,4787,1.471489667892456e-07,,450.9304130077362,2.5276094675064087e-05,2.1198156900936738e-05,0.6228557229042053,1763260536.241244,0.0,0.08455651998519897
464896,1097.0,0.001185228000395,-0.0012504970654845238,,4788,6.250105798244476e-06,,451.0402421951294,-0.00022949650883674622,2.1121351892361417e-05,0.5239527225494385,1763260536.3510733,0.0,-0.08404600620269775
465664,1097.0,96.1915512084961,-4.1758641600608826e-05,,4796,3.0230730772018433e-06,,451.70212268829346,7.155537605285645e-05,2.0660521840909496e-05,0.5842286348342896,1763260537.0129538,0.0,-1.9311904907226562e-05
466048,1097.0,0.0008851584861986339,-0.00018203817307949066,,4799,7.497146725654602e-06,,452.0728027820587,3.479421138763428e-05,2.0430106815183535e-05,0.5311459898948669,1763260537.3836339,0.0,0.020259082317352295
466688,1097.0,498.3323974609375,-0.00019387342035770416,,4806,3.1851232051849365e-07,,452.62454199790955,0.0001837257295846939,2.0046083591296338e-05,0.5946738719940186,1763260537.935373,0.0,2.1696090698242188e-05
467072,1097.0,0.0009187057730741799,1.3480894267559052e-05,,4809,5.726702511310577e-06,,452.99322032928467,-3.144890069961548e-05,1.9815668565570377e-05,0.5780207514762878,1763260538.3040514,0.0,-0.1686389446258545
467456,1097.0,0.0010843821801245213,-0.0003749541938304901,,4813,8.964911103248596e-06,,453.32903814315796,-0.0006056874990463257,1.9585253539844416e-05,0.5636281967163086,1763260538.6398692,0.0,-0.08496367931365967
471296,1097.0,0.001006914535537362,0.00020390376448631287,,4851,4.785135388374329e-06,,456.78357577323914,0.0002843514084815979,1.7281105101574212e-05,0.5509880185127258,1763260542.0944068,0.0,0.05299884080886841
471424,1097.0,0.0008812170126475394,-9.017903357744217e-05,,4852,7.520429790019989e-06,,456.8971164226532,-0.0010162070393562317,1.7204301911988296e-05,0.5804810523986816,1763260542.2079475,0.0,-0.07043290138244629
472064,1097.0,0.0013315220130607486,0.0004885122179985046,,4859,3.732740879058838e-06,,457.5149812698364,-0.001129150390625,1.6820276869111694e-05,0.6010639667510986,1763260542.8258123,0.0,-5.245208740234375e-06
472960,1097.0,309.2686462402344,-0.00010653678327798843,,4868,1.2386590242385864e-07,,458.3291883468628,-3.916025161743164e-05,1.6282641809084453e-05,0.5799770355224609,1763260543.6400194,0.0,-4.887580871582031e-06
