losses/approx_kl,losses/explained_variance,_step,losses/policy_loss,losses/entropy,charts/episodic_length,_timestamp,charts/learning_rate,charts/episodic_return,losses/value_loss,losses/old_approx_kl,global_step,losses/clipfrac,_runtime,charts/SPS
4.014000296592712e-06,-0.4297586679458618,4859,-0.0003324449062347412,0.5353919267654419,,1763260543.6707084,1.5975421774783172e-05,,0.0015009382041171193,-0.00051901675760746,473472,0.0,458.39094734191895,1098.0
,,4867,,,500.0,1763260544.4504724,,500.0,,,474309,,459.1707112789154,
1.8887221813201904e-06,-1.609325408935547e-05,4868,9.249895811080933e-05,0.5473005175590515,,1763260544.5372243,1.5437788533745334e-05,,507.76397705078125,0.00064874067902565,474368,0.0,459.2574632167816,1098.0
7.527880370616913e-06,-0.0891340970993042,4874,-0.0009437762200832367,0.5051325559616089,,1763260545.0928361,1.5053763490868732e-05,,0.0014545705635100603,-0.000995728187263012,475008,0.0,459.8130750656128,1098.0
4.759058356285095e-07,-9.679794311523438e-05,4878,5.924701690673828e-05,0.5084689855575562,,1763260545.4654374,1.4823348465142772e-05,,424.81622314453125,7.873307913541794e-05,475392,0.0,460.18567633628845,1098.0
,,4882,,,500.0,1763260545.8117363,,500.0,,,475809,,460.5319752693176,
3.1990930438041687e-06,0.05217432975769043,4915,-0.001069171354174614,0.5266417860984802,,1763260548.9168606,1.251920093636727e-05,,0.0010749706998467445,0.0006074411794543266,479232,0.0,463.6370995044708,1098.0
2.2724270820617676e-07,-0.03313255310058594,4920,-4.3585896492004395e-05,0.5272616744041443,,1763260549.3647046,1.221198181156069e-05,,0.0011788849951699376,3.2572075724601746e-05,479744,0.0,464.0849435329437,1098.0
9.239651262760162e-06,-4.363059997558594e-05,4932,0.0008894866332411766,0.5017715096473694,,1763260550.405026,1.152073764387751e-05,,490.2610168457031,-0.0005333861336112022,480896,0.0,465.1252648830414,1098.0
6.211921572685242e-07,-0.05358433723449707,4933,-0.00044075772166252136,0.4692731201648712,,1763260550.5518858,1.144393263530219e-05,,0.001589966588653624,0.00032243598252534866,481024,0.0,465.27212476730347,1098.0
7.236376404762268e-07,-0.008777976036071777,4939,-0.0004256144165992737,0.5014781355857849,,1763260551.1282008,1.1059907592425589e-05,,0.0011972500942647457,-4.2117200791835785e-05,481664,0.0,465.8484396934509,1098.0
,,4946,,,500.0,1763260551.7220588,,500.0,,,482309,,466.44229769706726,
3.530643880367279e-06,0.03553038835525513,4953,-0.0005028098821640015,0.5391958355903625,,1763260552.3871555,1.0215053407591768e-05,,0.0012258049100637436,-0.00027799326926469803,483072,0.0,467.1073944568634,1098.0
4.3492764234542847e-07,0.005985677242279053,4958,4.017353057861328e-05,0.5540829300880432,,1763260552.8664138,9.907834282785188e-06,,0.0012041506124660373,-6.439816206693649e-05,483584,0.0,467.5866527557373,1098.0
4.284083843231201e-06,0.026729226112365723,4963,-0.00027742236852645874,0.5238627195358276,,1763260553.3124602,9.600614248483907e-06,,0.0012922913301736116,0.0004483945667743683,484096,0.0,468.0326991081238,1098.0
2.562999725341797e-06,-4.887580871582031e-06,4971,-0.00046149175614118576,0.5539220571517944,,1763260554.01802,9.139785106526688e-06,,403.4466552734375,0.0005613602697849274,484864,0.0,468.73825883865356,1098.0
4.080124199390411e-06,0.06996119022369385,4972,-0.0004011280834674835,0.5373731851577759,,1763260554.1277356,9.062980097951367e-06,,0.0016624681884422898,-0.0002801110967993736,484992,0.0,468.8479745388031,1098.0
1.0235235095024109e-06,0.08983266353607178,4978,-0.0005464944988489151,0.5657005906105042,,1763260554.71072,8.678955055074766e-06,,0.0012223748490214348,0.00013756286352872849,485632,0.0,469.43095898628235,1098.0
7.841736078262329e-07,-0.000118255615234375,4981,0.00040829554200172424,0.5435163974761963,,1763260554.9315405,8.525345947418828e-06,,537.392333984375,7.692724466323853e-05,485888,0.0,469.65177941322327,1098.0
1.1594966053962708e-06,-0.0015997886657714844,4989,-0.0003122035413980484,0.5522241592407227,,1763260555.7344368,7.987710887391586e-06,,0.001307876780629158,-6.429757922887802e-05,486784,0.0,470.4546756744385,1099.0
4.936009645462036e-08,-0.21088290214538574,4994,9.577721357345581e-06,0.5623695254325867,,1763260556.1793456,7.680491762585007e-06,,0.0011715029831975698,-8.679833263158798e-05,487296,0.0,470.89958453178406,1099.0
7.543712854385376e-08,-0.00255429744720459,5008,-4.7869980335235596e-05,0.5424429178237915,,1763260557.428089,6.835637577751186e-06,,0.001273168483749032,-6.31595030426979e-05,488704,0.0,472.1483278274536,1099.0
1.0551884770393372e-06,-0.16420960426330566,5013,5.761533975601196e-05,0.51481693983078,,1763260557.9028924,6.528417998197256e-06,,0.0012678514467552304,0.00010308902710676193,489216,0.0,472.623131275177,1099.0
2.980232238769531e-07,-1.9073486328125e-06,5015,-4.933774471282959e-05,0.5417735576629639,,1763260558.0146267,6.451612989621935e-06,,324.3948974609375,0.00042348355054855347,489344,0.0,472.7348656654358,1099.0
,,5039,,,500.0,1763260560.2043989,,500.0,,,491809,,474.92463779449463,
3.725290298461914e-08,-0.01255035400390625,5071,-5.101412534713745e-05,0.5067813396453857,,1763260563.1881356,2.9953916964586824e-06,,0.0012064744951203465,4.040636122226715e-05,495104,0.0,477.9083745479584,1099.0
,,5117,,,500.0,1763260567.3302898,,500.0,,,499809,,482.05052876472473,
