losses/clipfrac,losses/explained_variance,_timestamp,global_step,charts/episodic_return,losses/entropy,charts/SPS,losses/approx_kl,charts/learning_rate,charts/episodic_length,_step,losses/old_approx_kl,losses/value_loss,losses/policy_loss,_runtime
0.0,-0.0966256856918335,1763260422.209914,341248,,0.5198909640312195,1102.0,0.00020068511366844177,9.53148992266506e-05,,3576,-0.0017054211348295212,0.00034245033748447895,0.002904146909713745,337.04914689064026
,,1763260422.3592134,341478,500.0,,,,,500.0,3578,,,,337.1984462738037
0.0,0.046460628509521484,1763260422.695146,341760,,0.4995745122432709,1102.0,1.527555286884308e-05,9.500767919234931e-05,,3581,0.00016597658395767212,0.00023983062419574708,0.0005235970020294189,337.53437900543213
0.0,1.3113021850585938e-06,1763260423.3642302,342528,,0.5373406410217285,1102.0,4.70941886305809e-05,9.45468491408974e-05,,3589,-0.00044199544936418533,314.708740234375,-0.0031946487724781036,338.20346307754517
,,1763260425.5596511,344978,500.0,,,,,500.0,3613,,,,340.39888405799866
,,1763260426.4079413,345978,500.0,,,,,500.0,3622,,,,341.2471742630005
0.0,0.0698348879814148,1763260428.102675,347776,,0.5439321994781494,1103.0,1.8055550754070282e-05,9.139785106526688e-05,,3640,0.00032723601907491684,0.0001970019657164812,-0.0006278529763221741,342.94190788269043
0.0,0.01965951919555664,1763260429.6387663,349440,,0.5133980512619019,1102.0,0.0005091754719614983,9.039938595378771e-05,,3656,0.0023056725040078163,0.00024563694023527205,-0.008926797658205032,344.47799921035767
0.0,0.0192682147026062,1763260430.7859523,350720,,0.5191734433174133,1102.0,1.512095332145691e-05,8.963133586803451e-05,,3669,-0.0008507966995239258,0.0030181114561855793,-0.0004979148507118225,345.62518525123596
0.0,0.03977841138839722,1763260431.710143,351744,,0.5406515598297119,1102.0,0.00019946321845054626,8.901689579943195e-05,,3679,-0.003475503996014595,0.00027022138237953186,-0.005534172058105469,346.5493760108948
0.0,-0.0011065006256103516,1763260432.0806656,352128,,0.5393220782279968,1102.0,1.3669021427631378e-05,8.878648077370599e-05,,3683,-0.0006888406351208687,0.0027912724763154984,-0.0010549426078796387,346.91989850997925
0.0,0.008147895336151123,1763260432.1915712,352256,,0.4468718469142914,1102.0,7.312092930078506e-05,8.870967576513067e-05,,3684,-0.0031941672787070274,0.0002826052950695157,-0.001447116956114769,347.0308041572571
,,1763260434.6139743,354978,500.0,,,,,500.0,3711,,,,349.4532072544098
0.0,0.01914888620376587,1763260434.8244383,355200,,0.5628944039344788,1103.0,5.948171019554138e-05,8.694316784385592e-05,,3713,-0.0007914416491985321,0.0027836188673973083,9.469687938690186e-06,349.6636712551117
0.0,0.02902907133102417,1763260435.0444915,355456,,0.5268214344978333,1103.0,8.189119398593903e-06,8.678955782670528e-05,,3715,0.000835777260363102,0.00024500879226252437,-7.678195834159851e-05,349.88372445106506
0.0,-2.288818359375e-05,1763260436.4496934,356992,,0.6015588045120239,1103.0,3.2602809369564056e-05,8.586789772380143e-05,,3731,0.004242115654051304,290.06854248046875,0.0011980421841144562,351.28892636299133
0.0,0.04122138023376465,1763260436.7836108,357376,,0.5509191751480103,1103.0,8.53557139635086e-06,8.563748269807547e-05,,3734,8.528213948011398e-05,0.00024273361486848444,-0.00030606985092163086,351.6228437423706
,,1763260438.655036,359478,500.0,,,,,500.0,3755,,,,353.49426889419556
0.0,0.04741555452346802,1763260440.4873397,361472,,0.5388472676277161,1103.0,4.82974573969841e-05,8.317972242366523e-05,,3775,0.002199091948568821,0.000926982902456075,-0.004742491990327835,355.32657265663147
0.0,0.004546999931335449,1763260440.8220026,361856,,0.5595618486404419,1103.0,1.9857659935951233e-05,8.294930739793926e-05,,3779,-0.00045055896043777466,0.002956786658614874,-0.0005282722413539886,355.6612355709076
0.0,-0.05785501003265381,1763260443.1055517,364416,,0.5614129304885864,1103.0,2.2681429982185364e-05,8.141320722643286e-05,,3804,0.00022516213357448578,0.00035876763286069036,-0.0005928203463554382,357.94478464126587
0.0,-0.00011849403381347656,1763260443.327624,364672,,0.5490010976791382,1103.0,1.514330506324768e-05,8.125959720928222e-05,,3807,-0.0005445312708616257,400.07940673828125,-0.000401817262172699,358.16685700416565
0.0,-0.026237964630126953,1763260447.0064924,368768,,0.595596969127655,1103.0,0.00016241427510976791,7.880184421082959e-05,,3847,-0.0009843027219176292,0.0025546872057020664,-0.0039342790842056274,361.84572529792786
,,1763260449.9053516,372037,500.0,,,,,500.0,3879,,,,364.7445845603943
0.0,-0.03281271457672119,1763260450.3301706,372480,,0.5562474727630615,1103.0,6.629154086112976e-05,7.65744989621453e-05,,3883,-0.0015284419059753418,0.00020047581347171217,0.0008193328976631165,365.16940355300903
,,1763260450.353971,372537,500.0,,,,,500.0,3884,,,,365.1932039260864
0.0,0.007101714611053467,1763260450.7066514,372864,,0.5803751945495605,1103.0,8.22264701128006e-06,7.634408393641934e-05,,3887,-6.101187318563461e-05,0.000309404160361737,0.00045472756028175354,365.54588437080383
0.0,0.06058359146118164,1763260451.0457149,373248,,0.4672246277332306,1103.0,0.0010020425543189049,7.611366891069338e-05,,3891,-0.007499103434383869,0.00313540268689394,-0.007799223065376282,365.88494777679443
0.0,-0.012788057327270508,1763260451.7365777,374016,,0.5411299467086792,1103.0,7.473677396774292e-05,7.565283885924146e-05,,3898,0.002363363280892372,0.00025584304239600897,0.0015891753137111664,366.57581067085266
0.0,-0.0333707332611084,1763260452.9980865,375424,,0.5645506381988525,1103.0,0.0001886896789073944,7.480799104087055e-05,,3912,-0.0033053159713745117,0.00036675407318398356,-0.007178802043199539,367.8373193740845
0.0,-0.0526731014251709,1763260453.2208276,375680,,0.5739074945449829,1103.0,9.084120392799377e-06,7.465438102371991e-05,,3915,0.00013135187327861786,0.0027964082546532154,0.0007305983453989029,368.06006050109863
0.0,-0.0102158784866333,1763260454.3672802,376960,,0.53232342004776,1103.0,0.00012236926704645157,7.38863309379667e-05,,3928,0.003841944970190525,0.0005666165961883962,-0.0025128163397312164,369.2065131664276
0.0,0.02620488405227661,1763260455.8486505,378624,,0.5758184194564819,1103.0,0.00011265091598033905,7.288786582648754e-05,,3944,-0.0013490747660398483,0.00022675254149362445,-0.0022606253623962402,370.6878833770752
,,1763260455.907053,378705,500.0,,,,,500.0,3945,,,,370.74628591537476
0.0,-0.00011932849884033203,1763260455.9979038,378752,,0.5540131330490112,1103.0,2.9141083359718323e-06,7.281106081791222e-05,,3946,0.0001602480188012123,224.90594482421875,-8.431635797023773e-05,370.8371367454529
0.0,-0.013418197631835938,1763260456.7724242,379648,,0.5938360691070557,1103.0,6.4158812165260315e-06,7.227342575788498e-05,,3954,0.0010719774290919304,0.0002401617239229381,-0.0003479905426502228,371.61165714263916
0.0,0.040716350078582764,1763260457.588766,380544,,0.5632294416427612,1103.0,6.758607923984528e-05,7.173579069785774e-05,,3963,0.002667892724275589,0.00033969851210713387,-1.0602176189422607e-05,372.4279990196228
0.0,-0.02320992946624756,1763260458.1751595,381184,,0.5393127202987671,1103.0,1.7562881112098694e-05,7.135176565498114e-05,,3969,-0.0013065263628959656,0.0003040900337509811,-0.0005213730037212372,373.01439237594604
0.0,-0.16818320751190186,1763260459.2101686,382336,,0.5499786138534546,1103.0,0.00024027004837989807,7.066052057780325e-05,,3981,0.002460392192006111,0.000343818188412115,-0.007750675082206726,374.04940152168274
0.0,-6.079673767089844e-05,1763260459.322151,382464,,0.6248080730438232,1103.0,9.871087968349457e-06,7.058371556922793e-05,,3983,-0.0011624647304415703,428.8990478515625,0.0003550797700881958,374.1613838672638
,,1763260460.6113904,383956,500.0,,,,,500.0,3997,,,,375.4506232738495
,,1763260462.577209,386109,500.0,,,,,500.0,4020,,,,377.41644191741943
0.0,-0.018502235412597656,1763260465.956077,389760,,0.5751787424087524,1103.0,0.00031818170100450516,6.62058373563923e-05,,4059,-0.003635798580944538,0.0033219526521861553,-0.010872695595026016,380.7953100204468
0.0,-0.01110374927520752,1763260468.3700187,392448,,0.5630760192871094,1103.0,8.07642936706543e-05,6.459293217631057e-05,,4087,0.001658095046877861,0.0004915468161925673,5.018152296543121e-05,383.2092516422272
0.0,-0.07675862312316895,1763260468.7396786,392832,,0.5503836870193481,1103.0,5.8623962104320526e-05,6.436251715058461e-05,,4091,0.0003695869818329811,0.0006397623219527304,-0.0011667236685752869,383.57891154289246
0.0,-0.032862067222595215,1763260469.9989452,394240,,0.6157994866371155,1103.0,9.261071681976318e-06,6.351766205625609e-05,,4105,0.00048312731087207794,0.0006401800201274455,-0.0003395676612854004,384.8381781578064
,,1763260470.2233927,394498,73.0,,,,,73.0,4109,,,,385.0626256465912
0.0,-0.3914531469345093,1763260470.606278,394880,,0.5835330486297607,1103.0,0.00030080322176218033,6.313363701337948e-05,,4115,-0.0027624713256955147,0.005938713438808918,-0.01107947900891304,385.4455108642578
,,1763260470.8498304,395188,19.0,,,,,19.0,4119,,,,385.68906331062317
0.0,0.03418838977813721,1763260473.0244238,397568,,0.6515375375747681,1103.0,1.2580305337905884e-05,6.152073910925537e-05,,4144,-0.00026247836649417877,0.003528397064656019,-0.0011121351271867752,387.8636567592621
0.0,-0.04292464256286621,1763260473.576553,398208,,0.5940165519714355,1103.0,3.233086317777634e-05,6.113671406637877e-05,,4150,0.0029629087075591087,0.0007718498818576336,-0.00228235125541687,388.4157860279083
0.0,-0.020922064781188965,1763260474.9905744,399744,,0.6278771162033081,1103.0,1.295376569032669e-05,6.021505396347493e-05,,4168,-0.00020336080342531204,0.0011571361683309078,-0.001112811267375946,389.82980728149414
,,1763260476.177056,401111,97.0,,,,,97.0,4184,,,,391.0162889957428
0.0,-0.3206796646118164,1763260476.968772,401920,,0.5813121199607849,1103.0,6.784964352846146e-05,5.8909368817694485e-05,,4194,0.0027443235740065575,0.0017555609811097383,0.0014138352125883102,391.8080048561096
0.0,-9.417994499206543,1763260477.4119112,402432,,0.5660573840141296,1103.0,3.4022144973278046e-05,5.8602148783393204e-05,,4199,0.0003242017701268196,0.0014695711433887482,0.0012485980987548828,392.2511441707611
,,1763260479.3088768,404554,57.0,,,,,57.0,4224,,,,394.14810967445374
,,1763260479.7504716,405054,500.0,,,,,500.0,4229,,,,394.5897045135498
0.0,-0.0001207590103149414,1763260481.0134802,406400,,0.5328954458236694,1103.0,1.5286728739738464e-05,5.6221197155537084e-05,,4243,-0.0005342923104763031,402.5028991699219,-0.000837910920381546,395.85271310806274
0.0,-0.7656598091125488,1763260481.30395,406656,,0.5978496074676514,1103.0,5.867425352334976e-05,5.606758713838644e-05,,4246,-0.002024066634476185,0.005125796422362328,-0.0022512823343276978,396.1431829929352
0.0,-0.0002949237823486328,1763260481.7525666,407168,,0.5611610412597656,1103.0,9.20705497264862e-06,5.576036710408516e-05,,4252,-0.0003366507589817047,478.15582275390625,-0.0009610690176486969,396.59179949760437
0.0,-0.04005753993988037,1763260481.97447,407424,,0.5982170701026917,1103.0,3.739353269338608e-05,5.560675708693452e-05,,4254,-0.0016267476603388786,0.00188923766836524,-0.000180169939994812,396.81370282173157
0.0,-0.4745466709136963,1763260482.0830402,407552,,0.5606774091720581,1103.0,0.00017100106924772263,5.552995571633801e-05,,4255,-0.0019347527995705605,0.00196325546130538,-0.002048339694738388,396.9222731590271
,,1763260483.5100508,409111,500.0,,,,,500.0,4273,,,,398.34928369522095
,,1763260483.7577841,409440,329.0,,,,,329.0,4276,,,,398.59701704978943
,,1763260483.7642775,409455,15.0,,,,,15.0,4277,,,,398.60351037979126
0.0,0.0010020732879638672,1763260483.8383079,409472,,0.5394496917724609,1103.0,3.4775584936141968e-06,5.4377880587708205e-05,,4278,0.0004103612154722214,492.73822021484375,0.0003538280725479126,398.67754077911377
0.0,-0.0006437301635742188,1763260484.6620104,410368,,0.579348623752594,1103.0,2.0312145352363586e-06,5.384024552768096e-05,,4288,6.748642772436142e-05,389.32354736328125,-0.0005627032369375229,399.50124335289
0.0,-0.0562669038772583,1763260484.8835483,410624,,0.622292697429657,1103.0,4.1884370148181915e-05,5.368663551053032e-05,,4290,-0.000300590880215168,0.0015243941452354193,-0.000957142561674118,399.72278118133545
,,1763260485.0176003,410814,500.0,,,,,500.0,4292,,,,399.8568332195282
0.0,-9.119510650634766e-05,1763260486.9638686,412928,,0.6223093271255493,1103.0,1.8533319234848022e-05,5.2304148994153365e-05,,4314,-0.0009392276406288147,246.4359130859375,0.0016355440020561218,401.8031015396118
0.0,0.12880444526672363,1763260487.2980738,413312,,0.5958488583564758,1103.0,8.946750313043594e-05,5.2073733968427405e-05,,4318,0.0007100580260157585,0.0016257667448371649,-0.004505086690187454,402.13730669021606
0.0,0.034820377826690674,1763260489.8536365,416128,,0.55949866771698,1103.0,5.849916487932205e-05,5.038402377977036e-05,,4346,0.0020800838246941566,0.0008066118462011218,-0.0013160472735762596,404.69286942481995
0.0,-0.03393757343292236,1763260491.5926147,418048,,0.5889827609062195,1103.0,0.0001933043822646141,4.923195228911936e-05,,4366,0.003425261937081814,0.0012116509024053812,-0.0012812428176403046,406.43184757232666
0.0,-0.9681261777877808,1763260492.146201,418688,,0.5899513363838196,1103.0,5.7999975979328156e-05,4.884792724624276e-05,,4372,-0.0012168986722826958,0.0011716099688783288,-0.0009269081056118011,406.9854338169098
0.0,0.3677440285682678,1763260492.6206474,419200,,0.5242395997047424,1103.0,3.0454248189926147e-05,4.854070721194148e-05,,4377,-0.001297343522310257,0.0008294109138660133,-0.00030645355582237244,407.45988035202026
,,1763260492.6506011,419283,500.0,,,,,500.0,4378,,,,407.4898340702057
0.0,-0.35699141025543213,1763260493.5051868,420224,,0.5910123586654663,1103.0,4.616566002368927e-05,4.792626714333892e-05,,4387,0.0006506647914648056,0.0006240478833205998,-0.0033692065626382828,408.3444197177887
0.0,0.03646129369735718,1763260494.3205135,421120,,0.6151085495948792,1103.0,1.169741153717041e-06,4.738863208331168e-05,,4396,0.00016884133219718933,0.0006526375655084848,-0.00031826645135879517,409.1597464084625
0.0,-9.763240814208984e-05,1763260495.8358827,422784,,0.6156668663024902,1103.0,3.863126039505005e-06,4.639017060981132e-05,,4413,-0.00015059486031532288,587.4749755859375,0.0004934724420309067,410.67511558532715
0.0,-0.48516011238098145,1763260496.0542657,423040,,0.5662477016448975,1103.0,6.978306919336319e-05,4.623656059266068e-05,,4415,3.463868051767349e-05,0.0008242750191129744,-0.0032088756561279297,410.8934986591339
0.0,-0.021087050437927246,1763260499.8528516,427264,,0.5111790895462036,1103.0,1.0235235095024109e-06,4.370199530967511e-05,,4456,-0.00010402221232652664,0.0005601935554295778,-1.0408461093902588e-05,414.69208455085754
0.0,-0.1019587516784668,1763260501.1144226,428672,,0.6211714744567871,1103.0,2.938695251941681e-05,4.28571438533254e-05,,4470,-0.0024531353265047073,0.0005623333854600787,-0.0011574272066354752,415.9536554813385
0.0,0.016517281532287598,1763260501.7954307,429440,,0.5713508725166321,1103.0,7.56559893488884e-05,4.2396313801873475e-05,,4478,-9.494926780462265e-05,0.002137967851012945,-0.007924236357212067,416.63466358184814
0.0,0.4330782890319824,1763260502.0498838,429696,,0.5532808899879456,1103.0,1.0617077350616455e-06,4.2242703784722835e-05,,4480,-0.0003806799650192261,0.0004907533875666559,0.00022411346435546875,416.8891167640686
0.0,0.0002938508987426758,1763260503.0828393,430848,,0.5000109672546387,1103.0,8.5439532995224e-06,4.155145870754495e-05,,4492,0.0007027722895145416,276.33868408203125,-7.423758506774902e-05,417.9220721721649
,,1763260503.433921,431283,500.0,,,,,500.0,4496,,,,418.27315402030945
0.0,-1.1058435440063477,1763260503.6393642,431488,,0.6181663870811462,1104.0,2.876855432987213e-06,4.116743366466835e-05,,4498,4.701223224401474e-05,0.0018758049700409174,-0.00017073750495910645,418.47859716415405
,,1763260505.636425,433783,500.0,,,,,500.0,4520,,,,420.4756579399109
0.0,-0.1662966012954712,1763260505.81833,433920,,0.5916845798492432,1104.0,8.723698556423187e-06,3.9708142139716074e-05,,4522,2.6841647922992706e-05,0.0018039857968688011,-0.0003813430666923523,420.6575629711151
0.0,-0.06235980987548828,1763260506.069789,434176,,0.5732395648956299,1104.0,1.5972182154655457e-06,3.955453212256543e-05,,4524,0.00016580801457166672,0.0004610390169546008,0.00038491934537887573,420.90902185440063
,,1763260506.111338,434283,500.0,,,,,500.0,4525,,,,420.9505708217621
0.0,-0.37330830097198486,1763260506.2971249,434432,,0.5369781255722046,1104.0,5.33275306224823e-06,3.940092210541479e-05,,4527,0.000952988862991333,0.001751624746248126,0.00013103708624839783,421.13635778427124
0.0,-0.00013113021850585938,1763260506.6309998,434816,,0.5345737934112549,1104.0,3.0407682061195374e-06,3.917050707968883e-05,,4531,-0.00019881781190633774,507.8524475097656,-0.00015738233923912048,421.47023272514343
0.0,-0.6803776025772095,1763260506.8536901,435072,,0.6036563515663147,1104.0,6.12996518611908e-06,3.901689706253819e-05,,4533,-0.0012874361127614975,0.0008165279868990183,-0.00020715966820716858,421.69292306900024
0.0,0.4714732766151428,1763260506.964991,435200,,0.5730855464935303,1104.0,3.9177946746349335e-05,3.894009205396287e-05,,4534,0.0003795800730586052,0.0004777086724061519,-0.0005534514784812927,421.8042240142822
,,1763260508.835593,437283,500.0,,,,,500.0,4555,,,,423.67482590675354
0.0,-0.21613454818725586,1763260509.0421922,437504,,0.5359842777252197,1104.0,1.1729076504707336e-05,3.755760189960711e-05,,4557,-0.0004352964460849762,0.001629635225981474,-0.0012789443135261536,423.8814251422882
0.0,-0.11704528331756592,1763260509.5226793,438016,,0.5466125011444092,1104.0,3.160256892442703e-05,3.725038550328463e-05,,4562,-0.0004259152337908745,0.0017168571939691901,-0.00037807971239089966,424.3619122505188
0.0,-0.14973235130310059,1763260510.785454,439424,,0.5744772553443909,1104.0,1.4975666999816895e-05,3.640553040895611e-05,,4576,1.2706965208053589e-05,0.0018285218393430114,-0.0017967596650123596,425.62468695640564
0.0,-1.0580158233642578,1763260514.2427995,443264,,0.579231321811676,1104.0,2.9772520065307617e-05,3.410138378967531e-05,,4613,-0.0008436273783445358,0.0005757634644396603,0.0017766188830137253,429.0820324420929
0.0,-0.8156003952026367,1763260515.3872206,444544,,0.5555957555770874,1104.0,2.2185035049915314e-05,3.333333370392211e-05,,4626,-0.00030194688588380814,0.0006586640374734998,0.0008422844111919403,430.22645354270935
0.0,0.12629485130310059,1763260516.2003448,445440,,0.4855775237083435,1104.0,1.7268583178520203e-05,3.2795698643894866e-05,,4635,-0.001200057566165924,0.0017824622336775064,-0.0006331875920295715,431.03957772254944
0.0,-0.02768421173095703,1763260516.7887988,446080,,0.5159480571746826,1104.0,1.0184012353420258e-05,3.2411673601018265e-05,,4641,-0.0009004296734929085,0.0007661372656002641,-0.0006882995367050171,431.62803173065186
0.0,-0.0002155303955078125,1763260517.012501,446336,,0.5624971389770508,1104.0,1.3455748558044434e-05,3.2258063583867624e-05,,4644,-0.0005188379436731339,578.7651977539062,-0.00028387829661369324,431.8517339229584
0.0,-1.0886783599853516,1763260518.6286864,448128,,0.5323966145515442,1104.0,4.02648001909256e-05,3.118279710179195e-05,,4661,0.0010495036840438843,0.0009538779268041253,-0.00026914849877357483,433.4679193496704
0.0,-0.14689815044403076,1763260519.8872404,449536,,0.5597949028015137,1104.0,2.8017908334732056e-05,3.0337942007463425e-05,,4675,0.0010288842022418976,0.0012076605344191194,-0.003880547359585762,434.7264733314514
0.0,-0.14093267917633057,1763260521.3730738,451200,,0.6063229441642761,1104.0,6.780028343200684e-06,2.9339476895984262e-05,,4691,0.0004533939063549042,0.0006370058981701732,-0.0008523315191268921,436.2123067378998
0.0,0.026637613773345947,1763260523.0120926,452992,,0.5048382878303528,1104.0,2.3419968783855438e-05,2.8264208594919182e-05,,4709,0.0017049843445420265,0.0017104916041716933,-0.0012091957032680511,437.8513255119324
0.0,-5.3763389587402344e-05,1763260523.3589332,453376,,0.5631629228591919,1104.0,4.393979907035828e-06,2.803379356919322e-05,,4713,-0.0003466755151748657,441.9261474609375,-0.0006361901760101318,438.19816613197327
0.0,0.5233608484268188,1763260525.6500309,455936,,0.5915631055831909,1104.0,7.368624210357666e-06,2.649769521667622e-05,,4738,-0.0004832446575164795,0.001752997748553753,-0.0009210631251335144,440.4892637729645
0.0,-0.31413257122039795,1763260525.7606633,456064,,0.585139274597168,1104.0,2.1816231310367584e-05,2.64208902081009e-05,,4739,0.0009820787236094475,0.0008728623506613076,-0.0010668504983186722,440.59989619255066
,,1763260525.9348748,456283,500.0,,,,,500.0,4741,,,,440.77410769462585
0.0,-1.2168004512786865,1763260526.1308703,456448,,0.5642752647399902,1104.0,2.810731530189514e-06,2.6190477001364343e-05,,4743,-5.461275577545166e-06,0.0020025873091071844,0.0002256333827972412,440.970103263855
0.0,-3.6364569664001465,1763260527.1670983,457600,,0.5683755278587341,1104.0,4.8857182264328e-06,2.549923192418646e-05,,4754,0.0001958794891834259,0.000993753201328218,0.00071001797914505,442.00633120536804
0.0,0.00026601552963256836,1763260528.8103027,459392,,0.5353754758834839,1104.0,2.8098002076148987e-06,2.442396362312138e-05,,4772,-2.0469538867473602e-05,306.249755859375,-0.00019120052456855774,443.64953565597534
0.0,-7.295608520507812e-05,1763260530.100471,460800,,0.610948383808136,1104.0,8.726492524147034e-07,2.3579108528792858e-05,,4786,-6.722006946802139e-05,457.51336669921875,5.7674944400787354e-05,444.9397039413452
0.0,-0.16936635971069336,1763260530.219313,460928,,0.5707324147224426,1104.0,9.0012326836586e-06,2.3502303520217538e-05,,4787,-0.0004913648590445518,0.001746748574078083,-0.0009112507104873657,445.0585458278656
0.0,-0.3884319067001343,1763260530.3283904,461056,,0.5975103974342346,1104.0,8.259899914264679e-06,2.3425498511642218e-05,,4788,0.0006764410063624382,0.0008452904876321554,0.0007720375433564186,445.1676232814789
0.0,0.0012813210487365723,1763260530.9998236,461824,,0.5699502229690552,1104.0,3.296881914138794e-07,2.29646702791797e-05,,4796,-0.00013526156544685364,202.02978515625,-1.2911856174468994e-05,445.8390564918518
0.0,-4.505434513092041,1763260531.4144506,462208,,0.5520251393318176,1104.0,3.271084278821945e-05,2.273425525345374e-05,,4799,0.0024659698829054832,0.0011676725698634982,-0.0020494647324085236,446.2536835670471
0.0,-0.0003312826156616211,1763260531.9730015,462848,,0.5262415409088135,1104.0,7.646158337593079e-07,2.2350230210577138e-05,,4806,0.00018542539328336716,620.9085693359375,-5.316734313964844e-05,446.8122344017029
0.0,-0.052915215492248535,1763260532.3381288,463232,,0.5829924941062927,1104.0,8.381903171539307e-07,2.2119815184851177e-05,,4809,1.4320015907287598e-05,0.0008029987802729011,-0.00051146000623703,447.17736172676086
0.0,-3.3498425483703613,1763260532.6727638,463616,,0.5772607326507568,1104.0,6.045214831829071e-06,2.1889400159125216e-05,,4813,0.0010986169800162315,0.0009222504450008273,-0.0021987110376358032,447.51199674606323
0.0,-0.4140207767486572,1763260536.112067,467456,,0.5345262289047241,1104.0,8.394010365009308e-06,1.9585253539844416e-05,,4851,-0.00039475318044424057,0.001642649294808507,-0.0010250359773635864,450.951299905777
0.0,-0.09823739528656006,1763260536.2223666,467584,,0.6205434203147888,1104.0,1.6801059246063232e-06,1.9508448531269096e-05,,4852,0.0003132913261651993,0.0008431299938820302,-0.00030558183789253235,451.06159949302673
,,1763260536.8347452,468283,500.0,,,,,500.0,4859,,,,451.67397809028625
0.0,0.23234480619430542,1763260537.734023,469248,,0.5823081731796265,1104.0,1.94646418094635e-07,1.8509985238779336e-05,,4868,-0.00023179780691862106,0.0009503657929599285,-9.766221046447754e-05,452.5732560157776
,,1763260538.1872246,469783,500.0,,,,,500.0,4874,,,,453.0264575481415
0.0,-0.47263431549072266,1763260538.6526234,470272,,0.6152094602584839,1104.0,3.2473355531692505e-05,1.7895545170176774e-05,,4878,3.913417458534241e-05,0.0007776853744871914,-0.0017538145184516907,453.4918563365936
0.0,-0.26650524139404297,1763260538.9867938,470656,,0.5868587493896484,1104.0,2.60770320892334e-07,1.7665130144450814e-05,,4882,-0.0002842117100954056,0.0009729101439006627,2.405419945716858e-05,453.8260266780853
0.0,0.37220126390457153,1763260542.0021205,473984,,0.5574043989181519,1104.0,4.917383193969727e-07,1.5668203559471294e-05,,4915,-4.714354872703552e-06,0.0015512686222791672,0.00011426210403442383,456.84135341644287
0.0,-0.1774052381515503,1763260542.444917,474496,,0.5291738510131836,1104.0,8.81776213645935e-06,1.5360983525170013e-05,,4920,0.0006999578326940536,0.0018759847152978182,0.00010526925325393677,457.2841498851776
0.0,0.021376729011535645,1763260543.590353,475776,,0.5163571238517761,1104.0,1.1868774890899658e-05,1.4592934348911513e-05,,4932,5.943700671195984e-05,0.0009225269313901663,-0.0019108876585960388,458.4295859336853
,,1763260543.595296,475783,500.0,,,,,500.0,4933,,,,458.43452882766724
0.0,-0.0400620698928833,1763260544.1803217,476416,,0.5502650141716003,1104.0,1.8700957298278809e-06,1.4208909306034911e-05,,4939,0.00044992566108703613,0.001486297114752233,0.00014002621173858643,459.01955461502075
0.0,-0.25011980533599854,1763260544.880544,477184,,0.5589958429336548,1104.0,1.087784767150879e-06,1.3748080164077692e-05,,4946,-0.0003875456750392914,0.0009907729690894485,0.00024276971817016602,459.7197768688202
0.0,-0.00015234947204589844,1763260545.4368546,477824,,0.5862542390823364,1104.0,6.128102540969849e-07,1.336405512120109e-05,,4953,-2.8703361749649048e-06,361.27093505859375,-0.00013672932982444763,460.2760875225067
0.0,-8.034706115722656e-05,1763260545.9155319,478336,,0.5757328867912292,1104.0,1.695007085800171e-07,1.3056835996394511e-05,,4958,4.75272536277771e-05,437.3229064941406,2.3270025849342346e-05,460.75476479530334
0.0,0.0002614259719848633,1763260546.3579354,478848,,0.5399507284164429,1104.0,1.6028061509132385e-06,1.274961596209323e-05,,4963,-0.0001829368993639946,451.8782043457031,-0.00016613677144050598,461.1971683502197
0.0,-0.0027674436569213867,1763260547.169572,479744,,0.5979899764060974,1104.0,4.293397068977356e-07,1.221198181156069e-05,,4971,0.0002786172553896904,0.000970941036939621,5.848705768585205e-06,462.0088050365448
,,1763260547.1850896,479783,500.0,,,,,500.0,4972,,,,462.0243225097656
0.0,-4.780292510986328e-05,1763260547.7256763,480384,,0.5355890989303589,1104.0,1.4156103134155273e-06,1.182795676868409e-05,,4978,-0.00021216273307800293,212.06724548339844,-0.00020676851272583008,462.5649092197418
0.0,0.07091003656387329,1763260548.0900695,480768,,0.5833207964897156,1104.0,7.897615432739258e-07,1.159754265245283e-05,,4981,-0.00012388266623020172,0.0010506261605769396,0.000387631356716156,462.92930245399475
0.0,-0.07604753971099854,1763260548.7576475,481536,,0.5861812829971313,1104.0,3.3779069781303406e-06,1.1136712601000909e-05,,4989,-0.00013477448374032974,0.0012558260932564735,3.7182122468948364e-05,463.5968804359436
0.0,-0.04563736915588379,1763260549.2368662,482048,,0.5748792886734009,1104.0,5.587935447692871e-07,1.082949347619433e-05,,4994,0.00012777931988239288,0.001100319903343916,0.0002121254801750183,464.0760991573334
0.0,-0.4962650537490845,1763260550.5026422,483456,,0.5871586203575134,1104.0,1.2777745723724365e-06,9.984639291360509e-06,,5008,-0.0003201514482498169,0.0016079064225777984,-5.412101745605469e-05,465.34187507629395
0.0,-0.07392334938049316,1763260550.949182,483968,,0.572515606880188,1104.0,1.955777406692505e-08,9.677419257059228e-06,,5013,-1.3480894267559052e-05,0.0016115156468003988,-3.510713577270508e-05,465.78841495513916
0.0,-0.0035756826400756836,1763260551.203018,484224,,0.5695028305053711,1104.0,5.029141902923584e-08,9.523809239908587e-06,,5015,-4.513189196586609e-06,0.0011163350427523255,9.281560778617859e-05,466.0422508716583
0.0,-0.341042160987854,1763260553.3773158,486656,,0.6118509769439697,1104.0,1.389533281326294e-06,8.064515895966906e-06,,5039,2.929382026195526e-05,0.001114965183660388,-0.00024075061082839966,468.21654868125916
