losses/old_approx_kl,charts/SPS,_timestamp,charts/learning_rate,global_step,losses/clipfrac,_step,losses/policy_loss,losses/value_loss,_runtime,losses/entropy,charts/episodic_length,charts/episodic_return,losses/approx_kl,losses/explained_variance
-0.013261900283396244,1011.0,1763260143.0512064,0.0002817204222083092,30592,0.0078125,530,0.028011299669742584,7.290841102600098,57.72655630111694,0.6087091565132141,,,0.0053342608734965324,0.9571642875671387
9.88636165857315e-05,1012.0,1763260143.7669058,0.00028125959215685725,31360,0.0,539,-0.0005280151963233948,24.549880981445312,58.44225573539734,0.6148361563682556,,,4.14624810218811e-06,0.1055402159690857
-0.010827373713254929,1014.0,1763260144.4749749,0.00028079876210540533,32128,0.0,547,-0.0030313730239868164,18.994224548339844,59.15032482147217,0.6185786128044128,,,0.0019383467733860016,0.13896489143371582
,,1763260144.9566238,,32709,,555,,,59.63197374343872,,259.0,259.0,,
-0.0003166310489177704,1015.0,1763260145.3161204,0.0002802611270453781,33024,0.0,559,0.0019499100744724274,15.264066696166992,59.99147033691406,0.5923826694488525,,,6.864033639431e-05,0.7867807745933533
0.0006417036056518555,1017.0,1763260145.7757587,0.0002799539070110768,33536,0.0,568,-0.029537580907344818,74.73420715332031,60.45110869407654,0.5869137644767761,,,0.0008337162435054779,0.0030336380004882812
-0.004904703237116337,1020.0,1763260147.922924,0.00027857141685672104,35840,0.0,595,0.005084708333015442,132.35447692871094,62.59827399253845,0.5411294102668762,,,0.00028422940522432327,0.019049763679504395
0.0011948980391025543,1021.0,1763260149.3931463,0.0002776497567538172,37376,0.0,612,0.0010947324335575104,17.016881942749023,64.0684962272644,0.6259798407554626,,,1.2414529919624329e-05,0.009830176830291748
,,1763260149.5261416,,37517,,614,,,64.20149159431458,,275.0,275.0,,
,,1763260150.4705694,,38558,,630,,,65.14591932296753,,123.0,123.0,,
,,1763260150.936894,,39047,,636,,,65.61224389076233,,293.0,293.0,,
0.002591232769191265,1024.0,1763260151.162561,0.0002764976816251874,39296,0.0,640,-0.007487775757908821,90.85826110839844,65.83791089057922,0.5363779067993164,,,0.0003365902230143547,0.07720988988876343
-0.000614597462117672,1025.0,1763260151.7648766,0.00027611368568614125,39936,0.0,650,-0.002178303897380829,17.851795196533203,66.4402265548706,0.5843235850334167,,,0.00020979251712560654,0.193223237991333
0.003875747323036194,1026.0,1763260153.0625002,0.00027526883059181273,41344,0.0,664,0.005749314092099667,17.60615348815918,67.73785018920898,0.5360380411148071,,,0.00023788213729858398,-0.1966264247894287
0.0007675867527723312,1030.0,1763260154.793039,0.0002741167554631829,43264,0.0,684,7.561221718788147e-05,12.746757507324219,69.46838903427124,0.5856693387031555,,,2.3748725652694702e-06,-0.05670201778411865
3.202073276042938e-05,1031.0,1763260155.2383206,0.00027380953542888165,43776,0.0,689,0.00044195353984832764,13.597688674926758,69.91367053985596,0.5772517323493958,,,6.336718797683716e-06,0.10407513380050659
